entry_timestamp,exit_timestamp,window,hmm_state,setup_quality,setup_quality_bucket,volatility,volatility_percentile,volatility_bucket,pnl_R,pnl_points,exit_reason,holding_bars,past_return_30,past_return_30_quality,directional_pressure_30,directional_pressure_30_quality,close_location_30,close_location_30_quality,normalized_momentum_30,normalized_momentum_30_quality
2025-03-03 13:22:00-05:00,2025-03-03 13:25:00-05:00,1,2,0.7865513392857143,60-80%,0.003202872722951654,0.9205553362284511,80-100%,-1.0,-20.0,stop,3,-0.008098234818059383,1.0,-0.5644815998733892,1.0,0.11067708333333333,0.14620535714285712,-2.5284285447959784,1.0
2025-03-03 13:38:00-05:00,2025-03-03 13:42:00-05:00,1,2,0.5423754907343996,40-60%,0.0034724810314637014,0.9406281528271264,80-100%,-1.0,-20.0,stop,4,-0.004172765219415958,0.8575290100857017,-0.276183777240185,0.3808903134780006,0.06775067750677506,0.47735191637630664,-1.2016668144784872,0.45373072299758915
2025-03-03 15:00:00-05:00,2025-03-03 15:01:00-05:00,1,2,0.5643844568908056,40-60%,0.005123035962125757,0.9869807430802299,80-100%,1.3,26.0,target,1,-0.005180548067358261,1.0,-0.2316976057881104,0.09675526715574903,0.0,1.0,-1.011226176364501,0.16078256040747368
2025-03-03 15:02:00-05:00,2025-03-03 15:04:00-05:00,1,2,1.0,80-100%,0.0052816379870845205,0.9887529060841339,80-100%,1.3,26.0,target,2,-0.009924143823671547,1.0,-0.43034492615117187,1.0,0.0,1.0,-1.8789897845970513,1.0
2025-03-03 15:05:00-05:00,2025-03-03 15:07:00-05:00,1,2,0.8991920675725302,80-100%,0.0053395662264356285,0.9893187700135982,80-100%,-1.0,-20.0,stop,2,-0.010655852788369127,1.0,-0.4475694326193538,1.0,0.05227077977720651,0.5967682702901211,-1.9956401581111824,1.0
2025-03-03 15:08:00-05:00,2025-03-03 15:10:00-05:00,1,2,0.9504223283143591,80-100%,0.005310298203293369,0.9890160986094662,80-100%,1.3,26.0,target,2,-0.009897911522061358,1.0,-0.4281053494163789,1.0,0.02570694087403599,0.8016893132574366,-1.8639087944106074,1.0
2025-03-03 15:11:00-05:00,2025-03-03 15:12:00-05:00,1,2,1.0,80-100%,0.005204878388730428,0.9878229591612931,80-100%,1.3,26.0,target,1,-0.01453242543214648,1.0,-0.6553779260661415,1.0,0.0,1.0,-2.7920778060083022,1.0
2025-03-03 15:13:00-05:00,2025-03-03 15:14:00-05:00,1,2,1.0,80-100%,0.0053861209797760245,0.9898144492696408,80-100%,-1.0,-20.0,stop,1,-0.01682175246986184,1.0,-0.715926497193058,1.0,0.0,1.0,-3.123166474170313,1.0
2025-03-03 15:15:00-05:00,2025-03-03 15:16:00-05:00,1,2,0.885605649103748,80-100%,0.005311138880754674,0.9890336447778216,80-100%,-1.0,-20.0,stop,1,-0.01570175173447289,1.0,-0.6914738338349715,1.0,0.05931558935361217,0.5424225964149918,-2.956381312371516,1.0
2025-03-03 15:19:00-05:00,2025-03-03 15:22:00-05:00,1,2,0.9351600985221675,80-100%,0.005457358010141548,0.9904329517041716,80-100%,1.3,26.0,target,3,-0.013540814186012452,1.0,-0.5746837264952329,1.0,0.03362068965517241,0.74064039408867,-2.481203205076378,1.0
2025-03-03 15:23:00-05:00,2025-03-03 15:27:00-05:00,1,2,1.0,80-100%,0.0044795751280911605,0.9777075931043558,80-100%,1.3,26.0,target,4,-0.010740815923969362,1.0,-0.5277078340430421,1.0,0.0,1.0,-2.3977309492175536,1.0
2025-03-03 15:28:00-05:00,2025-03-03 15:30:00-05:00,1,2,0.9788765451416054,80-100%,0.004431049151926949,0.9766986884239154,80-100%,1.3,26.0,target,2,-0.011272392602524963,1.0,-0.5565243312158944,1.0,0.01095290251916758,0.9155061805664215,-2.543955667389266,1.0
2025-03-03 15:34:00-05:00,2025-03-03 15:38:00-05:00,1,2,0.6238533240842383,60-80%,0.004391891092230578,0.975830153090319,80-100%,1.3,26.0,target,4,-0.006107925334270048,1.0,-0.3037019223818395,0.5566498627786142,0.10445468509984639,0.19420671494404212,-1.3907278677914394,0.744556718614297
2025-03-03 15:39:00-05:00,2025-03-03 15:43:00-05:00,1,2,0.8230448255864662,80-100%,0.004288644117698507,0.9736017897091722,80-100%,1.3,26.0,target,4,-0.006300598200843076,1.0,-0.3189938229354738,0.6543198741627814,0.029465930018416207,0.7726913970007891,-1.4691352390004981,0.8651680311822944
2025-03-03 15:44:00-05:00,2025-03-03 15:45:00-05:00,1,2,0.9292302729708356,80-100%,0.004038440438300259,0.9663596087204457,80-100%,-1.0,-20.0,stop,1,-0.006135528359788012,1.0,-0.33782801160468917,0.7746146285840448,0.0,1.0,-1.5192816270358063,0.9423064632992973
2025-03-04 10:07:00-05:00,2025-03-04 10:09:00-05:00,1,2,0.6488149927480238,60-80%,0.007752560337528126,0.9984032986796508,80-100%,1.3,26.0,target,2,-0.008642138262717085,1.0,-0.25964179360871104,0.2752359689486156,0.0,1.0,-1.1147463401068605,0.3200240020434798
2025-03-04 10:10:00-05:00,2025-03-04 10:11:00-05:00,1,2,0.6325203380875932,60-80%,0.00726325859744827,0.9977672500767645,80-100%,1.3,26.0,target,1,-0.007953219653386868,1.0,-0.26370457662059266,0.3011851347589813,0.007874015748031496,0.9392575928008999,-1.0949933210668,0.28963862479049146
2025-03-04 10:12:00-05:00,2025-03-04 10:13:00-05:00,1,2,0.49881772213319886,40-60%,0.007209322044820512,0.9977233846558757,80-100%,-1.0,-20.0,stop,1,-0.007651652673076882,1.0,-0.25616620293674885,0.2530372252864633,0.06425233644859812,0.5043391188251002,-1.0613553709359065,0.23789454442123198
2025-03-04 10:16:00-05:00,2025-03-04 10:17:00-05:00,1,2,0.4964473522261344,40-60%,0.006810827379380271,0.9968987147431679,80-100%,1.3,26.0,target,1,-0.0070407851400654635,1.0,-0.2443951591082327,0.17785507374798293,0.05023364485981308,0.6124833110814419,-1.0337635573295232,0.1954510240751126
2025-03-04 10:18:00-05:00,2025-03-04 10:19:00-05:00,1,2,1.0,80-100%,0.006690379604728213,0.9965653375444138,80-100%,1.3,26.0,target,1,-0.010746950239749907,1.0,-0.38094485664605054,1.0,0.0,1.0,-1.6063289192372348,1.0
2025-03-04 10:20:00-05:00,2025-03-04 10:21:00-05:00,1,2,0.9893331226295828,80-100%,0.0064894655573348005,0.9960389524937492,80-100%,-1.0,-20.0,stop,1,-0.010519624399997228,1.0,-0.3852731850598011,1.0,0.0055309734513274336,0.9573324905183312,-1.6210309319089133,1.0
2025-03-04 10:22:00-05:00,2025-03-04 10:23:00-05:00,1,2,1.0,80-100%,0.006443801015422669,0.9959161293152607,80-100%,-1.0,-20.0,stop,1,-0.010204532574556856,1.0,-0.3786470360231003,1.0,0.0,1.0,-1.5836200637066862,1.0
2025-03-04 10:24:00-05:00,2025-03-04 10:27:00-05:00,1,2,0.6409901873373478,60-80%,0.006416906471759609,0.9957889195946835,80-100%,-1.0,-20.0,stop,3,-0.008064225590419263,1.0,-0.3056980782131785,0.5693993939495526,0.07049891540130152,0.45615122404710257,-1.2567154634260915,0.538410131352736
2025-03-04 12:58:00-05:00,2025-03-04 13:01:00-05:00,1,2,0.18384715667717536,00-20%,0.003845509439265722,0.9596569724086502,80-100%,-1.0,-20.0,stop,3,-0.0035942530706828324,0.613785905115184,-0.22661772052302515,0.06430982651670267,0.12777777777777777,0.014285714285714308,-0.9346623971280993,0.04300718079110037
2025-03-04 15:39:00-05:00,2025-03-04 15:41:00-05:00,1,2,0.7059104385330132,60-80%,0.004542797104799416,0.9789753037680397,80-100%,1.3,26.0,target,2,-0.0054745616741459285,1.0,-0.2736359748997727,0.364617392874058,0.0,1.0,-1.2051081190401642,0.4590243612579948
2025-03-04 15:42:00-05:00,2025-03-04 15:43:00-05:00,1,2,0.9691921497033318,80-100%,0.004559906341124781,0.979304294424705,80-100%,-1.0,-20.0,stop,1,-0.007654315274843557,1.0,-0.3847460548569776,1.0,0.01597444089456869,0.8767685988133272,-1.6786123885508326,1.0
2025-03-04 15:46:00-05:00,2025-03-04 15:48:00-05:00,1,2,0.5741911193896587,40-60%,0.004684914776791579,0.981523884721674,80-100%,1.3,26.0,target,2,-0.006382963288846217,1.0,-0.30117030406036743,0.5404803101836765,0.12247071352502663,0.055225924235508816,-1.362450245726248,0.7010582431394494
2025-03-04 15:49:00-05:00,2025-03-04 15:50:00-05:00,1,2,1.0,80-100%,0.0045880143285319105,0.9798526121858139,80-100%,1.3,26.0,target,1,-0.008480492878399207,1.0,-0.40702792767564044,1.0,0.0,1.0,-1.8484015678985086,1.0
2025-03-05 10:31:00-05:00,2025-03-05 10:32:00-05:00,1,2,0.4731227527657169,40-60%,0.005859481745083615,0.993385094529982,80-100%,-1.0,-20.0,stop,1,-0.006114001994476105,1.0,-0.23515172025678324,0.11881684140508682,0.05660377358490566,0.5633423180592991,-1.043437331229173,0.21033185159848183
2025-03-05 11:09:00-05:00,2025-03-05 11:12:00-05:00,1,2,0.5113817291769248,40-60%,0.004277493784360321,0.9733122779313067,80-100%,1.3,26.0,target,3,-0.0041468731782883595,0.8466199798911146,-0.23257618168947145,0.10236676835449267,0.0,1.0,-0.9694632855927118,0.09654016846209183
2025-03-05 11:13:00-05:00,2025-03-05 11:14:00-05:00,1,2,0.6226243436235204,60-80%,0.004124240949867065,0.968938895468702,80-100%,-1.0,-20.0,stop,1,-0.004685282918411051,1.0,-0.27352007788169147,0.3638771537497135,0.029315960912052116,0.7738483015355979,-1.1360352063237407,0.35277191920877005
2025-03-05 11:17:00-05:00,2025-03-05 11:21:00-05:00,1,2,0.8366682177757097,80-100%,0.0040623261669247915,0.9670263631179541,80-100%,1.3,26.0,target,4,-0.006337358000114307,1.0,-0.37886146532577364,1.0,0.08469055374592833,0.3466728711028385,-1.5600317994435515,1.0
2025-03-05 11:22:00-05:00,2025-03-05 11:25:00-05:00,1,2,0.33176979353461084,20-40%,0.0038617560246539742,0.9603281133482475,80-100%,-1.0,-20.0,stop,3,-0.0036385299990180403,0.632440994752652,-0.23887570390896065,0.1426020814690616,0.06514657980456026,0.49744067007910653,-0.9421957202343109,0.05459542783762329
2025-03-05 11:26:00-05:00,2025-03-05 11:30:00-05:00,1,2,0.9591670544439275,80-100%,0.0038053496722669365,0.9580514980041234,80-100%,-1.0,-20.0,stop,4,-0.006668533941477005,1.0,-0.4360858985179766,1.0,0.021172638436482084,0.8366682177757097,-1.7524102949268265,1.0
2025-03-05 11:32:00-05:00,2025-03-05 11:34:00-05:00,1,2,0.25547486614907505,20-40%,0.0036058233846528757,0.9485370882133614,80-100%,1.3,26.0,target,2,-0.003639087061305159,0.6326757004400289,-0.24720556845516672,0.19580527633702474,0.125,0.035714285714285664,-1.0092249877777875,0.15770420210496086
2025-03-05 11:35:00-05:00,2025-03-05 11:37:00-05:00,1,2,0.8779495121502529,80-100%,0.003807350764056741,0.9581611615563451,80-100%,-1.0,-20.0,stop,2,-0.005363712987107973,1.0,-0.33232631214068403,0.7394750429323489,0.0,1.0,-1.4087782606593684,0.7723230056686626
2025-03-05 16:12:00-05:00,2025-03-05 16:18:00-05:00,1,2,0.33965921722232395,20-40%,0.00390899552299509,0.9621002763521516,80-100%,-1.0,-20.0,stop,6,-0.0038742204331997858,0.7317438674150712,-0.24176848699359396,0.16107840858203865,0.08607594936708861,0.3359855334538878,-0.9911038297202603,0.12982905943829823
2025-03-05 16:25:00-05:00,2025-03-05 16:40:00-05:00,1,2,0.6353501844334272,60-80%,0.0029260236215466248,0.8896477606702636,80-100%,-0.4375,-8.75,timeout,15,-0.004035677103522243,0.7997700103902493,-0.38548787278101526,1.0,0.12771739130434784,0.014751552795030909,-1.3792359958423996,0.7268791745484285
2025-03-06 11:40:00-05:00,2025-03-06 11:44:00-05:00,1,2,0.7808687435428,60-80%,0.00487945518435578,0.984283019695574,80-100%,1.3,26.0,target,4,-0.006257710699851961,1.0,-0.3019501897035888,0.5454614725568306,0.0,1.0,-1.2824609435731804,0.5780135016143696
2025-03-06 11:45:00-05:00,2025-03-06 11:51:00-05:00,1,2,0.5728903771437576,40-60%,0.004897567341178899,0.9844672544633066,80-100%,1.3,26.0,target,6,-0.005619013804682811,1.0,-0.27266134452689195,0.3583923877296193,0.056640625,0.5630580357142857,-1.147307104373628,0.3701110851311253
2025-03-06 11:52:00-05:00,2025-03-06 11:56:00-05:00,1,2,0.6429899984777361,60-80%,0.0047856207656073995,0.9830942667894899,80-100%,1.3,26.0,target,4,-0.005222435356410339,1.0,-0.26164630451101717,0.28803886430889164,0.0,1.0,-1.0912764742961194,0.283921129602053
2025-03-06 11:57:00-05:00,2025-03-06 11:59:00-05:00,1,2,0.37189978435499466,20-40%,0.004632916181402236,0.9806860551826995,80-100%,1.3,26.0,target,2,-0.004542787617049043,1.0,-0.23177115690306543,0.09722504121750017,0.09375,0.27678571428571425,-0.9805460403719384,0.11358838191676421
2025-03-06 12:00:00-05:00,2025-03-06 12:02:00-05:00,1,2,1.0,80-100%,0.004028325518658988,0.9660613238584024,80-100%,-1.0,-20.0,stop,2,-0.007343974255758329,1.0,-0.41368501027576804,1.0,0.0,1.0,-1.8230836166892257,1.0
2025-03-06 12:03:00-05:00,2025-03-06 12:04:00-05:00,1,2,1.0,80-100%,0.004282263159510902,0.9734482607360617,80-100%,1.3,26.0,target,1,-0.00912001708305815,1.0,-0.48051220185927934,1.0,0.0,1.0,-2.1297189694665546,1.0
2025-03-06 12:13:00-05:00,2025-03-06 12:18:00-05:00,1,2,0.8779720966791118,80-100%,0.004148359015001981,0.969618809492477,80-100%,1.3,26.0,target,5,-0.007909285603415497,1.0,-0.4098261642469851,1.0,0.06327372764786796,0.5118883867164472,-1.9066058590427277,1.0
2025-03-06 12:28:00-05:00,2025-03-06 12:29:00-05:00,1,2,0.804174526604192,80-100%,0.00484631935085064,0.9838970039917533,80-100%,-1.0,-20.0,stop,1,-0.006595369275071972,1.0,-0.2976538139044617,0.5180203397990275,0.0,1.0,-1.3609027382634893,0.6986777666177404
2025-03-06 12:53:00-05:00,2025-03-06 12:54:00-05:00,1,2,0.7625942014615654,60-80%,0.004462980475508199,0.9774444005790236,80-100%,-1.0,-20.0,stop,1,-0.00565921723935577,1.0,-0.2967626536940424,0.5123284620895505,0.002304147465437788,0.9822251481237657,-1.2680354015466213,0.5558231956329457
2025-03-06 13:42:00-05:00,2025-03-06 13:46:00-05:00,1,2,0.6950191026342472,60-80%,0.0032732434090598796,0.9263192525332281,80-100%,-1.0,-20.0,stop,4,-0.004270282867623664,0.8986158816676052,-0.27529962999638286,0.3752432278809842,0.0137221269296741,0.8941435922567997,-1.3046029072583234,0.612073708731599
2025-03-06 14:04:00-05:00,2025-03-06 14:08:00-05:00,1,2,0.44004637254100193,40-60%,0.003205843738103187,0.9208009825854279,80-100%,-1.0,-20.0,stop,4,-0.004008402781173987,0.7882785870386585,-0.27017488167660275,0.34251124502650787,0.1165644171779141,0.10078878177037687,-1.2503425333967315,0.5286068763284646
2025-03-06 14:21:00-05:00,2025-03-06 14:25:00-05:00,1,2,0.4426975510140621,40-60%,0.003272997233334288,0.9263192525332281,80-100%,-1.0,-20.0,stop,4,-0.0033718406077189065,0.5200774075050916,-0.22605943049370117,0.06074400464070435,0.0,1.0,-1.0301996510653706,0.18996879191045243
2025-03-06 14:27:00-05:00,2025-03-06 14:32:00-05:00,1,2,0.6235195506568212,60-80%,0.0031714863150868,0.9175330087292187,80-100%,1.3,26.0,target,5,-0.004109227710034694,0.8307589070678187,-0.28115774952734235,0.41265928347667963,0.04507042253521127,0.6523138832997988,-1.2956788400716241,0.5983461287829878
2025-03-06 15:24:00-05:00,2025-03-06 15:27:00-05:00,1,2,0.5300901848959966,40-60%,0.004973721875668994,0.9853928148440584,80-100%,-1.0,-20.0,stop,3,-0.0054341174288037985,1.0,-0.2423155342051235,0.16457242210837358,0.04279279279279279,0.6698841698841698,-1.0925656006997533,0.28590414759144306
2025-03-07 10:18:00-05:00,2025-03-07 10:19:00-05:00,1,2,0.5307268492109656,40-60%,0.005246626798997909,0.9883274115015134,80-100%,-1.0,-20.0,stop,1,-0.005039290902795135,1.0,-0.22284021452201952,0.04018273696181441,0.0,1.0,-0.9604820574921824,0.08272465988204804
2025-03-07 10:20:00-05:00,2025-03-07 10:25:00-05:00,1,2,0.434758374117207,40-60%,0.005353785672020484,0.9894898451550642,80-100%,-1.0,-20.0,stop,5,-0.005427663460947373,1.0,-0.22992115408948108,0.0854089955121426,0.0662557781201849,0.4888839973585736,-1.0137991681872853,0.16474050359811201
2025-03-07 10:32:00-05:00,2025-03-07 10:33:00-05:00,1,2,0.8582961677085335,80-100%,0.004819722530690194,0.9835680133350879,80-100%,1.3,26.0,target,1,-0.006795367167851206,1.0,-0.319745872720266,0.6591232477385177,0.0,1.0,-1.4099083763807656,0.7740614230956162
2025-03-07 10:34:00-05:00,2025-03-07 10:36:00-05:00,1,2,0.9442857142857143,80-100%,0.004977186160567576,0.9854454533491249,80-100%,1.3,26.0,target,2,-0.008977330986734405,1.0,-0.40911211365981437,1.0,0.028888888888888888,0.7771428571428572,-1.8036960437322018,1.0
2025-03-07 10:37:00-05:00,2025-03-07 10:38:00-05:00,1,2,0.9003124112468048,80-100%,0.005133228534247691,0.9871035662587182,80-100%,1.3,26.0,target,1,-0.010291849684937727,1.0,-0.4364747718174427,1.0,0.05168986083499006,0.6012496449872196,-2.0049467145818523,1.0
2025-03-07 10:39:00-05:00,2025-03-07 10:40:00-05:00,1,2,1.0,80-100%,0.005070895478585677,0.98639733298241,80-100%,-1.0,-20.0,stop,1,-0.011691853540468805,1.0,-0.5123217105488973,1.0,0.0,1.0,-2.3056782751376645,1.0
2025-03-07 10:41:00-05:00,2025-03-07 10:43:00-05:00,1,2,1.0,80-100%,0.005111769487896927,0.9868272141071194,80-100%,-1.0,-20.0,stop,2,-0.01235091863400911,1.0,-0.5318436680346005,1.0,0.0,1.0,-2.4161728464580077,1.0
2025-03-07 11:20:00-05:00,2025-03-07 11:26:00-05:00,1,2,0.9933682063770485,80-100%,0.0034632211147629234,0.9401193139448173,80-100%,1.3,26.0,target,6,-0.005647501758946885,1.0,-0.36896264268073364,0.973472825508194,0.0,1.0,-1.6307078213611224,1.0
2025-03-07 11:27:00-05:00,2025-03-07 11:28:00-05:00,1,2,1.0,80-100%,0.003303858633610974,0.9287581699346406,80-100%,-1.0,-20.0,stop,1,-0.0073825838661877455,1.0,-0.5095832527405294,1.0,0.0,1.0,-2.234533823899996,1.0
2025-03-07 11:29:00-05:00,2025-03-07 11:34:00-05:00,1,2,1.0,80-100%,0.003455845283351342,0.9396938193621968,80-100%,-1.0,-20.0,stop,5,-0.0075522721973401655,1.0,-0.5010147801807725,1.0,0.0,1.0,-2.185361779279734,1.0
2025-03-07 11:35:00-05:00,2025-03-07 11:38:00-05:00,1,2,0.9665342348408887,80-100%,0.0035159912299124263,0.9434179935956486,80-100%,1.3,26.0,target,3,-0.005939292867483545,1.0,-0.3719899395102742,0.9928082975620067,0.016420361247947456,0.8733286418015481,-1.6892228902492104,1.0
2025-03-07 11:39:00-05:00,2025-03-07 11:42:00-05:00,1,2,0.9187084717607974,80-100%,0.00350043542086498,0.9422994253629864,80-100%,1.3,26.0,target,3,-0.007657630198918193,1.0,-0.48316353741543205,1.0,0.04215116279069767,0.6748338870431894,-2.1876221893063645,1.0
2025-03-07 11:43:00-05:00,2025-03-07 11:45:00-05:00,1,2,1.0,80-100%,0.003427434511288588,0.937978681405448,80-100%,-1.0,-20.0,stop,2,-0.008737353752502517,1.0,-0.5674441906743458,1.0,0.0,1.0,-2.5492401747502966,1.0
2025-03-07 11:46:00-05:00,2025-03-07 11:47:00-05:00,1,2,0.7525,60-80%,0.003511886584476505,0.9431153221915164,80-100%,-1.0,-20.0,stop,1,-0.006886508439774876,1.0,-0.42752865162354364,1.0,0.12833333333333333,0.009999999999999993,-1.9609142476910042,1.0
2025-03-07 11:49:00-05:00,2025-03-07 11:51:00-05:00,1,2,1.0,80-100%,0.003652909408537752,0.9511821730929508,80-100%,-1.0,-20.0,stop,2,-0.006617918941067217,1.0,-0.39101683998128667,1.0,0.0,1.0,-1.8116843865877168,1.0
2025-03-07 11:52:00-05:00,2025-03-07 11:53:00-05:00,1,2,0.8914790593027448,80-100%,0.003766613885407386,0.9563758389261745,80-100%,1.3,26.0,target,1,-0.0061729705252048465,1.0,-0.34519038480690883,0.8216384155850913,0.03314917127071823,0.744277821625888,-1.6388646973134586,1.0
2025-03-07 15:01:00-05:00,2025-03-07 15:02:00-05:00,1,2,0.39522498131726647,20-40%,0.003221205693529917,0.9221783568013335,80-100%,-1.0,-20.0,stop,1,-0.0035021332528999702,0.5749732881893618,-0.2517169099142859,0.2246194037978078,0.064343163538874,0.5036384527001149,-1.0872119281095032,0.2776687805817814
2025-03-07 15:05:00-05:00,2025-03-07 15:06:00-05:00,1,2,0.14836158206175,00-20%,0.0032204722125329464,0.9221301048383559,80-100%,-1.0,-20.0,stop,1,-0.0030761246187000347,0.3954841150206876,-0.22177709886630878,0.0333925725978906,0.11796246648793565,0.09000382995021064,-0.9551781278313282,0.07456581067821126
2025-03-07 15:43:00-05:00,2025-03-07 15:44:00-05:00,1,2,0.4617876623871484,40-60%,0.004747607098854542,0.9825284028600254,80-100%,-1.0,-20.0,stop,1,-0.005508480975705546,1.0,-0.2665836752631651,0.31957405876551115,0.11180124223602485,0.13753327417923683,-1.1602647104126584,0.3900433166038456
2025-03-10 10:01:00-04:00,2025-03-10 10:02:00-04:00,1,2,0.5102081355629411,40-60%,0.005781706398574988,0.9930297846207834,80-100%,1.3,26.0,target,1,-0.005461760251181204,1.0,-0.21880130052260188,0.01438602353700466,0.004140786749482402,0.9680567879325643,-0.9446623323051061,0.058389730782195275
2025-03-10 10:03:00-04:00,2025-03-10 10:08:00-04:00,1,2,0.5571855229789575,40-60%,0.005352567857490781,0.9894854586129754,80-100%,-1.0,-20.0,stop,5,-0.005463239550806061,1.0,-0.2249131438952273,0.05342262397060484,0.0,1.0,-1.0206763737073221,0.17531946794522538
2025-03-10 10:09:00-04:00,2025-03-10 10:11:00-04:00,1,2,0.7240312349015416,60-80%,0.0047357191450981785,0.9823353950081151,80-100%,1.3,26.0,target,2,-0.006126648249166031,1.0,-0.3067811903637815,0.5763172767665828,0.03571428571428571,0.7244897959183674,-1.2937102183324296,0.5953178669212164
2025-03-10 10:12:00-04:00,2025-03-10 10:16:00-04:00,1,2,0.7033608256289908,60-80%,0.004623681737671338,0.9805149800412335,80-100%,-1.0,-20.0,stop,4,-0.00676208577998239,1.0,-0.34275821601521295,0.8061040513155894,0.10987482614742698,0.1523941982912775,-1.4624894539968991,0.8549450529090962
2025-03-10 10:18:00-04:00,2025-03-10 10:21:00-04:00,1,2,0.9874494341161749,80-100%,0.004767244905014101,0.9827784357590911,80-100%,1.3,26.0,target,3,-0.00740856033835572,1.0,-0.36591395894876666,0.9540007544099306,0.0,1.0,-1.55405490717784,0.9957969820547689
2025-03-10 10:22:00-04:00,2025-03-10 10:24:00-04:00,1,2,1.0,80-100%,0.003939556082712352,0.9631925253322806,80-100%,-1.0,-20.0,stop,2,-0.006210410561685458,1.0,-0.3737432452238988,1.0,0.0,1.0,-1.5764239501344124,1.0
2025-03-10 10:28:00-04:00,2025-03-10 10:31:00-04:00,1,2,0.8881987577639752,80-100%,0.003937628543023544,0.9631398868272141,80-100%,1.3,26.0,target,3,-0.006159748883849674,1.0,-0.378598845927392,1.0,0.057971014492753624,0.5527950310559006,-1.564329600049032,1.0
2025-03-10 10:35:00-04:00,2025-03-10 10:37:00-04:00,1,2,0.45941876927403297,40-60%,0.0034570641818472544,0.9397947098302408,80-100%,-1.0,-20.0,stop,2,-0.0034614508269688094,0.55783266143518,-0.23758789552321768,0.1343767951970914,0.0,1.0,-1.0012688931679627,0.1454656204638605
2025-03-10 10:42:00-04:00,2025-03-10 10:46:00-04:00,1,2,0.5974707841819428,40-60%,0.003847920723117271,0.9597622494187832,80-100%,1.3,26.0,target,4,-0.0042131397957351924,0.8745399313178143,-0.25501896470448593,0.24570976649136658,0.002577319587628866,0.980117820324006,-1.0949133568225,0.28951561859458413
2025-03-10 10:47:00-04:00,2025-03-10 10:49:00-04:00,1,2,0.9972766107659121,80-100%,0.0038816929551675075,0.9610124139141115,80-100%,-1.0,-20.0,stop,2,-0.006257272449681354,1.0,-0.3714103512615306,0.9891064430636486,0.0,1.0,-1.6119957250486168,1.0
2025-03-10 10:53:00-04:00,2025-03-10 10:56:00-04:00,1,2,0.748913641415087,60-80%,0.00417963986460624,0.9706189410887397,80-100%,1.3,26.0,target,3,-0.005380480180020624,1.0,-0.2807705700741588,0.41018635204036014,0.0,1.0,-1.2873071255691821,0.5854682136199882
2025-03-10 10:57:00-04:00,2025-03-10 11:00:00-04:00,1,2,1.0,80-100%,0.003926644181118909,0.9627363249550379,80-100%,-1.0,-20.0,stop,3,-0.007781003293398286,1.0,-0.42261699883340237,1.0,0.0,1.0,-1.9815911334194447,1.0
2025-03-10 12:04:00-04:00,2025-03-10 12:14:00-04:00,1,2,0.7583770652181473,60-80%,0.00364508133946116,0.950699653463175,80-100%,-1.0,-20.0,stop,10,-0.00467455536108064,1.0,-0.28787224024113184,0.4555450178008442,0.0,1.0,-1.2824282713459731,0.5779632430717451
2025-03-10 12:18:00-04:00,2025-03-10 12:19:00-04:00,1,2,0.3797118591643715,20-40%,0.003371828704191312,0.9341229109093302,80-100%,1.3,26.0,target,1,-0.0037401438537671833,0.6752537109917451,-0.24965246919628664,0.2114337341865176,0.08806818181818182,0.320616883116883,-1.1092330547865736,0.3115431083623403
2025-03-10 12:20:00-04:00,2025-03-10 12:29:00-04:00,1,2,0.8397577384969126,80-100%,0.003536755552784744,0.9449006448216871,80-100%,-1.0,-20.0,stop,9,-0.004972830373047403,1.0,-0.31279457766906077,0.6147250341610324,0.0030864197530864196,0.9761904761904763,-1.4060429958558864,0.7681154436361418
2025-03-10 13:03:00-04:00,2025-03-10 13:05:00-04:00,1,2,0.5244611645847577,40-60%,0.0036039620906281335,0.9484361977453174,80-100%,1.3,26.0,target,2,-0.0038219018028536784,0.7097005871895979,-0.24028573261018565,0.1516079940315729,0.0,1.0,-1.0604722543536966,0.2365360771178595
2025-03-10 13:06:00-04:00,2025-03-10 13:11:00-04:00,1,2,0.8442914078283363,80-100%,0.0031190017357163777,0.9126200815896829,80-100%,1.3,26.0,target,5,-0.004752576125916275,1.0,-0.33738720349693807,0.771799168677588,0.04456824512534819,0.6561878233187426,-1.5237491122539228,0.9491786393170148
2025-03-10 13:12:00-04:00,2025-03-10 13:15:00-04:00,1,2,0.6265782280977643,60-80%,0.0027383829887685494,0.8611527832609553,80-100%,-1.0,-20.0,stop,3,-0.003415918548083422,0.5386486580288355,-0.28599426167999553,0.44355028982036354,0.0,1.0,-1.2474217675517916,0.5241139645418584
2025-03-10 13:52:00-04:00,2025-03-10 13:54:00-04:00,1,2,0.7424334797357849,60-80%,0.003594699871832818,0.9479273588630083,80-100%,-1.0,-20.0,stop,2,-0.004426495036427905,0.9644323716789308,-0.2957469585068655,0.5058411742507058,0.0,1.0,-1.2313948853179173,0.49946037301350266
2025-03-10 14:09:00-04:00,2025-03-10 14:10:00-04:00,1,2,0.3891205730240028,20-40%,0.003335133735991936,0.9312804316357416,80-100%,-1.0,-20.0,stop,1,-0.003071180026326107,0.3934008220411469,-0.23867359618689787,0.14131121095591218,0.0,1.0,-0.9208566340781762,0.021770259098952076
2025-03-10 14:55:00-04:00,2025-03-10 14:56:00-04:00,1,2,0.4068514553163651,40-60%,0.003223043525468054,0.9223713646532439,80-100%,1.3,26.0,target,1,-0.003161231452688766,0.43134196868210356,-0.22939543902348342,0.08205123129567202,0.0,1.0,-0.9808218312005849,0.1140126212876848
