raw_points,net_points,net_R,reason,exit_position,recovery_state,session_id,entry_position,entry_timestamp,entry_price,hmm_state,vol_percentile,quality
8.75,7.640000000000001,0.30560000000000004,timeout,371,initial,2019-05-06,351,2019-05-06 08:51:00-04:00,7709.75,2,0.5247841367851915,0.8829398360076399
7.5,6.390000000000001,0.25560000000000005,timeout,209,initial,2019-05-07,189,2019-05-07 04:19:00-04:00,7775.0,2,0.5219177613950019,0.9561244433389822
3.0,1.8900000000000001,0.0756,timeout,230,initial,2019-05-07,210,2019-05-07 04:54:00-04:00,7766.75,2,0.42159828505785857,1.0
-4.75,-5.859999999999999,-0.23439999999999997,timeout,257,initial,2019-05-07,237,2019-05-07 05:28:00-04:00,7758.75,2,0.44821480236292854,0.9770988910227558
-7.0,-8.11,-0.32439999999999997,timeout,333,initial,2019-05-07,313,2019-05-07 07:15:00-04:00,7746.75,2,0.5189689838162101,0.8555099648300117
-0.75,-1.8599999999999999,-0.0744,timeout,914,initial,2019-05-07,894,2019-05-07 18:17:00-04:00,7655.5,2,0.5474734268201422,0.7919530821524695
-3.0,-4.109999999999999,-0.1644,timeout,1200,initial,2019-05-07,1180,2019-05-07 23:36:00-04:00,7673.5,2,0.44647825253646145,0.8708964273239603
4.5,3.39,0.1356,timeout,1162,initial,2019-05-08,1142,2019-05-08 22:11:00-04:00,7604.25,2,0.5178391582524876,1.0
-2.75,-3.86,-0.15439999999999998,timeout,1187,initial,2019-05-08,1167,2019-05-08 22:36:00-04:00,7595.0,2,0.49189894928053735,0.8167391972007292
-4.75,-5.859999999999999,-0.23439999999999997,timeout,1238,initial,2019-05-08,1218,2019-05-08 23:28:00-04:00,7590.25,2,0.4409896563889774,0.8144409371077315
18.0,16.89,0.6756,timeout,158,initial,2019-05-09,138,2019-05-09 02:43:00-04:00,7593.5,2,0.4486805273251761,0.8455850416877405
1.5,0.3900000000000001,0.015600000000000004,timeout,457,initial,2019-05-09,437,2019-05-09 08:01:00-04:00,7574.75,2,0.5310802743809765,0.782267795270365
14.75,13.64,0.5456,timeout,500,initial,2019-05-09,480,2019-05-09 08:44:00-04:00,7560.25,2,0.5849560460622131,0.7909819444265744
5.25,4.140000000000001,0.16560000000000002,timeout,1014,initial,2019-05-09,994,2019-05-09 18:37:00-04:00,7579.25,2,0.5395048299890253,0.8042375262760879
-7.0,-8.11,-0.32439999999999997,timeout,342,initial,2019-05-10,322,2019-05-10 05:56:00-04:00,7582.25,2,0.5547596114523172,0.9250601485922825
13.0,11.89,0.4756,timeout,114,initial,2019-05-12,94,2019-05-12 19:39:00-04:00,7532.25,2,0.48153580588730066,0.8872514135965872
5.75,4.640000000000001,0.18560000000000001,timeout,265,initial,2019-05-12,245,2019-05-12 22:17:00-04:00,7522.75,2,0.4572320433423304,0.8303823697965294
-5.0,-6.109999999999999,-0.24439999999999998,timeout,286,initial,2019-05-12,266,2019-05-12 22:38:00-04:00,7517.75,2,0.4439121873447329,0.8651671733396802
-2.5,-3.61,-0.1444,timeout,86,initial,2019-05-13,66,2019-05-13 01:27:00-04:00,7513.75,2,0.4363372898591594,0.9044583472634337
1.5,0.3900000000000001,0.015600000000000004,timeout,368,initial,2019-05-13,348,2019-05-13 06:25:00-04:00,7481.75,2,0.4429129845096093,1.0
0.75,-0.3599999999999999,-0.014399999999999994,timeout,249,initial,2019-05-14,229,2019-05-14 04:05:00-04:00,7362.5,2,0.5812046101277784,0.8833738428995304
6.5,5.390000000000001,0.2156,timeout,507,initial,2019-05-14,487,2019-05-14 08:26:00-04:00,7377.25,2,0.5606199330283842,0.8084310435223434
-2.5,-3.61,-0.1444,timeout,842,initial,2019-05-14,822,2019-05-14 14:01:00-04:00,7447.75,2,0.549252703707366,0.8241003127068411
-2.0,-3.11,-0.1244,timeout,1134,initial,2019-05-14,1114,2019-05-14 20:30:00-04:00,7412.75,2,0.5674605354555254,0.7526051843167905
20.75,19.64,0.7856000000000001,timeout,177,initial,2019-05-15,157,2019-05-15 03:11:00-04:00,7445.75,2,0.45322241388360907,0.7625520685825133
12.5,11.39,0.4556,timeout,198,initial,2019-05-15,178,2019-05-15 03:32:00-04:00,7428.0,2,0.47237695522081957,0.7606003002048843
-5.0,-6.109999999999999,-0.24439999999999998,timeout,221,initial,2019-05-15,201,2019-05-15 03:55:00-04:00,7414.0,2,0.5913718194281166,0.9693986621612303
-1.75,-2.86,-0.1144,timeout,338,initial,2019-05-15,318,2019-05-15 05:52:00-04:00,7410.5,2,0.580206017679237,0.8781192430078714
6.25,5.140000000000001,0.20560000000000003,timeout,450,initial,2019-05-15,430,2019-05-15 07:45:00-04:00,7400.25,2,0.4055310790536078,0.8808345870389211
1.75,0.6400000000000001,0.025600000000000005,timeout,471,initial,2019-05-15,451,2019-05-15 08:06:00-04:00,7389.75,2,0.5048763784054994,1.0
-3.0,-4.109999999999999,-0.1644,timeout,1194,initial,2019-05-15,1174,2019-05-15 21:36:00-04:00,7482.75,2,0.5947930362215605,0.8504564036427121
0.0,-1.1099999999999999,-0.044399999999999995,timeout,20,initial,2019-05-16,0,2019-05-16 00:00:00-04:00,7495.0,2,0.4401436605859955,0.8051529361611425
1.0,-0.10999999999999988,-0.004399999999999995,timeout,86,initial,2019-05-16,66,2019-05-16 01:17:00-04:00,7489.0,2,0.4388740564949405,0.8733777138107391
2.0,0.8900000000000001,0.03560000000000001,timeout,537,initial,2019-05-16,517,2019-05-16 08:55:00-04:00,7526.75,2,0.5534527737797457,0.8578891672526051
-15.25,-16.36,-0.6544,timeout,558,initial,2019-05-16,538,2019-05-16 09:16:00-04:00,7524.25,2,0.48796317659826677,1.0
6.75,5.640000000000001,0.22560000000000002,timeout,1283,initial,2019-05-16,1263,2019-05-16 22:55:00-04:00,7593.5,2,0.4099038885287608,0.7594161227605684
3.75,2.64,0.1056,timeout,1305,initial,2019-05-16,1285,2019-05-16 23:17:00-04:00,7585.5,2,0.4389430301787334,1.0
12.75,11.64,0.4656,timeout,267,initial,2019-05-17,247,2019-05-17 04:11:00-04:00,7563.5,2,0.5485910446522201,0.8599881797643076
0.25,-0.8599999999999999,-0.03439999999999999,timeout,294,initial,2019-05-17,274,2019-05-17 04:40:00-04:00,7546.0,2,0.5883760420824925,1.0
-0.25,-1.3599999999999999,-0.0544,timeout,386,initial,2019-05-17,366,2019-05-17 06:12:00-04:00,7559.0,2,0.5864447789362915,0.7899225861914629
-3.0,-4.109999999999999,-0.1644,timeout,413,initial,2019-05-17,393,2019-05-17 06:39:00-04:00,7552.0,2,0.5841027256202443,0.78412297789451
7.0,5.890000000000001,0.23560000000000003,timeout,445,initial,2019-05-17,425,2019-05-17 07:11:00-04:00,7545.75,2,0.5710581539712362,0.792071720132706
-5.75,-6.859999999999999,-0.2744,timeout,95,initial,2019-05-20,75,2019-05-20 01:30:00-04:00,7531.25,2,0.470141719556664,0.9340844577797227
0.25,-0.8599999999999999,-0.03439999999999999,timeout,150,initial,2019-05-20,130,2019-05-20 02:28:00-04:00,7526.75,2,0.43952900129768185,0.865752333450599
43.75,42.64,1.7056,target,276,initial,2019-05-20,257,2019-05-20 04:38:00-04:00,7520.75,2,0.5716844106046123,0.7928306789659509
-7.25,-8.36,-0.3344,timeout,1251,initial,2019-05-20,1231,2019-05-20 22:23:00-04:00,7422.25,2,0.41274035497642075,1.0
-7.25,-8.36,-0.3344,timeout,155,initial,2019-05-21,135,2019-05-21 02:27:00-04:00,7426.25,2,0.42734202279671807,0.7758280042844772
13.75,12.64,0.5056,timeout,433,initial,2019-05-21,413,2019-05-21 07:09:00-04:00,7455.25,2,0.44468249521151726,0.7769379056925103
3.0,1.8900000000000001,0.0756,timeout,902,initial,2019-05-21,882,2019-05-21 14:58:00-04:00,7466.75,2,0.5345869452959338,1.0
6.25,5.140000000000001,0.20560000000000003,timeout,1154,initial,2019-05-21,1134,2019-05-21 20:32:00-04:00,7455.0,2,0.5040230579635306,0.964134899436321
-5.25,-6.359999999999999,-0.25439999999999996,timeout,1175,initial,2019-05-21,1155,2019-05-21 20:53:00-04:00,7448.5,2,0.4313693534663244,0.9346424384525205
-1.75,-2.86,-0.1144,timeout,240,initial,2019-05-22,220,2019-05-22 03:55:00-04:00,7435.0,2,0.48430024671825656,0.9027499634072773
8.25,7.140000000000001,0.2856,timeout,416,initial,2019-05-22,396,2019-05-22 06:51:00-04:00,7445.25,2,0.49760911575737377,0.8902802941489929
6.25,5.140000000000001,0.20560000000000003,timeout,437,initial,2019-05-22,417,2019-05-22 07:12:00-04:00,7437.0,2,0.4509511654111015,0.9339088406160577
3.0,1.8900000000000001,0.0756,timeout,458,initial,2019-05-22,438,2019-05-22 07:33:00-04:00,7428.5,2,0.49561437240662,1.0
-4.25,-5.359999999999999,-0.21439999999999998,timeout,794,initial,2019-05-22,774,2019-05-22 13:09:00-04:00,7423.25,2,0.5965008978786625,0.7891872415327378
16.0,14.89,0.5956,timeout,960,initial,2019-05-22,940,2019-05-22 15:55:00-04:00,7440.0,2,0.5315380643176549,0.98836468032721
2.25,1.1400000000000001,0.0456,timeout,1179,initial,2019-05-22,1159,2019-05-22 21:05:00-04:00,7394.0,2,0.5736706085432147,1.0
-0.5,-1.6099999999999999,-0.0644,timeout,1204,initial,2019-05-22,1184,2019-05-22 21:30:00-04:00,7387.25,2,0.4819197390475284,0.9793512461690517
-0.5,-1.6099999999999999,-0.0644,timeout,139,initial,2019-05-23,119,2019-05-23 02:15:00-04:00,7370.0,2,0.4951285046871586,0.897106370981828
12.75,11.64,0.4656,timeout,175,initial,2019-05-23,155,2019-05-23 02:52:00-04:00,7365.0,2,0.5409270307256397,0.8605281932502545
8.25,7.140000000000001,0.2856,timeout,327,initial,2019-05-23,307,2019-05-23 05:24:00-04:00,7337.5,2,0.5542731333462735,0.8577627002327017
11.5,10.39,0.4156,timeout,348,initial,2019-05-23,328,2019-05-23 05:45:00-04:00,7330.0,2,0.5421478038901157,0.7913484997306802
-9.75,-10.86,-0.43439999999999995,timeout,369,initial,2019-05-23,349,2019-05-23 06:06:00-04:00,7319.0,2,0.504490614085525,0.8742418064121514
-4.0,-5.109999999999999,-0.20439999999999997,timeout,487,initial,2019-05-23,467,2019-05-23 08:04:00-04:00,7338.0,2,0.4900122443548397,0.8613005500306239
-15.75,-16.86,-0.6744,recovery_deadline,191,failed_to_recover,2019-05-24,171,2019-05-24 03:13:00-04:00,7337.5,2,0.4355663716057928,1.0
4.0,2.89,0.11560000000000001,timeout,789,initial,2019-05-24,769,2019-05-24 13:13:00-04:00,7334.0,2,0.5589517464991277,0.8225039886212407
-7.75,-8.86,-0.3544,timeout,842,initial,2019-05-24,822,2019-05-24 14:06:00-04:00,7319.25,2,0.5621465098705615,0.8937404389459046
-7.25,-8.36,-0.3344,timeout,887,initial,2019-05-24,867,2019-05-24 14:51:00-04:00,7317.25,2,0.5224579535202826,0.7595615706089599
3.25,2.14,0.08560000000000001,timeout,268,initial,2019-05-27,248,2019-05-27 04:29:00-04:00,7323.0,2,0.40591684337358225,0.8546736957243569
16.5,15.39,0.6156,timeout,237,initial,2019-05-28,217,2019-05-28 04:02:00-04:00,7320.0,2,0.5275839800379172,0.8711470157497827
-7.25,-8.36,-0.3344,timeout,436,initial,2019-05-28,416,2019-05-28 07:22:00-04:00,7306.5,2,0.44874828023580454,0.8598262695327961
6.0,4.890000000000001,0.19560000000000002,timeout,773,initial,2019-05-28,753,2019-05-28 12:59:00-04:00,7342.0,2,0.49832876153783234,0.8543931213760964
-8.0,-9.11,-0.3644,timeout,800,initial,2019-05-28,780,2019-05-28 13:26:00-04:00,7336.0,2,0.4967423668105958,0.8168023498357205
-1.0,-2.11,-0.08439999999999999,timeout,847,initial,2019-05-28,827,2019-05-28 14:13:00-04:00,7327.0,2,0.5048147293606933,1.0
-2.5,-3.61,-0.1444,timeout,1276,initial,2019-05-28,1256,2019-05-28 22:39:00-04:00,7242.5,2,0.49061408552492636,0.9581757841697076
9.0,7.890000000000001,0.31560000000000005,timeout,311,initial,2019-05-29,291,2019-05-29 05:06:00-04:00,7228.25,2,0.5363735468221443,0.9023956972770034
-6.75,-7.859999999999999,-0.31439999999999996,timeout,452,initial,2019-05-29,432,2019-05-29 07:27:00-04:00,7235.25,2,0.45633721661276955,0.8669229547947551
-4.25,-5.359999999999999,-0.21439999999999998,timeout,509,initial,2019-05-29,489,2019-05-29 08:24:00-04:00,7230.0,2,0.5160800241224778,0.9869503447453654
-5.5,-6.609999999999999,-0.26439999999999997,timeout,1167,initial,2019-05-29,1147,2019-05-29 20:55:00-04:00,7216.25,2,0.4201486169250433,1.0
0.5,-0.6099999999999999,-0.024399999999999995,timeout,1222,initial,2019-05-29,1202,2019-05-29 21:50:00-04:00,7218.75,2,0.5020301457725236,0.8302284965987206
-2.25,-3.36,-0.1344,timeout,272,initial,2019-05-30,252,2019-05-30 04:21:00-04:00,7239.0,2,0.40642590578316873,1.0
4.75,3.64,0.1456,timeout,420,initial,2019-05-30,400,2019-05-30 06:50:00-04:00,7237.0,2,0.48251425557862815,0.9051976312967087
-3.25,-4.359999999999999,-0.17439999999999997,timeout,444,initial,2019-05-30,424,2019-05-30 07:14:00-04:00,7231.75,2,0.4006998692551941,0.958525293505041
8.75,7.640000000000001,0.30560000000000004,timeout,815,initial,2019-05-30,795,2019-05-30 13:25:00-04:00,7240.0,2,0.5515526403492388,1.0
6.0,4.890000000000001,0.19560000000000002,timeout,878,initial,2019-05-30,858,2019-05-30 14:28:00-04:00,7225.5,2,0.5200334980156333,0.8259157064020816
8.25,7.140000000000001,0.2856,timeout,1246,initial,2019-05-30,1226,2019-05-30 22:12:00-04:00,7198.75,2,0.4874321402717197,0.8337173637254106
13.75,12.64,0.5056,timeout,196,initial,2019-05-31,176,2019-05-31 02:59:00-04:00,7182.25,2,0.46771482250568575,0.8274384577722544
2.5,1.3900000000000001,0.055600000000000004,timeout,499,initial,2019-05-31,479,2019-05-31 08:02:00-04:00,7152.5,2,0.43550594333415127,0.8878796384942678
-9.0,-10.11,-0.4044,recovery_deadline,516,failed_to_recover,2019-05-31,500,2019-05-31 08:23:00-04:00,7147.75,2,0.47450415245991895,0.9569898939436405
0.5,-0.6099999999999999,-0.024399999999999995,timeout,766,initial,2019-05-31,746,2019-05-31 12:29:00-04:00,7159.5,2,0.5875660590878627,0.8264347756581051
-6.25,-7.359999999999999,-0.2944,timeout,126,initial,2019-06-02,106,2019-06-02 19:46:00-04:00,7081.75,2,0.466215102673127,0.7670468728074316
-1.75,-2.86,-0.1144,timeout,275,initial,2019-06-02,255,2019-06-02 22:15:00-04:00,7084.0,2,0.4833224074135113,0.952498600193977
11.5,10.39,0.4156,timeout,208,initial,2019-06-03,188,2019-06-03 03:10:00-04:00,7086.0,2,0.41354484449181045,1.0
-1.0,-2.11,-0.08439999999999999,timeout,229,initial,2019-06-03,209,2019-06-03 03:31:00-04:00,7073.25,2,0.5486075250899405,1.0
-1.75,-2.86,-0.1144,timeout,502,initial,2019-06-03,482,2019-06-03 08:05:00-04:00,7094.0,2,0.4198818779886053,1.0
2.0,0.8900000000000001,0.03560000000000001,timeout,1257,initial,2019-06-03,1237,2019-06-03 22:00:00-04:00,6986.25,2,0.4588739832485506,0.9991873255316166
-6.25,-7.359999999999999,-0.2944,timeout,176,initial,2019-06-04,156,2019-06-04 02:40:00-04:00,6986.5,2,0.4326005032026984,0.9295698439895392
0.0,-1.1099999999999999,-0.044399999999999995,timeout,342,initial,2019-06-04,322,2019-06-04 05:26:00-04:00,7024.75,2,0.42070345832829764,0.815551015310841
1.75,0.6400000000000001,0.025600000000000005,timeout,454,initial,2019-06-04,434,2019-06-04 07:18:00-04:00,7019.5,2,0.4508022310850354,0.9655852646767067
-6.0,-7.109999999999999,-0.2844,timeout,169,initial,2019-06-05,149,2019-06-05 02:34:00-04:00,7185.25,2,0.5355281614057447,0.8276977080884362
-8.25,-9.36,-0.37439999999999996,timeout,316,initial,2019-06-05,296,2019-06-05 05:01:00-04:00,7205.5,2,0.44299782824454037,0.8036447493172283
-3.0,-4.109999999999999,-0.1644,timeout,420,initial,2019-06-05,400,2019-06-05 06:45:00-04:00,7234.25,2,0.4609340379636039,0.87364462202152
-3.25,-4.359999999999999,-0.17439999999999997,timeout,816,initial,2019-06-06,796,2019-06-06 13:20:00-04:00,7233.0,2,0.5018561855965857,0.908746093080241
0.0,-1.1099999999999999,-0.044399999999999995,timeout,888,initial,2019-06-07,868,2019-06-07 14:49:00-04:00,7423.25,2,0.5560304363165367,0.8616448195594759
0.0,-1.1099999999999999,-0.044399999999999995,timeout,117,initial,2019-06-09,97,2019-06-09 19:39:00-04:00,7458.25,2,0.43935320996199734,0.8915109234654476
0.0,-1.1099999999999999,-0.044399999999999995,timeout,187,initial,2019-06-09,167,2019-06-09 20:50:00-04:00,7439.0,2,0.41438839874846334,0.8781192430078714
17.75,16.64,0.6656,timeout,743,initial,2019-06-10,723,2019-06-10 12:18:00-04:00,7559.25,2,0.5824998504552874,0.8412321479554046
8.75,7.640000000000001,0.30560000000000004,timeout,875,initial,2019-06-11,855,2019-06-11 14:32:00-04:00,7521.0,2,0.5824882531102248,0.9212596911442764
5.0,3.89,0.15560000000000002,timeout,1202,initial,2019-06-11,1182,2019-06-11 21:29:00-04:00,7514.0,2,0.4893280009961509,0.8815882402650971
-12.75,-13.86,-0.5544,timeout,180,initial,2019-06-12,160,2019-06-12 02:59:00-04:00,7476.0,2,0.4068580594833932,0.7857308323339056
-3.5,-4.609999999999999,-0.18439999999999998,timeout,815,initial,2019-06-12,795,2019-06-12 13:36:00-04:00,7474.25,2,0.5890669996935859,0.7553619845302278
-6.5,-7.609999999999999,-0.3044,timeout,857,initial,2019-06-12,837,2019-06-12 14:18:00-04:00,7467.5,2,0.4895550648047434,0.834126882931679
-12.25,-13.36,-0.5344,timeout,208,initial,2019-06-13,188,2019-06-13 03:09:00-04:00,7455.5,2,0.5048928588432198,0.8600694961965534
5.25,4.140000000000001,0.16560000000000002,timeout,468,initial,2019-06-13,448,2019-06-13 07:31:00-04:00,7511.0,2,0.439814051831587,0.8392038793562826
-0.5,-1.6099999999999999,-0.0644,timeout,512,initial,2019-06-13,492,2019-06-13 08:15:00-04:00,7495.5,2,0.4997143390795126,0.8208128703323883
-11.75,-12.86,-0.5144,timeout,770,initial,2019-06-13,750,2019-06-13 12:33:00-04:00,7502.5,2,0.5564711354289126,0.846349183509268
-6.0,-7.109999999999999,-0.2844,timeout,1141,initial,2019-06-13,1121,2019-06-13 20:15:00-04:00,7488.5,2,0.5266928156278498,0.8384423564670438
-8.0,-9.11,-0.3644,timeout,1249,initial,2019-06-13,1229,2019-06-13 22:04:00-04:00,7505.25,2,0.5403007740922636,0.91306209314868
9.0,7.890000000000001,0.31560000000000005,timeout,161,initial,2019-06-14,141,2019-06-14 02:36:00-04:00,7494.5,2,0.4494734194955033,0.903562959895874
-11.5,-12.61,-0.5044,timeout,182,initial,2019-06-14,162,2019-06-14 02:57:00-04:00,7483.0,2,0.562640312615592,1.0
-2.25,-3.36,-0.1344,timeout,273,initial,2019-06-14,253,2019-06-14 04:28:00-04:00,7473.75,2,0.5515324975920249,0.9460480972890171
0.25,-0.8599999999999999,-0.03439999999999999,timeout,352,initial,2019-06-14,332,2019-06-14 05:49:00-04:00,7465.0,2,0.4799750473965181,0.7560901857273336
8.0,6.890000000000001,0.2756,timeout,373,initial,2019-06-14,353,2019-06-14 06:10:00-04:00,7462.0,2,0.49161145720030325,1.0
-6.5,-7.609999999999999,-0.3044,timeout,395,initial,2019-06-14,375,2019-06-14 06:32:00-04:00,7455.0,2,0.41460813791806905,0.7822828996867947
7.75,6.640000000000001,0.2656,timeout,954,initial,2019-06-14,934,2019-06-14 15:51:00-04:00,7488.5,2,0.4860575496885197,0.9805211891461476
-10.25,-11.36,-0.45439999999999997,timeout,135,initial,2019-06-17,115,2019-06-17 03:19:00-04:00,7490.5,2,0.4239476630128926,0.7806467535395827
-10.5,-11.61,-0.4644,timeout,393,initial,2019-06-17,373,2019-06-17 08:58:00-04:00,7488.0,2,0.400297014110917,1.0
-4.25,-5.359999999999999,-0.21439999999999998,timeout,576,initial,2019-06-17,556,2019-06-17 12:02:00-04:00,7526.0,2,0.5311095729369238,0.7524672879309023
-4.75,-5.859999999999999,-0.23439999999999997,timeout,49,initial,2019-06-18,29,2019-06-18 01:25:00-04:00,7530.75,2,0.4003446242643316,0.8613273365799534
-9.0,-10.11,-0.4044,timeout,306,initial,2019-06-18,286,2019-06-18 07:24:00-04:00,7596.75,2,0.5655335450154001,0.7964918428673161
-2.25,-3.36,-0.1344,timeout,746,initial,2019-06-18,726,2019-06-18 15:08:00-04:00,7648.25,2,0.5583047367219555,0.7977100163575428
-5.25,-6.359999999999999,-0.25439999999999996,timeout,1014,initial,2019-06-18,994,2019-06-18 22:05:00-04:00,7673.75,2,0.4645896432046272,0.9420518706337406
12.75,11.64,0.4656,timeout,580,initial,2019-06-20,560,2019-06-20 09:28:00-04:00,7800.75,2,0.47824826375536683,0.9089039978643182
0.75,-0.3599999999999999,-0.014399999999999994,timeout,1305,initial,2019-06-20,1285,2019-06-20 22:51:00-04:00,7744.75,2,0.40195360329511093,0.9946299587792611
1.0,-0.10999999999999988,-0.004399999999999995,timeout,280,initial,2019-06-21,260,2019-06-21 04:23:00-04:00,7750.25,2,0.5569551719886273,0.7854356337052504
-3.25,-4.359999999999999,-0.17439999999999997,timeout,302,initial,2019-06-21,282,2019-06-21 04:45:00-04:00,7747.0,2,0.4210641967984003,0.7773175641683485
0.75,-0.3599999999999999,-0.014399999999999994,timeout,389,initial,2019-06-21,369,2019-06-21 06:12:00-04:00,7743.75,2,0.5404783965876948,0.7821323362593923
-1.75,-2.86,-0.1144,timeout,464,initial,2019-06-21,444,2019-06-21 07:27:00-04:00,7741.5,2,0.4686273504461316,1.0
-5.25,-6.359999999999999,-0.25439999999999996,timeout,518,initial,2019-06-21,498,2019-06-21 08:21:00-04:00,7735.75,2,0.40379330845397626,0.8213771119733988
10.0,8.89,0.3556,timeout,969,initial,2019-06-21,949,2019-06-21 15:52:00-04:00,7764.75,2,0.40866785569972885,0.7568186134916705
-6.25,-7.359999999999999,-0.2944,timeout,438,initial,2019-06-24,418,2019-06-24 07:15:00-04:00,7765.5,2,0.45974500490140424,0.8873448680114808
-8.25,-9.36,-0.37439999999999996,timeout,645,initial,2019-06-24,625,2019-06-24 10:42:00-04:00,7760.75,2,0.5672670429089559,0.8521473200592767
5.25,4.140000000000001,0.16560000000000002,timeout,1102,initial,2019-06-25,1082,2019-06-25 19:30:00-04:00,7626.75,2,0.5145992262739684,1.0
-6.5,-7.609999999999999,-0.3044,timeout,221,initial,2019-06-26,201,2019-06-26 03:30:00-04:00,7630.0,2,0.4705592239789148,0.7573548263033992
-6.0,-7.109999999999999,-0.2844,timeout,416,initial,2019-06-26,396,2019-06-26 06:45:00-04:00,7679.75,2,0.5009729562120874,0.9200235879037839
14.5,13.39,0.5356000000000001,timeout,525,initial,2019-06-26,505,2019-06-26 08:34:00-04:00,7669.5,2,0.4298317896656669,0.9778189443072475
-8.0,-9.11,-0.3644,timeout,892,initial,2019-06-26,872,2019-06-26 14:41:00-04:00,7650.5,2,0.570160275308764,0.9348968443508334
7.0,5.890000000000001,0.23560000000000003,timeout,984,initial,2019-06-26,964,2019-06-26 16:13:00-04:00,7652.25,2,0.5637017748821038,0.8089734648707735
-3.25,-4.359999999999999,-0.17439999999999997,timeout,304,initial,2019-06-27,284,2019-06-27 04:47:00-04:00,7687.75,2,0.44117521390997777,0.9771258426283789
-3.5,-4.609999999999999,-0.18439999999999998,timeout,1222,initial,2019-06-27,1202,2019-06-27 21:41:00-04:00,7684.75,2,0.4435001764017223,0.8745989387301782
-2.5,-3.61,-0.1444,timeout,1296,initial,2019-06-27,1276,2019-06-27 22:56:00-04:00,7675.0,2,0.4185078977919876,0.8074472232774011
-3.5,-4.609999999999999,-0.18439999999999998,timeout,861,initial,2019-06-28,841,2019-06-28 14:16:00-04:00,7673.75,2,0.40732622599196977,0.795134635318575
7.5,6.390000000000001,0.25560000000000005,timeout,176,initial,2019-06-30,156,2019-06-30 20:37:00-04:00,7785.25,2,0.410771247862121,0.9917334468194446
-6.0,-7.109999999999999,-0.2844,timeout,237,initial,2019-06-30,217,2019-06-30 21:38:00-04:00,7778.75,2,0.4712037922097581,0.882471347035112
16.25,15.14,0.6056,timeout,778,initial,2019-07-01,758,2019-07-01 12:42:00-04:00,7784.25,2,0.5253066276995872,1.0
-0.25,-1.3599999999999999,-0.0544,timeout,875,initial,2019-07-01,855,2019-07-01 14:19:00-04:00,7765.75,2,0.5189879058002596,1.0
-5.5,-6.609999999999999,-0.26439999999999997,timeout,709,initial,2019-07-02,689,2019-07-02 11:39:00-04:00,7780.25,2,0.4247863341768876,1.0
2.0,0.8900000000000001,0.03560000000000001,timeout,761,initial,2019-07-02,741,2019-07-02 12:31:00-04:00,7777.5,2,0.5440619762120141,0.8212901935029671
-4.0,-5.109999999999999,-0.20439999999999997,timeout,919,initial,2019-07-05,899,2019-07-05 15:18:00-04:00,7864.25,2,0.4318631562113549,0.9494099040857616
-2.5,-3.61,-0.1444,timeout,126,initial,2019-07-07,106,2019-07-07 20:05:00-04:00,7841.25,2,0.41684825667488246,0.7928156379020337
-2.5,-3.61,-0.1444,timeout,343,initial,2019-07-08,323,2019-07-08 05:27:00-04:00,7820.25,2,0.5143398119765172,0.9824753908019324
2.0,0.8900000000000001,0.03560000000000001,timeout,723,initial,2019-07-08,703,2019-07-08 11:47:00-04:00,7786.75,2,0.40377743840283803,1.0
4.5,3.39,0.1356,timeout,245,initial,2019-07-09,225,2019-07-09 03:46:00-04:00,7749.5,2,0.5230420934794843,1.0
-8.0,-9.11,-0.3644,timeout,267,initial,2019-07-09,247,2019-07-09 04:08:00-04:00,7744.0,2,0.503636683256974,1.0
-10.0,-11.11,-0.44439999999999996,timeout,714,initial,2019-07-09,694,2019-07-09 11:35:00-04:00,7820.5,2,0.45815555824125653,0.9147187543751558
-1.25,-2.36,-0.0944,timeout,1002,initial,2019-07-09,982,2019-07-09 16:38:00-04:00,7846.25,2,0.4222788660970539,0.8859285824175027
-5.25,-6.359999999999999,-0.25439999999999996,timeout,756,initial,2019-07-10,736,2019-07-10 12:26:00-04:00,7908.5,2,0.4792596743221352,0.838109036576164
-3.5,-4.609999999999999,-0.18439999999999998,timeout,202,initial,2019-07-11,182,2019-07-11 03:06:00-04:00,7943.0,2,0.4424356622022992,0.9459676287984112
33.0,31.89,1.2756,timeout,812,initial,2019-07-11,792,2019-07-11 13:17:00-04:00,7938.5,2,0.5253810948626203,0.9828919513311237
-4.5,-5.609999999999999,-0.2244,timeout,433,initial,2019-07-12,413,2019-07-12 06:54:00-04:00,7934.0,2,0.40407774860129914,0.9544879254191792
-0.5,-1.6099999999999999,-0.0644,timeout,635,initial,2019-07-12,615,2019-07-12 10:16:00-04:00,7932.5,2,0.5830791073218312,0.8396136048594884
-2.5,-3.61,-0.1444,timeout,627,initial,2019-07-16,607,2019-07-16 10:16:00-04:00,7975.0,2,0.4081478063316621,0.8889249461345723
3.0,1.8900000000000001,0.0756,timeout,684,initial,2019-07-16,664,2019-07-16 11:13:00-04:00,7972.5,2,0.4170563984994256,0.7699411227478998
18.0,16.89,0.6756,timeout,736,initial,2019-07-16,716,2019-07-16 12:05:00-04:00,7957.5,2,0.4208084448204426,0.8693473372667346
-3.0,-4.109999999999999,-0.1644,timeout,844,initial,2019-07-16,824,2019-07-16 13:53:00-04:00,7941.25,2,0.4085079344151825,1.0
4.5,3.39,0.1356,timeout,976,initial,2019-07-16,956,2019-07-16 16:05:00-04:00,7945.0,2,0.4434641635933702,0.7890871945336304
