mae_threshold,horizon,recovery_level,observations,reached_trades,not_reached_trades,reached_pct,reached_win_rate,not_reached_win_rate,win_rate_difference,reached_mean_final_R,not_reached_mean_final_R
0.8,3,0.2,186,19,167,0.10215053763440861,0.5263157894736842,,,0.25789473684210523,
0.8,3,0.3,186,10,176,0.053763440860215055,0.5,,,0.409,
0.8,3,0.4,186,8,178,0.043010752688172046,0.375,,,-0.05249999999999999,
0.8,4,-0.5,186,101,85,0.543010752688172,0.3465346534653465,,,-0.2681188118811881,
0.8,4,-0.4,186,86,100,0.46236559139784944,0.38372093023255816,,,-0.17046511627906974,
0.8,4,-0.3,186,74,112,0.3978494623655914,0.3783783783783784,,,-0.21716216216216216,
0.8,4,-0.2,186,63,123,0.3387096774193548,0.42857142857142855,,,-0.11444444444444446,
0.8,4,-0.1,186,50,136,0.26881720430107525,0.48,,,0.010199999999999956,
0.8,4,0.0,186,40,146,0.21505376344086022,0.5,,,0.06824999999999999,
0.8,4,0.1,186,29,157,0.15591397849462366,0.5172413793103449,,,0.18172413793103454,
0.8,4,0.2,186,27,159,0.14516129032258066,0.5555555555555556,,,0.22444444444444447,
0.8,4,0.3,186,19,167,0.10215053763440861,0.631578947368421,,,0.591578947368421,
0.8,4,0.4,186,14,172,0.07526881720430108,0.5,,,0.19357142857142856,
0.8,5,-0.5,186,106,80,0.5698924731182796,0.330188679245283,,,-0.3044339622641509,
0.8,5,-0.4,186,89,97,0.478494623655914,0.38202247191011235,,,-0.19359550561797756,
0.8,5,-0.3,186,78,108,0.41935483870967744,0.3974358974358974,,,-0.18474358974358976,
0.8,5,-0.2,186,68,118,0.3655913978494624,0.45588235294117646,,,-0.06132352941176473,
0.8,5,-0.1,186,58,128,0.3118279569892473,0.5,,,0.03051724137931032,
0.8,5,0.0,186,52,134,0.27956989247311825,0.5,,,0.02115384615384617,
0.8,5,0.1,186,41,145,0.22043010752688172,0.4878048780487805,,,0.14585365853658536,
0.8,5,0.2,186,37,149,0.1989247311827957,0.5135135135135135,,,0.18324324324324323,
0.8,5,0.3,186,27,159,0.14516129032258066,0.5555555555555556,,,0.47777777777777775,
0.8,5,0.4,186,22,164,0.11827956989247312,0.5,,,0.35227272727272735,
0.8,6,-0.5,186,113,73,0.6075268817204301,0.336283185840708,,,-0.28292035398230087,
0.8,6,-0.4,186,100,86,0.5376344086021505,0.38,,,-0.19709999999999997,
0.8,6,-0.3,186,87,99,0.46774193548387094,0.40229885057471265,,,-0.18701149425287356,
0.8,6,-0.2,186,75,111,0.4032258064516129,0.4666666666666667,,,-0.059333333333333384,
0.8,6,-0.1,186,63,123,0.3387096774193548,0.49206349206349204,,,-0.03158730158730157,
0.8,6,0.0,186,55,131,0.2956989247311828,0.509090909090909,,,0.010000000000000018,
0.8,6,0.1,186,46,140,0.24731182795698925,0.5,,,0.04021739130434785,
0.8,6,0.2,186,45,141,0.24193548387096775,0.5111111111111111,,,0.04844444444444446,
0.8,6,0.3,186,31,155,0.16666666666666666,0.5806451612903226,,,0.3267741935483871,
0.8,6,0.4,186,28,158,0.15053763440860216,0.5357142857142857,,,0.29,
0.8,8,-0.5,186,119,67,0.6397849462365591,0.3277310924369748,,,-0.30277310924369744,
0.8,8,-0.4,186,105,81,0.5645161290322581,0.37142857142857144,,,-0.21323809523809528,
0.8,8,-0.3,186,94,92,0.5053763440860215,0.3829787234042553,,,-0.21563829787234043,
0.8,8,-0.2,186,81,105,0.43548387096774194,0.4444444444444444,,,-0.10172839506172837,
0.8,8,-0.1,186,73,113,0.3924731182795699,0.4657534246575342,,,-0.05849315068493152,
0.8,8,0.0,186,62,124,0.3333333333333333,0.46774193548387094,,,-0.08403225806451614,
0.8,8,0.1,186,55,131,0.2956989247311828,0.4727272727272727,,,-0.02745454545454545,
0.8,8,0.2,186,53,133,0.2849462365591398,0.49056603773584906,,,0.008301886792452825,
0.8,8,0.3,186,39,147,0.20967741935483872,0.5641025641025641,,,0.26564102564102565,
0.8,8,0.4,186,35,151,0.1881720430107527,0.5714285714285714,,,0.31657142857142856,
0.8,10,-0.5,186,122,64,0.6559139784946236,0.319672131147541,,,-0.315,
0.8,10,-0.4,186,110,76,0.5913978494623656,0.35454545454545455,,,-0.2326363636363636,
0.8,10,-0.3,186,100,86,0.5376344086021505,0.38,,,-0.20389999999999997,
0.8,10,-0.2,186,88,98,0.4731182795698925,0.4318181818181818,,,-0.08693181818181821,
0.8,10,-0.1,186,80,106,0.43010752688172044,0.45,,,-0.05250000000000003,
0.8,10,0.0,186,68,118,0.3655913978494624,0.4852941176470588,,,-0.04220588235294116,
0.8,10,0.1,186,61,125,0.3279569892473118,0.4918032786885246,,,0.01180327868852459,
0.8,10,0.2,186,57,129,0.3064516129032258,0.49122807017543857,,,0.040701754385964885,
0.8,10,0.3,186,45,141,0.24193548387096775,0.5555555555555556,,,0.2688888888888889,
0.8,10,0.4,186,40,146,0.21505376344086022,0.55,,,0.28075,
0.8,12,-0.5,186,126,60,0.6774193548387096,0.31746031746031744,,,-0.3161904761904762,
0.8,12,-0.4,186,115,71,0.6182795698924731,0.34782608695652173,,,-0.24147826086956523,
0.8,12,-0.3,186,105,81,0.5645161290322581,0.37142857142857144,,,-0.2157142857142857,
0.8,12,-0.2,186,91,95,0.489247311827957,0.42857142857142855,,,-0.09428571428571432,
0.8,12,-0.1,186,83,103,0.44623655913978494,0.4457831325301205,,,-0.06180722891566264,
0.8,12,0.0,186,73,113,0.3924731182795699,0.4931506849315068,,,-0.003424657534246572,
0.8,12,0.1,186,68,118,0.3655913978494624,0.5147058823529411,,,0.08308823529411766,
0.8,12,0.2,186,63,123,0.3387096774193548,0.5396825396825397,,,0.136031746031746,
0.8,12,0.3,186,50,136,0.26881720430107525,0.6,,,0.3622000000000001,
0.8,12,0.4,186,43,143,0.23118279569892472,0.5813953488372093,,,0.3425581395348838,
0.85,1,-0.5,175,45,130,0.2571428571428571,0.4222222222222222,,,-0.08688888888888888,
0.85,1,-0.4,175,35,140,0.2,0.42857142857142855,,,-0.08514285714285708,
0.85,1,-0.3,175,25,150,0.14285714285714285,0.32,,,-0.39559999999999995,
0.85,1,-0.2,175,18,157,0.10285714285714286,0.2777777777777778,,,-0.47333333333333333,
0.85,1,-0.1,175,12,163,0.06857142857142857,0.4166666666666667,,,-0.3316666666666666,
0.85,1,0.0,175,11,164,0.06285714285714286,0.45454545454545453,,,-0.31,
0.85,1,0.1,175,8,167,0.045714285714285714,0.5,,,-0.12375000000000003,
0.85,1,0.2,175,7,168,0.04,0.42857142857142855,,,-0.23571428571428574,
0.85,1,0.3,175,2,173,0.011428571428571429,1.0,,,1.78,
0.85,1,0.4,175,1,174,0.005714285714285714,1.0,,,3.2,
0.85,2,-0.5,175,59,116,0.33714285714285713,0.3898305084745763,,,-0.1830508474576271,
0.85,2,-0.4,175,50,125,0.2857142857142857,0.46,,,-0.07260000000000001,
0.85,2,-0.3,175,43,132,0.24571428571428572,0.4418604651162791,,,-0.13093023255813951,
0.85,2,-0.2,175,31,144,0.17714285714285713,0.4838709677419355,,,0.11903225806451614,
0.85,2,-0.1,175,23,152,0.13142857142857142,0.5217391304347826,,,0.24826086956521742,
0.85,2,0.0,175,19,156,0.10857142857142857,0.5263157894736842,,,0.03684210526315782,
0.85,2,0.1,175,12,163,0.06857142857142857,0.4166666666666667,,,-0.20166666666666666,
0.85,2,0.2,175,10,165,0.05714285714285714,0.4,,,-0.28099999999999997,
0.85,2,0.3,175,5,170,0.02857142857142857,0.4,,,-0.19399999999999995,
0.85,2,0.4,175,4,171,0.022857142857142857,0.25,,,-0.3324999999999999,
0.85,3,-0.5,175,74,101,0.4228571428571429,0.3783783783783784,,,-0.2102702702702703,
0.85,3,-0.4,175,62,113,0.35428571428571426,0.43548387096774194,,,-0.10629032258064516,
0.85,3,-0.3,175,53,122,0.3028571428571429,0.4528301886792453,,,-0.10264150943396222,
0.85,3,-0.2,175,41,134,0.2342857142857143,0.5121951219512195,,,0.1495121951219512,
0.85,3,-0.1,175,31,144,0.17714285714285713,0.5483870967741935,,,0.29935483870967744,
0.85,3,0.0,175,23,152,0.13142857142857142,0.5652173913043478,,,0.11173913043478262,
0.85,3,0.1,175,17,158,0.09714285714285714,0.47058823529411764,,,0.02941176470588234,
0.85,3,0.2,175,15,160,0.08571428571428572,0.5333333333333333,,,0.13399999999999998,
0.85,3,0.3,175,10,165,0.05714285714285714,0.6,,,0.541,
0.85,3,0.4,175,7,168,0.04,0.42857142857142855,,,0.022857142857142878,
0.85,4,-0.5,175,81,94,0.46285714285714286,0.35802469135802467,,,-0.27543209876543207,
0.85,4,-0.4,175,65,110,0.37142857142857144,0.4153846153846154,,,-0.1443076923076923,
0.85,4,-0.3,175,57,118,0.32571428571428573,0.43859649122807015,,,-0.11508771929824563,
0.85,4,-0.2,175,48,127,0.2742857142857143,0.5,,,0.013958333333333359,
0.85,4,-0.1,175,40,135,0.22857142857142856,0.525,,,0.11275000000000004,
0.85,4,0.0,175,31,144,0.17714285714285713,0.5806451612903226,,,0.28322580645161294,
0.85,4,0.1,175,24,151,0.13714285714285715,0.5833333333333334,,,0.32625,
0.85,4,0.2,175,22,153,0.12571428571428572,0.6363636363636364,,,0.3918181818181818,
0.85,4,0.3,175,16,159,0.09142857142857143,0.6875,,,0.7675,
0.85,4,0.4,175,12,163,0.06857142857142857,0.5833333333333334,,,0.5183333333333334,
0.85,5,-0.5,175,85,90,0.4857142857142857,0.3411764705882353,,,-0.31752941176470584,
0.85,5,-0.4,175,71,104,0.4057142857142857,0.39436619718309857,,,-0.20845070422535208,
0.85,5,-0.3,175,59,116,0.33714285714285713,0.4406779661016949,,,-0.12830508474576272,
0.85,5,-0.2,175,50,125,0.2857142857142857,0.52,,,0.0458,
0.85,5,-0.1,175,43,132,0.24571428571428572,0.5581395348837209,,,0.15534883720930232,
0.85,5,0.0,175,37,138,0.21142857142857144,0.5675675675675675,,,0.16567567567567568,
0.85,5,0.1,175,29,146,0.1657142857142857,0.5517241379310345,,,0.2989655172413793,
0.85,5,0.2,175,27,148,0.15428571428571428,0.5925925925925926,,,0.3411111111111111,
0.85,5,0.3,175,19,156,0.10857142857142857,0.631578947368421,,,0.6826315789473685,
0.85,5,0.4,175,16,159,0.09142857142857143,0.625,,,0.72,
0.85,6,-0.5,175,92,83,0.5257142857142857,0.358695652173913,,,-0.28228260869565214,
0.85,6,-0.4,175,81,94,0.46285714285714286,0.4074074074074074,,,-0.1874074074074074,
0.85,6,-0.3,175,68,107,0.38857142857142857,0.4411764705882353,,,-0.13132352941176473,
0.85,6,-0.2,175,57,118,0.32571428571428573,0.5263157894736842,,,0.03526315789473684,
0.85,6,-0.1,175,48,127,0.2742857142857143,0.5416666666666666,,,0.06083333333333333,
0.85,6,0.0,175,41,134,0.2342857142857143,0.5609756097560976,,,0.12317073170731707,
0.85,6,0.1,175,35,140,0.2,0.5428571428571428,,,0.11457142857142856,
0.85,6,0.2,175,34,141,0.19428571428571428,0.5588235294117647,,,0.12764705882352942,
0.85,6,0.3,175,22,153,0.12571428571428572,0.6363636363636364,,,0.45909090909090905,
0.85,6,0.4,175,20,155,0.11428571428571428,0.6,,,0.4095,
0.85,8,-0.5,175,99,76,0.5657142857142857,0.35353535353535354,,,-0.274949494949495,
0.85,8,-0.4,175,87,88,0.49714285714285716,0.40229885057471265,,,-0.17298850574712646,
0.85,8,-0.3,175,77,98,0.44,0.44155844155844154,,,-0.11896103896103896,
0.85,8,-0.2,175,65,110,0.37142857142857144,0.5230769230769231,,,0.02630769230769231,
0.85,8,-0.1,175,58,117,0.3314285714285714,0.5517241379310345,,,0.08431034482758619,
0.85,8,0.0,175,47,128,0.26857142857142857,0.5531914893617021,,,0.018723404255319133,
0.85,8,0.1,175,42,133,0.24,0.5476190476190477,,,0.050952380952380985,
0.85,8,0.2,175,39,136,0.22285714285714286,0.5641025641025641,,,0.10205128205128204,
0.85,8,0.3,175,28,147,0.16,0.6428571428571429,,,0.40499999999999997,
0.85,8,0.4,175,25,150,0.14285714285714285,0.64,,,0.45599999999999996,
0.85,10,-0.5,175,104,71,0.5942857142857143,0.33653846153846156,,,-0.29721153846153847,
0.85,10,-0.4,175,94,81,0.5371428571428571,0.3723404255319149,,,-0.20531914893617023,
0.85,10,-0.3,175,83,92,0.4742857142857143,0.40963855421686746,,,-0.16204819277108434,
0.85,10,-0.2,175,71,104,0.4057142857142857,0.4788732394366197,,,-0.017323943661971822,
0.85,10,-0.1,175,63,112,0.36,0.5079365079365079,,,0.03523809523809525,
0.85,10,0.0,175,53,122,0.3028571428571429,0.5660377358490566,,,0.11169811320754719,
0.85,10,0.1,175,49,126,0.28,0.5714285714285714,,,0.14632653061224493,
0.85,10,0.2,175,44,131,0.25142857142857145,0.5681818181818182,,,0.19704545454545455,
0.85,10,0.3,175,35,140,0.2,0.6285714285714286,,,0.454,
0.85,10,0.4,175,30,145,0.17142857142857143,0.6,,,0.38499999999999995,
0.85,12,-0.5,175,106,69,0.6057142857142858,0.33962264150943394,,,-0.2927358490566037,
0.85,12,-0.4,175,95,80,0.5428571428571428,0.37894736842105264,,,-0.19957894736842102,
0.85,12,-0.3,175,86,89,0.49142857142857144,0.4069767441860465,,,-0.16813953488372096,
0.85,12,-0.2,175,73,102,0.41714285714285715,0.4794520547945205,,,-0.02123287671232875,
0.85,12,-0.1,175,65,110,0.37142857142857144,0.5076923076923077,,,0.02923076923076924,
0.85,12,0.0,175,57,118,0.32571428571428573,0.5614035087719298,,,0.10052631578947369,
0.85,12,0.1,175,55,120,0.3142857142857143,0.5818181818181818,,,0.1689090909090909,
0.85,12,0.2,175,49,126,0.28,0.6122448979591837,,,0.24714285714285716,
0.85,12,0.3,175,39,136,0.22285714285714286,0.6666666666666666,,,0.4894871794871794,
0.85,12,0.4,175,34,141,0.19428571428571428,0.6470588235294118,,,0.5252941176470589,
0.9,1,-0.5,166,37,129,0.22289156626506024,0.40540540540540543,,,-0.1267567567567567,
0.9,1,-0.4,166,28,138,0.1686746987951807,0.42857142857142855,,,-0.05392857142857143,
0.9,1,-0.3,166,21,145,0.12650602409638553,0.38095238095238093,,,-0.29190476190476183,
0.9,1,-0.2,166,14,152,0.08433734939759036,0.35714285714285715,,,-0.2935714285714286,
0.9,1,-0.1,166,11,155,0.06626506024096386,0.45454545454545453,,,-0.2445454545454545,
0.9,1,0.0,166,10,156,0.060240963855421686,0.5,,,-0.21200000000000002,
0.9,1,0.1,166,7,159,0.04216867469879518,0.5714285714285714,,,0.042857142857142864,
0.9,1,0.2,166,6,160,0.03614457831325301,0.5,,,-0.06000000000000002,
0.9,1,0.3,166,2,164,0.012048192771084338,1.0,,,1.78,
0.9,1,0.4,166,1,165,0.006024096385542169,1.0,,,3.2,
0.9,2,-0.5,166,51,115,0.3072289156626506,0.39215686274509803,,,-0.17823529411764705,
0.9,2,-0.4,166,40,126,0.24096385542168675,0.5,,,0.04650000000000003,
0.9,2,-0.3,166,33,133,0.19879518072289157,0.48484848484848486,,,0.04484848484848484,
0.9,2,-0.2,166,25,141,0.15060240963855423,0.56,,,0.322,
0.9,2,-0.1,166,20,146,0.12048192771084337,0.55,,,0.3475,
0.9,2,0.0,166,17,149,0.10240963855421686,0.5294117647058824,,,0.0829411764705882,
0.9,2,0.1,166,11,155,0.06626506024096386,0.45454545454545453,,,-0.1027272727272727,
0.9,2,0.2,166,9,157,0.05421686746987952,0.4444444444444444,,,-0.16888888888888887,
0.9,2,0.3,166,5,161,0.030120481927710843,0.4,,,-0.19399999999999995,
0.9,2,0.4,166,4,162,0.024096385542168676,0.25,,,-0.3324999999999999,
0.9,3,-0.5,166,62,104,0.37349397590361444,0.3870967741935484,,,-0.18274193548387097,
0.9,3,-0.4,166,49,117,0.29518072289156627,0.4489795918367347,,,-0.027346938775510178,
0.9,3,-0.3,166,41,125,0.2469879518072289,0.4634146341463415,,,-0.020243902439024408,
0.9,3,-0.2,166,33,133,0.19879518072289157,0.5454545454545454,,,0.25242424242424244,
0.9,3,-0.1,166,28,138,0.1686746987951807,0.5357142857142857,,,0.2985714285714286,
0.9,3,0.0,166,21,145,0.12650602409638553,0.5714285714285714,,,0.15619047619047613,
0.9,3,0.1,166,16,150,0.0963855421686747,0.5,,,0.111875,
0.9,3,0.2,166,14,152,0.08433734939759036,0.5714285714285714,,,0.2357142857142857,
0.9,3,0.3,166,10,156,0.060240963855421686,0.6,,,0.541,
0.9,3,0.4,166,7,159,0.04216867469879518,0.42857142857142855,,,0.022857142857142878,
0.9,4,-0.5,166,69,97,0.41566265060240964,0.34782608695652173,,,-0.27550724637681157,
0.9,4,-0.4,166,55,111,0.3313253012048193,0.41818181818181815,,,-0.10472727272727272,
0.9,4,-0.3,166,45,121,0.2710843373493976,0.4666666666666667,,,-0.022444444444444395,
0.9,4,-0.2,166,38,128,0.2289156626506024,0.5263157894736842,,,0.07921052631578947,
0.9,4,-0.1,166,35,131,0.21084337349397592,0.5428571428571428,,,0.12942857142857145,
0.9,4,0.0,166,28,138,0.1686746987951807,0.5714285714285714,,,0.3314285714285714,
0.9,4,0.1,166,22,144,0.13253012048192772,0.5909090909090909,,,0.405,
0.9,4,0.2,166,20,146,0.12048192771084337,0.65,,,0.485,
0.9,4,0.3,166,15,151,0.09036144578313253,0.6666666666666666,,,0.8046666666666665,
0.9,4,0.4,166,11,155,0.06626506024096386,0.5454545454545454,,,0.5463636363636364,
0.9,5,-0.5,166,74,92,0.4457831325301205,0.33783783783783783,,,-0.3214864864864864,
0.9,5,-0.4,166,59,107,0.35542168674698793,0.4067796610169492,,,-0.138135593220339,
0.9,5,-0.3,166,47,119,0.28313253012048195,0.46808510638297873,,,-0.031276595744680814,
0.9,5,-0.2,166,42,124,0.25301204819277107,0.5238095238095238,,,0.04666666666666671,
0.9,5,-0.1,166,38,128,0.2289156626506024,0.5263157894736842,,,0.07105263157894737,
0.9,5,0.0,166,33,133,0.19879518072289157,0.5757575757575758,,,0.20727272727272733,
0.9,5,0.1,166,26,140,0.1566265060240964,0.5769230769230769,,,0.38307692307692304,
0.9,5,0.2,166,25,141,0.15060240963855423,0.6,,,0.41159999999999997,
0.9,5,0.3,166,18,148,0.10843373493975904,0.6111111111111112,,,0.7088888888888889,
0.9,5,0.4,166,15,151,0.09036144578313253,0.6,,,0.754,
0.9,6,-0.5,166,80,86,0.4819277108433735,0.3625,,,-0.24025000000000002,
0.9,6,-0.4,166,68,98,0.40963855421686746,0.4264705882352941,,,-0.08617647058823523,
0.9,6,-0.3,166,56,110,0.3373493975903614,0.48214285714285715,,,0.013928571428571417,
0.9,6,-0.2,166,47,119,0.28313253012048195,0.5531914893617021,,,0.14723404255319156,
0.9,6,-0.1,166,42,124,0.25301204819277107,0.5476190476190477,,,0.13071428571428573,
0.9,6,0.0,166,37,129,0.22289156626506024,0.5675675675675675,,,0.1310810810810811,
0.9,6,0.1,166,33,133,0.19879518072289157,0.5757575757575758,,,0.14060606060606057,
0.9,6,0.2,166,31,135,0.18674698795180722,0.5806451612903226,,,0.13516129032258065,
0.9,6,0.3,166,22,144,0.13253012048192772,0.5909090909090909,,,0.36,
0.9,6,0.4,166,19,147,0.1144578313253012,0.5789473684210527,,,0.42000000000000004,
0.9,8,-0.5,166,87,79,0.5240963855421686,0.3448275862068966,,,-0.27344827586206893,
0.9,8,-0.4,166,75,91,0.45180722891566266,0.4,,,-0.12880000000000003,
0.9,8,-0.3,166,65,101,0.39156626506024095,0.4461538461538462,,,-0.05999999999999995,
0.9,8,-0.2,166,56,110,0.3373493975903614,0.5178571428571429,,,0.04482142857142857,
0.9,8,-0.1,166,52,114,0.3132530120481928,0.5192307692307693,,,0.049423076923076945,
0.9,8,0.0,166,44,122,0.26506024096385544,0.5681818181818182,,,0.09613636363636367,
0.9,8,0.1,166,38,128,0.2289156626506024,0.5789473684210527,,,0.16263157894736838,
0.9,8,0.2,166,33,133,0.19879518072289157,0.5757575757575758,,,0.1506060606060607,
0.9,8,0.3,166,25,141,0.15060240963855423,0.6,,,0.41200000000000003,
0.9,8,0.4,166,22,144,0.13253012048192772,0.5909090909090909,,,0.47090909090909094,
0.9,10,-0.5,166,91,75,0.5481927710843374,0.32967032967032966,,,-0.29637362637362635,
0.9,10,-0.4,166,80,86,0.4819277108433735,0.375,,,-0.15987500000000004,
0.9,10,-0.3,166,71,95,0.42771084337349397,0.4084507042253521,,,-0.11676056338028168,
0.9,10,-0.2,166,61,105,0.3674698795180723,0.47540983606557374,,,0.0029508196721311246,
0.9,10,-0.1,166,56,110,0.3373493975903614,0.48214285714285715,,,0.009107142857142822,
0.9,10,0.0,166,47,119,0.28313253012048195,0.5531914893617021,,,0.10127659574468087,
0.9,10,0.1,166,42,124,0.25301204819277107,0.5714285714285714,,,0.1595238095238095,
0.9,10,0.2,166,37,129,0.22289156626506024,0.5675675675675675,,,0.22162162162162166,
0.9,10,0.3,166,30,136,0.18072289156626506,0.6,,,0.4639999999999999,
0.9,10,0.4,166,27,139,0.16265060240963855,0.5925925925925926,,,0.512962962962963,
0.9,12,-0.5,166,93,73,0.5602409638554217,0.3333333333333333,,,-0.29129032258064513,
0.9,12,-0.4,166,81,85,0.4879518072289157,0.38271604938271603,,,-0.1537037037037037,
0.9,12,-0.3,166,73,93,0.4397590361445783,0.410958904109589,,,-0.11589041095890412,
0.9,12,-0.2,166,64,102,0.3855421686746988,0.46875,,,-0.010156249999999978,
0.9,12,-0.1,166,58,108,0.3493975903614458,0.4827586206896552,,,0.0032758620689655126,
0.9,12,0.0,166,50,116,0.30120481927710846,0.54,,,0.08040000000000001,
0.9,12,0.1,166,47,119,0.28313253012048195,0.574468085106383,,,0.17595744680851064,
0.9,12,0.2,166,41,125,0.2469879518072289,0.6097560975609756,,,0.2704878048780488,
0.9,12,0.3,166,33,133,0.19879518072289157,0.6363636363636364,,,0.5021212121212122,
0.9,12,0.4,166,28,138,0.1686746987951807,0.6071428571428571,,,0.5478571428571428,
0.95,1,-0.5,157,30,127,0.1910828025477707,0.3333333333333333,,,-0.2406666666666667,
0.95,1,-0.4,157,22,135,0.14012738853503184,0.36363636363636365,,,-0.09727272727272722,
0.95,1,-0.3,157,16,141,0.10191082802547771,0.375,,,-0.03374999999999995,
0.95,1,-0.2,157,11,146,0.07006369426751592,0.2727272727272727,,,-0.36818181818181817,
0.95,1,-0.1,157,9,148,0.05732484076433121,0.3333333333333333,,,-0.3433333333333333,
0.95,1,0.0,157,8,149,0.050955414012738856,0.375,,,-0.31500000000000006,
0.95,1,0.1,157,5,152,0.03184713375796178,0.6,,,0.35400000000000004,
0.95,1,0.2,157,4,153,0.025477707006369428,0.5,,,0.2775,
0.95,1,0.3,157,1,156,0.006369426751592357,1.0,,,3.2,
0.95,1,0.4,157,1,156,0.006369426751592357,1.0,,,3.2,
0.95,2,-0.5,157,39,118,0.2484076433121019,0.41025641025641024,,,-0.15,
0.95,2,-0.4,157,30,127,0.1910828025477707,0.5,,,0.09733333333333327,
0.95,2,-0.3,157,24,133,0.15286624203821655,0.5,,,0.22208333333333333,
0.95,2,-0.2,157,18,139,0.11464968152866242,0.5555555555555556,,,0.3538888888888889,
0.95,2,-0.1,157,15,142,0.09554140127388536,0.5333333333333333,,,0.372,
0.95,2,0.0,157,12,145,0.07643312101910828,0.5,,,0.003333333333333355,
0.95,2,0.1,157,9,148,0.05732484076433121,0.4444444444444444,,,-0.027777777777777728,
0.95,2,0.2,157,7,150,0.044585987261146494,0.42857142857142855,,,-0.007142857142857085,
0.95,2,0.3,157,4,153,0.025477707006369428,0.25,,,-0.3324999999999999,
0.95,2,0.4,157,4,153,0.025477707006369428,0.25,,,-0.3324999999999999,
0.95,3,-0.5,157,48,109,0.3057324840764331,0.3958333333333333,,,-0.16979166666666665,
0.95,3,-0.4,157,39,118,0.2484076433121019,0.4358974358974359,,,-0.03794871794871794,
0.95,3,-0.3,157,34,123,0.21656050955414013,0.4411764705882353,,,0.01705882352941176,
0.95,3,-0.2,157,28,129,0.17834394904458598,0.5,,,0.15035714285714283,
0.95,3,-0.1,157,23,134,0.1464968152866242,0.4782608695652174,,,0.23217391304347829,
0.95,3,0.0,157,16,141,0.10191082802547771,0.5625,,,0.11937499999999998,
0.95,3,0.1,157,12,145,0.07643312101910828,0.5,,,0.10333333333333337,
0.95,3,0.2,157,12,145,0.07643312101910828,0.5,,,0.10333333333333337,
0.95,3,0.3,157,9,148,0.05732484076433121,0.4444444444444444,,,0.16888888888888895,
0.95,3,0.4,157,7,150,0.044585987261146494,0.2857142857142857,,,-0.17857142857142855,
0.95,4,-0.5,157,56,101,0.35668789808917195,0.35714285714285715,,,-0.26803571428571427,
0.95,4,-0.4,157,45,112,0.28662420382165604,0.4222222222222222,,,-0.08533333333333333,
0.95,4,-0.3,157,38,119,0.24203821656050956,0.42105263157894735,,,-0.06605263157894734,
0.95,4,-0.2,157,31,126,0.19745222929936307,0.4838709677419355,,,0.048709677419354794,
0.95,4,-0.1,157,28,129,0.17834394904458598,0.5,,,0.14749999999999994,
0.95,4,0.0,157,21,136,0.1337579617834395,0.5714285714285714,,,0.3338095238095238,
0.95,4,0.1,157,17,140,0.10828025477707007,0.5882352941176471,,,0.39352941176470585,
0.95,4,0.2,157,16,141,0.10191082802547771,0.625,,,0.43875,
0.95,4,0.3,157,12,145,0.07643312101910828,0.5833333333333334,,,0.63,
0.95,4,0.4,157,10,147,0.06369426751592357,0.5,,,0.5650000000000001,
0.95,5,-0.5,157,65,92,0.4140127388535032,0.35384615384615387,,,-0.298,
0.95,5,-0.4,157,53,104,0.3375796178343949,0.4339622641509434,,,-0.08490566037735847,
0.95,5,-0.3,157,42,115,0.267515923566879,0.4523809523809524,,,-0.0023809523809523885,
0.95,5,-0.2,157,36,121,0.22929936305732485,0.5277777777777778,,,0.1122222222222222,
0.95,5,-0.1,157,31,126,0.19745222929936307,0.5161290322580645,,,0.14161290322580644,
0.95,5,0.0,157,25,132,0.1592356687898089,0.6,,,0.36560000000000004,
0.95,5,0.1,157,21,136,0.1337579617834395,0.6190476190476191,,,0.4457142857142857,
0.95,5,0.2,157,20,137,0.12738853503184713,0.65,,,0.4845,
0.95,5,0.3,157,14,143,0.08917197452229299,0.6428571428571429,,,0.737857142857143,
0.95,5,0.4,157,12,145,0.07643312101910828,0.5833333333333334,,,0.7016666666666667,
0.95,6,-0.5,157,73,84,0.46496815286624205,0.3424657534246575,,,-0.2663013698630137,
0.95,6,-0.4,157,59,98,0.37579617834394907,0.423728813559322,,,-0.09203389830508474,
0.95,6,-0.3,157,50,107,0.3184713375796178,0.46,,,-0.0030000000000000204,
0.95,6,-0.2,157,40,117,0.25477707006369427,0.55,,,0.18700000000000006,
0.95,6,-0.1,157,35,122,0.2229299363057325,0.5428571428571428,,,0.22342857142857145,
0.95,6,0.0,157,28,129,0.17834394904458598,0.5714285714285714,,,0.225,
0.95,6,0.1,157,25,132,0.1592356687898089,0.6,,,0.2763999999999999,
0.95,6,0.2,157,23,134,0.1464968152866242,0.6086956521739131,,,0.2808695652173912,
0.95,6,0.3,157,15,142,0.09554140127388536,0.6,,,0.5573333333333335,
0.95,6,0.4,157,12,145,0.07643312101910828,0.5833333333333334,,,0.7016666666666667,
0.95,8,-0.5,157,79,78,0.5031847133757962,0.3291139240506329,,,-0.2936708860759493,
0.95,8,-0.4,157,66,91,0.42038216560509556,0.3939393939393939,,,-0.12530303030303036,
0.95,8,-0.3,157,56,101,0.35668789808917195,0.44642857142857145,,,-0.04446428571428572,
0.95,8,-0.2,157,48,109,0.3057324840764331,0.5208333333333334,,,0.07666666666666673,
0.95,8,-0.1,157,44,113,0.2802547770700637,0.5227272727272727,,,0.11000000000000001,
0.95,8,0.0,157,36,121,0.22929936305732485,0.5833333333333334,,,0.18055555555555558,
