entry_timestamp,exit_timestamp,session_id,quality,hmm_state,vol_percentile,stop_points,target_points,rr,horizon,mae_threshold_R,recovery_threshold_R,recovery_deadline_bars,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end
2021-08-18 11:36:00-04:00,2021-08-18 11:44:00-04:00,2021-08-18,0.7992839041147927,2,0.4212732130189125,20.0,35.0,1.75,20,0.7,0.2,6,-26.25,-27.36,-1.3679999999999999,recovery_deadline,8,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-08-18 15:31:00-04:00,2021-08-18 15:49:00-04:00,2021-08-18,1.0,2,0.493502115648757,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945000000000001,target,18,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-08-19 14:15:00-04:00,2021-08-19 14:29:00-04:00,2021-08-19,1.0,2,0.5488108594917411,20.0,35.0,1.75,20,0.7,0.2,6,24.25,23.14,1.157,recovery,14,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-08-20 11:55:00-04:00,2021-08-20 12:07:00-04:00,2021-08-20,1.0,2,0.4147577192249833,20.0,35.0,1.75,20,0.7,0.2,6,-33.75,-34.86,-1.7429999999999999,recovery_deadline,12,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-08-25 10:08:00-04:00,2021-08-25 10:22:00-04:00,2021-08-25,0.8817257971928292,2,0.40673284462937154,20.0,35.0,1.75,20,0.7,0.2,6,-19.5,-20.61,-1.0305,recovery_deadline,14,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-03 10:39:00-04:00,2021-09-03 10:54:00-04:00,2021-09-03,0.8104929150446953,2,0.45166711109545826,20.0,35.0,1.75,20,0.7,0.2,6,-9.5,-10.61,-0.5305,recovery_deadline,15,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-07 10:12:00-04:00,2021-09-07 10:21:00-04:00,2021-09-07,0.8892586259406745,2,0.5694591888587571,20.0,35.0,1.75,20,0.7,0.2,6,-27.5,-28.61,-1.4304999999999999,recovery_deadline,9,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-08 10:33:00-04:00,2021-09-08 10:53:00-04:00,2021-09-08,0.7519484642012487,2,0.4944329004764612,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945000000000001,target,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-08 11:50:00-04:00,2021-09-08 12:07:00-04:00,2021-09-08,0.8623180968497268,2,0.49335620883792775,20.0,35.0,1.75,20,0.7,0.2,6,-27.75,-28.86,-1.443,recovery_deadline,17,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-10 10:07:00-04:00,2021-09-10 10:27:00-04:00,2021-09-10,0.9558972834905403,2,0.5407256096640621,20.0,35.0,1.75,20,0.7,0.2,6,-4.0,-5.109999999999999,-0.25549999999999995,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
