mae_threshold,recovery_level,recovery_horizon,trades,wins,losses,win_rate,mean_R,total_R,profit_factor,max_drawdown_R,positive_window_pct,worst_window_R,best_window_R,triggered_trades,recovery_exits,losses_rescued,winners_damaged,delta_R,mean_delta_R,benchmark_R,benchmark_win_rate,benchmark_profit_factor,benchmark_max_drawdown_R,development_window_positive_pct
0.7,-0.3,5,95,12,83,0.12631578947368421,-0.6286315789473684,-59.720000000000006,0.07281478031361589,-58.710000000000015,0.1,-14.64,0.38,95,41,21,15,7.7700000000000005,0.08178947368421054,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.3,6,95,12,83,0.12631578947368421,-0.6243157894736843,-59.31000000000001,0.07328124999999999,-58.30000000000001,0.1,-14.23,0.38,95,42,22,15,8.18,0.08610526315789474,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.3,8,95,11,84,0.11578947368421053,-0.6322105263157894,-60.06,0.041952464507895984,-59.05000000000001,0.1,-15.049999999999999,0.38,95,46,24,17,7.430000000000001,0.07821052631578948,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.3,10,95,11,84,0.11578947368421053,-0.6130526315789474,-58.24,0.04383516663930389,-57.23000000000001,0.1,-15.049999999999999,0.38,95,51,27,17,9.25,0.09736842105263158,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.3,12,95,11,84,0.11578947368421053,-0.6023157894736842,-57.22,0.04537871204537871,-56.210000000000015,0.1,-15.049999999999999,0.38,95,54,29,17,10.27,0.10810526315789473,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,2,95,17,78,0.17894736842105263,-0.6852631578947368,-65.1,0.09883720930232562,-64.39999999999998,0.1,-14.29,0.09,95,17,8,7,2.3899999999999997,0.0251578947368421,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,3,95,17,78,0.17894736842105263,-0.6577894736842106,-62.49,0.08866851392737352,-61.48,0.1,-14.29,0.38,95,27,13,11,5.000000000000001,0.05263157894736843,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,4,95,17,78,0.17894736842105263,-0.6553684210526316,-62.260000000000005,0.07899408284023669,-61.25,0.1,-14.22,0.38,95,32,16,13,5.23,0.055052631578947374,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,5,95,15,80,0.15789473684210525,-0.6532631578947369,-62.06,0.07262402869097431,-61.050000000000004,0.1,-14.23,0.38,95,37,18,15,5.430000000000001,0.05715789473684211,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,6,95,15,80,0.15789473684210525,-0.6332631578947369,-60.160000000000004,0.07474623192863736,-59.150000000000006,0.1,-14.23,0.38,95,38,19,15,7.329999999999999,0.07715789473684209,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,8,95,14,81,0.14736842105263157,-0.6561052631578947,-62.330000000000005,0.04299094119453401,-61.32000000000001,0.1,-15.51,0.38,95,40,19,17,5.160000000000001,0.05431578947368422,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,10,95,14,81,0.14736842105263157,-0.6438947368421053,-61.17,0.044368067489454766,-60.16000000000001,0.1,-14.719999999999999,0.38,95,44,22,17,6.320000000000001,0.0665263157894737,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.2,12,95,14,81,0.14736842105263157,-0.6293684210526316,-59.79,0.04610721123165284,-58.78000000000001,0.1,-14.719999999999999,0.38,95,48,25,17,7.7,0.08105263157894738,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.1,2,95,19,76,0.2,-0.731157894736842,-69.46,0.09850746268656718,-68.75999999999995,0.1,-13.79,0.09,95,12,5,7,-1.9699999999999998,-0.020736842105263154,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.1,3,95,23,72,0.24210526315789474,-0.654421052631579,-62.17,0.11539556061468413,-61.469999999999985,0.1,-13.89,0.38,95,22,11,9,5.32,0.056,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.1,4,95,24,71,0.25263157894736843,-0.650842105263158,-61.830000000000005,0.10689007655640623,-61.50999999999999,0.1,-13.89,0.38,95,27,13,11,5.66,0.05957894736842105,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,-0.1,5,95,23,72,0.24210526315789474,-0.6383157894736842,-60.64,0.1009636767976279,-60.31999999999999,0.2,-13.69,0.38,95,31,15,13,6.85,0.07210526315789473,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,-0.1,6,95,24,71,0.25263157894736843,-0.608421052631579,-57.800000000000004,0.10623163754445648,-57.5,0.2,-13.69,0.38,95,34,17,13,9.69,0.102,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,-0.1,8,95,24,71,0.25263157894736843,-0.6283157894736843,-59.690000000000005,0.07700633987938768,-59.39,0.2,-14.97,0.38,95,36,17,15,7.800000000000001,0.08210526315789475,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,-0.1,10,95,25,70,0.2631578947368421,-0.6077894736842105,-57.74,0.08421887390959554,-57.73,0.2,-14.18,0.38,95,41,21,15,9.75,0.10263157894736842,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,-0.1,12,95,25,70,0.2631578947368421,-0.5930526315789473,-56.339999999999996,0.08687196110210696,-56.38,0.2,-14.18,0.38,95,44,23,15,11.150000000000002,0.11736842105263161,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.0,2,95,21,74,0.22105263157894736,-0.7470526315789473,-70.97,0.11376123876123875,-70.26999999999997,0.1,-13.79,0.09,95,7,2,5,-3.4799999999999995,-0.03663157894736842,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.0,3,95,25,70,0.2631578947368421,-0.6873684210526314,-65.29999999999998,0.11253057896167441,-64.59999999999997,0.1,-13.79,0.38,95,17,7,9,2.1900000000000004,0.023052631578947373,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.0,4,95,28,67,0.29473684210526313,-0.6747368421052631,-64.1,0.11021654636313159,-63.77999999999998,0.1,-13.79,0.38,95,22,10,10,3.3900000000000006,0.0356842105263158,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.0,5,95,30,65,0.3157894736842105,-0.657157894736842,-62.43,0.11245379584873472,-62.10999999999999,0.2,-13.76,0.38,95,25,11,11,5.0600000000000005,0.053263157894736846,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.0,6,95,32,63,0.3368421052631579,-0.6434736842105263,-61.129999999999995,0.1172563176895307,-60.82999999999999,0.2,-13.4,0.38,95,28,13,11,6.360000000000001,0.06694736842105264,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.0,8,95,33,62,0.3473684210526316,-0.6386315789473683,-60.669999999999995,0.09824613555291321,-60.37,0.2,-14.68,0.38,95,31,14,13,6.820000000000001,0.07178947368421054,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.0,10,95,35,60,0.3684210526315789,-0.6239999999999999,-59.279999999999994,0.10964253529588464,-59.269999999999996,0.2,-14.05,0.38,95,35,16,14,8.21,0.08642105263157895,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.0,12,95,36,59,0.37894736842105264,-0.6165263157894737,-58.57,0.11565755699833916,-58.61,0.2,-14.05,0.38,95,38,17,15,8.92,0.09389473684210527,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.1,2,95,22,73,0.23157894736842105,-0.7153684210526317,-67.96000000000001,0.15134865134865133,-69.51999999999998,0.1,-13.59,0.09,95,4,2,2,-0.47,-0.004947368421052632,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.1,3,95,25,70,0.2631578947368421,-0.7152631578947368,-67.95,0.12951575710991547,-68.03999999999998,0.1,-13.59,0.38,95,12,5,5,-0.4599999999999993,-0.004842105263157887,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.1,4,95,26,69,0.2736842105263158,-0.6854736842105262,-65.11999999999999,0.1333510779877562,-65.58999999999997,0.1,-13.59,0.38,95,16,6,7,2.370000000000001,0.02494736842105264,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.1,5,95,29,66,0.30526315789473685,-0.6461052631578947,-61.38,0.15091990593443078,-61.849999999999994,0.2,-13.59,0.38,95,19,9,7,6.110000000000001,0.06431578947368423,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.1,6,95,30,65,0.3157894736842105,-0.6437894736842106,-61.160000000000004,0.15149833518312983,-61.63,0.2,-13.23,0.38,95,22,10,8,6.330000000000001,0.06663157894736843,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.1,8,95,32,63,0.3368421052631579,-0.6337894736842106,-60.21,0.14120667522464697,-60.68000000000001,0.2,-14.11,0.38,95,27,11,10,7.280000000000002,0.07663157894736844,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.1,10,95,34,61,0.35789473684210527,-0.6191578947368421,-58.82,0.15257167555107334,-59.58,0.2,-13.48,0.38,95,31,13,11,8.670000000000002,0.09126315789473687,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.1,12,95,35,60,0.3684210526315789,-0.6116842105263158,-58.11000000000001,0.1585577758470895,-58.92,0.2,-13.48,0.38,95,34,14,12,9.380000000000003,0.09873684210526318,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.2,2,95,22,73,0.23157894736842105,-0.7153684210526317,-67.96000000000001,0.15134865134865133,-69.51999999999998,0.1,-13.59,0.09,95,4,2,2,-0.47,-0.004947368421052632,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.2,3,95,23,72,0.24210526315789474,-0.7135789473684211,-67.79,0.14868768052241618,-67.87999999999997,0.1,-13.59,0.38,95,8,3,3,-0.2999999999999998,-0.0031578947368421035,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.2,4,95,25,70,0.2631578947368421,-0.6802105263157894,-64.61999999999999,0.1502958579881657,-65.08999999999997,0.1,-13.59,0.38,95,14,5,6,2.8700000000000006,0.03021052631578948,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.2,5,95,27,68,0.28421052631578947,-0.646421052631579,-61.410000000000004,0.16517128874388254,-61.87999999999999,0.2,-13.59,0.38,95,16,7,6,6.08,0.064,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.2,6,95,28,67,0.29473684210526313,-0.6521052631578949,-61.95000000000001,0.15368852459016394,-62.419999999999995,0.2,-13.59,0.38,95,19,8,7,5.540000000000001,0.058315789473684224,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.2,8,95,32,63,0.3368421052631579,-0.6156842105263158,-58.49,0.16573955213236344,-58.96,0.2,-14.049999999999999,0.38,95,26,11,8,9.0,0.09473684210526316,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.2,10,95,34,61,0.35789473684210527,-0.6046315789473685,-57.440000000000005,0.17245353695432933,-58.199999999999996,0.2,-13.42,0.38,95,29,13,9,10.05,0.10578947368421053,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.2,12,95,35,60,0.3684210526315789,-0.5976842105263158,-56.78,0.1778163915435853,-57.54,0.2,-13.42,0.38,95,32,14,10,10.71,0.11273684210526316,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.3,2,95,21,74,0.22105263157894736,-0.6771578947368421,-64.33,0.1974800399201597,-65.88999999999997,0.1,-12.88,0.09,95,1,1,0,3.16,0.03326315789473684,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.3,3,95,23,72,0.24210526315789474,-0.666421052631579,-63.31,0.20494788396333039,-63.399999999999984,0.1,-12.88,0.38,95,6,3,1,4.180000000000001,0.044000000000000004,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.3,4,95,24,71,0.25263157894736843,-0.6710526315789473,-63.74999999999999,0.1689479859210012,-64.21999999999997,0.1,-12.88,0.38,95,11,4,4,3.7400000000000007,0.03936842105263159,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.3,5,95,25,70,0.2631578947368421,-0.6572631578947368,-62.44,0.17755532139093785,-62.909999999999975,0.1,-12.88,0.38,95,13,5,4,5.050000000000001,0.05315789473684211,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.3,6,95,25,70,0.2631578947368421,-0.6572631578947368,-62.44,0.17755532139093785,-62.909999999999975,0.1,-12.88,0.38,95,13,5,4,5.050000000000001,0.05315789473684211,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.3,8,95,29,66,0.30526315789473685,-0.6252631578947369,-59.4,0.17933130699088148,-59.86999999999999,0.1,-13.66,0.38,95,21,8,6,8.090000000000002,0.08515789473684213,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.3,10,95,30,65,0.3157894736842105,-0.6225263157894737,-59.14,0.1806594624549737,-59.60999999999999,0.1,-13.03,0.38,95,23,9,7,8.350000000000001,0.08789473684210528,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.3,12,95,31,64,0.3263157894736842,-0.612421052631579,-58.18,0.19003202004733397,-58.64999999999999,0.1,-13.03,0.38,95,25,10,8,9.31,0.098,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.4,2,95,21,74,0.22105263157894736,-0.6771578947368421,-64.33,0.1974800399201597,-65.88999999999997,0.1,-12.88,0.09,95,1,1,0,3.16,0.03326315789473684,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.4,3,95,23,72,0.24210526315789474,-0.6522105263157896,-61.96000000000001,0.22190129348235588,-63.689999999999976,0.1,-12.88,0.09,95,4,3,0,5.53,0.058210526315789476,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.4,4,95,24,71,0.25263157894736843,-0.6254736842105263,-59.42,0.22539434232824926,-61.52999999999999,0.2,-12.88,0.44,95,8,4,1,8.07,0.08494736842105263,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.4,5,95,25,70,0.2631578947368421,-0.6235789473684211,-59.24000000000001,0.21970495258166495,-61.34999999999998,0.2,-12.88,0.44,95,11,5,2,8.25,0.0868421052631579,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.7,0.4,6,95,25,70,0.2631578947368421,-0.6403157894736842,-60.83,0.19876185458377243,-61.34999999999999,0.1,-12.88,0.44,95,12,5,3,6.66,0.07010526315789474,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.4,8,95,27,68,0.28421052631578947,-0.6398947368421053,-60.79,0.1895747233702173,-61.309999999999995,0.1,-13.34,0.44,95,18,6,5,6.700000000000001,0.0705263157894737,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.4,10,95,28,67,0.29473684210526313,-0.643578947368421,-61.14,0.1827295816067371,-61.65999999999999,0.1,-12.709999999999999,0.44,95,21,7,7,6.3500000000000005,0.0668421052631579,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.7,0.4,12,95,29,66,0.30526315789473685,-0.6334736842105263,-60.18,0.19178082191780826,-60.699999999999996,0.1,-12.709999999999999,0.44,95,23,8,8,7.3100000000000005,0.07694736842105264,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.5,2,95,7,88,0.07368421052631578,-0.7107368421052631,-67.52,0.04470854555744199,-66.47999999999999,0.0,-15.93,-0.29,95,43,20,14,-0.029999999999999805,-0.00031578947368420847,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.5,3,95,7,88,0.07368421052631578,-0.708421052631579,-67.3,0.03692043503148255,-66.26,0.0,-16.09,-0.29,95,51,22,17,0.18999999999999972,0.001999999999999997,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.5,4,95,6,89,0.06315789473684211,-0.7054736842105263,-67.02,0.03373702422145328,-65.98,0.0,-16.09,-0.29,95,55,24,18,0.4700000000000008,0.00494736842105264,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.5,5,95,6,89,0.06315789473684211,-0.7038947368421051,-66.86999999999999,0.03381014304291287,-65.83,0.0,-16.09,-0.29,95,56,25,18,0.6200000000000008,0.0065263157894736926,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.5,6,95,5,90,0.05263157894736842,-0.7089473684210525,-67.35,0.022638223770134955,-66.31,0.0,-15.81,-0.29,95,59,27,19,0.14000000000000035,0.0014736842105263195,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.5,8,95,5,90,0.05263157894736842,-0.6986315789473685,-66.37,0.022964816723097303,-65.33000000000001,0.0,-15.81,-0.29,95,61,29,19,1.1199999999999999,0.011789473684210525,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.5,10,95,4,91,0.042105263157894736,-0.6952631578947368,-66.05,0.02148148148148148,-65.01000000000002,0.0,-15.14,-0.29,95,64,31,20,1.4400000000000002,0.015157894736842106,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.5,12,95,4,91,0.042105263157894736,-0.6933684210526315,-65.86999999999999,0.021538918597742127,-64.83000000000001,0.0,-15.14,-0.29,95,66,33,20,1.6200000000000006,0.017052631578947375,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,2,95,9,86,0.09473684210526316,-0.6956842105263157,-66.08999999999999,0.0502945825549648,-65.05,0.0,-15.74,-0.29,95,35,17,12,1.4000000000000001,0.01473684210526316,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,3,95,9,86,0.09473684210526316,-0.6895789473684211,-65.51,0.04267134297822592,-64.47000000000001,0.0,-15.9,-0.29,95,42,20,15,1.98,0.020842105263157894,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,4,95,8,87,0.08421052631578947,-0.6952631578947369,-66.05000000000001,0.03899316164702457,-65.01000000000002,0.0,-15.9,-0.29,95,45,21,16,1.44,0.015157894736842105,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,5,95,7,88,0.07368421052631578,-0.698421052631579,-66.35000000000001,0.03547027184183747,-65.31000000000002,0.0,-15.91,-0.29,95,48,22,17,1.1400000000000006,0.012000000000000005,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,6,95,6,89,0.06315789473684211,-0.6889473684210529,-65.45000000000002,0.02473550886604083,-64.41000000000003,0.0,-15.5,-0.29,95,53,26,18,2.040000000000001,0.021473684210526325,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,8,95,6,89,0.06315789473684211,-0.6765263157894738,-64.27000000000001,0.02517821932352495,-63.23000000000004,0.0,-15.14,-0.29,95,55,28,18,3.2199999999999998,0.03389473684210526,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,10,95,4,91,0.042105263157894736,-0.6848421052631579,-65.06,0.02180123289730867,-64.02000000000002,0.0,-15.14,-0.29,95,58,29,20,2.4299999999999997,0.02557894736842105,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.4,12,95,4,91,0.042105263157894736,-0.6738947368421053,-64.02000000000001,0.022147548495494114,-62.980000000000025,0.0,-15.14,-0.29,95,61,32,20,3.4699999999999998,0.036526315789473685,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.0
0.75,-0.3,2,95,14,81,0.14736842105263157,-0.6755789473684212,-64.18,0.08104238258877434,-63.169999999999995,0.1,-14.7,0.09,95,23,11,9,3.3099999999999996,0.03484210526315789,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.3,3,95,14,81,0.14736842105263157,-0.6501052631578947,-61.76,0.07724488271328254,-60.75000000000001,0.1,-14.7,0.38,95,34,17,13,5.7299999999999995,0.060315789473684205,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.3,4,95,14,81,0.14736842105263157,-0.647578947368421,-61.52,0.07752286699655123,-60.510000000000005,0.1,-14.63,0.38,95,36,19,13,5.97,0.0628421052631579,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.3,5,95,12,83,0.12631578947368421,-0.6621052631578948,-62.900000000000006,0.051425124415623566,-61.89000000000001,0.1,-15.92,0.38,95,41,20,16,4.59,0.04831578947368421,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.3,6,95,11,84,0.11578947368421053,-0.653578947368421,-62.09,0.040636588380716925,-61.08000000000001,0.1,-15.51,0.38,95,45,23,17,5.4,0.056842105263157895,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.3,8,95,11,84,0.11578947368421053,-0.6487368421052632,-61.63,0.04092748210395269,-60.62000000000001,0.1,-15.049999999999999,0.38,95,46,24,17,5.86,0.06168421052631579,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.3,10,95,11,84,0.11578947368421053,-0.6330526315789474,-60.14,0.042509154593217635,-59.13000000000001,0.1,-15.049999999999999,0.38,95,50,26,17,7.3500000000000005,0.07736842105263159,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.3,12,95,11,84,0.11578947368421053,-0.6223157894736843,-59.120000000000005,0.04398447606727038,-58.110000000000014,0.1,-15.049999999999999,0.38,95,53,28,17,8.370000000000001,0.08810526315789474,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,2,95,17,78,0.17894736842105263,-0.6915789473684211,-65.7,0.09802306425041188,-64.99999999999999,0.1,-14.29,0.09,95,17,8,7,1.7899999999999998,0.018842105263157893,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,3,95,17,78,0.17894736842105263,-0.6722105263157895,-63.86,0.08693165570488992,-62.85,0.1,-14.29,0.38,95,26,12,11,3.63,0.03821052631578947,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,4,95,17,78,0.17894736842105263,-0.6697894736842105,-63.629999999999995,0.07742496737712048,-62.62,0.1,-14.22,0.38,95,31,15,13,3.8600000000000003,0.04063157894736842,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,5,95,15,80,0.15789473684210525,-0.6843157894736842,-65.01,0.052194197404869525,-64.0,0.1,-15.51,0.38,95,36,16,16,2.4800000000000004,0.026105263157894742,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,6,95,14,81,0.14736842105263157,-0.6702105263157895,-63.67,0.04212426658642997,-62.66000000000001,0.1,-15.51,0.38,95,39,18,17,3.8200000000000003,0.040210526315789474,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,8,95,14,81,0.14736842105263157,-0.6671578947368422,-63.38,0.0423088546388637,-62.37000000000001,0.1,-15.51,0.38,95,40,19,17,4.11,0.043263157894736844,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,10,95,14,81,0.14736842105263157,-0.658421052631579,-62.550000000000004,0.043431717387979824,-61.54000000000001,0.1,-14.719999999999999,0.38,95,43,21,17,4.940000000000001,0.05200000000000001,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.2,12,95,14,81,0.14736842105263157,-0.6438947368421052,-61.169999999999995,0.0451139556665626,-60.16000000000001,0.1,-14.719999999999999,0.38,95,47,24,17,6.320000000000001,0.0665263157894737,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.1,2,95,19,76,0.2,-0.7448421052631577,-70.75999999999999,0.09687300574345885,-70.05999999999996,0.1,-13.79,0.09,95,11,4,7,-3.27,-0.03442105263157895,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.1,3,95,23,72,0.24210526315789474,-0.672,-63.84,0.11271716469770675,-63.13999999999999,0.1,-13.89,0.38,95,20,9,9,3.6500000000000004,0.03842105263157895,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.1,4,95,25,70,0.2631578947368421,-0.6589473684210526,-62.6,0.10596972293630394,-62.29999999999999,0.1,-13.89,0.38,95,26,12,11,4.890000000000001,0.051473684210526324,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,-0.1,5,95,24,71,0.25263157894736843,-0.6598947368421052,-62.69,0.08133059788980071,-62.39,0.2,-14.97,0.38,95,31,14,14,4.800000000000001,0.05052631578947369,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.75,-0.1,6,95,24,71,0.25263157894736843,-0.6359999999999999,-60.419999999999995,0.08468413876685352,-60.120000000000005,0.2,-14.97,0.38,95,34,16,14,7.07,0.07442105263157896,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.75,-0.1,8,95,25,70,0.2631578947368421,-0.6310526315789474,-59.95,0.08080343452928551,-59.940000000000005,0.2,-14.97,0.38,95,37,18,15,7.540000000000001,0.07936842105263159,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.75,-0.1,10,95,25,70,0.2631578947368421,-0.6223157894736842,-59.12,0.08241502405711625,-59.11000000000001,0.2,-14.18,0.38,95,40,20,15,8.370000000000001,0.08810526315789474,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.75,-0.1,12,95,25,70,0.2631578947368421,-0.6075789473684211,-57.720000000000006,0.08497146480659479,-57.76000000000001,0.2,-14.18,0.38,95,43,22,15,9.770000000000001,0.10284210526315792,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.2
0.75,0.0,2,95,21,74,0.22105263157894736,-0.7470526315789473,-70.97,0.11376123876123875,-70.26999999999997,0.1,-13.79,0.09,95,7,2,5,-3.4799999999999995,-0.03663157894736842,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,0.0,3,95,25,70,0.2631578947368421,-0.6873684210526314,-65.29999999999998,0.11253057896167441,-64.59999999999997,0.1,-13.79,0.38,95,17,7,9,2.1900000000000004,0.023052631578947373,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
0.75,0.0,4,95,28,67,0.29473684210526313,-0.6696842105263158,-63.62,0.1108315863032844,-63.31999999999998,0.1,-13.79,0.38,95,22,10,10,3.8700000000000006,0.04073684210526316,-67.49,0.21052631578947367,0.18559189091347894,-69.04999999999997,0.1
