mae_threshold,recovery_level,recovery_horizon,trades,wins,losses,win_rate,mean_R,total_R,profit_factor,max_drawdown_R,positive_window_pct,worst_window_R,best_window_R,triggered_trades,recovery_exits,losses_rescued,winners_damaged,delta_R,mean_delta_R,benchmark_R,benchmark_win_rate,benchmark_profit_factor,benchmark_max_drawdown_R,development_window_positive_pct
0.6,-0.3,3,100,25,75,0.25,-0.5891000000000001,-58.910000000000004,0.16344788412382852,-58.150000000000006,0.1,-20.02,1.46,100,46,29,16,6.739999999999999,0.06739999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.3,4,100,22,78,0.22,-0.5935999999999999,-59.35999999999999,0.1420725538372597,-58.6,0.1,-21.740000000000002,1.46,100,50,30,19,6.289999999999999,0.0629,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.3,5,100,21,79,0.21,-0.5902999999999999,-59.029999999999994,0.140631824137429,-58.27,0.1,-21.740000000000002,1.46,100,52,31,20,6.619999999999998,0.06619999999999998,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.3,6,100,20,80,0.2,-0.5949,-59.49,0.0994550408719346,-58.730000000000004,0.0,-21.740000000000002,-0.19,100,57,33,23,6.159999999999998,0.06159999999999998,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.6,-0.3,8,100,19,81,0.19,-0.5634,-56.339999999999996,0.09956848329870546,-55.58,0.0,-19.11,-0.19,100,61,36,24,9.309999999999999,0.09309999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.6,-0.3,10,100,18,82,0.18,-0.5865,-58.65,0.05509908168197198,-57.89000000000001,0.0,-19.11,-0.19,100,64,38,25,6.999999999999997,0.06999999999999998,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.6,-0.3,12,100,17,83,0.17,-0.5858,-58.58,0.04995134609146936,-57.82000000000001,0.0,-18.68,-0.19,100,66,39,26,7.069999999999998,0.07069999999999997,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.6,-0.2,2,100,29,71,0.29,-0.6153,-61.529999999999994,0.23641102010424425,-60.77,0.2,-21.77,1.46,100,27,16,11,4.12,0.0412,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,-0.2,3,100,27,73,0.27,-0.6623999999999998,-66.23999999999998,0.16721146592909228,-65.47999999999998,0.1,-22.74,1.46,100,34,19,15,-0.5899999999999999,-0.005899999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.2,4,100,26,74,0.26,-0.6463,-64.63,0.1568166992824527,-63.87,0.1,-22.74,1.46,100,39,22,17,1.0200000000000005,0.010200000000000004,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.2,5,100,25,75,0.25,-0.6094,-60.940000000000005,0.14721522530086764,-60.180000000000014,0.1,-20.85,1.46,100,43,24,19,4.710000000000001,0.04710000000000001,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.2,6,100,23,77,0.23,-0.6235,-62.35,0.1032647777937581,-61.59000000000001,0.1,-21.22,0.08,100,49,26,23,3.3000000000000003,0.033,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.2,8,100,23,77,0.23,-0.5804,-58.04,0.10680209295167746,-57.280000000000015,0.1,-19.76,0.08,100,54,30,24,7.609999999999999,0.0761,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.2,10,100,22,78,0.22,-0.6072000000000001,-60.720000000000006,0.06368542791056284,-59.960000000000015,0.1,-19.76,0.08,100,56,31,25,4.93,0.0493,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.2,12,100,22,78,0.22,-0.6028,-60.28,0.06120541971655506,-59.52000000000002,0.1,-19.76,0.08,100,58,32,26,5.369999999999999,0.05369999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.1,2,100,29,71,0.29,-0.6572,-65.72,0.22472572844166566,-64.96,0.2,-22.119999999999997,1.46,100,22,11,11,-0.07000000000000006,-0.0007000000000000006,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,-0.1,3,100,28,72,0.28,-0.703,-70.3,0.16079742151128093,-69.53999999999998,0.1,-22.46,1.46,100,29,14,15,-4.650000000000001,-0.046500000000000014,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.1,4,100,29,71,0.29,-0.6574999999999999,-65.74999999999999,0.17034700315457413,-64.98999999999998,0.1,-22.46,1.46,100,33,17,16,-0.10000000000000009,-0.0010000000000000009,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.1,5,100,28,72,0.28,-0.6281999999999999,-62.819999999999986,0.1505070993914808,-62.06,0.1,-21.26,1.46,100,37,19,18,2.83,0.028300000000000002,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.6,-0.1,6,100,29,71,0.29,-0.6053999999999999,-60.54,0.15364182860338324,-59.78000000000001,0.2,-21.26,1.46,100,40,21,19,5.11,0.051100000000000007,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,-0.1,8,100,29,71,0.29,-0.5802999999999999,-58.029999999999994,0.1444788441692467,-57.27000000000001,0.2,-20.09,1.46,100,47,25,22,7.619999999999999,0.07619999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,-0.1,10,100,29,71,0.29,-0.5932,-59.32,0.10608800482218206,-58.56000000000002,0.2,-18.81,1.46,100,49,26,23,6.329999999999999,0.0633,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,-0.1,12,100,29,71,0.29,-0.5847,-58.47,0.10473128158015621,-57.71000000000001,0.2,-18.47,1.46,100,52,28,24,7.179999999999999,0.07179999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.0,2,100,32,68,0.32,-0.6442,-64.42,0.289824716128321,-63.65999999999999,0.3,-25.88,3.94,100,14,6,8,1.23,0.0123,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.0,3,100,36,64,0.36,-0.6305,-63.05,0.28156335460346404,-62.28999999999999,0.2,-25.25,3.94,100,20,10,10,2.5999999999999996,0.025999999999999995,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.0,4,100,38,62,0.38,-0.6413999999999999,-64.13999999999999,0.2415750266051792,-63.37999999999999,0.2,-24.74,1.46,100,26,13,13,1.5100000000000007,0.015100000000000008,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.0,5,100,39,61,0.39,-0.6418999999999998,-64.18999999999998,0.22541329793652712,-63.43,0.2,-26.07,1.46,100,29,14,15,1.4600000000000004,0.014600000000000004,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.0,6,100,41,59,0.41,-0.5844999999999999,-58.44999999999999,0.22777117188532173,-57.690000000000005,0.3,-21.1,1.46,100,34,17,17,7.2,0.07200000000000001,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.0,8,100,44,56,0.44,-0.5582999999999999,-55.82999999999999,0.23426141818680563,-55.07000000000001,0.3,-18.619999999999997,1.46,100,39,20,19,9.82,0.09820000000000001,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.0,10,100,45,55,0.45,-0.5680999999999999,-56.809999999999995,0.20367255396691902,-56.050000000000004,0.3,-18.619999999999997,1.46,100,42,21,21,8.84,0.08839999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.0,12,100,46,54,0.46,-0.5867,-58.669999999999995,0.16992076966610078,-57.910000000000004,0.3,-21.28,1.46,100,44,22,22,6.9799999999999995,0.0698,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.1,2,100,31,69,0.31,-0.6567000000000001,-65.67,0.29952000000000006,-64.90999999999998,0.3,-27.83,3.94,100,10,4,5,-0.020000000000000462,-0.00020000000000000462,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.1,3,100,35,65,0.35,-0.6165999999999999,-61.66,0.3145842596709649,-60.89999999999999,0.3,-26.009999999999998,3.94,100,16,8,7,3.9899999999999998,0.0399,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.1,4,100,39,61,0.39,-0.6199999999999999,-61.99999999999999,0.2837338262476895,-61.23999999999999,0.3,-25.5,1.46,100,22,12,9,3.6499999999999995,0.0365,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.1,5,100,40,60,0.4,-0.6072,-60.71999999999999,0.2844685364129155,-59.95999999999999,0.3,-25.5,1.46,100,24,13,10,4.93,0.0493,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.1,6,100,41,59,0.41,-0.6172999999999998,-61.72999999999999,0.25814205023434683,-60.96999999999999,0.2,-25.35,1.46,100,28,14,13,3.92,0.0392,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.1,8,100,46,54,0.46,-0.5184999999999998,-51.84999999999999,0.30774365821094796,-51.08999999999999,0.3,-17.58,1.46,100,35,19,15,13.8,0.138,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.1,10,100,46,54,0.46,-0.5377,-53.769999999999996,0.28210947930574104,-53.01,0.3,-18.63,1.46,100,38,19,17,11.879999999999999,0.11879999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.1,12,100,47,53,0.47,-0.571,-57.099999999999994,0.23087284482758624,-56.339999999999996,0.3,-21.98,1.46,100,42,20,20,8.55,0.0855,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.2,2,100,31,69,0.31,-0.6373,-63.73,0.3202133333333334,-62.96999999999999,0.3,-27.13,3.94,100,8,4,3,1.9199999999999995,0.019199999999999995,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.2,3,100,33,67,0.33,-0.6285,-62.849999999999994,0.31288947195801897,-62.08999999999999,0.3,-27.59,3.94,100,14,6,7,2.8000000000000003,0.028000000000000004,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.2,4,100,35,65,0.35,-0.6237999999999999,-62.379999999999995,0.29450350599411906,-61.61999999999999,0.3,-24.9,1.46,100,18,8,9,3.27,0.0327,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.2,5,100,36,64,0.36,-0.611,-61.099999999999994,0.2954335793357934,-60.33999999999998,0.3,-24.9,1.46,100,20,9,10,4.55,0.0455,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.2,6,100,39,61,0.39,-0.6011,-60.10999999999999,0.28226865671641793,-59.34999999999999,0.2,-23.9,1.46,100,26,12,13,5.54,0.0554,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.2,8,100,43,57,0.43,-0.5195,-51.949999999999996,0.3258499870230989,-51.18999999999999,0.3,-17.85,1.46,100,32,16,15,13.7,0.13699999999999998,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.2,10,100,43,57,0.43,-0.5387,-53.87,0.30093433688035304,-53.11,0.3,-18.9,1.46,100,35,16,17,11.780000000000001,0.11780000000000002,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.2,12,100,43,57,0.43,-0.5757999999999999,-57.57999999999999,0.25279003373994297,-56.81999999999999,0.3,-21.83,1.46,100,38,16,20,8.07,0.08070000000000001,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.3,2,100,28,72,0.28,-0.6903999999999999,-69.03999999999999,0.29808865392435946,-68.27999999999997,0.3,-27.13,3.94,100,5,1,3,-3.39,-0.0339,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.3,3,100,30,70,0.3,-0.6670999999999999,-66.71,0.3056827643630309,-65.94999999999999,0.3,-27.13,3.94,100,8,3,4,-1.06,-0.0106,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.3,4,100,31,69,0.31,-0.6785999999999999,-67.85999999999999,0.28590971272229826,-67.09999999999998,0.3,-24.8,1.46,100,12,4,7,-2.21,-0.022099999999999998,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.3,5,100,31,69,0.31,-0.6971999999999998,-69.71999999999998,0.26633694622750714,-68.95999999999997,0.3,-24.8,1.46,100,14,4,9,-4.07,-0.0407,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.3,6,100,32,68,0.32,-0.7045,-70.45,0.2550491699270382,-69.68999999999997,0.2,-24.369999999999997,1.46,100,17,5,11,-4.8,-0.048,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.3,8,100,36,64,0.36,-0.6143,-61.43,0.2983438035408338,-60.67,0.3,-19.08,1.46,100,22,9,12,4.22,0.042199999999999994,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.3,10,100,37,63,0.37,-0.63,-63.0,0.27602849919558725,-62.24,0.3,-20.24,1.46,100,28,10,15,2.6499999999999995,0.026499999999999996,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.3,12,100,37,63,0.37,-0.6670999999999999,-66.71,0.23339462192599406,-65.94999999999999,0.3,-23.17,1.46,100,31,10,18,-1.0600000000000003,-0.010600000000000004,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.4,2,100,28,72,0.28,-0.6904999999999998,-69.04999999999998,0.29798698657991046,-68.28999999999998,0.3,-27.13,3.94,100,4,1,3,-3.4000000000000004,-0.034,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.4,3,100,30,70,0.3,-0.6559999999999999,-65.6,0.31723563696919244,-64.83999999999999,0.3,-27.13,3.94,100,8,3,4,0.050000000000000266,0.0005000000000000026,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.4,4,100,31,69,0.31,-0.6638999999999998,-66.38999999999999,0.3013785120488267,-65.62999999999998,0.3,-24.439999999999998,1.46,100,11,4,6,-0.7400000000000002,-0.007400000000000002,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.4,5,100,31,69,0.31,-0.6824999999999999,-68.24999999999999,0.2818057455540356,-67.48999999999998,0.3,-24.439999999999998,1.46,100,13,4,8,-2.6000000000000005,-0.026000000000000006,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.4,6,100,31,69,0.31,-0.6983,-69.83,0.2651794170262023,-69.06999999999998,0.2,-24.86,1.46,100,15,4,10,-4.180000000000001,-0.041800000000000004,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.6,0.4,8,100,36,64,0.36,-0.5982999999999999,-59.83,0.3166190748143918,-59.07,0.3,-18.59,1.46,100,21,9,11,5.819999999999999,0.058199999999999995,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.4,10,100,37,63,0.37,-0.5923,-59.230000000000004,0.31935187313261326,-58.47,0.3,-18.7,1.46,100,25,10,12,6.419999999999999,0.0642,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.6,0.4,12,100,37,63,0.37,-0.6106,-61.06,0.2983222247759136,-60.3,0.3,-18.7,1.46,100,27,10,14,4.589999999999999,0.04589999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.3
0.7,-0.5,2,100,14,86,0.14,-0.7071000000000001,-70.71000000000001,0.07629000653167863,-70.23000000000002,0.1,-22.560000000000002,1.46,100,55,32,20,-5.06,-0.0506,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.5,3,100,12,88,0.12,-0.7118000000000002,-71.18000000000002,0.06132137676381378,-70.70000000000002,0.1,-24.11,1.46,100,60,35,22,-5.53,-0.0553,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.5,4,100,11,89,0.11,-0.6723000000000002,-67.23000000000002,0.059588753671842194,-66.75000000000001,0.1,-22.6,1.46,100,64,38,23,-1.580000000000001,-0.01580000000000001,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.5,5,100,10,90,0.1,-0.6489,-64.89,0.0592925485648014,-64.41000000000001,0.1,-21.43,1.46,100,68,41,24,0.7600000000000001,0.007600000000000001,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.5,6,100,8,92,0.08,-0.6698000000000002,-66.98000000000002,0.01673517322372284,-66.50000000000003,0.0,-21.43,-0.19,100,72,43,26,-1.3299999999999992,-0.013299999999999992,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.5,8,100,8,92,0.08,-0.6568000000000002,-65.68000000000002,0.01706076025142173,-65.20000000000002,0.0,-21.49,-0.19,100,75,45,26,-0.029999999999999916,-0.00029999999999999916,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.5,10,100,8,92,0.08,-0.6513000000000001,-65.13000000000001,0.01720235400633771,-64.65,0.0,-20.939999999999998,-0.19,100,76,46,26,0.5199999999999999,0.005199999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.5,12,100,7,93,0.07,-0.6498,-64.98,0.01216175129218607,-64.50000000000001,0.0,-20.43,-0.19,100,78,47,27,0.6700000000000003,0.006700000000000003,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.4,2,100,20,80,0.2,-0.6876000000000001,-68.76,0.09882044560943642,-68.0,0.1,-24.119999999999997,1.46,100,45,25,19,-3.110000000000001,-0.031100000000000013,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.4,3,100,18,82,0.18,-0.6949000000000001,-69.49000000000001,0.08142762723066754,-68.72999999999999,0.1,-24.07,1.46,100,50,28,21,-3.8400000000000034,-0.03840000000000003,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.4,4,100,17,83,0.17,-0.6822000000000001,-68.22000000000001,0.07798351128530884,-67.46,0.1,-24.07,1.46,100,52,29,22,-2.570000000000003,-0.02570000000000003,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.4,5,100,16,84,0.16,-0.6584,-65.84,0.07838745800671892,-65.08000000000001,0.1,-24.07,1.46,100,56,32,23,-0.19000000000000172,-0.0019000000000000171,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.4,6,100,15,85,0.15,-0.6630000000000001,-66.30000000000001,0.03647725621275978,-65.54000000000002,0.0,-21.21,-0.19,100,61,34,26,-0.6500000000000004,-0.006500000000000003,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.4,8,100,15,85,0.15,-0.6513000000000001,-65.13000000000001,0.03710821998817269,-64.37000000000002,0.0,-21.21,-0.19,100,62,35,26,0.5199999999999996,0.005199999999999995,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.4,10,100,15,85,0.15,-0.6411,-64.11,0.037676373461423,-63.35,0.0,-20.98,-0.19,100,65,38,26,1.5399999999999987,0.015399999999999987,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.4,12,100,14,86,0.14,-0.6431,-64.31,0.03264139590854392,-63.55000000000002,0.0,-20.47,-0.19,100,68,39,27,1.3399999999999985,0.013399999999999985,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.3,2,100,25,75,0.25,-0.6104999999999999,-61.05,0.17242781618544126,-60.29,0.1,-20.599999999999998,1.46,100,41,24,16,4.599999999999999,0.045999999999999985,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.3,3,100,23,77,0.23,-0.6305,-63.05,0.13948409990446295,-62.28999999999999,0.1,-21.57,1.46,100,45,26,18,2.5999999999999988,0.02599999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.3,4,100,22,78,0.22,-0.6177999999999999,-61.779999999999994,0.1372713308197179,-61.019999999999996,0.1,-21.57,1.46,100,47,27,19,3.8699999999999988,0.038699999999999984,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.3,5,100,21,79,0.21,-0.6144999999999999,-61.449999999999996,0.13584587259175923,-60.69,0.1,-21.57,1.46,100,49,28,20,4.199999999999998,0.04199999999999998,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.3,6,100,20,80,0.2,-0.6075,-60.75,0.09759358288770055,-59.99,0.0,-21.57,-0.19,100,55,31,23,4.899999999999999,0.04899999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.3,8,100,19,81,0.19,-0.5876,-58.76,0.09586090167718112,-58.0,0.0,-18.94,-0.19,100,58,33,24,6.889999999999999,0.06889999999999999,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.3,10,100,18,82,0.18,-0.6107,-61.07,0.05303147774848813,-60.31,0.0,-20.33,-0.19,100,61,35,25,4.579999999999997,0.04579999999999997,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.3,12,100,17,83,0.17,-0.6057,-60.57,0.04838963079340143,-59.81,0.0,-20.33,-0.19,100,64,37,26,5.079999999999998,0.050799999999999984,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.0
0.7,-0.2,2,100,28,72,0.28,-0.6714,-67.14,0.18021978021978025,-66.37999999999998,0.1,-25.59,1.46,100,31,17,14,-1.4899999999999993,-0.014899999999999993,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.2,3,100,26,74,0.26,-0.6913999999999999,-69.13999999999999,0.1506142506142506,-68.37999999999997,0.1,-24.86,1.46,100,35,19,16,-3.49,-0.0349,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.1
0.7,-0.2,4,100,25,75,0.25,-0.6645999999999997,-66.45999999999998,0.15045379010609744,-65.69999999999999,0.2,-24.86,1.46,100,40,22,18,-0.8099999999999996,-0.008099999999999996,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
0.7,-0.2,5,100,24,76,0.24,-0.6277,-62.77,0.1406078860898138,-62.01000000000001,0.2,-21.5,1.46,100,44,24,20,2.8800000000000003,0.028800000000000003,-65.64999999999999,0.27,0.3409296255396045,-64.88999999999997,0.2
