entry_timestamp,exit_timestamp,session_id,candidate,quality,rr,raw_points,net_points,net_R,exit_reason,holding_bars,vol_percentile,vol_bucket,window,entry_realized_vol_5,entry_realized_vol_15,entry_realized_vol_30,entry_realized_vol_60,entry_vol_ratio_5_30,entry_vol_ratio_5_60,entry_variance_5,entry_variance_30,entry_variance_60,entry_variance_ratio_5_30,entry_variance_ratio_5_60,entry_past_return_1,entry_past_return_3,entry_past_return_5,entry_past_return_10,entry_past_return_15,entry_past_return_30,entry_minutes_since_rth_open,entry_minutes_until_rth_close,entry_rth_progress,entry_hour,entry_minute,entry_minutes,entry_minutes_from_rth_open,entry_time_bucket,entry_vol_bucket,outcome,is_win,is_loss,abs_R
2021-05-12 10:43:00-04:00,2021-05-12 10:44:00-04:00,2021-05-11,B,0.838982488974362,1.3,-20.0,-21.11,-1.0555,stop,1,0.8722557691089001,80-100,1,0.0021411554199814733,0.003791838309470431,0.004473353397509496,0.006450268705588744,0.47864660573733,0.3319482517257459,9.169093065032077e-07,6.670296873003251e-07,6.934327729049582e-07,1.3746154391032017,1.3222757018853493,-0.0014352009352487148,-0.0022571214081537508,-0.004051528685476047,-0.002887439739769377,-0.005747526347922053,-0.005614237444026169,73.0,377.0,0.1622222222222222,10,43,643,73,10:30-11:30,80-100,LOSS,False,True,1.0555
2021-05-12 10:50:00-04:00,2021-05-12 11:04:00-04:00,2021-05-11,B,1.0,1.3,-20.0,-21.11,-1.0555,stop,14,0.8539141219819119,80-100,1,0.0012922713616544536,0.003231709740458209,0.004223532898888998,0.0060139123249189266,0.3059692898318339,0.21488031282063538,3.339930544304511e-07,5.946076715999235e-07,6.027856908635294e-07,0.5617032379211806,0.5540825860547295,-0.00047864754266757387,-0.001970557080704723,-0.0012631338878735313,-0.0022954216437045868,-0.0032693825903859,-0.0069275747237165855,80.0,370.0,0.17777777777777778,10,50,650,80,10:30-11:30,80-100,LOSS,False,True,1.0555
2021-05-13 13:19:00-04:00,2021-05-13 13:32:00-04:00,2021-05-12,B,0.9544807259209224,1.3,26.0,24.89,1.2445,target,13,0.8468345721036765,80-100,1,0.0017888719884484134,0.0020375015986981034,0.004135184431815195,0.00504210683643257,0.4325978727055625,0.3547866093440594,6.400125982110761e-07,5.699916761708919e-07,4.2371402250000096e-07,1.1228455168162683,1.5104824580382508,-0.0009186603516889849,-0.002982565686067182,-0.0025433871338348605,-0.0022377578216048618,-0.0015497501499360938,-0.005651674263718367,229.0,221.0,0.5088888888888888,13,19,799,229,13:00-14:30,80-100,WIN,True,False,1.2445
2021-05-13 13:46:00-04:00,2021-05-13 13:51:00-04:00,2021-05-12,B,0.8518270024772915,1.3,-20.0,-21.11,-1.0555,stop,5,0.8000796675689622,80-100,1,0.0018507076423386986,0.0027330945871945653,0.0036195967235228186,0.005260378445156777,0.5113021653245043,0.3518202467053758,6.850237554821728e-07,4.3671601469790406e-07,4.611930231045006e-07,1.5685794255931609,1.4853298319019776,-0.0004035628892221681,-0.0002498438488947916,-0.0007301374135487621,-0.0002690600212259584,-0.0020929146184778115,-0.006819427239962963,256.0,194.0,0.5688888888888889,13,46,826,256,13:00-14:30,80-100,LOSS,False,True,1.0555
2021-05-13 16:31:00-04:00,2021-05-13 16:46:00-04:00,2021-05-12,B,0.7619527649769585,1.3,-4.0,-5.109999999999999,-0.2554999999999999,timeout,15,0.5977285689712926,40-60,1,0.0006805907621597457,0.0014630577270583465,0.0023898559692756443,0.0036381955996604536,0.2847831714168239,0.18706821651459973,9.26407571074367e-08,1.903803851294143e-07,2.2060778702314479e-07,0.4866087283333447,0.4199342115594379,0.0,0.0005733397194801889,0.0008410107915716438,0.0005351068430253011,-0.00030564682747266495,-0.006228176350752073,421.0,29.0,0.9355555555555556,16,31,991,421,15:30-16:00,40-60,LOSS,False,True,0.2554999999999999
2021-05-17 10:09:00-04:00,2021-05-17 10:12:00-04:00,2021-05-16,B,0.8142710705630468,1.3,-20.0,-21.11,-1.0555,stop,3,0.8392616264858455,80-100,1,0.001819803273832977,0.0031414923337159083,0.004042233524117783,0.005188370593620961,0.45019746211474726,0.35074658623468474,6.623367910906442e-07,5.446550621167225e-07,4.486531569458453e-07,1.2160665293673556,1.476278013063422,-0.00022642363959521724,-0.0012070007500353216,-0.0005282420980849077,-0.002807799607845432,-0.0029207004057974634,-0.005476372190504449,39.0,411.0,0.08666666666666667,10,9,609,39,10:00-10:30,80-100,LOSS,False,True,1.0555
2021-05-17 10:15:00-04:00,2021-05-17 10:17:00-04:00,2021-05-16,B,0.8191242841998536,1.3,-20.0,-21.11,-1.0555,stop,2,0.8265510279832335,80-100,1,0.0010622706121030186,0.0029150288919690052,0.0038949737234389684,0.005254267667825683,0.27272856956917124,0.20217291528709017,2.2568377066754435e-07,5.056940102093341e-07,4.601221454193056e-07,0.4462852359554776,0.49048665210817133,-0.00033953936153270533,-0.00047155131823594455,7.546885026787762e-05,-0.00173421344123422,-0.001658875361565991,-0.005606471517579217,45.0,405.0,0.1,10,15,615,45,10:00-10:30,80-100,LOSS,False,True,1.0555
2021-05-18 11:53:00-04:00,2021-05-18 12:08:00-04:00,2021-05-17,B,0.7680369402754763,1.3,-8.0,-9.11,-0.4554999999999999,timeout,15,0.4412134819254203,40-60,1,0.000545385746548038,0.0013375603442219162,0.0018451686817668586,0.002421741505373268,0.2955750072810681,0.22520394738164948,5.9489122507552164e-08,1.1348824880577488e-07,9.77471986474597e-08,0.5241875095752209,0.6086018149953211,-0.00016872100147818293,-0.0006372411423587803,-0.0007309188349583843,-5.624349686053577e-05,-0.0009182478977367303,-0.003481128704926834,143.0,307.0,0.31777777777777777,11,53,713,143,11:30-13:00,40-60,LOSS,False,True,0.4554999999999999
2021-05-21 12:18:00-04:00,2021-05-21 12:29:00-04:00,2021-05-20,B,0.765747827109533,1.3,-20.0,-21.11,-1.0555,stop,11,0.5607329416344526,40-60,1,0.0004900546800270165,0.0014891539527334499,0.0022439853860938986,0.003283995415938726,0.21838586073862712,0.1492251413167503,4.8030717883276303e-08,1.678490137667661e-07,1.7974376486510944e-07,0.2861543050233062,0.2672177136120491,-0.00046607444984675275,-0.0004847129103105135,-0.000540626207438864,-0.0006338080892212529,-0.0016396195285082566,-0.0030163127062056085,168.0,282.0,0.37333333333333335,12,18,738,168,11:30-13:00,40-60,LOSS,False,True,1.0555
2021-06-01 10:10:00-04:00,2021-06-01 10:13:00-04:00,2021-05-31,B,0.938835770528684,1.3,26.0,24.89,1.2445,target,3,0.5101983541404503,40-60,1,0.0006985330454259951,0.001598379554340851,0.002064953903472261,0.0025863806417390695,0.33828021257588264,0.2700812997719875,9.758968311042307e-08,1.4213448744884428e-07,1.1148941373271e-07,0.686601013322306,0.8753269018383144,-0.0004559922013148163,-0.0006565629168395139,-1.8243680845613918e-05,-0.001968396939349259,-0.00040128411453431174,-0.0046232335715744415,40.0,410.0,0.08888888888888889,10,10,610,40,10:00-10:30,40-60,WIN,True,False,1.2445
2021-06-01 10:54:00-04:00,2021-06-01 11:09:00-04:00,2021-05-31,B,0.8068477134103422,1.3,-9.5,-10.61,-0.5305,timeout,15,0.5433056609239627,40-60,1,0.0008162933988358996,0.001984143694570482,0.0021804197018146397,0.00391488492379442,0.37437443725010594,0.2085101898843873,1.33266982596613e-07,1.5847433586871473e-07,2.5543873277588067e-07,0.8409373155980011,0.5217179914274789,0.00011019688521293801,-0.0008260897970405316,-0.0013580974044555705,-0.0033551848865247536,-0.003336881098555344,-0.003153824789924055,84.0,366.0,0.18666666666666668,10,54,654,84,10:30-11:30,40-60,LOSS,False,True,0.5305
2021-06-03 11:33:00-04:00,2021-06-03 11:48:00-04:00,2021-06-02,B,0.7885564056508229,1.3,19.75,18.64,0.932,timeout,15,0.5217818376049032,40-60,1,0.0006400834991081663,0.0014465946553821423,0.002104253983989705,0.0038026533128345196,0.3041854756974517,0.168325494450885,8.194137716611078e-08,1.4759616097121824e-07,2.410028702935224e-07,0.5551728217517096,0.34000166498561896,-0.00014752254355618213,-0.0002765869192020519,-0.0009585077506625724,-0.000608390273460114,-0.0010874675061863508,-0.002964711086831777,123.0,327.0,0.2733333333333333,11,33,693,123,11:30-13:00,40-60,WIN,True,False,0.932
2021-06-03 16:06:00-04:00,2021-06-03 16:36:00-04:00,2021-06-02,B,0.7732439528183301,1.3,-5.75,-6.859999999999999,-0.3429999999999999,timeout,15,0.334436306683928,20-40,1,0.00023390373784772667,0.0009165199585242995,0.001536304919566852,0.0022563057082776125,0.15225085519720513,0.10366668709369214,1.094219171582761e-08,7.867442686284372e-08,8.484859082010232e-08,0.13908193744968197,0.1289613841557777,-1.8493347018985156e-05,-5.5479015076745945e-05,-3.698635204036269e-05,-0.0011459412757794754,-0.0009057720476925709,-0.002382822646720213,396.0,54.0,0.88,16,6,966,396,15:30-16:00,20-40,LOSS,False,True,0.3429999999999999
2021-06-08 10:39:00-04:00,2021-06-08 10:41:00-04:00,2021-06-07,B,0.7977111593791889,1.3,-20.0,-21.11,-1.0555,stop,2,0.4318344363066839,40-60,1,0.000578143807049728,0.0013123901119220815,0.0018161383274209741,0.0034568132307314916,0.3183368790364812,0.16724762619801353,6.685005232599063e-08,1.0994528081091512e-07,1.9915929520267153e-07,0.6080302113281237,0.33566122162644557,-0.0002895875208016492,-0.0008142512505317787,-0.0005609996799230769,-0.0012301682178020414,-0.0017904783912455892,-0.00269354345523746,69.0,381.0,0.15333333333333332,10,39,639,69,10:30-11:30,40-60,LOSS,False,True,1.0555
2021-06-16 12:16:00-04:00,2021-06-16 12:31:00-04:00,2021-06-15,B,0.7648800468317101,1.3,-7.0,-8.11,-0.4054999999999999,timeout,15,0.3800278836491368,20-40,1,0.0005048411530067505,0.0015578311375809147,0.0016646222934862543,0.0019271846646499145,0.3032766982529417,0.2619578508831992,5.0972917953837045e-08,9.236557933238125e-08,6.190067886103005e-08,0.551860534219235,0.8234629876721329,3.572321652212223e-05,-0.00019645488298224145,0.00016076452497442692,-0.0005535467307990503,-0.002176706540290101,-0.003067432362533663,166.0,284.0,0.3688888888888889,12,16,736,166,11:30-13:00,20-40,LOSS,False,True,0.4054999999999999
2021-06-16 16:40:00-04:00,2021-06-16 16:55:00-04:00,2021-06-15,B,0.7853218553338411,1.3,7.5,6.390000000000001,0.3195,timeout,15,0.2157814211607926,20-40,1,0.0005326020943220199,0.0008747470935512323,0.001222572716554064,0.0030404961968905106,0.43564042212818954,0.17516946571638783,5.673299817524036e-08,4.9822801575412796e-08,1.540769520550943e-07,1.1386954643521632,0.3682121006323773,3.586093131212038e-05,-0.0002330647123685666,-0.0008423618890263044,-0.0013080446600152928,-0.0016303134349605704,-0.002882594538897349,430.0,20.0,0.9555555555555556,16,40,1000,430,15:30-16:00,20-40,WIN,True,False,0.3195
2021-06-17 12:15:00-04:00,2021-06-17 12:19:00-04:00,2021-06-16,B,0.8798165323066925,1.3,26.0,24.89,1.2445,target,4,0.5296173240749962,40-60,1,0.0007967181770400147,0.0014175823170299944,0.0021320374603960223,0.0030080386521880837,0.3736886390786143,0.2648630118035459,1.2695197072519285e-07,1.51519457751064e-07,1.5080494221762506e-07,0.8378591938585616,0.8418289802597435,-0.0006544329218755148,-0.0003714874577256937,8.846973898355521e-05,-0.001043352261372102,-0.0004952859493107218,-0.003743933733056185,165.0,285.0,0.36666666666666664,12,15,735,165,11:30-13:00,40-60,WIN,True,False,1.2445
2021-06-18 11:09:00-04:00,2021-06-18 11:13:00-04:00,2021-06-17,B,0.9153777667206684,1.3,26.0,24.89,1.2445,target,4,0.5983668148362741,40-60,1,0.0005507752660870215,0.0016898427893926422,0.0023921937583296794,0.004623495200909368,0.2302385683305159,0.11912530286150028,6.067067874664587e-08,1.9075303257971586e-07,3.562784645471993e-07,0.3180587900813139,0.17029005338212996,-0.0003198521599520174,-0.00023101459937293963,-0.00015993886815142134,-0.0006573629324138935,-7.108709949854081e-05,-0.004061621539215407,99.0,351.0,0.22,11,9,669,99,10:30-11:30,40-60,WIN,True,False,1.2445
2021-06-18 14:57:00-04:00,2021-06-18 15:12:00-04:00,2021-06-17,B,0.7624352100292899,1.3,-7.75,-8.86,-0.4429999999999999,timeout,15,0.4087715804053993,40-60,1,0.00044576021043208296,0.0013294032617676063,0.0017465136037336881,0.0029220791917460025,0.2552285933983789,0.15254898350846272,3.974043304089098e-08,1.0167699226756115e-07,1.4230911338058283e-07,0.3908498093286901,0.2792543084335828,-0.0001602521303608734,-7.122633953048956e-05,-0.0005518714813616449,-0.0012279438824399633,-0.000978917751196999,-0.0025254335112542825,327.0,123.0,0.7266666666666667,14,57,897,327,14:30-15:30,40-60,LOSS,False,True,0.4429999999999999
2021-06-18 16:36:00-04:00,2021-06-18 16:51:00-04:00,2021-06-17,B,0.8132950680285933,1.3,11.5,10.39,0.5195000000000001,timeout,15,0.5434142985180022,40-60,1,0.00027885081557229755,0.0007639897233102115,0.0021808289634832273,0.0029412128435298683,0.12786459655548416,0.09480810482169574,1.55515554690671e-08,1.585338322655776e-07,1.4417888318241753e-07,0.09809613031378037,0.10786292087857978,-8.909241562156809e-05,-0.00040975940570294226,-0.0005166255559516225,-0.0010151833099485692,-0.0005700543487408466,-0.0034332201897027256,426.0,24.0,0.9466666666666667,16,36,996,426,15:30-16:00,40-60,WIN,True,False,0.5195000000000001
2021-06-23 10:51:00-04:00,2021-06-23 11:06:00-04:00,2021-06-22,B,0.7853359302912575,1.3,17.75,16.64,0.8320000000000001,timeout,15,0.3271621144497053,20-40,1,0.000482396080690456,0.001012044246316407,0.001516395918527761,0.002501880123918594,0.31812013920401794,0.19281342702179452,4.6541195733102594e-08,7.664855272425506e-08,1.0432340257431529e-07,0.6072025378031027,0.44612421167866667,-1.75148219185438e-05,-0.00010508433027174927,-0.000647844189872433,-0.0008053644709342977,-0.0007878634427483693,-0.002501510081590619,81.0,369.0,0.18,10,51,651,81,10:30-11:30,20-40,WIN,True,False,0.8320000000000001
2021-07-01 11:22:00-04:00,2021-07-01 11:35:00-04:00,2021-06-30,B,0.8816301198578425,1.3,-20.0,-21.11,-1.0555,stop,13,0.5048660588996823,40-60,1,0.0006005055126245307,0.0016871074361518707,0.002046718340413257,0.0024075533317419015,0.2933991945874103,0.2494256325321175,7.212137413849007e-08,1.3963519883279988e-07,9.660521741969216e-08,0.5164985243072464,0.7465577539685628,-0.00043148457249150797,-0.0005867734532570752,-0.0007765382317586067,-0.0009317735429288925,-0.002138337395868502,-0.003446674789197021,112.0,338.0,0.24888888888888888,11,22,682,112,10:30-11:30,40-60,LOSS,False,True,1.0555
2021-07-14 10:34:00-04:00,2021-07-14 10:42:00-04:00,2021-07-13,B,0.8196968935964513,1.3,-20.0,-21.11,-1.0555,stop,8,0.4227948831693207,40-60,1,0.0005829811922465548,0.0012220207969191011,0.0017888959294902005,0.0035154980648686245,0.3258888248533791,0.16583174887008253,6.797341410264289e-08,1.0667162155155362e-07,2.0597877740158404e-07,0.6372211569858983,0.3300020271997213,-0.000417972837850957,-0.0003176752883704698,-0.0003343922452160049,-0.0011531809849920109,-0.001854466704165713,-0.0028387762238324715,64.0,386.0,0.14222222222222222,10,34,634,64,10:30-11:30,40-60,LOSS,False,True,1.0555
2021-07-14 11:36:00-04:00,2021-07-14 11:42:00-04:00,2021-07-13,B,0.7907157635837332,1.3,26.0,24.89,1.2445,target,6,0.5629962248436071,40-60,1,0.0007954450354994754,0.0020150217824186443,0.002251871068092618,0.0028542444020221106,0.3532373796929831,0.27868848054355,1.2654656090015234e-07,1.690307769104196e-07,1.357785184412426e-07,0.748659878474188,0.9320072302520714,-0.0005361750740025886,-0.0006366759032190457,-6.703760812339912e-05,-0.002059353622194473,-0.002861854793779835,-0.0033296832429402343,126.0,324.0,0.28,11,36,696,126,11:30-13:00,40-60,WIN,True,False,1.2445
2021-07-14 11:59:00-04:00,2021-07-14 12:01:00-04:00,2021-07-13,B,0.8999175334437166,1.3,-20.0,-21.11,-1.0555,stop,2,0.5640147022877267,40-60,1,0.000668575140557365,0.0015810257164679796,0.0022561167799390316,0.003186850241294161,0.29633888923756524,0.20979182890183776,8.939854371426008e-08,1.6966876415741551e-07,1.6926690767394418e-07,0.5269004236473237,0.5281513376877357,-8.408802339235159e-05,-0.0009245795923116489,-0.0005380412067585418,-0.0020832990851642618,-0.002754406269387886,-0.0036261728252941863,149.0,301.0,0.33111111111111113,11,59,719,149,11:30-13:00,40-60,LOSS,False,True,1.0555
2021-07-15 10:45:00-04:00,2021-07-15 10:50:00-04:00,2021-07-14,B,0.934689925225572,1.3,26.0,24.89,1.2445,target,5,0.8498402122054337,80-100,1,0.0013429777683572318,0.0026745817070713013,0.004169482796168434,0.005097975692366032,0.3220969683797155,0.26343353703476363,3.607178572603541e-07,5.794862262514845e-07,4.3315593599924865e-07,0.6224787422364209,0.8327667412157541,0.00015215425089163914,-0.0013683474696307594,-0.0016890469347857413,-0.0013514657010964088,-0.0015709064656308249,-0.006067263914216935,75.0,375.0,0.16666666666666666,10,45,645,75,10:30-11:30,80-100,WIN,True,False,1.2445
2021-07-15 11:55:00-04:00,2021-07-15 12:03:00-04:00,2021-07-14,B,0.7641524608544235,1.3,26.0,24.89,1.2445,target,8,0.4253433400628287,40-60,1,0.0005923241744077718,0.00127133382605835,0.0017967111889336032,0.003453981389244918,0.3296713339662187,0.1714902622961906,7.016958551756969e-08,1.0760570321464008e-07,1.9883312395417088e-07,0.6520991306343966,0.35290692074899505,6.766128762019329e-05,-0.0005580310105659876,-0.0004565939859649948,-0.001909542374700617,-0.002466509114556147,-0.002787046270086895,145.0,305.0,0.32222222222222224,11,55,715,145,11:30-13:00,40-60,WIN,True,False,1.2445
2021-07-16 10:08:00-04:00,2021-07-16 10:21:00-04:00,2021-07-15,B,0.9410375777115754,1.3,26.0,24.89,1.2445,target,13,0.576630242895554,40-60,1,0.0006177405592762212,0.001564870019885911,0.0023049127080977177,0.003034064656125386,0.268010392370153,0.20360164640166206,7.632067971497973e-08,1.7708741973167854e-07,1.5342580562582097e-07,0.4309774225104201,0.4974435650096091,-0.0004729490147782871,-0.0008612755854161772,-0.0006418051834953785,-0.0007262225769052369,-0.0011650781835771654,-0.004029781960924522,38.0,412.0,0.08444444444444445,10,8,608,38,10:00-10:30,40-60,WIN,True,False,1.2445
2021-07-16 11:15:00-04:00,2021-07-16 11:30:00-04:00,2021-07-15,B,0.7750495841422259,1.3,3.0,1.89,0.0945,timeout,15,0.5880734028010393,40-60,1,0.001096480957193279,0.001881906045185825,0.002350840646986742,0.004085029694421321,0.466420792323259,0.26841443984866914,2.404540978974979e-07,1.842150582508348e-07,2.781244600717326e-07,1.3052901330687403,0.8645557382312978,0.00010191255911251087,-0.0011373185972281695,-0.001476566149418266,-0.0008488676615804621,-0.0029848237203061413,-0.003306516844773825,105.0,345.0,0.23333333333333334,11,15,675,105,10:30-11:30,40-60,WIN,True,False,0.0945
2021-07-16 14:51:00-04:00,2021-07-16 15:06:00-04:00,2021-07-15,B,0.7787087278704822,1.3,12.0,10.89,0.5445,timeout,15,0.3993834816538263,20-40,1,0.0003923431518591011,0.0006997854762226505,0.0017191112107160194,0.0021978351763770262,0.22822441585712652,0.17851345545658737,3.0786629762146734e-08,9.85114451603166e-08,8.050799104200392e-08,0.3125183039599598,0.3824046453486119,-5.100522804692449e-05,-0.00035698197620149033,-0.0007648053943162263,-0.0013422706775260739,-0.0012743508907681867,-0.002479241875122877,321.0,129.0,0.7133333333333334,14,51,891,321,14:30-15:30,20-40,WIN,True,False,0.5445
2021-07-16 15:47:00-04:00,2021-07-16 16:02:00-04:00,2021-07-15,B,0.8287627728220555,1.3,-8.5,-9.61,-0.4805,timeout,15,0.3961967788953367,20-40,1,0.00037565470047166044,0.0012346808126428668,0.0017101641908888693,0.002375480915860292,0.21966002005714516,0.15813837861779467,2.8223290797290587e-08,9.74887186599527e-08,9.404849302694085e-08,0.28950314646903247,0.30009296150237974,-0.00011932055481164555,-0.0004260794787891323,-0.0006816400522950827,-0.0007668123985890846,-0.0006646047124821097,-0.002927761334211723,377.0,73.0,0.8377777777777777,15,47,947,377,14:30-15:30,20-40,LOSS,False,True,0.4805
2021-07-19 12:11:00-04:00,2021-07-19 12:16:00-04:00,2021-07-18,B,0.8206964120266604,1.3,-20.0,-21.11,-1.0555,stop,5,0.4834553997410804,40-60,1,0.0008104845710535227,0.0016912517529025866,0.001977781381062477,0.003493981643470861,0.40979482303454845,0.2319658927138499,1.3137704798316253e-07,1.3038730637591331e-07,2.034651287485223e-07,1.0075907819155014,0.6456981045903999,-1.7237664296921922e-05,-0.00036192856614658905,-0.0005342294728755269,-0.0014125026033730789,-0.0038881769414323636,-0.0038194909052765586,161.0,289.0,0.35777777777777775,12,11,731,161,11:30-13:00,40-60,LOSS,False,True,1.0555
