index,window,benchmark_R,mae_threshold,crossing_bar,recovery_level,recovery_horizon,recovered,recovery_bar,bars_to_recovery,decision_bar,decision_close_R
64,9,-0.75,0.9,8,0.0,7,False,,,8,
64,9,-0.75,0.9,8,0.0,8,False,,,8,
64,9,-0.75,0.9,8,0.25,1,False,,,8,
64,9,-0.75,0.9,8,0.25,2,False,,,8,
64,9,-0.75,0.9,8,0.25,3,False,,,8,
64,9,-0.75,0.9,8,0.25,4,False,,,8,
64,9,-0.75,0.9,8,0.25,5,False,,,8,
64,9,-0.75,0.9,8,0.25,6,False,,,8,
64,9,-0.75,0.9,8,0.25,7,False,,,8,
64,9,-0.75,0.9,8,0.25,8,False,,,8,
64,9,-0.75,0.9,8,0.5,1,False,,,8,
64,9,-0.75,0.9,8,0.5,2,False,,,8,
64,9,-0.75,0.9,8,0.5,3,False,,,8,
64,9,-0.75,0.9,8,0.5,4,False,,,8,
64,9,-0.75,0.9,8,0.5,5,False,,,8,
64,9,-0.75,0.9,8,0.5,6,False,,,8,
64,9,-0.75,0.9,8,0.5,7,False,,,8,
64,9,-0.75,0.9,8,0.5,8,False,,,8,
64,9,-0.75,0.9,8,0.75,1,False,,,8,
64,9,-0.75,0.9,8,0.75,2,False,,,8,
64,9,-0.75,0.9,8,0.75,3,False,,,8,
64,9,-0.75,0.9,8,0.75,4,False,,,8,
64,9,-0.75,0.9,8,0.75,5,False,,,8,
64,9,-0.75,0.9,8,0.75,6,False,,,8,
64,9,-0.75,0.9,8,0.75,7,False,,,8,
64,9,-0.75,0.9,8,0.75,8,False,,,8,
64,9,-0.75,0.9,8,1.0,1,False,,,8,
64,9,-0.75,0.9,8,1.0,2,False,,,8,
64,9,-0.75,0.9,8,1.0,3,False,,,8,
64,9,-0.75,0.9,8,1.0,4,False,,,8,
64,9,-0.75,0.9,8,1.0,5,False,,,8,
64,9,-0.75,0.9,8,1.0,6,False,,,8,
64,9,-0.75,0.9,8,1.0,7,False,,,8,
64,9,-0.75,0.9,8,1.0,8,False,,,8,
65,9,1.67,0.7,3,0.0,1,False,,,4,-0.59
65,9,1.67,0.7,3,0.0,2,False,,,5,-0.7
65,9,1.67,0.7,3,0.0,3,False,,,6,-0.4
65,9,1.67,0.7,3,0.0,4,False,,,7,-0.52
65,9,1.67,0.7,3,0.0,5,False,,,8,-0.66
65,9,1.67,0.7,3,0.0,6,False,,,8,-0.66
65,9,1.67,0.7,3,0.0,7,False,,,8,-0.66
65,9,1.67,0.7,3,0.0,8,False,,,8,-0.66
65,9,1.67,0.7,3,0.25,1,False,,,4,-0.59
65,9,1.67,0.7,3,0.25,2,False,,,5,-0.7
65,9,1.67,0.7,3,0.25,3,False,,,6,-0.4
65,9,1.67,0.7,3,0.25,4,False,,,7,-0.52
65,9,1.67,0.7,3,0.25,5,False,,,8,-0.66
65,9,1.67,0.7,3,0.25,6,False,,,8,-0.66
65,9,1.67,0.7,3,0.25,7,False,,,8,-0.66
65,9,1.67,0.7,3,0.25,8,False,,,8,-0.66
65,9,1.67,0.7,3,0.5,1,False,,,4,-0.59
65,9,1.67,0.7,3,0.5,2,False,,,5,-0.7
65,9,1.67,0.7,3,0.5,3,False,,,6,-0.4
65,9,1.67,0.7,3,0.5,4,False,,,7,-0.52
65,9,1.67,0.7,3,0.5,5,False,,,8,-0.66
65,9,1.67,0.7,3,0.5,6,False,,,8,-0.66
65,9,1.67,0.7,3,0.5,7,False,,,8,-0.66
65,9,1.67,0.7,3,0.5,8,False,,,8,-0.66
65,9,1.67,0.7,3,0.75,1,False,,,4,-0.59
65,9,1.67,0.7,3,0.75,2,False,,,5,-0.7
65,9,1.67,0.7,3,0.75,3,False,,,6,-0.4
65,9,1.67,0.7,3,0.75,4,False,,,7,-0.52
65,9,1.67,0.7,3,0.75,5,False,,,8,-0.66
65,9,1.67,0.7,3,0.75,6,False,,,8,-0.66
65,9,1.67,0.7,3,0.75,7,False,,,8,-0.66
65,9,1.67,0.7,3,0.75,8,False,,,8,-0.66
65,9,1.67,0.7,3,1.0,1,False,,,4,-0.59
65,9,1.67,0.7,3,1.0,2,False,,,5,-0.7
65,9,1.67,0.7,3,1.0,3,False,,,6,-0.4
65,9,1.67,0.7,3,1.0,4,False,,,7,-0.52
65,9,1.67,0.7,3,1.0,5,False,,,8,-0.66
65,9,1.67,0.7,3,1.0,6,False,,,8,-0.66
65,9,1.67,0.7,3,1.0,7,False,,,8,-0.66
65,9,1.67,0.7,3,1.0,8,False,,,8,-0.66
65,9,1.67,0.75,5,0.0,1,False,,,6,-0.4
65,9,1.67,0.75,5,0.0,2,False,,,7,-0.52
65,9,1.67,0.75,5,0.0,3,False,,,8,-0.66
65,9,1.67,0.75,5,0.0,4,False,,,8,-0.66
65,9,1.67,0.75,5,0.0,5,False,,,8,-0.66
65,9,1.67,0.75,5,0.0,6,False,,,8,-0.66
65,9,1.67,0.75,5,0.0,7,False,,,8,-0.66
65,9,1.67,0.75,5,0.0,8,False,,,8,-0.66
65,9,1.67,0.75,5,0.25,1,False,,,6,-0.4
65,9,1.67,0.75,5,0.25,2,False,,,7,-0.52
65,9,1.67,0.75,5,0.25,3,False,,,8,-0.66
65,9,1.67,0.75,5,0.25,4,False,,,8,-0.66
65,9,1.67,0.75,5,0.25,5,False,,,8,-0.66
65,9,1.67,0.75,5,0.25,6,False,,,8,-0.66
65,9,1.67,0.75,5,0.25,7,False,,,8,-0.66
65,9,1.67,0.75,5,0.25,8,False,,,8,-0.66
65,9,1.67,0.75,5,0.5,1,False,,,6,-0.4
65,9,1.67,0.75,5,0.5,2,False,,,7,-0.52
65,9,1.67,0.75,5,0.5,3,False,,,8,-0.66
65,9,1.67,0.75,5,0.5,4,False,,,8,-0.66
65,9,1.67,0.75,5,0.5,5,False,,,8,-0.66
65,9,1.67,0.75,5,0.5,6,False,,,8,-0.66
65,9,1.67,0.75,5,0.5,7,False,,,8,-0.66
65,9,1.67,0.75,5,0.5,8,False,,,8,-0.66
65,9,1.67,0.75,5,0.75,1,False,,,6,-0.4
65,9,1.67,0.75,5,0.75,2,False,,,7,-0.52
65,9,1.67,0.75,5,0.75,3,False,,,8,-0.66
65,9,1.67,0.75,5,0.75,4,False,,,8,-0.66
65,9,1.67,0.75,5,0.75,5,False,,,8,-0.66
65,9,1.67,0.75,5,0.75,6,False,,,8,-0.66
65,9,1.67,0.75,5,0.75,7,False,,,8,-0.66
65,9,1.67,0.75,5,0.75,8,False,,,8,-0.66
65,9,1.67,0.75,5,1.0,1,False,,,6,-0.4
65,9,1.67,0.75,5,1.0,2,False,,,7,-0.52
65,9,1.67,0.75,5,1.0,3,False,,,8,-0.66
65,9,1.67,0.75,5,1.0,4,False,,,8,-0.66
65,9,1.67,0.75,5,1.0,5,False,,,8,-0.66
65,9,1.67,0.75,5,1.0,6,False,,,8,-0.66
65,9,1.67,0.75,5,1.0,7,False,,,8,-0.66
65,9,1.67,0.75,5,1.0,8,False,,,8,-0.66
65,9,1.67,0.8,5,0.0,1,False,,,6,-0.4
65,9,1.67,0.8,5,0.0,2,False,,,7,-0.52
65,9,1.67,0.8,5,0.0,3,False,,,8,-0.66
65,9,1.67,0.8,5,0.0,4,False,,,8,-0.66
65,9,1.67,0.8,5,0.0,5,False,,,8,-0.66
65,9,1.67,0.8,5,0.0,6,False,,,8,-0.66
65,9,1.67,0.8,5,0.0,7,False,,,8,-0.66
65,9,1.67,0.8,5,0.0,8,False,,,8,-0.66
65,9,1.67,0.8,5,0.25,1,False,,,6,-0.4
65,9,1.67,0.8,5,0.25,2,False,,,7,-0.52
65,9,1.67,0.8,5,0.25,3,False,,,8,-0.66
65,9,1.67,0.8,5,0.25,4,False,,,8,-0.66
65,9,1.67,0.8,5,0.25,5,False,,,8,-0.66
65,9,1.67,0.8,5,0.25,6,False,,,8,-0.66
65,9,1.67,0.8,5,0.25,7,False,,,8,-0.66
65,9,1.67,0.8,5,0.25,8,False,,,8,-0.66
65,9,1.67,0.8,5,0.5,1,False,,,6,-0.4
65,9,1.67,0.8,5,0.5,2,False,,,7,-0.52
65,9,1.67,0.8,5,0.5,3,False,,,8,-0.66
65,9,1.67,0.8,5,0.5,4,False,,,8,-0.66
65,9,1.67,0.8,5,0.5,5,False,,,8,-0.66
65,9,1.67,0.8,5,0.5,6,False,,,8,-0.66
65,9,1.67,0.8,5,0.5,7,False,,,8,-0.66
65,9,1.67,0.8,5,0.5,8,False,,,8,-0.66
65,9,1.67,0.8,5,0.75,1,False,,,6,-0.4
65,9,1.67,0.8,5,0.75,2,False,,,7,-0.52
65,9,1.67,0.8,5,0.75,3,False,,,8,-0.66
65,9,1.67,0.8,5,0.75,4,False,,,8,-0.66
65,9,1.67,0.8,5,0.75,5,False,,,8,-0.66
65,9,1.67,0.8,5,0.75,6,False,,,8,-0.66
65,9,1.67,0.8,5,0.75,7,False,,,8,-0.66
65,9,1.67,0.8,5,0.75,8,False,,,8,-0.66
65,9,1.67,0.8,5,1.0,1,False,,,6,-0.4
65,9,1.67,0.8,5,1.0,2,False,,,7,-0.52
65,9,1.67,0.8,5,1.0,3,False,,,8,-0.66
65,9,1.67,0.8,5,1.0,4,False,,,8,-0.66
65,9,1.67,0.8,5,1.0,5,False,,,8,-0.66
65,9,1.67,0.8,5,1.0,6,False,,,8,-0.66
65,9,1.67,0.8,5,1.0,7,False,,,8,-0.66
65,9,1.67,0.8,5,1.0,8,False,,,8,-0.66
65,9,1.67,0.9,6,0.0,1,False,,,7,-0.52
65,9,1.67,0.9,6,0.0,2,False,,,8,-0.66
65,9,1.67,0.9,6,0.0,3,False,,,8,-0.66
65,9,1.67,0.9,6,0.0,4,False,,,8,-0.66
65,9,1.67,0.9,6,0.0,5,False,,,8,-0.66
65,9,1.67,0.9,6,0.0,6,False,,,8,-0.66
65,9,1.67,0.9,6,0.0,7,False,,,8,-0.66
65,9,1.67,0.9,6,0.0,8,False,,,8,-0.66
65,9,1.67,0.9,6,0.25,1,False,,,7,-0.52
65,9,1.67,0.9,6,0.25,2,False,,,8,-0.66
65,9,1.67,0.9,6,0.25,3,False,,,8,-0.66
65,9,1.67,0.9,6,0.25,4,False,,,8,-0.66
65,9,1.67,0.9,6,0.25,5,False,,,8,-0.66
65,9,1.67,0.9,6,0.25,6,False,,,8,-0.66
65,9,1.67,0.9,6,0.25,7,False,,,8,-0.66
65,9,1.67,0.9,6,0.25,8,False,,,8,-0.66
65,9,1.67,0.9,6,0.5,1,False,,,7,-0.52
65,9,1.67,0.9,6,0.5,2,False,,,8,-0.66
65,9,1.67,0.9,6,0.5,3,False,,,8,-0.66
65,9,1.67,0.9,6,0.5,4,False,,,8,-0.66
65,9,1.67,0.9,6,0.5,5,False,,,8,-0.66
65,9,1.67,0.9,6,0.5,6,False,,,8,-0.66
65,9,1.67,0.9,6,0.5,7,False,,,8,-0.66
65,9,1.67,0.9,6,0.5,8,False,,,8,-0.66
65,9,1.67,0.9,6,0.75,1,False,,,7,-0.52
65,9,1.67,0.9,6,0.75,2,False,,,8,-0.66
65,9,1.67,0.9,6,0.75,3,False,,,8,-0.66
65,9,1.67,0.9,6,0.75,4,False,,,8,-0.66
65,9,1.67,0.9,6,0.75,5,False,,,8,-0.66
65,9,1.67,0.9,6,0.75,6,False,,,8,-0.66
65,9,1.67,0.9,6,0.75,7,False,,,8,-0.66
65,9,1.67,0.9,6,0.75,8,False,,,8,-0.66
65,9,1.67,0.9,6,1.0,1,False,,,7,-0.52
65,9,1.67,0.9,6,1.0,2,False,,,8,-0.66
65,9,1.67,0.9,6,1.0,3,False,,,8,-0.66
65,9,1.67,0.9,6,1.0,4,False,,,8,-0.66
65,9,1.67,0.9,6,1.0,5,False,,,8,-0.66
65,9,1.67,0.9,6,1.0,6,False,,,8,-0.66
65,9,1.67,0.9,6,1.0,7,False,,,8,-0.66
65,9,1.67,0.9,6,1.0,8,False,,,8,-0.66
66,9,-2.62,0.7,4,0.0,1,False,,,5,-1.33
66,9,-2.62,0.7,4,0.0,2,False,,,6,-1.12
66,9,-2.62,0.7,4,0.0,3,False,,,7,-1.42
66,9,-2.62,0.7,4,0.0,4,False,,,8,-1.46
66,9,-2.62,0.7,4,0.0,5,False,,,8,-1.46
66,9,-2.62,0.7,4,0.0,6,False,,,8,-1.46
66,9,-2.62,0.7,4,0.0,7,False,,,8,-1.46
66,9,-2.62,0.7,4,0.0,8,False,,,8,-1.46
66,9,-2.62,0.7,4,0.25,1,False,,,5,-1.33
66,9,-2.62,0.7,4,0.25,2,False,,,6,-1.12
66,9,-2.62,0.7,4,0.25,3,False,,,7,-1.42
66,9,-2.62,0.7,4,0.25,4,False,,,8,-1.46
66,9,-2.62,0.7,4,0.25,5,False,,,8,-1.46
66,9,-2.62,0.7,4,0.25,6,False,,,8,-1.46
66,9,-2.62,0.7,4,0.25,7,False,,,8,-1.46
66,9,-2.62,0.7,4,0.25,8,False,,,8,-1.46
66,9,-2.62,0.7,4,0.5,1,False,,,5,-1.33
66,9,-2.62,0.7,4,0.5,2,False,,,6,-1.12
66,9,-2.62,0.7,4,0.5,3,False,,,7,-1.42
66,9,-2.62,0.7,4,0.5,4,False,,,8,-1.46
66,9,-2.62,0.7,4,0.5,5,False,,,8,-1.46
66,9,-2.62,0.7,4,0.5,6,False,,,8,-1.46
66,9,-2.62,0.7,4,0.5,7,False,,,8,-1.46
66,9,-2.62,0.7,4,0.5,8,False,,,8,-1.46
66,9,-2.62,0.7,4,0.75,1,False,,,5,-1.33
66,9,-2.62,0.7,4,0.75,2,False,,,6,-1.12
66,9,-2.62,0.7,4,0.75,3,False,,,7,-1.42
66,9,-2.62,0.7,4,0.75,4,False,,,8,-1.46
66,9,-2.62,0.7,4,0.75,5,False,,,8,-1.46
66,9,-2.62,0.7,4,0.75,6,False,,,8,-1.46
66,9,-2.62,0.7,4,0.75,7,False,,,8,-1.46
66,9,-2.62,0.7,4,0.75,8,False,,,8,-1.46
66,9,-2.62,0.7,4,1.0,1,False,,,5,-1.33
66,9,-2.62,0.7,4,1.0,2,False,,,6,-1.12
66,9,-2.62,0.7,4,1.0,3,False,,,7,-1.42
66,9,-2.62,0.7,4,1.0,4,False,,,8,-1.46
66,9,-2.62,0.7,4,1.0,5,False,,,8,-1.46
66,9,-2.62,0.7,4,1.0,6,False,,,8,-1.46
66,9,-2.62,0.7,4,1.0,7,False,,,8,-1.46
66,9,-2.62,0.7,4,1.0,8,False,,,8,-1.46
66,9,-2.62,0.75,4,0.0,1,False,,,5,-1.33
66,9,-2.62,0.75,4,0.0,2,False,,,6,-1.12
66,9,-2.62,0.75,4,0.0,3,False,,,7,-1.42
66,9,-2.62,0.75,4,0.0,4,False,,,8,-1.46
66,9,-2.62,0.75,4,0.0,5,False,,,8,-1.46
66,9,-2.62,0.75,4,0.0,6,False,,,8,-1.46
66,9,-2.62,0.75,4,0.0,7,False,,,8,-1.46
66,9,-2.62,0.75,4,0.0,8,False,,,8,-1.46
66,9,-2.62,0.75,4,0.25,1,False,,,5,-1.33
66,9,-2.62,0.75,4,0.25,2,False,,,6,-1.12
66,9,-2.62,0.75,4,0.25,3,False,,,7,-1.42
66,9,-2.62,0.75,4,0.25,4,False,,,8,-1.46
66,9,-2.62,0.75,4,0.25,5,False,,,8,-1.46
66,9,-2.62,0.75,4,0.25,6,False,,,8,-1.46
66,9,-2.62,0.75,4,0.25,7,False,,,8,-1.46
66,9,-2.62,0.75,4,0.25,8,False,,,8,-1.46
66,9,-2.62,0.75,4,0.5,1,False,,,5,-1.33
66,9,-2.62,0.75,4,0.5,2,False,,,6,-1.12
66,9,-2.62,0.75,4,0.5,3,False,,,7,-1.42
66,9,-2.62,0.75,4,0.5,4,False,,,8,-1.46
66,9,-2.62,0.75,4,0.5,5,False,,,8,-1.46
66,9,-2.62,0.75,4,0.5,6,False,,,8,-1.46
66,9,-2.62,0.75,4,0.5,7,False,,,8,-1.46
66,9,-2.62,0.75,4,0.5,8,False,,,8,-1.46
66,9,-2.62,0.75,4,0.75,1,False,,,5,-1.33
66,9,-2.62,0.75,4,0.75,2,False,,,6,-1.12
66,9,-2.62,0.75,4,0.75,3,False,,,7,-1.42
66,9,-2.62,0.75,4,0.75,4,False,,,8,-1.46
66,9,-2.62,0.75,4,0.75,5,False,,,8,-1.46
66,9,-2.62,0.75,4,0.75,6,False,,,8,-1.46
66,9,-2.62,0.75,4,0.75,7,False,,,8,-1.46
66,9,-2.62,0.75,4,0.75,8,False,,,8,-1.46
66,9,-2.62,0.75,4,1.0,1,False,,,5,-1.33
66,9,-2.62,0.75,4,1.0,2,False,,,6,-1.12
66,9,-2.62,0.75,4,1.0,3,False,,,7,-1.42
66,9,-2.62,0.75,4,1.0,4,False,,,8,-1.46
66,9,-2.62,0.75,4,1.0,5,False,,,8,-1.46
66,9,-2.62,0.75,4,1.0,6,False,,,8,-1.46
66,9,-2.62,0.75,4,1.0,7,False,,,8,-1.46
66,9,-2.62,0.75,4,1.0,8,False,,,8,-1.46
66,9,-2.62,0.8,4,0.0,1,False,,,5,-1.33
66,9,-2.62,0.8,4,0.0,2,False,,,6,-1.12
66,9,-2.62,0.8,4,0.0,3,False,,,7,-1.42
66,9,-2.62,0.8,4,0.0,4,False,,,8,-1.46
66,9,-2.62,0.8,4,0.0,5,False,,,8,-1.46
66,9,-2.62,0.8,4,0.0,6,False,,,8,-1.46
66,9,-2.62,0.8,4,0.0,7,False,,,8,-1.46
66,9,-2.62,0.8,4,0.0,8,False,,,8,-1.46
66,9,-2.62,0.8,4,0.25,1,False,,,5,-1.33
66,9,-2.62,0.8,4,0.25,2,False,,,6,-1.12
66,9,-2.62,0.8,4,0.25,3,False,,,7,-1.42
66,9,-2.62,0.8,4,0.25,4,False,,,8,-1.46
66,9,-2.62,0.8,4,0.25,5,False,,,8,-1.46
66,9,-2.62,0.8,4,0.25,6,False,,,8,-1.46
66,9,-2.62,0.8,4,0.25,7,False,,,8,-1.46
66,9,-2.62,0.8,4,0.25,8,False,,,8,-1.46
66,9,-2.62,0.8,4,0.5,1,False,,,5,-1.33
66,9,-2.62,0.8,4,0.5,2,False,,,6,-1.12
66,9,-2.62,0.8,4,0.5,3,False,,,7,-1.42
66,9,-2.62,0.8,4,0.5,4,False,,,8,-1.46
66,9,-2.62,0.8,4,0.5,5,False,,,8,-1.46
66,9,-2.62,0.8,4,0.5,6,False,,,8,-1.46
66,9,-2.62,0.8,4,0.5,7,False,,,8,-1.46
66,9,-2.62,0.8,4,0.5,8,False,,,8,-1.46
66,9,-2.62,0.8,4,0.75,1,False,,,5,-1.33
66,9,-2.62,0.8,4,0.75,2,False,,,6,-1.12
66,9,-2.62,0.8,4,0.75,3,False,,,7,-1.42
66,9,-2.62,0.8,4,0.75,4,False,,,8,-1.46
66,9,-2.62,0.8,4,0.75,5,False,,,8,-1.46
66,9,-2.62,0.8,4,0.75,6,False,,,8,-1.46
66,9,-2.62,0.8,4,0.75,7,False,,,8,-1.46
66,9,-2.62,0.8,4,0.75,8,False,,,8,-1.46
66,9,-2.62,0.8,4,1.0,1,False,,,5,-1.33
66,9,-2.62,0.8,4,1.0,2,False,,,6,-1.12
66,9,-2.62,0.8,4,1.0,3,False,,,7,-1.42
66,9,-2.62,0.8,4,1.0,4,False,,,8,-1.46
66,9,-2.62,0.8,4,1.0,5,False,,,8,-1.46
66,9,-2.62,0.8,4,1.0,6,False,,,8,-1.46
66,9,-2.62,0.8,4,1.0,7,False,,,8,-1.46
66,9,-2.62,0.8,4,1.0,8,False,,,8,-1.46
66,9,-2.62,0.9,5,0.0,1,False,,,6,-1.12
66,9,-2.62,0.9,5,0.0,2,False,,,7,-1.42
66,9,-2.62,0.9,5,0.0,3,False,,,8,-1.46
66,9,-2.62,0.9,5,0.0,4,False,,,8,-1.46
66,9,-2.62,0.9,5,0.0,5,False,,,8,-1.46
66,9,-2.62,0.9,5,0.0,6,False,,,8,-1.46
66,9,-2.62,0.9,5,0.0,7,False,,,8,-1.46
66,9,-2.62,0.9,5,0.0,8,False,,,8,-1.46
66,9,-2.62,0.9,5,0.25,1,False,,,6,-1.12
66,9,-2.62,0.9,5,0.25,2,False,,,7,-1.42
66,9,-2.62,0.9,5,0.25,3,False,,,8,-1.46
66,9,-2.62,0.9,5,0.25,4,False,,,8,-1.46
66,9,-2.62,0.9,5,0.25,5,False,,,8,-1.46
66,9,-2.62,0.9,5,0.25,6,False,,,8,-1.46
66,9,-2.62,0.9,5,0.25,7,False,,,8,-1.46
66,9,-2.62,0.9,5,0.25,8,False,,,8,-1.46
66,9,-2.62,0.9,5,0.5,1,False,,,6,-1.12
66,9,-2.62,0.9,5,0.5,2,False,,,7,-1.42
66,9,-2.62,0.9,5,0.5,3,False,,,8,-1.46
66,9,-2.62,0.9,5,0.5,4,False,,,8,-1.46
66,9,-2.62,0.9,5,0.5,5,False,,,8,-1.46
66,9,-2.62,0.9,5,0.5,6,False,,,8,-1.46
66,9,-2.62,0.9,5,0.5,7,False,,,8,-1.46
66,9,-2.62,0.9,5,0.5,8,False,,,8,-1.46
66,9,-2.62,0.9,5,0.75,1,False,,,6,-1.12
66,9,-2.62,0.9,5,0.75,2,False,,,7,-1.42
66,9,-2.62,0.9,5,0.75,3,False,,,8,-1.46
66,9,-2.62,0.9,5,0.75,4,False,,,8,-1.46
66,9,-2.62,0.9,5,0.75,5,False,,,8,-1.46
66,9,-2.62,0.9,5,0.75,6,False,,,8,-1.46
66,9,-2.62,0.9,5,0.75,7,False,,,8,-1.46
66,9,-2.62,0.9,5,0.75,8,False,,,8,-1.46
66,9,-2.62,0.9,5,1.0,1,False,,,6,-1.12
66,9,-2.62,0.9,5,1.0,2,False,,,7,-1.42
66,9,-2.62,0.9,5,1.0,3,False,,,8,-1.46
66,9,-2.62,0.9,5,1.0,4,False,,,8,-1.46
66,9,-2.62,0.9,5,1.0,5,False,,,8,-1.46
66,9,-2.62,0.9,5,1.0,6,False,,,8,-1.46
66,9,-2.62,0.9,5,1.0,7,False,,,8,-1.46
66,9,-2.62,0.9,5,1.0,8,False,,,8,-1.46
66,9,-2.62,1.0,5,0.0,1,False,,,6,-1.12
66,9,-2.62,1.0,5,0.0,2,False,,,7,-1.42
66,9,-2.62,1.0,5,0.0,3,False,,,8,-1.46
66,9,-2.62,1.0,5,0.0,4,False,,,8,-1.46
66,9,-2.62,1.0,5,0.0,5,False,,,8,-1.46
66,9,-2.62,1.0,5,0.0,6,False,,,8,-1.46
66,9,-2.62,1.0,5,0.0,7,False,,,8,-1.46
66,9,-2.62,1.0,5,0.0,8,False,,,8,-1.46
66,9,-2.62,1.0,5,0.25,1,False,,,6,-1.12
66,9,-2.62,1.0,5,0.25,2,False,,,7,-1.42
66,9,-2.62,1.0,5,0.25,3,False,,,8,-1.46
66,9,-2.62,1.0,5,0.25,4,False,,,8,-1.46
66,9,-2.62,1.0,5,0.25,5,False,,,8,-1.46
66,9,-2.62,1.0,5,0.25,6,False,,,8,-1.46
66,9,-2.62,1.0,5,0.25,7,False,,,8,-1.46
66,9,-2.62,1.0,5,0.25,8,False,,,8,-1.46
66,9,-2.62,1.0,5,0.5,1,False,,,6,-1.12
66,9,-2.62,1.0,5,0.5,2,False,,,7,-1.42
66,9,-2.62,1.0,5,0.5,3,False,,,8,-1.46
66,9,-2.62,1.0,5,0.5,4,False,,,8,-1.46
66,9,-2.62,1.0,5,0.5,5,False,,,8,-1.46
66,9,-2.62,1.0,5,0.5,6,False,,,8,-1.46
66,9,-2.62,1.0,5,0.5,7,False,,,8,-1.46
66,9,-2.62,1.0,5,0.5,8,False,,,8,-1.46
66,9,-2.62,1.0,5,0.75,1,False,,,6,-1.12
66,9,-2.62,1.0,5,0.75,2,False,,,7,-1.42
66,9,-2.62,1.0,5,0.75,3,False,,,8,-1.46
66,9,-2.62,1.0,5,0.75,4,False,,,8,-1.46
66,9,-2.62,1.0,5,0.75,5,False,,,8,-1.46
66,9,-2.62,1.0,5,0.75,6,False,,,8,-1.46
66,9,-2.62,1.0,5,0.75,7,False,,,8,-1.46
66,9,-2.62,1.0,5,0.75,8,False,,,8,-1.46
66,9,-2.62,1.0,5,1.0,1,False,,,6,-1.12
66,9,-2.62,1.0,5,1.0,2,False,,,7,-1.42
66,9,-2.62,1.0,5,1.0,3,False,,,8,-1.46
66,9,-2.62,1.0,5,1.0,4,False,,,8,-1.46
66,9,-2.62,1.0,5,1.0,5,False,,,8,-1.46
66,9,-2.62,1.0,5,1.0,6,False,,,8,-1.46
66,9,-2.62,1.0,5,1.0,7,False,,,8,-1.46
66,9,-2.62,1.0,5,1.0,8,False,,,8,-1.46
67,9,0.0,0.7,7,0.0,1,False,,,8,-0.14
67,9,0.0,0.7,7,0.0,2,False,,,8,-0.14
67,9,0.0,0.7,7,0.0,3,False,,,8,-0.14
67,9,0.0,0.7,7,0.0,4,False,,,8,-0.14
67,9,0.0,0.7,7,0.0,5,False,,,8,-0.14
67,9,0.0,0.7,7,0.0,6,False,,,8,-0.14
67,9,0.0,0.7,7,0.0,7,False,,,8,-0.14
67,9,0.0,0.7,7,0.0,8,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,1,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,2,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,3,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,4,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,5,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,6,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,7,False,,,8,-0.14
67,9,0.0,0.7,7,0.25,8,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,1,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,2,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,3,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,4,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,5,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,6,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,7,False,,,8,-0.14
67,9,0.0,0.7,7,0.5,8,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,1,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,2,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,3,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,4,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,5,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,6,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,7,False,,,8,-0.14
67,9,0.0,0.7,7,0.75,8,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,1,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,2,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,3,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,4,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,5,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,6,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,7,False,,,8,-0.14
67,9,0.0,0.7,7,1.0,8,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,1,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,2,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,3,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,4,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,5,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,6,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,7,False,,,8,-0.14
67,9,0.0,0.75,7,0.0,8,False,,,8,-0.14
67,9,0.0,0.75,7,0.25,1,False,,,8,-0.14
67,9,0.0,0.75,7,0.25,2,False,,,8,-0.14
67,9,0.0,0.75,7,0.25,3,False,,,8,-0.14
67,9,0.0,0.75,7,0.25,4,False,,,8,-0.14
