window,train_start,validation_start,validation_end,stop_points,rr,horizon,trades,wins,losses,WR,mean_R,total_R,PF,max_DD_R,worst_streak
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.0,20,19,7,12,0.3684210526315789,-0.33715789473684216,-6.406000000000001,0.5029484792054625,-9.184,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.3,10,19,7,12,0.3684210526315789,-0.22663157894736846,-4.306000000000001,0.6658907510862819,-8.44,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.3,15,19,7,12,0.3684210526315789,-0.22663157894736846,-4.306000000000001,0.6658907510862819,-8.44,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.3,20,19,7,12,0.3684210526315789,-0.22663157894736846,-4.306000000000001,0.6658907510862819,-8.44,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.5,10,18,7,11,0.3888888888888889,-0.15640740740740744,-2.815333333333334,0.7616951639298009,-8.24,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.5,15,18,6,12,0.3333333333333333,-0.2406666666666667,-4.332000000000001,0.6638733705772811,-8.962,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.5,20,18,6,12,0.3333333333333333,-0.2406666666666667,-4.332000000000001,0.6638733705772811,-8.962,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.75,10,18,7,11,0.3888888888888889,-0.07307407407407412,-1.3153333333333344,0.8886631679927769,-7.99,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.75,15,18,6,12,0.3333333333333333,-0.15733333333333338,-2.8320000000000007,0.7802607076350092,-8.462,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,15.0,1.75,20,18,6,12,0.3333333333333333,-0.15733333333333338,-2.8320000000000007,0.7802607076350092,-8.462,5
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.0,10,17,9,8,0.5294117647058824,0.003323529411764777,0.056500000000001216,1.0066911416390338,-3.388499999999999,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.0,15,17,9,8,0.5294117647058824,0.003323529411764777,0.056500000000001216,1.0066911416390338,-3.388499999999999,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.0,20,17,9,8,0.5294117647058824,0.003323529411764777,0.056500000000001216,1.0066911416390338,-3.388499999999999,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.3,10,16,9,7,0.5625,0.18121875000000004,2.8995000000000006,1.3924341882655478,-3.1664999999999996,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.3,15,16,8,8,0.5,0.09450000000000003,1.5120000000000005,1.179062055897679,-3.1664999999999996,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.3,20,16,8,8,0.5,0.09450000000000003,1.5120000000000005,1.179062055897679,-3.1664999999999996,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.5,10,16,8,8,0.5,0.04528125000000011,0.7245000000000018,1.0922166359065746,-3.761999999999999,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.5,15,16,7,9,0.4375,-0.014874999999999888,-0.2379999999999982,0.9722027563653353,-4.124499999999999,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.5,20,16,6,10,0.375,-0.039093749999999886,-0.6254999999999982,0.9326876513317193,-4.292499999999999,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.75,10,16,8,8,0.5,0.12340625000000013,1.9745000000000021,1.251320562591485,-3.511999999999999,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.75,15,16,7,9,0.4375,0.06325000000000011,1.0120000000000018,1.1181966830179866,-3.874499999999999,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,20.0,1.75,20,16,6,10,0.375,0.05465625000000013,0.874500000000002,1.0941081517352704,-3.792499999999999,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.0,10,16,9,7,0.5625,0.08685000000000001,1.3896000000000002,1.2131026867868975,-2.5208,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.0,15,16,9,7,0.5625,0.02935,0.4696,1.0642337363899985,-3.3108,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.0,20,15,9,6,0.6,0.15560000000000002,2.334,1.3724626579854464,-3.3108,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.3,10,16,8,8,0.5,0.029350000000000036,0.4696000000000006,1.0681053486483352,-3.1196,3
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.3,15,16,8,8,0.5,-0.0068999999999999895,-0.11039999999999983,0.9850915572840707,-3.2276,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.3,20,15,7,8,0.4666666666666667,0.12293333333333335,1.8440000000000003,1.2655071128261246,-3.2176,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.5,10,16,7,9,0.4375,-0.070025,-1.1204,0.8588845785681897,-4.2296,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.5,15,16,6,10,0.375,-0.1269,-2.0304,0.7675291962445615,-4.308400000000001,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.5,20,16,5,11,0.3125,-0.11252499999999999,-1.8003999999999998,0.8016831159675714,-4.0784,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.75,10,16,7,9,0.4375,-0.040025000000000005,-0.6404000000000001,0.9193410247367625,-3.9796,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.75,15,16,6,10,0.375,-0.06439999999999999,-1.0303999999999998,0.882024272956263,-4.0584,4
2,2019-08-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,25.0,1.75,20,16,5,11,0.3125,-0.034399999999999986,-0.5503999999999998,0.9393725766654918,-3.6008,4
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.0,10,141,65,76,0.46099290780141844,-0.10886997635933804,-15.350666666666664,0.7840185346727827,-17.60133333333332,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.0,15,141,66,75,0.46808510638297873,-0.13558392434988178,-19.11733333333333,0.7535367425870221,-19.9826666666667,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.0,20,140,65,75,0.4642857142857143,-0.1447142857142857,-20.259999999999998,0.7441919191919192,-20.742000000000054,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.3,10,128,51,77,0.3984375,-0.13689062500000004,-17.522000000000006,0.753146367119994,-21.20533333333335,8
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.3,15,126,52,74,0.4126984126984127,-0.1491322751322752,-18.790666666666674,0.7510928213777939,-21.423333333333368,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.3,20,125,49,76,0.392,-0.16680000000000003,-20.850000000000005,0.7348137973137974,-23.22333333333334,11
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.5,10,123,46,77,0.37398373983739835,-0.14988075880758808,-18.435333333333332,0.739053712301363,-20.793333333333347,8
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.5,15,121,46,75,0.38016528925619836,-0.16587327823691464,-20.07066666666667,0.7368356643356644,-21.862000000000016,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.5,20,121,43,78,0.35537190082644626,-0.18019834710743807,-21.804000000000006,0.727524930644073,-23.21200000000004,10
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.75,10,118,42,76,0.3559322033898305,-0.14928248587570633,-17.615333333333346,0.7435556504522692,-19.588666666666672,8
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.75,15,116,43,73,0.3706896551724138,-0.15848275862068972,-18.384000000000007,0.7496004649135551,-20.36466666666668,7
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,15.0,1.75,20,115,40,75,0.34782608695652173,-0.16226086956521746,-18.660000000000007,0.75703125,-24.398000000000017,10
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.0,10,125,53,72,0.424,-0.1376999999999999,-17.212499999999988,0.6992583015192151,-19.013000000000005,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.0,15,123,53,70,0.43089430894308944,-0.18751219512195114,-23.06399999999999,0.6479316134941229,-24.30199999999997,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.0,20,121,50,71,0.4132231404958678,-0.19599586776859498,-23.71549999999999,0.6523444085288533,-24.98949999999996,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.3,10,115,44,71,0.3826086956521739,-0.14180434782608695,-16.307499999999997,0.7032464105690317,-16.496499999999997,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.3,15,113,46,67,0.40707964601769914,-0.1753008849557522,-19.808999999999997,0.68327643959804,-19.99799999999999,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.3,20,110,44,66,0.4,-0.14799999999999994,-16.279999999999994,0.7413327401569798,-18.464000000000006,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.5,10,115,45,70,0.391304347826087,-0.0982173913043478,-11.294999999999996,0.7904355489586713,-13.608500000000008,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.5,15,111,46,65,0.4144144144144144,-0.13568018018018008,-15.060499999999989,0.749284168470118,-17.283000000000012,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.5,20,109,43,66,0.3944954128440367,-0.13187614678899076,-14.374499999999992,0.7685284337485203,-17.794500000000014,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.75,10,113,43,70,0.3805309734513274,-0.10561061946902647,-11.933999999999992,0.7750848096494533,-12.613000000000005,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.75,15,107,42,65,0.3925233644859813,-0.1382102803738317,-14.788499999999994,0.7468047767838034,-15.427500000000018,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,20.0,1.75,20,104,39,65,0.375,-0.16523557692307686,-17.184499999999993,0.7184945531984599,-18.515500000000003,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.0,10,117,48,69,0.41025641025641024,-0.12798974358974358,-14.974799999999998,0.6743447663949754,-15.594399999999988,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.0,15,113,54,59,0.4778761061946903,-0.09501946902654865,-10.737199999999998,0.7758394642126445,-13.09119999999999,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.0,20,110,50,60,0.45454545454545453,-0.09376363636363633,-10.313999999999997,0.7982946767317242,-14.626799999999989,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.3,10,112,45,67,0.4017857142857143,-0.09654285714285714,-10.8128,0.7515715178472961,-12.020399999999999,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.3,15,106,50,56,0.4716981132075472,-0.0588339622641509,-6.236399999999995,0.8610935397938365,-10.086799999999998,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.3,20,103,45,58,0.4368932038834951,-0.06993398058252423,-7.203199999999996,0.8534600611939328,-13.043599999999998,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.5,10,110,43,67,0.39090909090909093,-0.09512727272727271,-10.463999999999999,0.755826651856968,-11.956,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.5,15,103,48,55,0.46601941747572817,-0.06682718446601939,-6.883199999999997,0.843035665420049,-9.432799999999993,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.5,20,99,41,58,0.41414141414141414,-0.11874343434343432,-11.755599999999998,0.7518617335652408,-13.390399999999987,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.75,10,107,40,67,0.37383177570093457,-0.11449345794392524,-12.2508,0.7141323725697003,-13.637199999999993,6
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.75,15,99,46,53,0.46464646464646464,-0.04682424242424241,-4.635599999999998,0.8909609250773873,-7.642800000000001,5
3,2019-11-06 09:30:00-05:00,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,25.0,1.75,20,94,39,55,0.4148936170212766,-0.09248510638297866,-8.693599999999995,0.8034989376610456,-11.490799999999993,6
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.0,10,247,116,131,0.46963562753036436,-0.13412145748987855,-33.128,0.7622858673657322,-39.57600000000012,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.0,15,245,115,130,0.46938775510204084,-0.13114285714285712,-32.129999999999995,0.768215264752561,-38.57800000000011,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.0,20,244,116,128,0.47540983606557374,-0.1252295081967213,-30.555999999999997,0.7777292830540038,-37.00400000000012,7
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.3,10,233,100,133,0.4291845493562232,-0.0891645207439199,-20.775333333333336,0.8523696278329417,-29.02333333333335,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.3,15,232,100,132,0.43103448275862066,-0.08362643678160919,-19.401333333333334,0.8621751155565657,-27.649333333333345,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.3,20,231,101,130,0.43722943722943725,-0.07183549783549784,-16.594,0.8811488325454804,-24.842000000000017,7
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.5,10,220,90,130,0.4090909090909091,-0.0564242424242424,-12.413333333333327,0.9097234006448329,-24.083333333333318,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.5,15,219,90,129,0.410958904109589,-0.0494946727549467,-10.839333333333327,0.9211948487536292,-22.509333333333313,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.5,20,217,90,127,0.4147465437788018,-0.041741935483870965,-9.058,0.933183179491214,-20.727999999999977,7
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.75,10,211,77,134,0.36492890995260663,-0.08213586097946289,-17.33066666666667,0.8779381520749012,-27.22266666666671,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.75,15,210,76,134,0.3619047619047619,-0.08519047619047618,-17.889999999999997,0.8740134930210942,-27.782000000000064,8
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,15.0,1.75,20,208,76,132,0.36538461538461536,-0.07640384615384616,-15.892,0.8872385313289373,-25.78400000000005,7
4,2020-02-06 09:30:00-05:00,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00,20.0,1.0,10,214,106,108,0.4953271028037383,-0.055383177570093436,-11.851999999999995,0.8916452965080932,-15.574000000000018,6
