mae_threshold,horizon,state,trades,pct_of_cohort,win_rate,mean_final_R,median_final_R,mean_close_R,mean_additional_MAE_R,mean_best_recovery_R
0.7,1,CONTINUATION,91,0.4666666666666667,0.15384615384615385,-1.0556043956043957,-1.04,-0.9338461538461539,0.20175824175824175,0.0
0.7,1,FLAT,18,0.09230769230769231,0.3333333333333333,-0.1572222222222222,-0.44499999999999995,-0.6177777777777779,0.0977777777777778,0.014444444444444439
0.7,2,RECOVERY,92,0.4717948717948718,0.32608695652173914,-0.37565217391304356,-0.55,-0.25836956521739135,0.06793478260869565,0.4810869565217391
0.7,2,CONTINUATION,88,0.4512820512820513,0.17045454545454544,-1.007840909090909,-0.955,-0.9981818181818182,0.33454545454545453,0.01647727272727273
0.7,2,FLAT,15,0.07692307692307693,0.13333333333333333,-0.6593333333333333,-0.62,-0.6686666666666666,0.13933333333333334,0.07066666666666667
0.7,3,RECOVERY,96,0.49230769230769234,0.3333333333333333,-0.29374999999999996,-0.46499999999999997,-0.175625,0.08947916666666667,0.5872916666666667
0.7,3,CONTINUATION,81,0.4153846153846154,0.12345679012345678,-1.2391358024691357,-1.25,-1.097777777777778,0.4469135802469135,0.049876543209876535
0.7,3,FLAT,18,0.09230769230769231,0.2777777777777778,-0.25388888888888883,-0.645,-0.5922222222222222,0.24166666666666664,0.1711111111111111
0.7,4,RECOVERY,101,0.517948717948718,0.33663366336633666,-0.3021782178217821,-0.5,-0.08673267326732673,0.1199009900990099,0.6760396039603961
0.7,4,CONTINUATION,78,0.4,0.14102564102564102,-1.1839743589743588,-1.19,-1.1517948717948716,0.5370512820512819,0.07807692307692306
0.7,4,FLAT,16,0.08205128205128205,0.125,-0.641875,-0.74,-0.7125,0.196875,0.153125
0.7,5,RECOVERY,100,0.5128205128205128,0.38,-0.18250000000000002,-0.39,0.030800000000000008,0.13529999999999998,0.8049
0.7,5,CONTINUATION,86,0.441025641025641,0.08139534883720931,-1.251162790697674,-1.1749999999999998,-1.1961627906976744,0.5732558139534883,0.11441860465116278
0.7,5,FLAT,9,0.046153846153846156,0.2222222222222222,-0.8099999999999999,-0.74,-0.7366666666666667,0.26666666666666666,0.24777777777777782
0.7,6,RECOVERY,91,0.4666666666666667,0.3956043956043956,-0.1984615384615385,-0.42,0.11428571428571427,0.1593406593406593,0.9295604395604398
0.7,6,CONTINUATION,91,0.4666666666666667,0.10989010989010989,-1.1487912087912087,-1.14,-1.2014285714285713,0.6273626373626373,0.16824175824175824
0.7,6,FLAT,13,0.06666666666666667,0.07692307692307693,-0.8107692307692308,-0.69,-0.6784615384615387,0.23,0.25230769230769234
0.7,8,RECOVERY,95,0.48717948717948717,0.42105263157894735,-0.042105263157894764,-0.21,0.03505263157894736,0.18421052631578944,0.987578947368421
0.7,8,CONTINUATION,91,0.4666666666666667,0.06593406593406594,-1.3510989010989012,-1.24,-1.3545054945054946,0.806043956043956,0.21021978021978022
0.7,8,FLAT,9,0.046153846153846156,0.1111111111111111,-0.6877777777777778,-0.63,-0.5533333333333333,0.3611111111111111,0.45444444444444443
0.7,10,RECOVERY,89,0.4564102564102564,0.47191011235955055,0.07325842696629212,-0.08,0.18269662921348317,0.2046067415730337,1.1341573033707866
0.7,10,CONTINUATION,90,0.46153846153846156,0.03333333333333333,-1.4743333333333333,-1.3250000000000002,-1.4644444444444447,0.9392222222222222,0.2901111111111111
0.7,10,FLAT,16,0.08205128205128205,0.125,-0.435625,-0.55,-0.649375,0.39875000000000005,0.32499999999999996
0.7,12,RECOVERY,91,0.4666666666666667,0.4725274725274725,0.16637362637362643,-0.08,0.3078021978021978,0.22450549450549454,1.2531868131868134
0.7,12,CONTINUATION,98,0.5025641025641026,0.04081632653061224,-1.45265306122449,-1.3050000000000002,-1.4890816326530614,1.0270408163265308,0.29051020408163264
0.7,12,FLAT,6,0.03076923076923077,0.0,-0.9866666666666667,-0.8200000000000001,-0.735,0.5066666666666667,0.4466666666666666
0.75,1,RECOVERY,93,0.47692307692307695,0.3225806451612903,-0.35333333333333333,-0.62,-0.3655913978494624,0.03731182795698926,0.3164516129032258
0.75,1,CONTINUATION,86,0.441025641025641,0.12790697674418605,-1.1336046511627904,-1.1549999999999998,-0.976860465116279,0.20569767441860468,0.0
0.75,1,FLAT,16,0.08205128205128205,0.375,-0.17437499999999995,-0.39,-0.629375,0.08875,0.011874999999999998
0.75,2,RECOVERY,97,0.49743589743589745,0.32989690721649484,-0.3765979381443299,-0.57,-0.2754639175257732,0.06288659793814433,0.4781443298969072
0.75,2,CONTINUATION,81,0.4153846153846154,0.16049382716049382,-1.0614814814814815,-1.14,-1.0533333333333332,0.35061728395061725,0.016049382716049384
0.75,2,FLAT,17,0.08717948717948718,0.11764705882352941,-0.6252941176470589,-0.62,-0.73,0.14588235294117644,0.07470588235294118
0.75,3,RECOVERY,104,0.5333333333333333,0.3269230769230769,-0.3153846153846154,-0.46499999999999997,-0.22076923076923077,0.08028846153846153,0.5632692307692307
0.75,3,CONTINUATION,75,0.38461538461538464,0.12,-1.2763999999999998,-1.3,-1.1864000000000001,0.4822666666666666,0.05226666666666666
0.75,3,FLAT,16,0.08205128205128205,0.25,-0.28812499999999996,-0.7050000000000001,-0.605,0.22062499999999996,0.19124999999999998
0.75,4,RECOVERY,106,0.5435897435897435,0.33962264150943394,-0.2862264150943396,-0.47,-0.10952830188679247,0.11150943396226413,0.6700943396226415
0.75,4,CONTINUATION,75,0.38461538461538464,0.12,-1.2482666666666666,-1.2,-1.1857333333333333,0.5374666666666666,0.08559999999999998
0.75,4,FLAT,14,0.07179487179487179,0.14285714285714285,-0.6557142857142857,-0.74,-0.7728571428571429,0.1842857142857143,0.16642857142857143
0.75,5,RECOVERY,101,0.517948717948718,0.39603960396039606,-0.1371287128712871,-0.35,0.027326732673267348,0.1291089108910891,0.8237623762376238
0.75,5,CONTINUATION,83,0.4256410256410256,0.060240963855421686,-1.3225301204819275,-1.2,-1.2357831325301205,0.5616867469879518,0.11313253012048194
0.75,5,FLAT,11,0.05641025641025641,0.18181818181818182,-0.8654545454545454,-0.93,-0.7518181818181818,0.19909090909090904,0.2927272727272728
0.75,6,RECOVERY,96,0.49230769230769234,0.3958333333333333,-0.18479166666666666,-0.405,0.11062500000000001,0.1503125,0.9388541666666667
0.75,6,CONTINUATION,87,0.4461538461538462,0.09195402298850575,-1.2331034482758618,-1.16,-1.2691954022988505,0.640344827586207,0.17632183908045976
0.75,6,FLAT,12,0.06153846153846154,0.08333333333333333,-0.6766666666666667,-0.675,-0.7041666666666666,0.2383333333333333,0.25333333333333335
0.75,8,RECOVERY,96,0.49230769230769234,0.4270833333333333,-0.04104166666666668,-0.21,0.038645833333333345,0.16635416666666666,1.0169791666666665
0.75,8,CONTINUATION,91,0.4666666666666667,0.054945054945054944,-1.3626373626373627,-1.24,-1.357802197802198,0.7827472527472528,0.21846153846153846
0.75,8,FLAT,8,0.041025641025641026,0.125,-0.65,-0.545,-0.52625,0.25625,0.4375
0.75,10,RECOVERY,91,0.4666666666666667,0.46153846153846156,0.05417582417582418,-0.2,0.17142857142857146,0.19670329670329673,1.149010989010989
0.75,10,CONTINUATION,89,0.4564102564102564,0.0449438202247191,-1.47876404494382,-1.35,-1.5010112359550565,0.9249438202247192,0.32617977528089886
0.75,10,FLAT,15,0.07692307692307693,0.06666666666666667,-0.4306666666666666,-0.64,-0.6839999999999999,0.45,0.252
0.75,12,RECOVERY,97,0.49743589743589745,0.4536082474226804,0.12690721649484538,-0.17,0.24917525773195878,0.21969072164948455,1.2280412371134022
0.75,12,CONTINUATION,91,0.4666666666666667,0.03296703296703297,-1.5269230769230775,-1.35,-1.5414285714285716,1.022747252747253,0.2978021978021978
0.75,12,FLAT,7,0.035897435897435895,0.0,-0.9285714285714286,-0.8,-0.7314285714285714,0.5485714285714286,0.5014285714285714
0.8,1,RECOVERY,87,0.46774193548387094,0.28735632183908044,-0.4262068965517241,-0.66,-0.3926436781609195,0.03344827586206898,0.32574712643678166
0.8,1,CONTINUATION,80,0.43010752688172044,0.15,-1.14725,-1.185,-1.04825,0.21812500000000004,0.0
0.8,1,FLAT,19,0.10215053763440861,0.15789473684210525,-0.5342105263157895,-0.66,-0.7547368421052632,0.059999999999999984,0.011052631578947373
0.8,2,RECOVERY,96,0.5161290322580645,0.3020833333333333,-0.4210416666666667,-0.625,-0.31906249999999997,0.05979166666666667,0.4741666666666666
0.8,2,CONTINUATION,76,0.40860215053763443,0.11842105263157894,-1.1632894736842103,-1.185,-1.1188157894736843,0.3444736842105264,0.020394736842105268
0.8,2,FLAT,14,0.07526881720430108,0.14285714285714285,-0.7271428571428571,-0.76,-0.7735714285714286,0.1442857142857143,0.047142857142857146
0.8,3,RECOVERY,95,0.510752688172043,0.3157894736842105,-0.35252631578947363,-0.47,-0.26,0.07473684210526317,0.5704210526315788
0.8,3,CONTINUATION,69,0.3709677419354839,0.08695652173913043,-1.3943478260869564,-1.36,-1.2534782608695652,0.48231884057971014,0.05536231884057971
0.8,3,FLAT,22,0.11827956989247312,0.18181818181818182,-0.4231818181818182,-0.705,-0.6745454545454544,0.1909090909090909,0.16181818181818183
0.8,4,RECOVERY,97,0.521505376344086,0.30927835051546393,-0.3392783505154639,-0.53,-0.15051546391752574,0.10030927835051545,0.6834020618556703
0.8,4,CONTINUATION,72,0.3870967741935484,0.1111111111111111,-1.3155555555555558,-1.3,-1.2540277777777777,0.5329166666666667,0.08333333333333333
0.8,4,FLAT,17,0.0913978494623656,0.11764705882352941,-0.6694117647058823,-0.73,-0.7999999999999998,0.16941176470588235,0.14705882352941177
0.8,5,RECOVERY,95,0.510752688172043,0.3473684210526316,-0.2172631578947368,-0.46,-0.014105263157894737,0.12052631578947363,0.8175789473684212
0.8,5,CONTINUATION,82,0.44086021505376344,0.07317073170731707,-1.3186585365853658,-1.2,-1.2529268292682927,0.5553658536585366,0.1171951219512195
0.8,5,FLAT,9,0.04838709677419355,0.1111111111111111,-1.1377777777777778,-1.02,-0.8277777777777778,0.13555555555555554,0.27444444444444444
0.8,6,RECOVERY,94,0.5053763440860215,0.35106382978723405,-0.2361702127659574,-0.46499999999999997,0.050744680851063824,0.13872340425531915,0.9229787234042557
0.8,6,CONTINUATION,82,0.44086021505376344,0.08536585365853659,-1.3271951219512195,-1.225,-1.3460975609756096,0.6558536585365854,0.1624390243902439
0.8,6,FLAT,10,0.053763440860215055,0.0,-0.798,-0.8300000000000001,-0.842,0.251,0.22400000000000003
0.8,8,RECOVERY,91,0.489247311827957,0.37362637362637363,-0.12219780219780219,-0.35,0.008021978021978026,0.1612087912087912,1.0141758241758243
0.8,8,CONTINUATION,88,0.4731182795698925,0.045454545454545456,-1.395681818181818,-1.25,-1.38375,0.7719318181818182,0.2206818181818182
0.8,8,FLAT,7,0.03763440860215054,0.2857142857142857,-0.7242857142857143,-0.75,-0.6257142857142858,0.2571428571428571,0.4385714285714286
0.8,10,RECOVERY,88,0.4731182795698925,0.4090909090909091,-0.029318181818181844,-0.265,0.09715909090909092,0.1905681818181818,1.1279545454545454
0.8,10,CONTINUATION,83,0.44623655913978494,0.03614457831325301,-1.5490361445783132,-1.36,-1.545301204819277,0.9283132530120481,0.32795180722891565
0.8,10,FLAT,15,0.08064516129032258,0.06666666666666667,-0.524,-0.71,-0.75,0.4506666666666667,0.22466666666666665
0.8,12,RECOVERY,88,0.4731182795698925,0.42045454545454547,0.08090909090909092,-0.235,0.20772727272727273,0.20738636363636365,1.2511363636363635
0.8,12,CONTINUATION,88,0.4731182795698925,0.03409090909090909,-1.559772727272727,-1.395,-1.5722727272727275,1.0148863636363636,0.3006818181818182
0.8,12,FLAT,10,0.053763440860215055,0.0,-0.8869999999999999,-0.775,-0.749,0.41600000000000004,0.37099999999999994
0.85,1,RECOVERY,78,0.44571428571428573,0.2692307692307692,-0.5178205128205128,-0.67,-0.4901282051282051,0.03512820512820513,0.30923076923076925
0.85,1,CONTINUATION,83,0.4742857142857143,0.1566265060240964,-1.1062650602409638,-1.2,-1.0578313253012048,0.21698795180722888,0.0
0.85,1,FLAT,14,0.08,0.14285714285714285,-0.6535714285714285,-0.77,-0.7535714285714287,0.05428571428571428,0.010000000000000009
0.85,2,RECOVERY,85,0.4857142857142857,0.29411764705882354,-0.4751764705882353,-0.64,-0.4065882352941176,0.06152941176470587,0.4411764705882353
0.85,2,CONTINUATION,72,0.4114285714285714,0.1388888888888889,-1.1754166666666666,-1.25,-1.1843055555555557,0.3690277777777778,0.018611111111111113
0.85,2,FLAT,18,0.10285714285714286,0.05555555555555555,-0.9077777777777778,-0.77,-0.7961111111111111,0.14166666666666666,0.04611111111111112
0.85,3,RECOVERY,89,0.5085714285714286,0.3146067415730337,-0.32741573033707866,-0.57,-0.3315730337078652,0.08651685393258428,0.5242696629213482
0.85,3,CONTINUATION,71,0.4057142857142857,0.09859154929577464,-1.4040845070422534,-1.45,-1.2963380281690142,0.48746478873239424,0.06774647887323944
0.85,3,FLAT,15,0.08571428571428572,0.06666666666666667,-0.8353333333333333,-0.75,-0.7466666666666667,0.14333333333333337,0.1053333333333333
0.85,4,RECOVERY,86,0.49142857142857144,0.32558139534883723,-0.3140697674418604,-0.55,-0.21674418604651163,0.09453488372093022,0.660813953488372
0.85,4,CONTINUATION,75,0.42857142857142855,0.09333333333333334,-1.3658666666666666,-1.35,-1.2857333333333334,0.5353333333333334,0.08493333333333333
0.85,4,FLAT,14,0.08,0.07142857142857142,-0.8507142857142858,-0.8,-0.8664285714285713,0.1442857142857143,0.17357142857142863
0.85,5,RECOVERY,82,0.4685714285714286,0.36585365853658536,-0.221219512195122,-0.46499999999999997,-0.12109756097560975,0.12548780487804875,0.7739024390243902
0.85,5,CONTINUATION,84,0.48,0.047619047619047616,-1.345,-1.25,-1.2711904761904762,0.5496428571428572,0.1223809523809524
0.85,5,FLAT,9,0.05142857142857143,0.2222222222222222,-1.1377777777777778,-0.91,-0.9022222222222224,0.23444444444444437,0.17444444444444446
0.85,6,RECOVERY,85,0.4857142857142857,0.3764705882352941,-0.2112941176470588,-0.46,-0.05658823529411764,0.15870588235294117,0.8620000000000003
0.85,6,CONTINUATION,79,0.4514285714285714,0.0379746835443038,-1.481139240506329,-1.34,-1.4086075949367087,0.6817721518987342,0.14772151898734176
0.85,6,FLAT,11,0.06285714285714286,0.09090909090909091,-0.5809090909090908,-0.91,-0.8345454545454545,0.2327272727272727,0.21181818181818182
0.85,8,RECOVERY,88,0.5028571428571429,0.36363636363636365,-0.1680681818181818,-0.46,-0.05727272727272728,0.1875,0.9351136363636364
0.85,8,CONTINUATION,78,0.44571428571428573,0.038461538461538464,-1.5269230769230768,-1.3250000000000002,-1.4793589743589741,0.8191025641025641,0.196025641025641
0.85,8,FLAT,9,0.05142857142857143,0.1111111111111111,-0.8300000000000001,-0.75,-0.6955555555555555,0.23222222222222225,0.41555555555555557
0.85,10,RECOVERY,86,0.49142857142857144,0.4069767441860465,-0.052790697674418616,-0.405,0.003953488372093019,0.19697674418604652,1.0501162790697676
0.85,10,CONTINUATION,77,0.44,0.012987012987012988,-1.6525974025974024,-1.49,-1.6246753246753245,0.9692207792207792,0.28584415584415584
0.85,10,FLAT,12,0.06857142857142857,0.0,-0.7975,-0.745,-0.8216666666666667,0.47,0.24583333333333332
0.85,12,RECOVERY,84,0.48,0.40476190476190477,-0.0086904761904762,-0.325,0.09464285714285714,0.20309523809523808,1.1921428571428574
0.85,12,CONTINUATION,81,0.46285714285714286,0.024691358024691357,-1.6150617283950617,-1.45,-1.6596296296296298,1.052716049382716,0.24296296296296296
0.85,12,FLAT,10,0.05714285714285714,0.0,-0.9809999999999999,-0.855,-0.8210000000000001,0.4879999999999999,0.35
0.9,1,RECOVERY,79,0.4759036144578313,0.22784810126582278,-0.6045569620253164,-0.7,-0.5399999999999999,0.03455696202531646,0.299367088607595
0.9,1,CONTINUATION,73,0.4397590361445783,0.1506849315068493,-1.2294520547945202,-1.35,-1.1258904109589039,0.22410958904109585,0.0
0.9,1,FLAT,14,0.08433734939759036,0.14285714285714285,-0.33499999999999996,-0.725,-0.8071428571428573,0.042142857142857114,0.00714285714285715
0.9,2,RECOVERY,84,0.5060240963855421,0.2619047619047619,-0.4488095238095238,-0.66,-0.44309523809523815,0.06059523809523807,0.42607142857142866
0.9,2,CONTINUATION,67,0.4036144578313253,0.13432835820895522,-1.3320895522388059,-1.36,-1.2953731343283583,0.39014925373134324,0.027761194029850743
0.9,2,FLAT,15,0.09036144578313253,0.0,-1.0166666666666666,-0.85,-0.8273333333333334,0.12199999999999997,0.058
0.9,3,RECOVERY,82,0.4939759036144578,0.2804878048780488,-0.33926829268292685,-0.63,-0.35719512195121955,0.0874390243902439,0.5295121951219511
0.9,3,CONTINUATION,71,0.42771084337349397,0.08450704225352113,-1.48,-1.56,-1.378732394366197,0.4984507042253519,0.06971830985915492
0.9,3,FLAT,13,0.0783132530120482,0.15384615384615385,-0.7153846153846154,-0.91,-0.8092307692307693,0.11153846153846156,0.1853846153846154
0.9,4,RECOVERY,74,0.4457831325301205,0.32432432432432434,-0.28094594594594596,-0.6,-0.20608108108108106,0.09108108108108107,0.7018918918918918
0.9,4,CONTINUATION,76,0.4578313253012048,0.07894736842105263,-1.4334210526315787,-1.395,-1.3518421052631577,0.5468421052631579,0.09723684210526315
0.9,4,FLAT,16,0.0963855421686747,0.0625,-0.7793749999999999,-0.6950000000000001,-0.8731249999999999,0.138125,0.18624999999999997
0.9,5,RECOVERY,79,0.4759036144578313,0.34177215189873417,-0.250759493670886,-0.57,-0.1458227848101266,0.13620253164556959,0.7767088607594936
0.9,5,CONTINUATION,80,0.4819277108433735,0.0375,-1.407,-1.25,-1.3661249999999998,0.5850000000000001,0.122875
0.9,5,FLAT,7,0.04216867469879518,0.14285714285714285,-1.4042857142857144,-1.02,-0.9542857142857143,0.26999999999999996,0.1685714285714286
0.9,6,RECOVERY,83,0.5,0.3373493975903614,-0.23289156626506022,-0.47,-0.09373493975903616,0.15409638554216867,0.8559036144578314
0.9,6,CONTINUATION,76,0.4578313253012048,0.039473684210526314,-1.516578947368421,-1.44,-1.4817105263157895,0.7164473684210526,0.15157894736842104
0.9,6,FLAT,7,0.04216867469879518,0.0,-1.0871428571428574,-1.29,-0.9757142857142858,0.28857142857142853,0.18000000000000002
0.9,8,RECOVERY,85,0.5120481927710844,0.3176470588235294,-0.21635294117647058,-0.47,-0.09258823529411764,0.18117647058823524,0.9363529411764708
0.9,8,CONTINUATION,75,0.45180722891566266,0.04,-1.5752,-1.43,-1.516,0.8406666666666667,0.1952
0.9,8,FLAT,6,0.03614457831325301,0.16666666666666666,-0.945,-0.8400000000000001,-0.6816666666666666,0.13000000000000003,0.5916666666666667
0.9,10,RECOVERY,85,0.5120481927710844,0.35294117647058826,-0.13411764705882356,-0.47,-0.06729411764705888,0.20623529411764707,1.0136470588235296
0.9,10,CONTINUATION,75,0.45180722891566266,0.013333333333333334,-1.6808,-1.56,-1.6201333333333332,0.9485333333333336,0.2816
0.9,10,FLAT,6,0.03614457831325301,0.0,-0.79,-0.825,-1.0250000000000001,0.40499999999999997,0.25833333333333336
0.9,12,RECOVERY,84,0.5060240963855421,0.35714285714285715,-0.08392857142857145,-0.435,-0.003095238095238069,0.22678571428571428,1.137857142857143
0.9,12,CONTINUATION,75,0.45180722891566266,0.013333333333333334,-1.6978666666666666,-1.56,-1.7098666666666669,1.0441333333333334,0.23520000000000002
0.9,12,FLAT,7,0.04216867469879518,0.0,-1.1157142857142859,-0.94,-0.9571428571428572,0.4714285714285714,0.43285714285714283
0.95,1,RECOVERY,71,0.45222929936305734,0.22535211267605634,-0.6566197183098592,-0.75,-0.6705633802816902,0.044366197183098595,0.3395774647887324
0.95,1,CONTINUATION,71,0.45222929936305734,0.1267605633802817,-1.2950704225352112,-1.36,-1.174225352112676,0.22619718309859152,0.0
0.95,1,FLAT,15,0.09554140127388536,0.13333333333333333,-0.4006666666666668,-0.71,-0.8066666666666666,0.03466666666666664,0.008666666666666675
0.95,2,RECOVERY,75,0.47770700636942676,0.28,-0.4858666666666666,-0.64,-0.5582666666666667,0.07226666666666666,0.46386666666666676
0.95,2,CONTINUATION,65,0.4140127388535032,0.09230769230769231,-1.4416923076923076,-1.45,-1.343076923076923,0.39799999999999996,0.02846153846153846
0.95,2,FLAT,17,0.10828025477707007,0.0,-0.8488235294117646,-0.83,-0.84,0.09352941176470587,0.07411764705882351
0.95,3,RECOVERY,72,0.4585987261146497,0.2916666666666667,-0.39166666666666666,-0.62,-0.44180555555555556,0.0936111111111111,0.6111111111111112
0.95,3,CONTINUATION,71,0.45222929936305734,0.056338028169014086,-1.484507042253521,-1.45,-1.402112676056338,0.48732394366197174,0.05774647887323943
0.95,3,FLAT,14,0.08917197452229299,0.14285714285714285,-0.7842857142857141,-0.9750000000000001,-0.8135714285714286,0.08214285714285714,0.18500000000000003
0.95,4,RECOVERY,71,0.45222929936305734,0.30985915492957744,-0.4109859154929577,-0.61,-0.32394366197183105,0.1153521126760563,0.7452112676056338
0.95,4,CONTINUATION,73,0.46496815286624205,0.0547945205479452,-1.4556164383561645,-1.36,-1.407123287671233,0.5452054794520548,0.0821917808219178
0.95,4,FLAT,13,0.08280254777070063,0.07692307692307693,-0.7030769230769232,-0.63,-0.8907692307692309,0.12076923076923075,0.15076923076923074
0.95,5,RECOVERY,77,0.49044585987261147,0.3246753246753247,-0.297012987012987,-0.51,-0.28363636363636363,0.16675324675324674,0.8099999999999999
0.95,5,CONTINUATION,72,0.4585987261146497,0.027777777777777776,-1.5183333333333335,-1.355,-1.4124999999999999,0.5977777777777777,0.10736111111111112
0.95,5,FLAT,8,0.050955414012738856,0.0,-1.54875,-1.335,-0.8899999999999999,0.19499999999999995,0.18125
0.95,6,RECOVERY,81,0.5159235668789809,0.30864197530864196,-0.3417283950617284,-0.57,-0.2422222222222222,0.17901234567901234,0.8730864197530864
0.95,6,CONTINUATION,67,0.4267515923566879,0.029850746268656716,-1.6108955223880599,-1.52,-1.5385074626865671,0.7344776119402984,0.13522388059701493
0.95,6,FLAT,9,0.05732484076433121,0.0,-0.9966666666666667,-0.93,-0.9388888888888888,0.2566666666666666,0.14
0.95,8,RECOVERY,79,0.5031847133757962,0.3037974683544304,-0.27974683544303797,-0.47,-0.2449367088607594,0.20797468354430385,0.9467088607594938
0.95,8,CONTINUATION,72,0.4585987261146497,0.041666666666666664,-1.6022222222222222,-1.455,-1.5391666666666668,0.8245833333333333,0.20652777777777775
0.95,8,FLAT,6,0.03821656050955414,0.0,-1.1866666666666668,-0.8400000000000001,-0.7066666666666667,0.07500000000000002,0.5
0.95,10,RECOVERY,79,0.5031847133757962,0.3291139240506329,-0.22012658227848098,-0.47,-0.22594936708860758,0.2288607594936709,1.0289873417721522
0.95,10,CONTINUATION,72,0.4585987261146497,0.013888888888888888,-1.7022222222222223,-1.565,-1.6748611111111111,0.9556944444444445,0.2816666666666667
0.95,10,FLAT,6,0.03821656050955414,0.0,-0.7716666666666668,-0.77,-0.9733333333333333,0.3499999999999999,0.22000000000000006
0.95,12,RECOVERY,76,0.4840764331210191,0.34210526315789475,-0.12342105263157893,-0.455,-0.1418421052631579,0.2580263157894737,1.1592105263157897
0.95,12,CONTINUATION,73,0.46496815286624205,0.0136986301369863,-1.7364383561643837,-1.59,-1.763835616438356,1.0498630136986302,0.2495890410958904
0.95,12,FLAT,8,0.050955414012738856,0.0,-1.055,-0.925,-0.91625,0.4125,0.37875
