window,train_start,validation_start,validation_end,stop_points,rr,horizon,trades,wins,losses,WR,mean_R,total_R,PF,max_DD_R,worst_streak
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.5,20,69,39,30,0.5652173913043478,0.1424115942028985,9.826399999999998,1.4307557425916189,-5.4495999999999984,7
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.75,10,90,41,49,0.45555555555555555,0.04637777777777779,4.174000000000001,1.1671900535136348,-4.5116,4
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.75,15,75,35,40,0.4666666666666667,0.06053333333333337,4.540000000000003,1.1701266581728247,-8.095599999999997,9
6,2020-08-06 09:30:00-04:00,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00,25.0,1.75,20,69,39,30,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429606,-5.4496,7
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.0,10,3,1,2,0.3333333333333333,-0.4073333333333333,-1.222,0.43109869646182497,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.0,15,3,1,2,0.3333333333333333,-0.4073333333333333,-1.222,0.43109869646182497,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.0,20,3,1,2,0.3333333333333333,-0.4073333333333333,-1.222,0.43109869646182497,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.3,10,3,1,2,0.3333333333333333,-0.674,-2.0220000000000002,0.058659217877094966,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.3,15,3,0,3,0.0,-0.7462222222222223,-2.238666666666667,0.0,-2.1480000000000006,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.3,20,3,1,2,0.3333333333333333,-0.5628888888888889,-1.6886666666666668,0.2138423339540658,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.5,10,3,1,2,0.3333333333333333,-0.674,-2.0220000000000002,0.058659217877094966,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.5,15,3,0,3,0.0,-0.7462222222222223,-2.238666666666667,0.0,-2.1480000000000006,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.5,20,3,1,2,0.3333333333333333,-0.5628888888888889,-1.6886666666666668,0.2138423339540658,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.75,10,3,1,2,0.3333333333333333,-0.674,-2.0220000000000002,0.058659217877094966,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.75,15,3,0,3,0.0,-0.7462222222222223,-2.238666666666667,0.0,-2.1480000000000006,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,15.0,1.75,20,3,1,2,0.3333333333333333,-0.5628888888888889,-1.6886666666666668,0.2138423339540658,-2.148,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.0,10,3,1,2,0.3333333333333333,-0.4346666666666666,-1.3039999999999998,0.06757239899892743,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.0,15,3,0,3,0.0,-0.5346666666666666,-1.6039999999999999,0.0,-1.5359999999999998,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.0,20,3,1,2,0.3333333333333333,-0.3513333333333333,-1.0539999999999998,0.24633535931355027,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.3,10,3,1,2,0.3333333333333333,-0.4346666666666666,-1.3039999999999998,0.06757239899892743,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.3,15,3,0,3,0.0,-0.5346666666666666,-1.6039999999999999,0.0,-1.5359999999999998,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.3,20,3,1,2,0.3333333333333333,-0.3513333333333333,-1.0539999999999998,0.24633535931355027,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.5,10,3,1,2,0.3333333333333333,-0.4346666666666666,-1.3039999999999998,0.06757239899892743,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.5,15,3,0,3,0.0,-0.5346666666666666,-1.6039999999999999,0.0,-1.5359999999999998,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.5,20,3,1,2,0.3333333333333333,-0.3513333333333333,-1.0539999999999998,0.24633535931355027,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.75,10,3,1,2,0.3333333333333333,-0.4346666666666666,-1.3039999999999998,0.06757239899892743,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.75,15,3,0,3,0.0,-0.5346666666666666,-1.6039999999999999,0.0,-1.5359999999999998,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,20.0,1.75,20,3,1,2,0.3333333333333333,-0.3513333333333333,-1.0539999999999998,0.24633535931355027,-1.3984999999999999,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.0,10,3,1,2,0.3333333333333333,-0.3310666666666667,-0.9932,0.07073353293413173,-1.0688,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.0,15,3,0,3,0.0,-0.2510666666666666,-0.7531999999999999,0.0,-0.6987999999999999,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.0,20,3,1,2,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.3,10,3,1,2,0.3333333333333333,-0.3310666666666667,-0.9932,0.07073353293413173,-1.0688,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.3,15,3,0,3,0.0,-0.2510666666666666,-0.7531999999999999,0.0,-0.6987999999999999,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.3,20,3,1,2,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.5,10,3,1,2,0.3333333333333333,-0.3310666666666667,-0.9932,0.07073353293413173,-1.0688,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.5,15,3,0,3,0.0,-0.2510666666666666,-0.7531999999999999,0.0,-0.6987999999999999,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.5,20,3,1,2,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.75,10,3,1,2,0.3333333333333333,-0.3310666666666667,-0.9932,0.07073353293413173,-1.0688,2
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.75,15,3,0,3,0.0,-0.2510666666666666,-0.7531999999999999,0.0,-0.6987999999999999,3
7,2020-11-06 09:30:00-05:00,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,25.0,1.75,20,3,1,2,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988,2
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.0,10,6,5,1,0.8333333333333334,0.4565555555555556,2.7393333333333336,3.5505896958410927,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.0,15,6,4,2,0.6666666666666666,0.3926666666666667,2.3560000000000003,2.7477744807121662,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.0,20,6,4,2,0.6666666666666666,0.3648888888888889,2.1893333333333334,2.4454225352112675,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.3,10,6,5,1,0.8333333333333334,0.4954444444444445,2.972666666666667,3.7678460583488516,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.3,15,6,4,2,0.6666666666666666,0.5926666666666667,3.556,3.637982195845697,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.3,20,6,4,2,0.6666666666666666,0.5648888888888889,3.389333333333333,3.2376760563380276,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.5,10,6,5,1,0.8333333333333334,0.5621111111111111,3.3726666666666665,4.140285536933582,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.5,15,6,4,2,0.6666666666666666,0.726,4.356,4.231454005934718,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.5,20,6,4,2,0.6666666666666666,0.6982222222222222,4.189333333333333,3.7658450704225346,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.75,10,6,5,1,0.8333333333333334,0.6176666666666666,3.7059999999999995,4.450651769087523,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.75,15,6,4,2,0.6666666666666666,0.8926666666666666,5.356,4.973293768545994,-1.0740000000000003,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,15.0,1.75,20,6,4,2,0.6666666666666666,0.8648888888888888,5.189333333333333,4.426056338028168,-1.074,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.0,10,6,5,1,0.8333333333333334,0.4236666666666667,2.5420000000000003,5.681399631675876,-0.5429999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.0,15,6,4,2,0.6666666666666666,0.5090833333333333,3.0545,5.221838286109191,-0.518,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.0,20,6,4,2,0.6666666666666666,0.3986666666666667,2.3920000000000003,2.725829725829726,-1.0554999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.3,10,6,5,1,0.8333333333333334,0.5049166666666667,3.0295,6.579189686924495,-0.5429999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.3,15,6,4,2,0.6666666666666666,0.7090833333333334,4.2545,6.880442294402211,-0.518,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.3,20,6,4,2,0.6666666666666666,0.5986666666666667,3.592,3.5916305916305915,-1.0554999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.5,10,6,5,1,0.8333333333333334,0.53825,3.2295000000000003,6.947513812154698,-0.5429999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.5,15,6,4,2,0.6666666666666666,0.6695000000000002,4.017000000000001,6.552176917760885,-0.5179999999999998,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.5,20,6,4,2,0.6666666666666666,0.5965833333333335,3.579500000000001,3.5826118326118332,-1.0554999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.75,10,6,5,1,0.8333333333333334,0.5799166666666667,3.4795000000000003,7.407918968692452,-0.5429999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.75,15,6,4,2,0.6666666666666666,0.68825,4.1295,6.707671043538355,-0.5179999999999998,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,20.0,1.75,20,6,4,2,0.6666666666666666,0.4924166666666668,2.954500000000001,3.131673881673882,-1.0554999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.0,10,6,5,1,0.8333333333333334,0.3972666666666667,2.3836000000000004,6.487108655616945,-0.4343999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.0,15,6,4,2,0.6666666666666666,0.5406,3.2436,6.604008293020041,-0.4144000000000001,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.0,20,6,4,2,0.6666666666666666,0.46060000000000006,2.7636000000000003,3.6101246694370985,-0.7944,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.3,10,6,5,1,0.8333333333333334,0.4472666666666667,2.6836,7.177716390423575,-0.4343999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.3,15,6,4,2,0.6666666666666666,0.5856,3.5136,7.070490670352453,-0.4144000000000001,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.3,20,6,4,2,0.6666666666666666,0.5356000000000001,3.2136000000000005,4.0351341140914245,-0.7944,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.5,10,6,5,1,0.8333333333333334,0.4806000000000001,2.8836000000000004,7.638121546961328,-0.4343999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.5,15,6,4,2,0.6666666666666666,0.5839333333333333,3.5036,7.053213545266067,-0.4144000000000001,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.5,20,6,4,2,0.6666666666666666,0.4356,2.6136,3.468454854552324,-0.7944,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.75,10,6,5,1,0.8333333333333334,0.5222666666666668,3.1336000000000004,8.21362799263352,-0.4343999999999999,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.75,15,6,4,2,0.6666666666666666,0.6672666666666666,4.0036,7.917069799585349,-0.4144000000000001,1
8,2021-02-06 09:30:00-05:00,2023-02-06 09:30:00-05:00,2023-05-06 09:30:00-04:00,25.0,1.75,20,6,4,2,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349083,-0.7944,1
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.0,10,49,21,28,0.42857142857142855,-0.1848843537414966,-9.059333333333333,0.6716284464635234,-13.78,8
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.0,15,49,21,28,0.42857142857142855,-0.210734693877551,-10.325999999999999,0.6531640467553402,-13.771999999999998,8
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.0,20,49,21,28,0.42857142857142855,-0.20257142857142857,-9.926,0.6620591039084839,-13.479999999999999,8
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.3,10,46,16,30,0.34782608695652173,-0.26421739130434785,-12.154000000000002,0.5770560259830643,-14.266666666666667,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.3,15,46,14,32,0.30434782608695654,-0.340304347826087,-15.654000000000002,0.5131150600286145,-16.87,13
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.3,20,46,14,32,0.30434782608695654,-0.33486956521739136,-15.404000000000002,0.5270203881110291,-16.62,13
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.5,10,46,15,31,0.32608695652173914,-0.2663913043478261,-12.254000000000001,0.5889390822077105,-14.806666666666665,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.5,15,46,12,34,0.2608695652173913,-0.39247826086956533,-18.054000000000006,0.4736340842387607,-19.110000000000003,13
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.5,20,46,12,34,0.2608695652173913,-0.40950724637681174,-18.83733333333334,0.4573875638514423,-20.22333333333334,13
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.75,10,44,13,31,0.29545454545454547,-0.30089393939393944,-13.239333333333335,0.5402051353291193,-15.642,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.75,15,44,11,33,0.25,-0.3846060606060606,-16.922666666666668,0.4906697700549782,-18.142,13
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,15.0,1.75,20,44,11,33,0.25,-0.40013636363636385,-17.60600000000001,0.47666607217169016,-19.325333333333337,13
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.0,10,46,16,30,0.34782608695652173,-0.2984347826086956,-13.727999999999998,0.4812771585112413,-14.366000000000003,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.0,15,46,15,31,0.32608695652173914,-0.3598478260869565,-16.552999999999997,0.44021913731590623,-16.442000000000007,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.0,20,45,14,31,0.3111111111111111,-0.3432777777777777,-15.447499999999996,0.4612057689960065,-15.336500000000003,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.3,10,44,14,30,0.3181818181818182,-0.29214772727272725,-12.8545,0.4991428014806159,-13.844,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.3,15,44,13,31,0.29545454545454547,-0.3543636363636363,-15.591999999999999,0.46731350677303113,-15.970000000000002,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.3,20,43,12,31,0.27906976744186046,-0.36073255813953486,-15.511499999999998,0.4589735093563073,-15.8895,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.5,10,43,13,30,0.3023255813953488,-0.29067441860465115,-12.498999999999999,0.5129943502824861,-14.332500000000003,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.5,15,43,12,31,0.27906976744186046,-0.34968604651162777,-15.036499999999995,0.48629165883739617,-16.870000000000005,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.5,20,42,11,31,0.2619047619047619,-0.35609523809523796,-14.955999999999994,0.4783488254477601,-16.7895,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.75,10,43,13,30,0.3023255813953488,-0.27497674418604645,-11.823999999999998,0.5392947593999613,-13.195000000000004,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.75,15,43,12,31,0.27906976744186046,-0.33834883720930226,-14.548999999999996,0.5029466527732702,-16.245000000000005,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,20.0,1.75,20,42,11,31,0.2619047619047619,-0.3025238095238094,-12.705999999999996,0.5568267034059401,-15.039500000000004,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.0,10,44,15,29,0.3409090909090909,-0.2841727272727272,-12.503599999999997,0.4305570736328196,-12.913999999999994,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.0,15,44,16,28,0.36363636363636365,-0.2430363636363636,-10.693599999999998,0.5413070706724088,-11.233999999999991,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.0,20,43,15,28,0.3488372093023256,-0.25858604651162787,-11.1192,0.5263023362813763,-12.189599999999992,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.3,10,42,14,28,0.3333333333333333,-0.26154285714285713,-10.9848,0.47474322437503597,-11.781599999999997,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.3,15,42,15,27,0.35714285714285715,-0.19797142857142852,-8.314799999999998,0.6266166115821238,-9.854399999999996,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.3,20,41,13,28,0.3170731707317073,-0.2222048780487805,-9.1104,0.5960484543213379,-11.0808,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.5,10,42,14,28,0.3333333333333333,-0.24559047619047614,-10.314799999999998,0.5067804066331313,-11.215199999999996,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.5,15,42,15,27,0.35714285714285715,-0.19297142857142854,-8.1048,0.6360468458111798,-9.535199999999994,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.5,20,41,13,28,0.3170731707317073,-0.203180487804878,-8.330399999999997,0.6306333469308127,-10.900799999999995,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.75,10,41,14,27,0.34146341463414637,-0.26976585365853656,-11.0604,0.4433282332098566,-12.210799999999995,9
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.75,15,41,14,27,0.34146341463414637,-0.2314731707317073,-9.4904,0.556083596834247,-10.860799999999994,6
9,2021-05-06 09:30:00-04:00,2023-05-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,25.0,1.75,20,40,12,28,0.3,-0.25539999999999996,-10.215999999999998,0.5392636155358722,-13.276399999999997,9
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.0,10,56,30,26,0.5357142857142857,0.016178571428571438,0.9060000000000006,1.035658996090367,-5.518,3
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.0,15,55,29,26,0.5272727272727272,-0.0009696969696969638,-0.05333333333333301,0.9980178885557834,-5.518,3
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.0,20,55,29,26,0.5272727272727272,-0.01945454545454545,-1.0699999999999998,0.9616817074917628,-6.406,3
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.3,10,53,26,27,0.49056603773584906,0.020339622641509403,1.0779999999999983,1.0409139213602545,-4.228666666666668,3
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.3,15,52,24,28,0.46153846153846156,0.008692307692307678,0.4519999999999993,1.016149393802253,-5.668000000000001,4
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.3,20,52,24,28,0.46153846153846156,-0.0015641025641025797,-0.08133333333333415,0.9972434362149213,-6.201333333333335,4
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.5,10,51,25,26,0.49019607843137253,0.10606535947712416,5.409333333333332,1.2182003979992464,-4.5346666666666655,3
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.5,15,50,23,27,0.46,0.09399999999999999,4.699999999999999,1.1746259784008712,-5.017999999999999,4
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.5,20,50,23,27,0.46,0.08733333333333335,4.366666666666667,1.1535864187398872,-5.018000000000001,4
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.75,10,50,25,25,0.5,0.1513333333333333,7.566666666666665,1.3190442726633869,-4.884666666666665,3
10,2021-08-06 09:30:00-04:00,2023-08-06 09:30:00-04:00,2023-11-06 09:30:00-05:00,15.0,1.75,15,49,23,26,0.46938775510204084,0.1736190476190476,8.507333333333332,1.3292226722736766,-6.151333333333333,4
