observations,wins,losses,unresolved,win_rate,loss_rate,tp,sl,rr,horizon,breakeven_win_rate,wr_edge_vs_breakeven,expectancy_r,side,hmm_state,vol_bucket,zscore,wr_ge_50,positive_expectancy,candidate,research_score
580,97,483,0,0.16724137931034483,0.8327586206896552,20.0,2.5,8.0,10,0.1111111111111111,0.056130268199233724,0.5051724137931034,LONG,0,80-100,2.5,False,True,False,2.145378873573707
580,97,483,0,0.16724137931034483,0.8327586206896552,20.0,2.5,8.0,120,0.1111111111111111,0.056130268199233724,0.5051724137931034,LONG,0,80-100,2.5,False,True,False,2.145378873573707
861,149,712,0,0.17305458768873402,0.826945412311266,37.5,5.0,7.5,50,0.11764705882352941,0.055407528865204614,0.47096399535423916,LONG,0,20-40,2.5,False,True,False,2.142579001675747
372,92,280,0,0.24731182795698925,0.7526881720430108,12.5,2.5,5.0,10,0.16666666666666666,0.08064516129032259,0.4838709677419355,LONG,1,20-40,3.0,False,True,False,2.141257545084523
372,92,280,0,0.24731182795698925,0.7526881720430108,12.5,2.5,5.0,50,0.16666666666666666,0.08064516129032259,0.4838709677419355,LONG,1,20-40,3.0,False,True,False,2.141257545084523
372,92,280,0,0.24731182795698925,0.7526881720430108,37.5,7.5,5.0,25,0.16666666666666666,0.08064516129032259,0.4838709677419355,LONG,1,20-40,3.0,False,True,False,2.141257545084523
5154,792,4362,0,0.15366705471478465,0.8463329452852154,40.0,5.0,8.0,25,0.1111111111111111,0.04255594360367354,0.38300349243306175,LONG,0,40-60,2.0,False,True,False,2.1399801259617637
372,80,292,0,0.21505376344086022,0.7849462365591398,15.0,2.5,6.0,15,0.14285714285714285,0.07219662058371737,0.5053763440860215,LONG,1,20-40,3.0,False,True,False,2.1398882357031734
372,80,292,0,0.21505376344086022,0.7849462365591398,15.0,2.5,6.0,25,0.14285714285714285,0.07219662058371737,0.5053763440860215,LONG,1,20-40,3.0,False,True,False,2.1398882357031734
372,80,292,0,0.21505376344086022,0.7849462365591398,15.0,2.5,6.0,50,0.14285714285714285,0.07219662058371737,0.5053763440860215,LONG,1,20-40,3.0,False,True,False,2.1398882357031734
5154,2183,2971,0,0.4235545207605743,0.5764454792394257,5.0,2.5,2.0,25,0.3333333333333333,0.090221187427241,0.27066356228172295,LONG,0,40-60,2.0,False,True,False,2.136696020124381
861,178,683,0,0.2067363530778165,0.7932636469221835,30.0,5.0,6.0,25,0.14285714285714285,0.06387921022067364,0.44715447154471544,LONG,0,20-40,2.5,False,True,False,2.136062016854453
861,195,666,0,0.2264808362369338,0.7735191637630662,40.0,7.5,5.333333333333333,50,0.15789473684210528,0.06858609939482851,0.4343786295005806,LONG,0,20-40,2.5,False,True,False,2.133002977459497
3267,1248,2019,0,0.3820018365472911,0.6179981634527089,30.0,12.5,2.4,30,0.29411764705882354,0.08788418948846755,0.2988062442607897,LONG,0,20-40,2.0,False,True,False,2.1326100965292887
840,306,534,0,0.36428571428571427,0.6357142857142857,27.5,10.0,2.75,15,0.26666666666666666,0.0976190476190476,0.3660714285714286,LONG,1,20-40,2.5,False,True,False,2.130759516908533
2255,195,2060,0,0.08647450110864745,0.9135254988913526,40.0,2.5,16.0,120,0.058823529411764705,0.027650971696882742,0.47006651884700656,SHORT,2,80-100,2.0,False,True,False,2.1286370376937125
3267,966,2301,0,0.2956841138659321,0.7043158861340679,17.5,5.0,3.5,10,0.2222222222222222,0.07346189164370986,0.3305785123966942,LONG,0,20-40,2.0,False,True,False,2.1284703806226286
3267,877,2390,0,0.268441995714723,0.7315580042852771,10.0,2.5,4.0,5,0.2,0.06844199571472298,0.3422099785736149,LONG,0,20-40,2.0,False,True,False,2.1279237558641526
372,177,195,0,0.47580645161290325,0.5241935483870968,37.5,20.0,1.875,15,0.34782608695652173,0.12798036465638152,0.36794354838709686,LONG,1,20-40,3.0,False,True,False,2.1260935134590366
154,42,112,0,0.2727272727272727,0.7272727272727273,35.0,7.5,4.666666666666667,10,0.1764705882352941,0.0962566844919786,0.5454545454545454,LONG,2,60-80,3.5,False,True,False,2.125741164982492
840,415,425,0,0.49404761904761907,0.5059523809523809,25.0,15.0,1.6666666666666667,5,0.37499999999999994,0.11904761904761912,0.31746031746031755,LONG,1,20-40,2.5,False,True,False,2.1252396205885917
3267,421,2846,0,0.1288644015916743,0.8711355984083257,25.0,2.5,10.0,20,0.09090909090909091,0.0379553106825834,0.4175084175084175,LONG,0,20-40,2.0,False,True,False,2.124587146208051
247,48,199,0,0.19433198380566802,0.805668016194332,17.5,2.5,7.0,5,0.125,0.06933198380566802,0.554655870445344,SHORT,0,20-40,3.0,False,True,False,2.123305825460495
154,67,87,0,0.43506493506493504,0.564935064935065,17.5,7.5,2.3333333333333335,105,0.3,0.13506493506493505,0.4502164502164502,LONG,2,60-80,3.5,False,True,False,2.1231892548204483
372,132,240,0,0.3548387096774194,0.6451612903225806,22.5,7.5,3.0,5,0.25,0.10483870967741937,0.4193548387096774,LONG,1,20-40,3.0,False,True,False,2.1227718684363106
861,348,513,0,0.40418118466898956,0.5958188153310104,35.0,15.0,2.3333333333333335,40,0.3,0.10418118466898957,0.34727061556329863,LONG,0,20-40,2.5,False,True,False,2.1223761207834317
5154,1676,3478,0,0.32518432285603416,0.6748156771439658,15.0,5.0,3.0,5,0.25,0.07518432285603416,0.30073729142413663,LONG,0,40-60,2.0,False,True,False,2.1212344009311375
372,125,247,0,0.33602150537634407,0.6639784946236559,32.5,10.0,3.25,15,0.23529411764705882,0.10072738772928524,0.4280913978494624,LONG,1,20-40,3.0,False,True,False,2.1192951063352288
5154,1153,4001,0,0.22370974000776095,0.776290259992239,37.5,7.5,5.0,25,0.16666666666666666,0.05704307334109429,0.3422584400465658,LONG,0,40-60,2.0,False,True,False,2.117234652199149
3267,567,2700,0,0.17355371900826447,0.8264462809917356,35.0,5.0,7.0,40,0.125,0.04855371900826447,0.38842975206611563,LONG,0,20-40,2.0,False,True,False,2.117078826796733
5154,1675,3479,0,0.3249902987970508,0.6750097012029491,7.5,2.5,3.0,10,0.25,0.07499029879705083,0.2999611951882034,LONG,0,40-60,2.0,False,True,False,2.1152627728564606
3267,359,2908,0,0.10988674625038261,0.8901132537496174,30.0,2.5,12.0,30,0.07692307692307693,0.032963669327305684,0.42852770125497386,LONG,0,20-40,2.0,False,True,False,2.1148540412852967
2255,673,1582,0,0.2984478935698448,0.7015521064301552,17.5,5.0,3.5,15,0.2222222222222222,0.07622567134762259,0.34301552106430166,SHORT,2,80-100,2.0,False,True,False,2.114723114424001
840,216,624,0,0.2571428571428571,0.7428571428571429,22.5,5.0,4.5,10,0.18181818181818182,0.0753246753246753,0.41428571428571415,LONG,1,20-40,2.5,False,True,False,2.1124627308935544
247,115,132,0,0.46558704453441296,0.5344129554655871,35.0,17.5,2.0,5,0.3333333333333333,0.13225371120107965,0.39676113360323884,SHORT,0,20-40,3.0,False,True,False,2.112235409269356
3267,704,2563,0,0.21548821548821548,0.7845117845117845,40.0,7.5,5.333333333333333,50,0.15789473684210528,0.0575934786461102,0.3647586980920313,LONG,0,20-40,2.0,False,True,False,2.1118372437567263
840,373,467,0,0.444047619047619,0.555952380952381,20.0,10.0,2.0,5,0.3333333333333333,0.11071428571428571,0.3321428571428571,LONG,1,20-40,2.5,False,True,False,2.1116896272591195
861,382,479,0,0.4436701509872242,0.5563298490127758,30.0,15.0,2.0,20,0.3333333333333333,0.11033681765389086,0.33101045296167253,LONG,0,20-40,2.5,False,True,False,2.1113526375390173
861,295,566,0,0.3426248548199768,0.6573751451800233,22.5,7.5,3.0,15,0.25,0.09262485481997679,0.37049941927990704,LONG,0,20-40,2.5,False,True,False,2.110185552464339
861,295,566,0,0.3426248548199768,0.6573751451800233,30.0,10.0,3.0,25,0.25,0.09262485481997679,0.37049941927990704,LONG,0,20-40,2.5,False,True,False,2.110185552464339
861,399,462,0,0.4634146341463415,0.5365853658536586,32.5,17.5,1.8571428571428572,20,0.35,0.11341463414634151,0.3240418118466899,LONG,0,20-40,2.5,False,True,False,2.1101490810557553
861,319,542,0,0.3704994192799071,0.629500580720093,20.0,7.5,2.6666666666666665,10,0.27272727272727276,0.09777214655263433,0.35849787069299255,LONG,0,20-40,2.5,False,True,False,2.1093755832653764
372,35,337,0,0.09408602150537634,0.9059139784946236,40.0,2.5,16.0,15,0.058823529411764705,0.03526249209361164,0.5994623655913979,LONG,1,20-40,3.0,False,True,False,2.108864820031985
154,57,97,0,0.37012987012987014,0.6298701298701299,22.5,7.5,3.0,75,0.25,0.12012987012987014,0.48051948051948057,LONG,2,60-80,3.5,False,True,False,2.108728430568867
154,57,97,0,0.37012987012987014,0.6298701298701299,22.5,7.5,3.0,90,0.25,0.12012987012987014,0.48051948051948057,LONG,2,60-80,3.5,False,True,False,2.108728430568867
861,82,779,0,0.09523809523809523,0.9047619047619048,37.5,2.5,15.0,40,0.0625,0.03273809523809523,0.5238095238095236,LONG,0,20-40,2.5,False,True,False,2.107477550377001
372,42,330,0,0.11290322580645161,0.8870967741935484,32.5,2.5,13.0,10,0.07142857142857142,0.041474654377880185,0.5806451612903226,LONG,1,20-40,3.0,False,True,False,2.1073671378961345
2255,716,1539,0,0.31751662971175165,0.6824833702882483,40.0,12.5,3.2,15,0.23809523809523808,0.07942139161651357,0.33356984478935703,SHORT,2,80-100,2.0,False,True,False,2.1056032367764344
372,45,327,0,0.12096774193548387,0.8790322580645161,30.0,2.5,12.0,10,0.07692307692307693,0.04404466501240695,0.5725806451612904,LONG,1,20-40,3.0,False,True,False,2.1054415465786125
372,170,202,0,0.45698924731182794,0.543010752688172,5.0,2.5,2.0,60,0.3333333333333333,0.12365591397849462,0.3709677419354839,LONG,1,20-40,3.0,False,True,False,2.1022322277160757
840,173,667,0,0.20595238095238094,0.794047619047619,15.0,2.5,6.0,15,0.14285714285714285,0.0630952380952381,0.44166666666666676,LONG,1,20-40,2.5,False,True,False,2.0998162825524784
372,37,335,0,0.09946236559139784,0.9005376344086021,37.5,2.5,15.0,15,0.0625,0.036962365591397844,0.5913978494623656,LONG,1,20-40,3.0,False,True,False,2.099322445280709
861,341,520,0,0.39605110336817656,0.6039488966318235,30.0,12.5,2.4,20,0.29411764705882354,0.10193345630935302,0.34657375145180025,LONG,0,20-40,2.5,False,True,False,2.0990718024836807
3267,1457,1810,0,0.44597490052035504,0.554025099479645,32.5,17.5,1.8571428571428572,30,0.35,0.09597490052035507,0.2742140014867287,LONG,0,20-40,2.0,False,True,False,2.0990440005074
5154,2383,2771,0,0.4623593325572371,0.537640667442763,30.0,17.5,1.7142857142857142,15,0.3684210526315789,0.09393827992565817,0.2549753312267863,LONG,0,40-60,2.0,False,True,False,2.0974220823395138
840,389,451,0,0.4630952380952381,0.5369047619047619,32.5,17.5,1.8571428571428572,15,0.35,0.11309523809523814,0.3231292517006804,LONG,1,20-40,2.5,False,True,False,2.0958335035115856
861,87,774,0,0.10104529616724739,0.8989547038327527,35.0,2.5,14.0,30,0.06666666666666667,0.034378629500580724,0.5156794425087107,LONG,0,20-40,2.5,False,True,False,2.095008887567459
840,235,605,0,0.27976190476190477,0.7202380952380952,10.0,2.5,4.0,25,0.2,0.07976190476190476,0.39880952380952384,LONG,1,20-40,2.5,False,True,False,2.0942995677289744
840,235,605,0,0.27976190476190477,0.7202380952380952,10.0,2.5,4.0,75,0.2,0.07976190476190476,0.39880952380952384,LONG,1,20-40,2.5,False,True,False,2.0942995677289744
840,235,605,0,0.27976190476190477,0.7202380952380952,10.0,2.5,4.0,90,0.2,0.07976190476190476,0.39880952380952384,LONG,1,20-40,2.5,False,True,False,2.0942995677289744
3267,1393,1874,0,0.42638506274869914,0.5736149372513009,35.0,17.5,2.0,40,0.3333333333333333,0.09305172941536582,0.2791551882460974,LONG,0,20-40,2.0,False,True,False,2.0926160420958446
154,53,101,0,0.34415584415584416,0.6558441558441559,25.0,7.5,3.3333333333333335,25,0.23076923076923073,0.11338661338661343,0.4913419913419914,LONG,2,60-80,3.5,False,True,False,2.091857468942022
154,53,101,0,0.34415584415584416,0.6558441558441559,25.0,7.5,3.3333333333333335,30,0.23076923076923073,0.11338661338661343,0.4913419913419914,LONG,2,60-80,3.5,False,True,False,2.091857468942022
154,53,101,0,0.34415584415584416,0.6558441558441559,25.0,7.5,3.3333333333333335,40,0.23076923076923073,0.11338661338661343,0.4913419913419914,LONG,2,60-80,3.5,False,True,False,2.091857468942022
154,53,101,0,0.34415584415584416,0.6558441558441559,25.0,7.5,3.3333333333333335,50,0.23076923076923073,0.11338661338661343,0.4913419913419914,LONG,2,60-80,3.5,False,True,False,2.091857468942022
154,53,101,0,0.34415584415584416,0.6558441558441559,25.0,7.5,3.3333333333333335,60,0.23076923076923073,0.11338661338661343,0.4913419913419914,LONG,2,60-80,3.5,False,True,False,2.091857468942022
2255,1022,1233,0,0.4532150776053215,0.5467849223946785,27.5,15.0,1.8333333333333333,5,0.35294117647058826,0.10027390113473322,0.2841093865484109,SHORT,2,80-100,2.0,False,True,False,2.0910751770085967
3267,1602,1665,0,0.4903581267217631,0.509641873278237,27.5,17.5,1.5714285714285714,15,0.38888888888888895,0.10146923783287415,0.2609208972845336,LONG,0,20-40,2.0,False,True,False,2.0909971251992103
5154,1282,3872,0,0.24873884361660845,0.7512611563833915,32.5,7.5,4.333333333333333,20,0.1875,0.061238843616608446,0.32660716595524497,LONG,0,40-60,2.0,False,True,False,2.0902897104195106
3267,386,2881,0,0.11815120906029997,0.8818487909397,27.5,2.5,11.0,25,0.08333333333333333,0.03481787572696664,0.4178145087235997,LONG,0,20-40,2.0,False,True,False,2.0899242373732836
840,137,703,0,0.1630952380952381,0.8369047619047619,40.0,5.0,8.0,25,0.1111111111111111,0.051984126984126994,0.46785714285714286,LONG,1,20-40,2.5,False,True,False,2.089298255328427
840,272,568,0,0.3238095238095238,0.6761904761904762,32.5,10.0,3.25,20,0.23529411764705882,0.088515406162465,0.3761904761904762,LONG,1,20-40,2.5,False,True,False,2.0871125672755166
5154,2173,2981,0,0.42161428017074115,0.5783857198292588,5.0,2.5,2.0,15,0.3333333333333333,0.08828094683740784,0.2648428405122235,LONG,0,40-60,2.0,False,True,False,2.086353245456681
154,29,125,0,0.18831168831168832,0.8116883116883117,37.5,5.0,7.5,120,0.11764705882352941,0.07066462948815891,0.6006493506493508,LONG,2,60-80,3.5,False,True,False,2.0851232615699624
247,119,128,0,0.4817813765182186,0.5182186234817814,37.5,20.0,1.875,5,0.34782608695652173,0.1339552895616969,0.38512145748987847,SHORT,0,20-40,3.0,False,True,False,2.084655387707451
5154,1839,3315,0,0.35681024447031434,0.6431897555296857,32.5,12.5,2.6,20,0.2777777777777778,0.07903246669253655,0.2845168800931316,LONG,0,40-60,2.0,False,True,False,2.083737931072602
247,96,151,0,0.38866396761133604,0.611336032388664,40.0,15.0,2.6666666666666665,10,0.27272727272727276,0.11593669488406327,0.4251012145748988,SHORT,0,20-40,3.0,False,True,False,2.082819731961472
861,318,543,0,0.3693379790940767,0.6306620209059234,40.0,15.0,2.6666666666666665,50,0.27272727272727276,0.09661070636680391,0.35423925667828104,LONG,0,20-40,2.5,False,True,False,2.0815372610218663
861,294,567,0,0.34146341463414637,0.6585365853658537,7.5,2.5,3.0,15,0.25,0.09146341463414637,0.36585365853658536,LONG,0,20-40,2.5,False,True,False,2.0808534221109225
5154,878,4276,0,0.17035312378734963,0.8296468762126503,35.0,5.0,7.0,20,0.125,0.045353123787349625,0.362824990298797,LONG,0,40-60,2.0,False,True,False,2.0789844404717637
372,63,309,0,0.1693548387096774,0.8306451612903226,20.0,2.5,8.0,30,0.1111111111111111,0.0582437275985663,0.5241935483870966,LONG,1,20-40,3.0,False,True,False,2.077713031606294
372,63,309,0,0.1693548387096774,0.8306451612903226,20.0,2.5,8.0,60,0.1111111111111111,0.0582437275985663,0.5241935483870966,LONG,1,20-40,3.0,False,True,False,2.077713031606294
372,63,309,0,0.1693548387096774,0.8306451612903226,20.0,2.5,8.0,90,0.1111111111111111,0.0582437275985663,0.5241935483870966,LONG,1,20-40,3.0,False,True,False,2.077713031606294
372,63,309,0,0.1693548387096774,0.8306451612903226,20.0,2.5,8.0,105,0.1111111111111111,0.0582437275985663,0.5241935483870966,LONG,1,20-40,3.0,False,True,False,2.077713031606294
372,63,309,0,0.1693548387096774,0.8306451612903226,20.0,2.5,8.0,120,0.1111111111111111,0.0582437275985663,0.5241935483870966,LONG,1,20-40,3.0,False,True,False,2.077713031606294
3267,1070,2197,0,0.327517600244873,0.672482399755127,30.0,10.0,3.0,30,0.25,0.07751760024487298,0.3100704009794919,LONG,0,20-40,2.0,False,True,False,2.0762988002591127
580,121,459,0,0.20862068965517241,0.7913793103448276,15.0,2.5,6.0,30,0.14285714285714285,0.06576354679802957,0.4603448275862069,LONG,0,80-100,2.5,False,True,False,2.076244511904453
580,121,459,0,0.20862068965517241,0.7913793103448276,15.0,2.5,6.0,40,0.14285714285714285,0.06576354679802957,0.4603448275862069,LONG,0,80-100,2.5,False,True,False,2.076244511904453
580,121,459,0,0.20862068965517241,0.7913793103448276,15.0,2.5,6.0,50,0.14285714285714285,0.06576354679802957,0.4603448275862069,LONG,0,80-100,2.5,False,True,False,2.076244511904453
5154,1578,3576,0,0.3061699650756694,0.6938300349243306,32.5,10.0,3.25,20,0.23529411764705882,0.07087584742861058,0.30122235157159494,LONG,0,40-60,2.0,False,True,False,2.07569824305218
372,96,276,0,0.25806451612903225,0.7419354838709677,35.0,7.5,4.666666666666667,25,0.1764705882352941,0.08159392789373815,0.4623655913978495,LONG,1,20-40,3.0,False,True,False,2.07553069477977
580,96,484,0,0.16551724137931034,0.8344827586206897,20.0,2.5,8.0,15,0.1111111111111111,0.05440613026819924,0.4896551724137931,LONG,0,80-100,2.5,False,True,False,2.0741065308238222
154,73,81,0,0.474025974025974,0.525974025974026,10.0,5.0,2.0,120,0.3333333333333333,0.1406926406926407,0.42207792207792205,LONG,2,60-80,3.5,False,True,False,2.073427006660594
154,73,81,0,0.474025974025974,0.525974025974026,20.0,10.0,2.0,10,0.3333333333333333,0.1406926406926407,0.42207792207792205,LONG,2,60-80,3.5,False,True,False,2.073427006660594
154,73,81,0,0.474025974025974,0.525974025974026,20.0,10.0,2.0,15,0.3333333333333333,0.1406926406926407,0.42207792207792205,LONG,2,60-80,3.5,False,True,False,2.073427006660594
154,73,81,0,0.474025974025974,0.525974025974026,20.0,10.0,2.0,25,0.3333333333333333,0.1406926406926407,0.42207792207792205,LONG,2,60-80,3.5,False,True,False,2.073427006660594
580,107,473,0,0.18448275862068966,0.8155172413793104,17.5,2.5,7.0,60,0.125,0.05948275862068966,0.4758620689655173,LONG,0,80-100,2.5,False,True,False,2.0731226811230012
580,107,473,0,0.18448275862068966,0.8155172413793104,17.5,2.5,7.0,75,0.125,0.05948275862068966,0.4758620689655173,LONG,0,80-100,2.5,False,True,False,2.0731226811230012
580,107,473,0,0.18448275862068966,0.8155172413793104,17.5,2.5,7.0,120,0.125,0.05948275862068966,0.4758620689655173,LONG,0,80-100,2.5,False,True,False,2.0731226811230012
2255,821,1434,0,0.364079822616408,0.635920177383592,32.5,12.5,2.6,10,0.2777777777777778,0.08630204483863019,0.31068736141906883,SHORT,2,80-100,2.0,False,True,False,2.072863057476269
372,183,189,0,0.49193548387096775,0.5080645161290323,35.0,20.0,1.75,10,0.36363636363636365,0.1282991202346041,0.35282258064516125,LONG,1,20-40,3.0,False,True,False,2.072417655483109
861,156,705,0,0.18118466898954705,0.818815331010453,35.0,5.0,7.0,50,0.125,0.05618466898954705,0.4494773519163763,LONG,0,20-40,2.5,False,True,False,2.069529049745693
580,87,493,0,0.15,0.85,22.5,2.5,9.0,105,0.1,0.04999999999999999,0.4999999999999999,LONG,0,80-100,2.5,False,True,False,2.0685439959768708
3267,1292,1975,0,0.39546985001530455,0.6045301499846955,22.5,10.0,2.25,15,0.3076923076923077,0.08777754232299684,0.2852770125497398,LONG,0,20-40,2.0,False,True,False,2.0671407506474595
2255,1060,1195,0,0.4700665188470067,0.5299334811529933,30.0,17.5,1.7142857142857142,5,0.3684210526315789,0.10164546621542775,0.2758948368704467,SHORT,2,80-100,2.0,False,True,False,2.0665135132048995
5154,2169,2985,0,0.42083818393480793,0.5791618160651921,40.0,20.0,2.0,25,0.3333333333333333,0.08750485060147462,0.26251455180442373,LONG,0,40-60,2.0,False,True,False,2.066270194944949
154,68,86,0,0.44155844155844154,0.5584415584415584,22.5,10.0,2.25,10,0.3076923076923077,0.13386613386613383,0.43506493506493504,LONG,2,60-80,3.5,False,True,False,2.065983935354633
154,68,86,0,0.44155844155844154,0.5584415584415584,22.5,10.0,2.25,15,0.3076923076923077,0.13386613386613383,0.43506493506493504,LONG,2,60-80,3.5,False,True,False,2.065983935354633
154,68,86,0,0.44155844155844154,0.5584415584415584,22.5,10.0,2.25,30,0.3076923076923077,0.13386613386613383,0.43506493506493504,LONG,2,60-80,3.5,False,True,False,2.065983935354633
580,249,331,0,0.42931034482758623,0.5706896551724138,37.5,17.5,2.142857142857143,5,0.3181818181818182,0.11112852664576806,0.34926108374384246,LONG,0,80-100,2.5,False,True,False,2.065819489113059
5154,1090,4064,0,0.21148622429181219,0.7885137757081878,40.0,7.5,5.333333333333333,30,0.15789473684210528,0.053591487449706904,0.33941275384814384,LONG,0,40-60,2.0,False,True,False,2.0641681012026725
2255,900,1355,0,0.3991130820399113,0.6008869179600886,22.5,10.0,2.25,5,0.3076923076923077,0.0914207743476036,0.29711751662971175,SHORT,2,80-100,2.0,False,True,False,2.0626984113343667
5154,1593,3561,0,0.30908032596041907,0.6909196740395809,40.0,12.5,3.2,30,0.23809523809523808,0.07098508786518098,0.2981373690337602,LONG,0,40-60,2.0,False,True,False,2.0618566347190486
5154,1666,3488,0,0.323244082266201,0.676755917733799,37.5,12.5,3.0,25,0.25,0.073244082266201,0.292976329064804,LONG,0,40-60,2.0,False,True,False,2.061633961660115
840,300,540,0,0.35714285714285715,0.6428571428571429,35.0,12.5,2.8,20,0.2631578947368421,0.09398496240601506,0.3571428571428571,LONG,1,20-40,2.5,False,True,False,2.0616096918284534
226,78,148,0,0.34513274336283184,0.6548672566371682,40.0,12.5,3.2,5,0.23809523809523808,0.10703750526759376,0.44955752212389377,SHORT,1,20-40,3.5,False,True,False,2.061132627050613
840,234,606,0,0.2785714285714286,0.7214285714285714,10.0,2.5,4.0,105,0.2,0.07857142857142857,0.3928571428571429,LONG,1,20-40,2.5,False,True,False,2.05989168375193
840,234,606,0,0.2785714285714286,0.7214285714285714,10.0,2.5,4.0,120,0.2,0.07857142857142857,0.3928571428571429,LONG,1,20-40,2.5,False,True,False,2.05989168375193
840,234,606,0,0.2785714285714286,0.7214285714285714,40.0,10.0,4.0,30,0.2,0.07857142857142857,0.3928571428571429,LONG,1,20-40,2.5,False,True,False,2.05989168375193
3267,1503,1764,0,0.46005509641873277,0.5399449035812672,35.0,20.0,1.75,30,0.36363636363636365,0.09641873278236912,0.26515151515151514,LONG,0,20-40,2.0,False,True,False,2.0598830939417883
5154,1422,3732,0,0.2759022118742724,0.7240977881257276,37.5,10.0,3.75,25,0.21052631578947367,0.06537589608479871,0.3105355064027939,LONG,0,40-60,2.0,False,True,False,2.0595325651119056
372,70,302,0,0.1881720430107527,0.8118279569892473,17.5,2.5,7.0,30,0.125,0.06317204301075269,0.5053763440860215,LONG,1,20-40,3.0,False,True,False,2.059441309548919
372,57,315,0,0.1532258064516129,0.8467741935483871,22.5,2.5,9.0,5,0.1,0.0532258064516129,0.5322580645161291,LONG,1,20-40,3.0,False,True,False,2.058842236694579
5154,1356,3798,0,0.2630966239813737,0.7369033760186263,40.0,10.0,4.0,30,0.2,0.06309662398137367,0.3154831199068684,LONG,0,40-60,2.0,False,True,False,2.0578137672155323
2255,193,2062,0,0.08558758314855876,0.9144124168514413,40.0,2.5,16.0,90,0.058823529411764705,0.026764053736794052,0.45498891352549886,SHORT,2,80-100,2.0,False,True,False,2.057244144301948
861,350,511,0,0.4065040650406504,0.5934959349593496,40.0,17.5,2.2857142857142856,40,0.30434782608695654,0.10215623895369386,0.3356562137049941,LONG,0,20-40,2.5,False,True,False,2.056663760367803
3267,1309,1958,0,0.4006734006734007,0.5993265993265994,27.5,12.5,2.2,25,0.3125,0.08817340067340068,0.28215488215488216,LONG,0,20-40,2.0,False,True,False,2.0563981715694917
3267,1388,1879,0,0.4248546066727885,0.5751453933272115,30.0,15.0,2.0,30,0.3333333333333333,0.0915212733394552,0.27456382001836555,LONG,0,20-40,2.0,False,True,False,2.0547977209937067
861,428,433,0,0.49709639953542395,0.502903600464576,32.5,20.0,1.625,15,0.38095238095238093,0.11614401858304302,0.30487804878048785,LONG,0,20-40,2.5,False,True,False,2.0547649676584165
2255,607,1648,0,0.26917960088691795,0.730820399113082,20.0,5.0,4.0,30,0.2,0.06917960088691794,0.34589800443458973,SHORT,2,80-100,2.0,False,True,False,2.054324167825517
2255,445,1810,0,0.1973392461197339,0.802660753880266,30.0,5.0,6.0,25,0.14285714285714285,0.054482103262591064,0.38137472283813756,SHORT,2,80-100,2.0,False,True,False,2.053473836662334
247,25,222,0,0.10121457489878542,0.8987854251012146,37.5,2.5,15.0,10,0.0625,0.03871457489878542,0.6194331983805668,SHORT,0,20-40,3.0,False,True,False,2.053268498536961
372,79,293,0,0.21236559139784947,0.7876344086021505,15.0,2.5,6.0,5,0.14285714285714285,0.06950844854070662,0.48655913978494625,LONG,1,20-40,3.0,False,True,False,2.0524663898876723
372,79,293,0,0.21236559139784947,0.7876344086021505,15.0,2.5,6.0,10,0.14285714285714285,0.06950844854070662,0.48655913978494625,LONG,1,20-40,3.0,False,True,False,2.0524663898876723
372,79,293,0,0.21236559139784947,0.7876344086021505,15.0,2.5,6.0,60,0.14285714285714285,0.06950844854070662,0.48655913978494625,LONG,1,20-40,3.0,False,True,False,2.0524663898876723
840,184,656,0,0.21904761904761905,0.780952380952381,27.5,5.0,5.5,15,0.15384615384615385,0.06520146520146519,0.42380952380952375,LONG,1,20-40,2.5,False,True,False,2.052294270257969
861,293,568,0,0.3403019744483159,0.6596980255516841,15.0,5.0,3.0,5,0.25,0.09030197444831589,0.36120789779326345,LONG,0,20-40,2.5,False,True,False,2.0515942345746723
372,169,203,0,0.4543010752688172,0.5456989247311828,5.0,2.5,2.0,75,0.3333333333333333,0.12096774193548387,0.3629032258064516,LONG,1,20-40,3.0,False,True,False,2.050754753160986
372,169,203,0,0.4543010752688172,0.5456989247311828,5.0,2.5,2.0,105,0.3333333333333333,0.12096774193548387,0.3629032258064516,LONG,1,20-40,3.0,False,True,False,2.050754753160986
372,169,203,0,0.4543010752688172,0.5456989247311828,5.0,2.5,2.0,120,0.3333333333333333,0.12096774193548387,0.3629032258064516,LONG,1,20-40,3.0,False,True,False,2.050754753160986
372,169,203,0,0.4543010752688172,0.5456989247311828,35.0,17.5,2.0,15,0.3333333333333333,0.12096774193548387,0.3629032258064516,LONG,1,20-40,3.0,False,True,False,2.050754753160986
2255,513,1742,0,0.22749445676274946,0.7725055432372505,37.5,7.5,5.0,15,0.16666666666666666,0.0608277900960828,0.3649667405764967,SHORT,2,80-100,2.0,False,True,False,2.0501051586524732
2255,704,1551,0,0.3121951219512195,0.6878048780487804,32.5,10.0,3.25,10,0.23529411764705882,0.07690100430416069,0.326829268292683,SHORT,2,80-100,2.0,False,True,False,2.049625328924677
3267,1461,1806,0,0.44719926538108357,0.5528007346189164,27.5,15.0,1.8333333333333333,20,0.35294117647058826,0.09425808891049531,0.2670645852464034,LONG,0,20-40,2.0,False,True,False,2.046962829301233
2255,417,1838,0,0.18492239467849225,0.8150776053215077,32.5,5.0,6.5,25,0.13333333333333333,0.05158906134515892,0.38691796008869195,SHORT,2,80-100,2.0,False,True,False,2.0462251431083236
