side,hmm_state,zscore_threshold,horizon_bars,observations,mean_close_move,median_close_move,std_close_move,mean_mfe,median_mfe,mean_mae,median_mae,mfe_ge_5,mfe_ge_10,mfe_ge_20,mfe_ge_35,mfe_ge_50,mfe_ge_75,mfe_ge_100,mae_ge_5,mae_ge_10,mae_ge_20,mae_ge_35,mae_ge_50,mae_ge_75,mae_ge_100
LONG,0,2.0,60,17734,15620.299890041728,14657.375,5762.931493729149,46.42928837261757,32.25,47.797662681854064,31.0,0.9154167136573813,0.8229953761136799,0.6662343520920266,0.469606405774219,0.32694259614300214,0.17880906732829593,0.10279688733506259,0.8878989511672494,0.7958159467689184,0.637757979023345,0.46047141084921617,0.338953422803654,0.20187211007104996,0.12219465433630315
LONG,0,2.0,120,17734,15617.498307952623,14649.375,5758.7058982607705,70.04992949802595,48.0,72.41816130851664,45.75,0.9416939212811548,0.8803428442539755,0.7644637419645878,0.610916882823954,0.4858463967520018,0.3233900981166122,0.21630765760685688,0.919702266832074,0.8519792489004173,0.7323220931543927,0.5841885643396865,0.47112890492838616,0.3405323108153829,0.24264125408819218
LONG,0,2.5,5,4808,15231.48544093178,14654.375,5436.687606042683,15.134359400998337,10.5,14.961158485856906,9.5,0.7366888519134775,0.5257903494176372,0.26164725457570714,0.08922628951747089,0.03306988352745424,0.009775374376039933,0.003535773710482529,0.6950915141430949,0.48793677204658903,0.2527038269550749,0.09900166389351081,0.044509151414309486,0.012271214642262895,0.004991680532445923
LONG,0,2.5,10,4808,15231.791389351081,14645.25,5437.126030934118,21.59250207986689,14.25,21.067803660565723,13.25,0.8001247920133111,0.6241680532445923,0.38685524126455906,0.18136439267886856,0.08548252911813643,0.03036605657237937,0.016638935108153077,0.7666389351081531,0.5931780366056573,0.36335274542429286,0.18469217970049917,0.09608985024958402,0.03681364392678869,0.01788685524126456
LONG,0,2.5,20,4808,15231.881239600665,14641.625,5437.480130387725,29.27880615640599,20.25,29.25977537437604,18.875,0.8506655574043261,0.7094425956738769,0.5091514143094842,0.2899334442595674,0.16243760399334442,0.06780366056572379,0.035357737104825294,0.8248752079866889,0.6878119800332779,0.4796173044925125,0.2913893510815308,0.17699667221297838,0.08693843594009984,0.039101497504159734
LONG,0,2.5,30,4808,15231.39189891847,14644.375,5437.496721750614,35.026414309484196,24.0,35.836366472545755,23.25,0.8752079866888519,0.7529118136439268,0.5667637271214643,0.3658485856905158,0.23128119800332778,0.10295341098169718,0.052828618968386025,0.8525374376039934,0.7312811980033278,0.5492928452579035,0.3608569051580699,0.24001663893510816,0.12416805324459235,0.06655574043261231
LONG,0,2.5,60,4808,15232.94571547421,14663.375,5437.804293183183,48.73091722129784,33.25,48.902662229617306,32.25,0.9082778702163061,0.8146838602329451,0.6580698835274542,0.48190515806988354,0.343801996672213,0.19675540765391014,0.11959234608985025,0.8872712146422629,0.7920133111480865,0.6410149750415973,0.473585690515807,0.3531613976705491,0.21173044925124793,0.13061564059900166
LONG,0,2.5,120,4808,15232.469789933444,14673.625,5434.832604810197,70.84905366056573,48.25,73.11782445923461,45.75,0.9338602329450915,0.8704242928452579,0.7543677204658902,0.6116888519134775,0.48980865224625625,0.331738768718802,0.22795341098169716,0.9172212978369384,0.8473377703826955,0.7264975041597338,0.5823627287853578,0.4748336106489185,0.3487936772046589,0.2468801996672213
LONG,0,3.0,5,1265,14899.61185770751,14845.0,5029.265824867609,18.015612648221342,12.25,19.237351778656127,12.25,0.7422924901185771,0.5652173913043478,0.33280632411067196,0.14466403162055336,0.06007905138339921,0.01818181818181818,0.005533596837944664,0.7399209486166007,0.566798418972332,0.33992094861660077,0.16679841897233202,0.08616600790513834,0.021343873517786563,0.008695652173913044
LONG,0,3.0,10,1265,14901.120750988142,14856.75,5029.581832135292,25.53399209486166,17.0,25.665415019762847,15.5,0.8055335968379447,0.6521739130434783,0.45138339920948617,0.2458498023715415,0.13122529644268774,0.052964426877470355,0.030039525691699605,0.799209486166008,0.6371541501976284,0.4268774703557312,0.25217391304347825,0.14782608695652175,0.06482213438735178,0.028458498023715414
LONG,0,3.0,20,1265,14900.559486166008,14845.25,5029.577921624083,34.41205533596838,24.25,34.307509881422924,21.5,0.8561264822134388,0.7296442687747036,0.5612648221343873,0.3549407114624506,0.22450592885375495,0.09960474308300395,0.05533596837944664,0.8490118577075099,0.7209486166007905,0.5312252964426878,0.3486166007905138,0.233201581027668,0.13280632411067195,0.06086956521739131
LONG,0,3.0,30,1265,14899.793083003953,14843.0,5029.410373829882,40.40790513833992,28.25,41.37608695652174,26.0,0.8790513833992095,0.7660079051383399,0.6094861660079052,0.42134387351778657,0.2885375494071146,0.1391304347826087,0.0774703557312253,0.8719367588932806,0.7557312252964427,0.5960474308300395,0.416600790513834,0.2893280632411067,0.17786561264822134,0.0932806324110672
LONG,0,3.0,60,1265,14900.92766798419,14794.5,5031.2149985913275,54.62826086956522,36.75,54.109683794466406,35.0,0.9051383399209486,0.825296442687747,0.6790513833992095,0.5138339920948617,0.38814229249011856,0.24031620553359684,0.1549407114624506,0.9035573122529644,0.808695652173913,0.6687747035573123,0.5011857707509881,0.39288537549407115,0.27035573122529644,0.16521739130434782
LONG,0,3.0,120,1265,14900.964624505928,14832.0,5026.407270519696,73.65948616600791,50.25,76.10217391304347,51.75,0.9280632411067193,0.8782608695652174,0.7644268774703558,0.6197628458498023,0.5019762845849802,0.34782608695652173,0.2458498023715415,0.9304347826086956,0.8569169960474309,0.7454545454545455,0.6102766798418973,0.5106719367588933,0.38735177865612647,0.2782608695652174
LONG,1,1.5,5,35247,15433.799855306836,14207.0,5369.574705041495,15.864484920702472,10.75,16.132677958407807,10.5,0.7409708627684626,0.5286691065906318,0.2691576588078418,0.09975317048259426,0.040485715096320256,0.01254007433256731,0.0056174993616478,0.7187845774108435,0.5245552813005362,0.27914432433966013,0.1113286237126564,0.04701109314267881,0.013816778732941811,0.005674241779442222
LONG,1,1.5,10,35247,15434.133394331433,14207.0,5369.358678270379,22.32085000141856,14.75,22.75056033137572,15.0,0.8109910063267796,0.6361959883110619,0.394161205208954,0.19034244049138935,0.09623514057934009,0.03435753397452265,0.016001361818027065,0.7886344937157772,0.629358526966834,0.3992112803926575,0.2053224387891168,0.10664737424461657,0.03997503333617045,0.018356172156495588
LONG,1,1.5,20,35247,15434.45889721111,14200.5,5369.392519369415,31.348100547564332,20.75,32.38393338440151,21.5,0.8635628564133118,0.7279484778846427,0.5176327063296167,0.30777087411694615,0.18707975146821007,0.08301415723323971,0.041081510483161686,0.8496609640536783,0.7232104859988084,0.5256901296564247,0.3255879933043947,0.20333645416631202,0.0957528300280875,0.04457116917751865
LONG,1,1.5,30,35247,15433.978842170965,14196.5,5369.107891172318,37.82311260532811,25.5,39.73671518143388,25.75,0.8904020200300735,0.7733707833290776,0.5861208046074843,0.3830680625301444,0.25420603171901157,0.12528725849008426,0.06556586376145487,0.8724430447981388,0.7639515419752035,0.5860073197718955,0.39367889465770134,0.2704911056260107,0.1478991119811615,0.07819105172071382
LONG,1,1.5,60,35247,15435.09190143842,14221.25,5369.154522185637,52.805231650920646,36.5,54.92536244219366,36.0,0.9212698953102392,0.837518086645672,0.6916900729140069,0.5164411155559339,0.3803160552671149,0.223224671603257,0.13430930291939738,0.9050983062388288,0.8242403608817772,0.6819871194711606,0.5103980480608279,0.38485544869066873,0.24671603257014782,0.1570346412460635
LONG,1,1.5,120,35247,15434.402695800227,14235.5,5366.49000988861,76.44289160045403,53.25,80.16115919409762,53.0,0.9425766731920447,0.8835361874769484,0.7781371464238092,0.6411042074502794,0.5225409254688342,0.36638579169858426,0.2567026981019661,0.927426447640934,0.8686413028059126,0.7648594206599143,0.6259823531080659,0.5191931228189633,0.3809402218628536,0.2804210287400346
LONG,1,2.0,5,15817,15695.417414806854,14452.75,5276.618293736618,17.027264968072327,11.75,17.036780046785104,11.5,0.7691091863185181,0.5631915028134286,0.2958209521401024,0.10956565720427389,0.04627931971928937,0.01523677056331795,0.006638427008914459,0.740785231080483,0.5518113422267181,0.30277549472086995,0.12195738762091421,0.05569956376051084,0.015805778592653474,0.005816526522096479
