side,hmm_state,vol_bucket,zscore,observations,windows,wr_5_before_5_h10,wr_10_before_5_h10,wr_15_before_10_h10,wr_20_before_10_h10,wr_30_before_15_h10,wr_5_before_5_h20,wr_10_before_5_h20,wr_15_before_10_h20,wr_20_before_10_h20,wr_30_before_15_h20,wr_5_before_5_h30,wr_10_before_5_h30,wr_15_before_10_h30,wr_20_before_10_h30,wr_30_before_15_h30,wr_5_before_5_h60,wr_10_before_5_h60,wr_15_before_10_h60,wr_20_before_10_h60,wr_30_before_15_h60,wr_5_before_5_h120,wr_10_before_5_h120,wr_15_before_10_h120,wr_20_before_10_h120,wr_30_before_15_h120,mean_path_wr,median_path_wr,paths_wr_ge_50,paths_wr_ge_55,paths_wr_ge_60
SHORT,0,20-40,2.0,3371,20,0.43458914268762977,0.2776624147137348,0.2785523583506378,0.20201720557698014,0.13171165826164344,0.4473450014832394,0.299614357757342,0.33817858202313855,0.2622367250074162,0.19667754375556215,0.45179471966775436,0.307623850489469,0.36398694749332544,0.29427469593592404,0.2408780777217443,0.45624443785226937,0.3144467517057253,0.38178582023138535,0.31385345594778996,0.2865618510827648,0.45654108573123703,0.31592999110056363,0.38712548205280334,0.3203797092850786,0.30792049836843666,0.3227172945713438,0.31385345594778996,0,0,0
SHORT,1,0-20,2.5,930,18,0.4032258064516129,0.2860215053763441,0.3225806451612903,0.24838709677419354,0.17849462365591398,0.4075268817204301,0.2946236559139785,0.3580645161290323,0.289247311827957,0.23763440860215054,0.4096774193548387,0.2946236559139785,0.3655913978494624,0.3032258064516129,0.26129032258064516,0.410752688172043,0.2978494623655914,0.3720430107526882,0.3139784946236559,0.29354838709677417,0.410752688172043,0.2978494623655914,0.3741935483870968,0.3161290322580645,0.3043010752688172,0.3220645161290323,0.3043010752688172,0,0,0
SHORT,0,40-60,2.5,814,20,0.3968058968058968,0.2665847665847666,0.3034398034398034,0.24201474201474202,0.18181818181818182,0.40540540540540543,0.28132678132678135,0.35872235872235875,0.29238329238329236,0.24692874692874692,0.40786240786240785,0.28255528255528256,0.36609336609336607,0.3022113022113022,0.28255528255528256,0.40786240786240785,0.28869778869778867,0.3783783783783784,0.3157248157248157,0.31203931203931207,0.40786240786240785,0.29115479115479115,0.386977886977887,0.32678132678132676,0.31695331695331697,0.321965601965602,0.31203931203931207,0,0,0
LONG,0,0-20,2.0,4136,21,0.4274661508704062,0.27562862669245647,0.3010154738878143,0.2168762088974855,0.14144100580270794,0.44535783365570597,0.29206963249516443,0.3355899419729207,0.26305609284332687,0.20623791102514508,0.4521276595744681,0.30488394584139267,0.35009671179883944,0.2790135396518375,0.2379110251450677,0.46131528046421666,0.31721470019342357,0.3711315280464217,0.2956963249516441,0.2765957446808511,0.46252417794970985,0.3225338491295938,0.38950676982591875,0.31697292069632493,0.3056092843326886,0.3219148936170213,0.3056092843326886,0,0,0
LONG,1,0-20,3.5,172,15,0.32558139534883723,0.28488372093023256,0.36627906976744184,0.3023255813953488,0.25,0.32558139534883723,0.29069767441860467,0.37790697674418605,0.3081395348837209,0.27906976744186046,0.3313953488372093,0.29069767441860467,0.38953488372093026,0.31976744186046513,0.27906976744186046,0.3313953488372093,0.29069767441860467,0.4011627906976744,0.3313953488372093,0.3023255813953488,0.3313953488372093,0.29069767441860467,0.4011627906976744,0.3313953488372093,0.313953488372093,0.3218604651162791,0.31976744186046513,0,0,0
SHORT,1,40-60,1.5,5231,21,0.41808449627222327,0.27795832536799847,0.30338367424966545,0.22022557828331102,0.14490537182183139,0.4272605620340279,0.29248709615752244,0.3523226916459568,0.274708468744026,0.2234754349072835,0.4305104186580004,0.2980309692219461,0.3683808067291149,0.2926782641942267,0.25387115274326133,0.4328044350984515,0.3014719938826228,0.38348308162875167,0.30797170713056776,0.2919135920474097,0.4328044350984515,0.3028101701395527,0.3899827948766966,0.3165742687822596,0.307398203020455,0.32181991970942453,0.30338367424966545,0,0,0
SHORT,0,60-80,1.5,11293,21,0.43124059151686883,0.28796599663508365,0.2914194633843974,0.20924466483662446,0.12521030726999027,0.4382360754449659,0.301691313202869,0.3417161073231205,0.27105286460639333,0.2121668290091207,0.4403612857522359,0.3044363765164261,0.35809793677499335,0.29478437970424154,0.24829540423271051,0.44124679004693174,0.3072699902594528,0.3739484636500487,0.3148853271938369,0.2966439387231028,0.44124679004693174,0.3075356415478615,0.37571947223944036,0.319312848667316,0.31098910829717524,0.3217887186752856,0.3075356415478615,0,0,0
LONG,2,60-80,2.0,2483,21,0.42408376963350786,0.2899718082964156,0.29520741039065646,0.19975835682641965,0.1300845751107531,0.4321385420861861,0.3093032621828433,0.35481272654047524,0.2601691502215062,0.18203785743052758,0.43455497382198954,0.31776077325815544,0.37374144180426905,0.2795006041079339,0.21345146999597261,0.43576318968989125,0.3189689891260572,0.39589206604913413,0.3125251711639146,0.2690293999194523,0.43576318968989125,0.32098268223922677,0.40434957712444625,0.33266210229561016,0.319774466371325,0.32169150221506243,0.3189689891260572,0,0,0
SHORT,1,20-40,2.5,703,21,0.37980085348506404,0.27311522048364156,0.3314366998577525,0.25177809388335703,0.19914651493598862,0.38975817923186346,0.28733997155049784,0.3584637268847795,0.28165007112375534,0.2716927453769559,0.38975817923186346,0.2930298719772404,0.3655761024182077,0.2901849217638691,0.2887624466571835,0.38975817923186346,0.2930298719772404,0.37695590327169276,0.30014224751066854,0.31436699857752487,0.38975817923186346,0.2930298719772404,0.37695590327169276,0.3058321479374111,0.32716927453769556,0.32073968705547656,0.3058321479374111,0,0,0
LONG,0,60-80,2.5,1112,21,0.381294964028777,0.2760791366906475,0.3327338129496403,0.256294964028777,0.18615107913669066,0.38669064748201437,0.2805755395683453,0.3579136690647482,0.289568345323741,0.25539568345323743,0.38669064748201437,0.2805755395683453,0.36960431654676257,0.30485611510791366,0.2949640287769784,0.3893884892086331,0.2823741007194245,0.3732014388489209,0.31115107913669066,0.3210431654676259,0.3893884892086331,0.28507194244604317,0.3776978417266187,0.31564748201438847,0.3318345323741007,0.3206474820143885,0.31564748201438847,0,0,0
SHORT,1,40-60,2.0,2038,21,0.4028459273797841,0.2772325809617272,0.3223748773307164,0.2365063788027478,0.15309126594700687,0.40873405299313054,0.28900883218842,0.3621197252208047,0.28115799803729147,0.22914622178606478,0.4111874386653582,0.29244357212953875,0.3748773307163886,0.2958783120706575,0.2566241413150147,0.41167811579980373,0.29489695780176645,0.3856722276741904,0.30618253189401373,0.2899901864573111,0.41167811579980373,0.2968596663395486,0.3915603532875368,0.3150147203140334,0.3066732090284593,0.32013738959764465,0.30618253189401373,0,0,0
SHORT,0,0-20,1.5,13687,21,0.4271206254109739,0.269964199605465,0.2687221451011909,0.18850003653101483,0.11302695988894572,0.44618981515306494,0.29465916563162126,0.334258785709067,0.2568130342660919,0.18338569445459194,0.45364214217870974,0.30240374077591875,0.35888068970556003,0.28654928033900784,0.22824578066778695,0.4625557097976182,0.314020603492365,0.38445240008767445,0.31701614670855555,0.2843574194491123,0.46533206692481915,0.3186965733908088,0.3983341857236794,0.33155549061152917,0.31285161101775405,0.3200613721049171,0.314020603492365,0,0,0
LONG,1,60-80,3.0,342,20,0.34502923976608185,0.2982456140350877,0.3333333333333333,0.26900584795321636,0.21052631578947367,0.34502923976608185,0.30701754385964913,0.36257309941520466,0.30701754385964913,0.2719298245614035,0.34502923976608185,0.30701754385964913,0.36257309941520466,0.3157894736842105,0.2894736842105263,0.34502923976608185,0.30701754385964913,0.36257309941520466,0.31871345029239767,0.31871345029239767,0.34502923976608185,0.30701754385964913,0.36257309941520466,0.31871345029239767,0.32456140350877194,0.3191812865497076,0.31871345029239767,0,0,0
SHORT,2,80-100,2.5,730,21,0.4191780821917808,0.28493150684931506,0.27808219178082194,0.19863013698630136,0.11917808219178082,0.4397260273972603,0.3136986301369863,0.33013698630136984,0.25068493150684934,0.17123287671232876,0.4410958904109589,0.31917808219178084,0.3561643835616438,0.2808219178082192,0.20821917808219179,0.44246575342465755,0.32465753424657534,0.38904109589041097,0.3232876712328767,0.25616438356164384,0.44246575342465755,0.33013698630136984,0.4041095890410959,0.3410958904109589,0.3041095890410959,0.31873972602739725,0.3232876712328767,0,0,0
LONG,2,60-80,2.5,910,21,0.4153846153846154,0.2945054945054945,0.2934065934065934,0.2087912087912088,0.14945054945054945,0.42417582417582417,0.310989010989011,0.34725274725274724,0.26043956043956046,0.1989010989010989,0.42527472527472526,0.3142857142857143,0.35934065934065934,0.27912087912087913,0.22967032967032966,0.42637362637362636,0.3142857142857143,0.3769230769230769,0.30439560439560437,0.27692307692307694,0.42637362637362636,0.31648351648351647,0.3824175824175824,0.321978021978022,0.310989010989011,0.3187252747252747,0.3142857142857143,0,0,0
SHORT,2,40-60,1.5,4669,21,0.4272863568215892,0.27650460484043693,0.2550867423431142,0.18440779610194902,0.12979224673377596,0.4388520025701435,0.3032769329620904,0.3238380809595202,0.24823302634397088,0.1835510816020561,0.4427072178196616,0.31377168558577856,0.3589633754551296,0.2812165345898479,0.21610623259798672,0.44292139644463485,0.3199828657100021,0.38894838295138146,0.3227671878346541,0.2816448918397944,0.44292139644463485,0.3206254015849218,0.3994431355750696,0.3366887984579139,0.32769329620903836,0.3186892268151638,0.3206254015849218,0,0,0
LONG,2,60-80,1.5,5060,21,0.4209486166007905,0.28774703557312253,0.2798418972332016,0.1934782608695652,0.1274703557312253,0.43122529644268776,0.30711462450592886,0.33873517786561264,0.2515810276679842,0.183399209486166,0.4341897233201581,0.3140316205533597,0.36086956521739133,0.27707509881422926,0.2191699604743083,0.43557312252964425,0.3175889328063241,0.3875494071146245,0.3118577075098814,0.2756916996047431,0.43557312252964425,0.31897233201581027,0.39545454545454545,0.32984189723320156,0.3241106719367589,0.31836363636363635,0.3175889328063241,0,0,0
SHORT,0,20-40,1.5,10677,20,0.4477849583216259,0.281071462021167,0.2637444975180294,0.18928537978833004,0.11136086915800318,0.46117823358621335,0.30354968624145356,0.3249039992507259,0.252130748337548,0.18282289032499766,0.4651119228247635,0.31132340545096937,0.3515968905123162,0.28360026224594925,0.22515687927320407,0.4684836564578065,0.3168493022384565,0.37107801816989794,0.30598482719865133,0.2739533576847429,0.4688582935281446,0.3176922356467172,0.3751053666760326,0.3123536573943992,0.2940901002154163,0.3183628360026225,0.31132340545096937,0,0,0
SHORT,1,0-20,3.0,352,17,0.3693181818181818,0.2869318181818182,0.32386363636363635,0.2727272727272727,0.19318181818181818,0.3721590909090909,0.2897727272727273,0.35511363636363635,0.3068181818181818,0.2585227272727273,0.3721590909090909,0.2897727272727273,0.36079545454545453,0.3153409090909091,0.2755681818181818,0.3721590909090909,0.2897727272727273,0.36363636363636365,0.32670454545454547,0.30113636363636365,0.3721590909090909,0.2897727272727273,0.36363636363636365,0.32670454545454547,0.3096590909090909,0.31829545454545455,0.3153409090909091,0,0,0
SHORT,1,80-100,2.5,1208,21,0.36341059602649006,0.26490066225165565,0.3360927152317881,0.26903973509933776,0.24503311258278146,0.3658940397350993,0.26986754966887416,0.3609271523178808,0.2980132450331126,0.27483443708609273,0.3658940397350993,0.2706953642384106,0.36920529801324503,0.30629139072847683,0.2955298013245033,0.3658940397350993,0.2706953642384106,0.3741721854304636,0.31374172185430466,0.3129139072847682,0.3658940397350993,0.2706953642384106,0.37665562913907286,0.31788079470198677,0.3220198675496689,0.3178476821192053,0.31374172185430466,0,0,0
LONG,1,40-60,3.5,145,16,0.3310344827586207,0.25517241379310346,0.3586206896551724,0.296551724137931,0.2689655172413793,0.3310344827586207,0.25517241379310346,0.3793103448275862,0.32413793103448274,0.2896551724137931,0.3310344827586207,0.25517241379310346,0.3793103448275862,0.32413793103448274,0.30344827586206896,0.3310344827586207,0.25517241379310346,0.3793103448275862,0.33793103448275863,0.32413793103448274,0.3310344827586207,0.25517241379310346,0.3793103448275862,0.33793103448275863,0.3310344827586207,0.3177931034482759,0.3310344827586207,0,0,0
SHORT,0,40-60,2.0,3424,21,0.4322429906542056,0.27920560747663553,0.2850467289719626,0.20210280373831777,0.1366822429906542,0.44100467289719625,0.2929322429906542,0.339661214953271,0.2657710280373832,0.20940420560747663,0.44188084112149534,0.29614485981308414,0.3533878504672897,0.28417056074766356,0.24561915887850466,0.4433411214953271,0.2996495327102804,0.36419392523364486,0.3028621495327103,0.2929322429906542,0.4433411214953271,0.3008177570093458,0.3723714953271028,0.3110397196261682,0.303446261682243,0.3175700934579439,0.3008177570093458,0,0,0
LONG,1,80-100,4.0,104,17,0.27884615384615385,0.2692307692307692,0.40384615384615385,0.3173076923076923,0.2980769230769231,0.27884615384615385,0.2692307692307692,0.41346153846153844,0.3173076923076923,0.3076923076923077,0.27884615384615385,0.2692307692307692,0.41346153846153844,0.3173076923076923,0.3076923076923077,0.27884615384615385,0.2692307692307692,0.41346153846153844,0.3269230769230769,0.3076923076923077,0.27884615384615385,0.2692307692307692,0.41346153846153844,0.3269230769230769,0.3076923076923077,0.3173076923076923,0.3076923076923077,0,0,0
LONG,0,0-20,1.5,11227,21,0.4193462189364924,0.277010777589739,0.2925982007660105,0.20664469582257058,0.1276387280662688,0.4379620557584395,0.2946468335263205,0.3342834238888394,0.25652444998663937,0.19631246103144206,0.4438407410706333,0.30426650040081943,0.34924735013806,0.27620913868353075,0.23087200498797542,0.45203527211187317,0.315756658056471,0.36723969003295626,0.29491404649505654,0.27514028680858643,0.45372762091386837,0.3204774205041418,0.3838068940945934,0.31344081232742493,0.30408835842166204,0.3171212256168166,0.30426650040081943,0,0,0
SHORT,2,80-100,1.5,4737,21,0.43297445640700866,0.27042431918936033,0.24002533248891703,0.17162761241291957,0.10428541270846527,0.4578847371754275,0.3073675321933713,0.320244880726198,0.2429807895292379,0.15980578425163605,0.46084019421574834,0.3177116318344944,0.35148828372387586,0.28097952290479206,0.19864893392442473,0.4635845471817606,0.32594469073253113,0.3825205826472451,0.32003377665188937,0.25965801139962,0.4646400675533038,0.33016677221870383,0.40278657378087396,0.34388853704876504,0.3164450073886426,0.3170783196115685,0.32003377665188937,0,0,0
SHORT,1,0-20,3.5,157,15,0.3375796178343949,0.28662420382165604,0.3375796178343949,0.2929936305732484,0.19745222929936307,0.3375796178343949,0.28662420382165604,0.3630573248407643,0.3184713375796178,0.2611464968152866,0.3375796178343949,0.28662420382165604,0.36942675159235666,0.3248407643312102,0.27388535031847133,0.3375796178343949,0.28662420382165604,0.37579617834394907,0.34394904458598724,0.3057324840764331,0.3375796178343949,0.28662420382165604,0.37579617834394907,0.34394904458598724,0.31210191082802546,0.316687898089172,0.3248407643312102,0,0,0
SHORT,0,40-60,1.5,10374,21,0.4332947754000386,0.280605359552728,0.2861962598804704,0.19616348563716984,0.11731251204935415,0.4413919413919414,0.2950645845382687,0.34287642182379025,0.26219394640447274,0.19481395797185272,0.4424522845575477,0.29872758820127243,0.3607094659726239,0.2840755735492578,0.23443223443223443,0.44370541738962793,0.3015230383651436,0.37449392712550605,0.3042220936957779,0.28359359938307305,0.44399460188933876,0.3023905918642761,0.3790244842876422,0.31058415268941586,0.2967032967032967,0.3164218237902448,0.3015230383651436,0,0,0
LONG,1,0-20,1.5,7283,20,0.3980502540162021,0.2736509680076891,0.309213236303721,0.2345187422765344,0.1622957572428944,0.4072497597144034,0.2912261430729095,0.34395166826857065,0.2758478648908417,0.220925442812028,0.409583962652753,0.2980914458327612,0.3571330495674859,0.2906769188521214,0.2505835507345874,0.4098585747631471,0.3022106274886722,0.37237402169435674,0.3056432788685981,0.281065494988329,0.4098585747631471,0.30385830015103665,0.37937663050940545,0.3129204997940409,0.2987779761087464,0.3159577097349993,0.30385830015103665,0,0,0
SHORT,2,40-60,2.0,2119,20,0.4209532798489854,0.2737140160453044,0.2538933459178858,0.1849929211892402,0.13921661160924964,0.43086361491269465,0.3001415762151958,0.3218499292118924,0.24303916941953752,0.1854648419065597,0.43605474280320905,0.31052383199622463,0.3600755073147711,0.28126474752241626,0.21283624351109015,0.43652666352052855,0.316658801321378,0.38461538461538464,0.32232184992921187,0.27418593676262387,0.43652666352052855,0.316658801321378,0.39688532326569137,0.33553563001415765,0.3218499292118924,0.31586597451628134,0.316658801321378,0,0,0
LONG,0,0-20,2.5,1085,21,0.41566820276497696,0.26175115207373273,0.2912442396313364,0.21751152073732719,0.15483870967741936,0.4414746543778802,0.2783410138248848,0.32350230414746545,0.2552995391705069,0.2129032258064516,0.4525345622119816,0.29493087557603687,0.3336405529953917,0.2654377880184332,0.23870967741935484,0.4599078341013825,0.3152073732718894,0.36036866359447006,0.2820276497695853,0.26359447004608294,0.4608294930875576,0.3244239631336406,0.38341013824884795,0.3069124423963134,0.2995391705069124,0.31576036866359447,0.2995391705069124,0,0,0
LONG,2,80-100,2.5,944,21,0.4173728813559322,0.2891949152542373,0.2786016949152542,0.19703389830508475,0.1281779661016949,0.4226694915254237,0.3061440677966102,0.3305084745762712,0.2510593220338983,0.17478813559322035,0.4247881355932203,0.3146186440677966,0.3527542372881356,0.2764830508474576,0.21716101694915255,0.4258474576271186,0.3177966101694915,0.3781779661016949,0.3156779661016949,0.2828389830508475,0.4279661016949153,0.3188559322033898,0.3877118644067797,0.3305084745762712,0.3209745762711864,0.3155084745762711,0.3177966101694915,0,0,0
SHORT,0,0-20,2.0,4503,20,0.4150566289140573,0.2633799689096158,0.26426826560071065,0.18543193426604485,0.11814345991561181,0.43659782367310684,0.2864756828780813,0.3255607372862536,0.2553852986897624,0.18787475016655564,0.4425938263379969,0.29535864978902954,0.3506551188096824,0.28159005107705976,0.22740395292027538,0.45525205418609815,0.3097934710193205,0.37841439040639574,0.31667777037530537,0.27470575172107486,0.4581390184321563,0.3144570286475683,0.39484787919165,0.33089051743282255,0.303353320008883,0.3148922940262047,0.3097934710193205,0,0,0
LONG,1,80-100,3.5,213,18,0.29577464788732394,0.27230046948356806,0.39436619718309857,0.3051643192488263,0.27230046948356806,0.29577464788732394,0.27230046948356806,0.39906103286384975,0.3051643192488263,0.28169014084507044,0.29577464788732394,0.27230046948356806,0.39906103286384975,0.3051643192488263,0.29107981220657275,0.29577464788732394,0.27230046948356806,0.40375586854460094,0.3145539906103286,0.30985915492957744,0.29577464788732394,0.27230046948356806,0.40375586854460094,0.3145539906103286,0.30985915492957744,0.3139906103286385,0.29577464788732394,0,0,0
LONG,1,0-20,2.5,1369,18,0.3776479181884587,0.27611395178962744,0.3301680058436815,0.25931336742147554,0.1775018261504748,0.3798392987582177,0.28268809349890434,0.3535427319211103,0.2914536157779401,0.23301680058436816,0.3805697589481373,0.2841490138787436,0.3593864134404675,0.30241051862673485,0.26150474799123447,0.3805697589481373,0.28634039444850257,0.36742147552958365,0.3089846603360117,0.2907231555880205,0.3805697589481373,0.28634039444850257,0.3681519357195033,0.3119065010956903,0.2972972972972973,0.3131044558071585,0.30241051862673485,0,0,0
LONG,1,20-40,3.5,118,18,0.2796610169491525,0.23728813559322035,0.3813559322033898,0.3135593220338983,0.211864406779661,0.2796610169491525,0.23728813559322035,0.3983050847457627,0.3389830508474576,0.2542372881355932,0.2796610169491525,0.23728813559322035,0.4067796610169492,0.3474576271186441,0.288135593220339,0.288135593220339,0.2457627118644068,0.423728813559322,0.3644067796610169,0.3305084745762712,0.288135593220339,0.2457627118644068,0.423728813559322,0.3728813559322034,0.3474576271186441,0.3128813559322034,0.288135593220339,0,0,0
SHORT,1,0-20,2.0,2700,20,0.39925925925925926,0.2696296296296296,0.2966666666666667,0.22407407407407406,0.15666666666666668,0.4122222222222222,0.2848148148148148,0.33555555555555555,0.26814814814814814,0.21888888888888888,0.4159259259259259,0.2903703703703704,0.34925925925925927,0.2851851851851852,0.24703703703703703,0.4177777777777778,0.2962962962962963,0.362962962962963,0.302962962962963,0.28629629629629627,0.4185185185185185,0.2974074074074074,0.36814814814814817,0.3085185185185185,0.30666666666666664,0.3127703703703703,0.2974074074074074,0,0,0
LONG,1,0-20,2.0,3468,19,0.3881199538638985,0.2750865051903114,0.3209342560553633,0.2497116493656286,0.16782006920415224,0.39071510957324107,0.28546712802768165,0.34717416378316035,0.2825836216839677,0.22404844290657439,0.39273356401384085,0.2880622837370242,0.3566897347174164,0.29498269896193774,0.2537485582468281,0.39302191464821223,0.2909457900807382,0.3644752018454441,0.30478662053056516,0.2820069204152249,0.39302191464821223,0.29209919261822376,0.36966551326412916,0.3094002306805075,0.29296424452133796,0.3124106113033449,0.29498269896193774,0,0,0
SHORT,2,60-80,2.0,2499,21,0.4069627851140456,0.2665066026410564,0.2585034013605442,0.18607442977190877,0.12164865946378552,0.41936774709883956,0.2973189275710284,0.32973189275710285,0.24889955982392958,0.18327330932372948,0.4221688675470188,0.3045218087234894,0.3565426170468187,0.2769107643057223,0.21928771508603442,0.42697078831532614,0.31092436974789917,0.38375350140056025,0.3133253301320528,0.27050820328131253,0.42697078831532614,0.3129251700680272,0.3905562224889956,0.33133253301320525,0.30012004801920766,0.3106042416966786,0.31092436974789917,0,0,0
LONG,2,20-40,1.5,5263,20,0.3860915827474824,0.2650579517385522,0.27911837355120656,0.1972259167775033,0.147634429032871,0.39502185065551965,0.2878586357590728,0.331749952498575,0.25479764392931786,0.19494584837545126,0.39863195895876874,0.296028880866426,0.3564506935208056,0.2851985559566787,0.22610678320349611,0.4007220216606498,0.30153904617138516,0.38552156564696943,0.32110963328899866,0.2861485844575337,0.4007220216606498,0.3021090632718982,0.3919817594527836,0.33460003800114,0.3294698840965229,0.3102337070112104,0.3021090632718982,0,0,0
SHORT,1,40-60,2.5,686,21,0.3760932944606414,0.25801749271137026,0.3206997084548105,0.24489795918367346,0.16909620991253643,0.38338192419825073,0.2653061224489796,0.36005830903790087,0.282798833819242,0.23177842565597667,0.3877551020408163,0.26822157434402333,0.37026239067055394,0.29300291545189505,0.25801749271137026,0.3877551020408163,0.27113702623906705,0.37900874635568516,0.3032069970845481,0.2784256559766764,0.3877551020408163,0.2755102040816326,0.38629737609329445,0.31486880466472306,0.2944606413994169,0.3099125364431487,0.2944606413994169,0,0,0
LONG,2,80-100,3.5,111,16,0.3153153153153153,0.2882882882882883,0.3333333333333333,0.27927927927927926,0.2882882882882883,0.3153153153153153,0.2882882882882883,0.36036036036036034,0.2882882882882883,0.2882882882882883,0.3153153153153153,0.2882882882882883,0.36036036036036034,0.2972972972972973,0.2882882882882883,0.3153153153153153,0.2882882882882883,0.36036036036036034,0.2972972972972973,0.3153153153153153,0.3153153153153153,0.2882882882882883,0.36036036036036034,0.2972972972972973,0.3153153153153153,0.30990990990990985,0.2972972972972973,0,0,0
SHORT,1,60-80,2.5,920,21,0.3684782608695652,0.2858695652173913,0.30434782608695654,0.23369565217391305,0.20108695652173914,0.3717391304347826,0.2902173913043478,0.3358695652173913,0.27065217391304347,0.24456521739130435,0.3717391304347826,0.29130434782608694,0.3391304347826087,0.27717391304347827,0.28043478260869564,0.37282608695652175,0.29347826086956524,0.35108695652173916,0.29782608695652174,0.3119565217391304,0.37282608695652175,0.29347826086956524,0.35434782608695653,0.3032608695652174,0.3282608695652174,0.3098260869565218,0.3032608695652174,0,0,0
SHORT,0,60-80,2.0,3855,21,0.41089494163424123,0.2767833981841764,0.2848249027237354,0.2106355382619974,0.1377431906614786,0.4178988326848249,0.28845654993514913,0.32944228274967574,0.26044098573281455,0.21608300907911804,0.42023346303501946,0.2905317769130999,0.3437094682230869,0.28041504539559015,0.24876783398184177,0.4204928664072633,0.29234760051880676,0.3569390402075227,0.2975356679636835,0.28845654993514913,0.4204928664072633,0.2926070038910506,0.3574578469520104,0.30038910505836575,0.29961089494163423,0.3097276264591439,0.2926070038910506,0,0,0
LONG,0,80-100,3.0,256,19,0.3515625,0.23046875,0.3046875,0.2578125,0.2421875,0.3671875,0.23828125,0.33203125,0.296875,0.28125,0.3671875,0.23828125,0.33984375,0.3125,0.3125,0.37109375,0.23828125,0.3515625,0.3203125,0.34765625,0.37109375,0.23828125,0.3515625,0.3203125,0.359375,0.3096875,0.3203125,0,0,0
SHORT,2,60-80,1.5,5420,21,0.4086715867158672,0.26383763837638374,0.2518450184501845,0.18394833948339484,0.12398523985239852,0.42140221402214023,0.29538745387453874,0.32250922509225094,0.2444649446494465,0.18081180811808117,0.42416974169741695,0.30313653136531366,0.3492619926199262,0.2725092250922509,0.21568265682656826,0.42915129151291515,0.31088560885608857,0.3841328413284133,0.31439114391143913,0.2710332103321033,0.42915129151291515,0.31365313653136534,0.3904059040590406,0.3300738007380074,0.3060885608856089,0.3096236162361623,0.31088560885608857,0,0,0
LONG,2,60-80,3.0,312,21,0.36538461538461536,0.266025641025641,0.3141025641025641,0.22435897435897437,0.16987179487179488,0.3717948717948718,0.27884615384615385,0.3685897435897436,0.27884615384615385,0.20833333333333334,0.3717948717948718,0.27884615384615385,0.375,0.30128205128205127,0.2564102564102564,0.3717948717948718,0.27884615384615385,0.3814102564102564,0.3141025641025641,0.2916666666666667,0.3717948717948718,0.27884615384615385,0.38782051282051283,0.32371794871794873,0.3108974358974359,0.3096153846153846,0.3108974358974359,0,0,0
LONG,2,80-100,2.0,2308,21,0.41767764298093585,0.27339688041594457,0.255632582322357,0.1789428076256499,0.11308492201039862,0.42677642980935876,0.30285961871750433,0.3145580589254766,0.23570190641247835,0.1655112651646447,0.4285095320623917,0.30849220103986136,0.33925476603119586,0.2690641247833622,0.19800693240901213,0.42980935875216636,0.3141247833622184,0.3700173310225303,0.31325823223570193,0.2738301559792028,0.4311091854419411,0.3145580589254766,0.3821490467937608,0.33015597920277295,0.31672443674176776,0.30812824956672447,0.3141247833622184,0,0,0
LONG,2,80-100,3.0,305,21,0.36065573770491804,0.29180327868852457,0.3016393442622951,0.2098360655737705,0.1737704918032787,0.3639344262295082,0.29508196721311475,0.3475409836065574,0.26229508196721313,0.20655737704918034,0.3639344262295082,0.3016393442622951,0.3639344262295082,0.2786885245901639,0.23934426229508196,0.36721311475409835,0.30491803278688523,0.3770491803278688,0.3016393442622951,0.28852459016393445,0.36721311475409835,0.3081967213114754,0.3836065573770492,0.3114754098360656,0.30491803278688523,0.3070163934426229,0.30491803278688523,0,0,0
LONG,2,80-100,1.5,4658,21,0.4199227136109918,0.26771146414770286,0.2471017604121941,0.17217689995706312,0.11206526406182911,0.4325890940317733,0.29819665092314296,0.3076427651352512,0.22971232288535853,0.16273078574495492,0.4364534134821812,0.3044224989265779,0.3359811077715758,0.26277372262773724,0.19557750107342206,0.4386002576212967,0.3119364534134822,0.37011592958351225,0.3085015027908974,0.2732932589094032,0.43924431086303134,0.31386861313868614,0.38407041648776297,0.32868183769858306,0.3183769858308287,0.3068699012451696,0.3085015027908974,0,0,0
LONG,2,40-60,2.0,2572,21,0.3880248833592535,0.2686625194401244,0.27682737169517885,0.1947900466562986,0.13063763608087092,0.39346811819595645,0.2846034214618974,0.3324261275272162,0.25194401244167963,0.18040435458786935,0.3977449455676516,0.2904354587869362,0.3545878693623639,0.2838258164852255,0.2192846034214619,0.4000777604976672,0.29665629860031106,0.37830482115085534,0.31337480559875586,0.2690513219284603,0.4000777604976672,0.29821150855365475,0.39191290824261277,0.33164852255054433,0.32309486780715396,0.30600311041990674,0.29821150855365475,0,0,0
LONG,2,0-20,1.5,7797,19,0.3755290496344748,0.25330255226369114,0.2666410157752982,0.19661408233936128,0.15390534821085033,0.38758496857765806,0.27920995254585096,0.3305117352828011,0.2458637937668334,0.19045786841092727,0.39015005771450556,0.28818776452481726,0.35924073361549314,0.27985122483006286,0.2157239964088752,0.3918173656534565,0.2942157239964089,0.38784147749134285,0.3217904322175196,0.27356675644478645,0.39271514685135306,0.2975503398743106,0.3977170706682057,0.33948954726176733,0.3225599589585738,0.305281518532769,0.2975503398743106,0,0,0
