condition,condition_value,horizon_bars,observations,mean_return,median_return,std_return,win_rate_positive,mean_displacement_points,median_displacement_points,window,validation_start,validation_end
zscore_60,<=-2.5,5,770,-7.563781834098586e-05,-9.424202315844177e-05,0.0021661269097261295,0.461038961038961,-0.8373376623376624,-1.25,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,<=-2.5,10,770,-0.00028841551693886415,-0.00014203739179069474,0.0028564964587045123,0.4675324675324675,-3.318831168831169,-1.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,<=-2.5,20,770,-0.0006470906756375845,-0.0004109469297677304,0.003942799627927026,0.43896103896103894,-7.613311688311688,-4.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,<=-2.5,30,770,-0.0008933693594318513,-0.0005172026754525771,0.004878278613749814,0.43766233766233764,-10.783116883116882,-5.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,<=-2.5,60,770,-0.0006636289462556746,-0.0006151752155013623,0.00706239172082625,0.45324675324675323,-8.759415584415585,-7.625,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,>=2.5,1,605,-4.150782869801007e-05,-6.153215054871541e-05,0.0015713583485042727,0.4512396694214876,-0.509090909090909,-0.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,>=2.5,3,605,-0.00019208011929003514,-0.00015288474401364827,0.0021888113610873733,0.43636363636363634,-2.362809917355372,-2.0,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,>=2.5,5,605,-0.0002127528495865349,-6.582556225998015e-05,0.002646528282297448,0.4809917355371901,-2.6971074380165287,-0.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,>=2.5,10,605,0.00012035391723618512,0.0001286642506379554,0.003395934000551515,0.5322314049586777,1.290082644628099,1.5,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,>=2.5,20,605,0.0003870142586730852,0.0004579054098252655,0.0045244321234435845,0.5586776859504132,4.389256198347107,5.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,>=2.5,30,605,0.0003326287983514404,0.0006309918785238899,0.005878984906098707,0.5867768595041323,3.7016528925619836,7.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_60,>=2.5,60,603,-0.00036098275650750663,0.0006670574680116559,0.007283885670946629,0.5373134328358209,-4.623963515754561,7.75,6,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
zscore_30,-1.0:0,1,6380,3.5266994830206557e-06,0.0,0.0009429227266402518,0.4935736677115988,0.03467868338557994,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.0:0,3,6378,2.7010220996424452e-05,2.2605279635934394e-05,0.001676352297029053,0.5133270617748511,0.3002900595798056,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.0:0,5,6376,4.216493262303815e-05,4.470472531181713e-05,0.001998013899869328,0.5218005018820577,0.47204360100376414,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.0:0,10,6372,5.981802952626455e-05,0.00013239482972560168,0.002549621665460024,0.5430006277463905,0.6854598242310107,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.0:0,20,6371,7.58571281031267e-05,0.0001708598522063287,0.0035722243418943515,0.5380630984146916,0.8502197457228065,2.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.0:0,30,6371,0.00017629110598096128,0.00019059720457437201,0.004567203148794855,0.5346099513420185,1.9880709464762203,2.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.0:0,60,6344,0.00040570587645399404,0.00034661395685642304,0.006472364937465135,0.5354665825977302,4.561357187894073,4.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.5:-1.0,1,2945,-8.807153454848374e-07,0.0,0.0007998505746260662,0.49813242784380307,-0.01697792869269949,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.5:-1.0,3,2945,4.971644219380389e-06,4.3375479841234466e-05,0.0012922170058939004,0.5181663837011885,0.04728353140916808,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.5:-1.0,5,2945,5.011921607056905e-06,6.542076455073875e-05,0.0017222260031196682,0.5252971137521223,0.036926994906621394,0.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.5:-1.0,10,2945,8.626796843923212e-05,0.00014670131612026793,0.002306452454665249,0.5409168081494058,0.966044142614601,1.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.5:-1.0,20,2945,0.00018927680222820248,0.00022057526027885466,0.0031898188311081676,0.5395585738539899,2.1402376910016976,2.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.5:-1.0,30,2945,0.00022859152357718052,0.0003084787590339477,0.0038747586423352708,0.5568760611205433,2.5789473684210527,3.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-1.5:-1.0,60,2943,0.0003690397466802684,0.0003471017007983246,0.005290982891767338,0.5361875637104995,4.241675161399932,4.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.0:-1.5,1,2055,-1.2629134087863668e-05,0.0,0.0007763706500109751,0.491970802919708,-0.15437956204379563,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.0:-1.5,3,2055,-4.831088464790399e-05,4.1715334556879924e-05,0.0015134535153973133,0.5138686131386861,-0.5880778588807786,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.0:-1.5,5,2055,-5.440639300203449e-05,4.63456458266176e-05,0.001903962511409542,0.5260340632603406,-0.6763990267639902,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.0:-1.5,10,2055,-8.012359971743837e-05,8.351428094210966e-05,0.002372557036792071,0.5177615571776155,-1.0125304136253042,1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.0:-1.5,20,2055,-0.00010853130092756605,0.00012983921577114366,0.0032155531079326467,0.5221411192214112,-1.3653284671532846,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.0:-1.5,30,2055,-4.9979694142904415e-05,0.0002233040060739544,0.004020090459043514,0.5309002433090024,-0.7492700729927008,2.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.0:-1.5,60,2055,0.00012866283608528305,0.00038890032713378986,0.004935710270846638,0.5313868613138686,1.3663017031630171,4.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.5:-2.0,1,1017,2.4546557602607024e-05,4.356634064528464e-05,0.000667617527453809,0.5260570304818093,0.2888397246804326,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.5:-2.0,3,1017,3.6847009353178146e-05,8.769429767818693e-05,0.0011563172258195207,0.5349065880039331,0.43559488692232057,1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.5:-2.0,5,1017,8.560215025214579e-05,0.000128131206355242,0.0014719298199229133,0.5535889872173058,1.007866273352999,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.5:-2.0,10,1017,0.00010505241997614437,0.00016576188305506,0.0020329733631139,0.5496558505408063,1.2222222222222223,2.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.5:-2.0,20,1017,0.0002935019896133303,0.0004038514676811822,0.002913338928447024,0.5850540806293019,3.3616027531956734,4.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.5:-2.0,30,1017,0.00027993134558887043,0.0005952254416359271,0.0036305658575773807,0.5742379547689282,3.1851032448377583,7.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,-2.5:-2.0,60,1017,0.0003867973675739673,0.000672378266999285,0.004767576181568904,0.5712881022615536,4.456243854473943,7.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,0:1.0,1,6800,1.06527214208245e-05,0.0,0.000631107892493517,0.4908823529411765,0.12106617647058823,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,0:1.0,3,6800,2.0398319946708e-05,2.1592966277794723e-05,0.001211920218615014,0.5083823529411765,0.22518382352941177,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,0:1.0,5,6800,5.034073444733884e-05,2.151764147817481e-05,0.0018163106973166283,0.5075,0.5645588235294118,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,0:1.0,10,6799,8.800448275964169e-05,4.1744067124538375e-05,0.002615425609702447,0.5116928960141197,0.9736725989116046,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,0:1.0,20,6794,0.0001788797336146118,0.0001134146978735151,0.0037517708782456517,0.5284074183102738,2.0320871357079775,1.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,0:1.0,30,6790,0.00022702726550687086,0.00015171711561778878,0.0047309287812075974,0.5269513991163476,2.5149484536082474,1.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,0:1.0,60,6789,0.00042513410836109877,0.0002491224096932143,0.007278882840012273,0.5282073943143321,4.616843423184563,3.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.0:1.5,1,3664,4.5446137018615936e-06,0.0,0.0006603078642553724,0.4893558951965066,0.04892194323144105,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.0:1.5,3,3664,3.420530560042019e-05,2.178340919345434e-05,0.001265923713837745,0.5084606986899564,0.3857805676855895,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.0:1.5,5,3664,5.728370037444337e-05,2.1668942556840598e-05,0.0015890349799546459,0.5065502183406113,0.6434224890829694,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.0:1.5,10,3664,7.68122102579271e-05,2.2646225923073082e-05,0.0024889373148288215,0.5073689956331878,0.8661981441048034,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.0:1.5,20,3663,8.396456495257857e-05,6.446344922439451e-05,0.0037303064455831737,0.5148785148785149,0.8623396123396123,0.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.0:1.5,30,3663,9.269686028059938e-05,0.00011078859320634571,0.004286726882416376,0.5236145236145237,0.9678542178542179,1.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.0:1.5,60,3663,0.00011437508057648971,4.4012147352612274e-05,0.006071254484194583,0.5036855036855037,1.1594321594321595,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.5:2.0,1,2544,3.965086431555881e-05,-2.052502337007711e-05,0.0011112003742857464,0.47327044025157233,0.46924135220125784,-0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.5:2.0,3,2544,4.632717758749542e-05,0.0,0.00137666948051877,0.4913522012578616,0.543435534591195,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.5:2.0,5,2544,2.632375097546482e-05,0.0,0.0016041869699110567,0.4992138364779874,0.3086674528301887,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.5:2.0,10,2544,6.690042190032009e-05,9.740512740608054e-06,0.002426534323862675,0.5,0.7752555031446541,0.125,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.5:2.0,20,2541,0.00013536766911637465,6.774761754213543e-05,0.0036457201380046115,0.51357733175915,1.517611176702086,0.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.5:2.0,30,2539,0.0002238714905491794,0.00015603362524618802,0.004247012842934935,0.5293422607325718,2.596888538794801,1.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,1.5:2.0,60,2539,0.0002339034505699755,0.0002329866773982392,0.005739678603707987,0.5301299724300906,2.574635683339898,2.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,2.0:2.5,1,1182,-5.465434371053926e-06,-2.0184790115229667e-05,0.0006748611608589244,0.47715736040609136,-0.05308798646362098,-0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,2.0:2.5,3,1182,9.814575577323704e-06,0.0,0.0012087230246759645,0.49238578680203043,0.14657360406091371,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,2.0:2.5,5,1182,9.166072777528607e-06,0.0,0.0015205165694301842,0.49915397631133673,0.1463620981387479,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,2.0:2.5,10,1182,4.068690056200565e-05,-2.1561684690918348e-05,0.002869585397732132,0.48646362098138746,0.4498730964467005,-0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,2.0:2.5,20,1182,7.752793351009162e-05,2.1871818942198473e-05,0.0035778434291212514,0.5025380710659898,0.8627326565143824,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,2.0:2.5,30,1179,0.00011492224902065445,0.00012740747032458088,0.0045593181815106664,0.5122985581000848,1.2215860899067006,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,2.0:2.5,60,1179,0.0004148773013287186,0.00025857053588751455,0.00619645518749965,0.5284139100932994,4.4985156912637825,3.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,<=-2.5,1,530,-5.222295203096736e-05,4.30974866140188e-05,0.0010466540648192838,0.5169811320754717,-0.5976415094339622,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,<=-2.5,3,530,-6.065823412551061e-05,0.0,0.0016755232234331615,0.49245283018867925,-0.720754716981132,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,<=-2.5,5,530,-0.0001475272414418331,-8.61270819447757e-05,0.002182964378657403,0.469811320754717,-1.7089622641509434,-1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,<=-2.5,10,530,-0.0002877598846614623,-0.00012785835540507495,0.0028773509320997935,0.4660377358490566,-3.341509433962264,-1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,<=-2.5,20,530,-0.00026383611782435475,5.422282111477994e-05,0.003661871611094378,0.5075471698113208,-3.0966981132075473,0.625,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,<=-2.5,30,530,-0.0001990566466822063,0.00014757309872637236,0.00440027037145297,0.5207547169811321,-2.3849056603773584,1.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,<=-2.5,60,530,0.00018376977823235976,0.000390807805357829,0.005427752194798457,0.539622641509434,1.9886792452830189,4.625,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,>=2.5,1,527,-4.784729451230573e-05,-6.492944333824635e-05,0.0008620668559379299,0.4364326375711575,-0.5901328273244781,-0.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,>=2.5,3,527,-6.124144968866695e-05,-4.149549773846406e-05,0.0014700716005436086,0.47248576850094876,-0.7258064516129032,-0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,>=2.5,5,527,-8.960609854789526e-05,-0.00010294208478311972,0.0019842809676313446,0.4573055028462998,-1.051707779886148,-1.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,>=2.5,10,527,4.305726064397409e-05,-8.182971236858627e-05,0.0034346749223259114,0.476280834914611,0.3913662239089184,-1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,>=2.5,20,527,0.00033223921125289513,0.0,0.004646643172558373,0.4990512333965844,3.5782732447817835,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,>=2.5,30,526,0.00043982300339524453,6.360780130898469e-05,0.005161395773183936,0.5038022813688213,4.781368821292776,0.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_30,>=2.5,60,526,0.0009686283316933974,0.0004264269945520871,0.007095096694307589,0.532319391634981,10.81796577946768,5.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.0:0,1,6130,1.5121246382102735e-05,0.0,0.0009530747405741354,0.49216965742251223,0.16113376835236543,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.0:0,3,6129,3.450133286351655e-05,2.223902504105979e-05,0.0016356570052606261,0.5131342796541034,0.37705987926252243,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.0:0,5,6128,3.4217408352369274e-05,4.348676923271455e-05,0.0019129996762322723,0.5217036553524804,0.36777904699738906,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.0:0,10,6123,5.7731437887911424e-05,0.00010731456043955312,0.002440763044463959,0.5343785725951331,0.6405765147803364,1.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.0:0,20,6118,6.515645342696699e-05,0.00013431698935173486,0.0035017416353864926,0.5333442301405689,0.7151438378555084,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.0:0,30,6113,0.0001562278735768358,0.00019059720457437201,0.004632770469184749,0.5319810240471127,1.6981841976116474,2.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.0:0,60,6093,0.0007117551613599781,0.000366197789888556,0.006791961182870839,0.539963892991958,7.922821270310192,4.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.5:-1.0,1,2886,1.0917764710017786e-05,0.0,0.0007147904144833657,0.4979209979209979,0.12759875259875259,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.5:-1.0,3,2886,-4.648307318404178e-06,4.4923349689196534e-05,0.0012409239212915714,0.5200970200970201,-0.0628031878031878,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.5:-1.0,5,2886,-1.846085048609235e-05,4.4898634644630064e-05,0.0015876993044748426,0.5166320166320166,-0.23224185724185725,0.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.5:-1.0,10,2886,9.643334855971053e-06,8.76545886187019e-05,0.0021420142638074583,0.5277200277200277,0.07631670131670132,1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.5:-1.0,20,2886,8.89482330317293e-05,0.000191004214955659,0.002968306422457342,0.5353430353430353,0.952009702009702,2.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.5:-1.0,30,2886,0.00017231771884757124,0.0003112144107073611,0.00343649923000918,0.544005544005544,1.917966042966043,3.625,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-1.5:-1.0,60,2877,0.00013707067599578836,0.00022958422297225667,0.005259889028476152,0.5175530066041015,1.4300486618004866,2.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.0:-1.5,1,1812,-5.960791208456096e-06,0.0,0.0007467398647765123,0.4928256070640177,-0.07491721854304635,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.0:-1.5,3,1812,8.986209751353039e-06,6.384901992895209e-05,0.0012403692654835926,0.5226269315673289,0.0809878587196468,0.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.0:-1.5,5,1812,2.63155626780109e-05,8.652163494804466e-05,0.001578076317328354,0.5402869757174393,0.2629690949227373,1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.0:-1.5,10,1812,3.714547869598267e-05,0.0001299336321619604,0.00213478766237473,0.532560706401766,0.35858167770419425,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.0:-1.5,20,1812,0.0001415758251377953,0.00025031334231395697,0.0030661261337383908,0.5408388520971302,1.5070364238410596,2.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.0:-1.5,30,1812,0.0003448123237356882,0.00043930677824144393,0.003500489561256225,0.5678807947019867,3.811810154525386,5.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.0:-1.5,60,1812,0.0006523056785263517,0.0006954933743000824,0.004885228270424306,0.5711920529801324,7.360927152317881,7.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.5:-2.0,1,991,-6.533704299939493e-06,2.2842001873080164e-05,0.0007466984586977565,0.5146316851664985,-0.08753784056508578,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.5:-2.0,3,991,9.315955535188463e-06,0.00010885657058268272,0.0012478022160780995,0.5388496468213926,0.07416750756811302,1.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.5:-2.0,5,991,6.834301289382877e-05,0.0001251877816725866,0.001541535362091291,0.5358224016145308,0.7595862764883956,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.5:-2.0,10,991,0.0002117083212242384,0.0002953088086399269,0.00216341161508413,0.5600403632694249,2.3597376387487388,3.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.5:-2.0,20,991,0.00040158351005450564,0.0004349318988210449,0.0029212149272264715,0.579212916246216,4.564581231079718,5.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.5:-2.0,30,991,0.0005343461788165651,0.0004789689105635375,0.003630465422227694,0.5691220988900101,6.052219979818365,5.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,-2.5:-2.0,60,991,0.0006560328949417794,0.0006592238171185816,0.004810542924682888,0.5640766902119072,7.410948536831484,7.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,0:1.0,1,7274,9.224054934092032e-07,0.0,0.0007073377528456869,0.49023920813857574,0.013678856200164971,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,0:1.0,3,7273,1.2192192886848003e-05,2.137894174247812e-05,0.0013765436206975969,0.5069434896191393,0.14698198817544342,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,0:1.0,5,7272,5.113886850722258e-05,2.2771004965727037e-05,0.0020196412879304026,0.5116886688668867,0.5973253575357536,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,0:1.0,10,7272,0.00011162140919663108,8.469713421632719e-05,0.002925381473908536,0.5266776677667767,1.3191006600660067,1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,0:1.0,20,7267,0.00016305224550697666,0.00012925741614422392,0.004336394739678801,0.5304802531993945,1.9069767441860466,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,0:1.0,30,7262,8.541516287233421e-05,0.00010757679774708873,0.005271112968035207,0.5191407325805564,0.9709446433489397,1.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,0:1.0,60,7261,1.6484883913736587e-07,0.00012464683397039877,0.007019623624870715,0.5130147362622228,-0.05681035670017904,1.5,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.0:1.5,1,3539,9.727404319216723e-06,0.0,0.0005979404608779656,0.4959027974003956,0.11062447018931902,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.0:1.5,3,3539,3.914745432896313e-05,2.106238678956096e-05,0.0011862950498221947,0.5043797682961288,0.43910709239898277,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.0:1.5,5,3539,4.593698779152694e-05,0.0,0.0015529068347122504,0.49844588866911554,0.5052981068098333,0.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.0:1.5,10,3539,2.2680345806646372e-05,2.074947088859247e-05,0.00234846521023426,0.5015541113308845,0.1737779033625318,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.0:1.5,20,3539,0.00013777597510428188,7.802898776887446e-05,0.0030250483498017178,0.5165300932466799,1.4557078270697936,1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.0:1.5,30,3539,0.00016926531327089104,0.0002080645832467365,0.0036325037607060568,0.5385702175755863,1.8015682396157107,2.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.0:1.5,60,3539,0.000349124156206155,0.00023813647384818282,0.005784301488441904,0.5303758123763775,3.882240745973439,2.75,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.5:2.0,1,2412,2.3554959298511072e-05,-2.052502337007711e-05,0.0011109596796792182,0.4734660033167496,0.27922885572139305,-0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.5:2.0,3,2412,5.208607204974715e-05,2.1166260979921248e-05,0.0014547023529235213,0.5041459369817579,0.5971185737976783,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.5:2.0,5,2412,7.071476688354972e-05,2.1842026988183605e-05,0.001645642613888094,0.5103648424543947,0.8031716417910447,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.5:2.0,10,2412,0.00010449846966301771,2.0918811627912426e-05,0.002552015844207591,0.5012437810945274,1.134742951907131,0.25,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.5:2.0,20,2412,0.0001373589149995882,8.243349871861483e-05,0.003314362558220124,0.5211442786069652,1.4365671641791045,1.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
zscore_60,1.5:2.0,30,2412,0.000345260566406476,0.00017331388102781453,0.003973769132264607,0.538971807628524,3.9189469320066337,2.0,7,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
