side,hmm_state,zscore,volatility_regime,observations,sl_points,tp_points,horizon,wins,losses,timeouts,win_rate,loss_rate,timeout_rate,expectancy_R,profit_factor,median_win_time,median_loss_time,mean_mfe,median_mfe,mean_mae,median_mae,mfe_mae_ratio,window_count
LONG,0,3.5,<20,474,25.0,125.0,10,5,469,261,0.010548523206751054,0.989451476793249,0.5506329113924051,-0.9367088607594937,0.053304904051172705,5.0,11.0,25.90084388185654,17.625,21.193037974683545,20.75,1.2221392663381614,22
LONG,0,3.5,<20,474,25.0,125.0,20,13,461,216,0.027426160337552744,0.9725738396624473,0.45569620253164556,-0.8354430379746836,0.14099783080260303,10.0,14.0,30.9957805907173,21.375,24.18090717299578,25.25,1.281828691081205,22
LONG,0,3.5,<20,474,25.0,125.0,30,22,452,182,0.046413502109704644,0.9535864978902954,0.38396624472573837,-0.7215189873417722,0.24336283185840707,17.5,13.0,34.438818565400844,22.375,25.218881856540083,26.0,1.365596570113981,22
LONG,0,3.5,<20,474,25.0,125.0,60,44,430,128,0.09282700421940929,0.9071729957805907,0.270042194092827,-0.44303797468354433,0.5116279069767442,29.5,11.0,39.142405063291136,24.375,26.69356540084388,27.0,1.4663610677520698,22
LONG,0,3.5,<20,474,25.0,125.0,120,53,421,89,0.11181434599156118,0.8881856540084389,0.1877637130801688,-0.329113924050633,0.6294536817102138,36.0,10.0,42.26318565400844,26.0,28.98206751054852,27.75,1.458252957233849,22
LONG,0,3.5,<20,474,35.0,20.0,10,247,227,109,0.5210970464135021,0.47890295358649787,0.229957805907173,-0.18113321277878242,0.6217747010698552,1.0,9.0,18.531645569620252,20.25,20.52426160337553,15.0,0.9029141183121755,22
LONG,0,3.5,<20,474,35.0,20.0,20,272,202,64,0.5738396624472574,0.42616033755274263,0.1350210970464135,-0.09825195901145273,0.7694483734087694,1.0,6.5,19.78850210970464,20.75,22.143459915611814,16.5,0.8936499618902439,22
LONG,0,3.5,<20,474,35.0,20.0,30,278,196,54,0.5864978902953587,0.41350210970464135,0.11392405063291139,-0.07836045810729353,0.8104956268221575,1.5,5.5,19.9831223628692,21.0,22.583333333333332,17.875,0.8848615068429166,22
LONG,0,3.5,<20,474,35.0,20.0,60,294,180,31,0.620253164556962,0.379746835443038,0.06540084388185655,-0.02531645569620261,0.9333333333333333,2.0,4.0,20.44831223628692,21.25,23.184599156118143,18.625,0.8819782519677875,22
LONG,0,3.5,<20,474,35.0,20.0,120,303,171,14,0.6392405063291139,0.36075949367088606,0.029535864978902954,0.004520795660036159,1.012531328320802,2.0,3.0,20.677742616033754,21.25,23.411919831223628,18.875,0.8832143098515398,22
LONG,0,3.5,<20,474,35.0,25.0,10,215,259,131,0.45358649789029537,0.5464135021097046,0.27637130801687765,-0.22242314647377937,0.5929398786541644,2.0,11.0,19.85548523206751,21.5,21.421940928270043,16.0,0.9268761079377585,22
LONG,0,3.5,<20,474,35.0,25.0,20,241,233,81,0.5084388185654009,0.49156118143459915,0.17088607594936708,-0.12839059674502712,0.7388105456774985,2.0,9.0,21.438818565400844,25.0,23.268987341772153,19.0,0.9213472958882996,22
LONG,0,3.5,<20,474,35.0,25.0,30,251,223,66,0.5295358649789029,0.4704641350210971,0.13924050632911392,-0.09222423146473785,0.8039718129404227,2.0,7.0,21.73892405063291,25.25,23.79746835443038,20.125,0.9134973404255319,22
LONG,0,3.5,<20,474,35.0,25.0,60,264,210,46,0.5569620253164557,0.4430379746835443,0.0970464135021097,-0.04520795660036164,0.8979591836734695,3.0,6.0,22.34282700421941,25.5,24.456751054852322,21.125,0.9135648048307095,22
LONG,0,3.5,<20,474,35.0,25.0,120,282,192,18,0.5949367088607594,0.4050632911392405,0.0379746835443038,0.019891500904159087,1.049107142857143,3.0,4.0,22.78902953586498,25.75,24.785864978902953,21.25,0.9194365238115505,22
LONG,0,3.5,<20,474,35.0,35.0,10,144,330,187,0.3037974683544304,0.6962025316455697,0.39451476793248946,-0.3924050632911393,0.43636363636363634,3.0,11.0,22.69356540084388,21.5,22.764767932489452,18.375,0.9968722487373152,22
LONG,0,3.5,<20,474,35.0,35.0,20,178,296,119,0.3755274261603376,0.6244725738396625,0.2510548523206751,-0.2489451476793249,0.6013513513513513,4.0,10.0,25.067510548523206,25.5,25.234704641350213,21.875,0.9933744382903124,22
LONG,0,3.5,<20,474,35.0,35.0,30,194,280,95,0.4092827004219409,0.5907172995780591,0.20042194092827004,-0.18143459915611815,0.6928571428571428,4.0,9.0,26.036392405063292,26.0,25.99947257383966,24.125,1.0014200223146366,22
LONG,0,3.5,<20,474,35.0,35.0,60,211,263,61,0.4451476793248945,0.5548523206751055,0.12869198312236288,-0.10970464135021096,0.8022813688212928,5.0,9.0,27.005801687763714,28.5,27.116033755274263,26.25,0.9959348012137245,22
LONG,0,3.5,<20,474,35.0,35.0,120,224,250,36,0.47257383966244726,0.5274261603375527,0.0759493670886076,-0.05485232067510548,0.896,6.0,7.5,27.885021097046412,33.0,27.796940928270043,28.375,1.0031687000739995,22
LONG,0,3.5,<20,474,35.0,50.0,10,74,400,249,0.15611814345991562,0.8438818565400844,0.5253164556962026,-0.6208559373116336,0.2642857142857143,4.0,11.0,25.30590717299578,21.5,23.5210970464135,19.75,1.0758812449547044,22
LONG,0,3.5,<20,474,35.0,50.0,20,114,360,164,0.24050632911392406,0.759493670886076,0.3459915611814346,-0.4159132007233273,0.4523809523809524,6.5,15.0,28.76951476793249,25.5,26.7331223628692,24.625,1.0761748806376514,22
LONG,0,3.5,<20,474,35.0,50.0,30,138,336,127,0.2911392405063291,0.7088607594936709,0.2679324894514768,-0.29294755877034356,0.5867346938775511,8.0,12.5,30.438291139240505,26.0,27.818037974683545,28.125,1.0941925942779136,22
LONG,0,3.5,<20,474,35.0,50.0,60,158,316,84,0.3333333333333333,0.6666666666666666,0.17721518987341772,-0.19047619047619047,0.7142857142857143,10.0,10.0,31.992088607594937,28.5,29.23892405063291,33.25,1.094160939444775,22
LONG,0,3.5,<20,474,35.0,50.0,120,170,304,54,0.35864978902953587,0.6413502109704642,0.11392405063291139,-0.12899336949969864,0.7988721804511278,11.0,10.0,33.23048523206751,33.0,30.573839662447256,35.25,1.086892768423958,22
LONG,0,3.5,<20,474,35.0,75.0,10,35,439,285,0.07383966244725738,0.9261603375527426,0.6012658227848101,-0.7679324894514769,0.17084282460136674,5.0,11.0,27.419303797468356,21.5,23.747362869198312,20.5,1.154625208217657,22
LONG,0,3.5,<20,474,35.0,75.0,20,55,419,218,0.1160337552742616,0.8839662447257384,0.459915611814346,-0.6353224834237492,0.28128196385952947,7.0,21.0,32.09177215189873,25.5,27.147679324894515,25.75,1.1821184333229715,22
LONG,0,3.5,<20,474,35.0,75.0,30,73,401,183,0.1540084388185654,0.8459915611814346,0.3860759493670886,-0.5159734779987944,0.3900961881011756,10.0,19.0,35.08808016877637,26.0,28.45516877637131,30.375,1.233100405923894,22
LONG,0,3.5,<20,474,35.0,75.0,60,103,371,122,0.21729957805907174,0.7827004219409283,0.25738396624472576,-0.31705846895720313,0.594917212167886,19.0,15.0,38.449894514767934,28.5,30.33597046413502,35.25,1.2674687483700473,22
LONG,0,3.5,<20,474,35.0,75.0,120,122,352,72,0.25738396624472576,0.7426160337552743,0.1518987341772152,-0.19107896323086193,0.7426948051948052,24.5,13.5,40.61445147679325,33.0,32.699367088607595,36.0,1.2420561953611406,22
LONG,0,3.5,<20,474,35.0,100.0,10,17,457,302,0.035864978902953586,0.9641350210970464,0.6371308016877637,-0.8616636528028934,0.10628321350422007,7.0,11.0,28.23945147679325,21.5,23.84915611814346,20.75,1.1840859834579152,22
LONG,0,3.5,<20,474,35.0,100.0,20,33,441,237,0.06962025316455696,0.930379746835443,0.5,-0.7314647377938517,0.21379980563654036,9.0,21.0,33.720464135021096,25.5,27.451476793248943,26.0,1.2283661235782355,22
LONG,0,3.5,<20,474,35.0,100.0,30,45,429,206,0.0949367088607595,0.9050632911392406,0.4345991561181435,-0.6338155515370705,0.2997002997002997,12.0,27.0,37.19831223628692,26.0,28.803270042194093,31.75,1.2914614271849993,22
LONG,0,3.5,<20,474,35.0,100.0,60,70,404,147,0.14767932489451477,0.8523206751054853,0.310126582278481,-0.43037974683544306,0.49504950495049505,20.0,17.5,42.02637130801688,28.5,30.867088607594937,35.5,1.3615268949490806,22
LONG,0,3.5,<20,474,35.0,100.0,120,86,388,94,0.18143459915611815,0.8185654008438819,0.19831223628691982,-0.30018083182640143,0.6332842415316642,29.0,16.0,45.02584388185654,33.0,33.71360759493671,36.25,1.335539181176765,22
LONG,0,3.5,<20,474,35.0,125.0,10,5,469,314,0.010548523206751054,0.989451476793249,0.6624472573839663,-0.9517781796262809,0.03807493146512336,5.0,11.0,28.439873417721518,21.5,23.84915611814346,20.75,1.1924897164845858,22
LONG,0,3.5,<20,474,35.0,125.0,20,16,458,253,0.03375527426160337,0.9662447257383966,0.5337552742616034,-0.8456901748040988,0.12476606363069245,12.5,21.0,34.48048523206751,25.5,27.50210970464135,26.0,1.2537396440625959,22
LONG,0,3.5,<20,474,35.0,125.0,30,25,449,223,0.052742616033755275,0.9472573839662447,0.4704641350210971,-0.7588908981314044,0.19885459751829462,17.0,29.0,38.40137130801688,26.0,28.938818565400844,31.75,1.3269847634322374,22
LONG,0,3.5,<20,474,35.0,125.0,60,52,422,161,0.10970464135021098,0.890295358649789,0.339662447257384,-0.4984930681133212,0.4400812457684496,30.5,23.0,44.538502109704645,28.5,31.15506329113924,35.5,1.4295750804130694,22
LONG,0,3.5,<20,474,35.0,125.0,120,64,410,109,0.1350210970464135,0.8649789029535865,0.229957805907173,-0.38276069921639544,0.5574912891986064,38.0,19.5,48.2753164556962,33.0,34.2373417721519,36.5,1.4100194102967,22
LONG,0,3.5,<20,474,50.0,20.0,10,260,214,139,0.5485232067510548,0.45147679324894513,0.29324894514767935,-0.2320675105485232,0.48598130841121495,1.0,11.0,19.206223628691983,20.75,22.501582278481013,15.0,0.8535499144457727,22
LONG,0,3.5,<20,474,50.0,20.0,20,291,183,85,0.6139240506329114,0.3860759493670886,0.17932489451476794,-0.14050632911392402,0.6360655737704919,2.0,17.0,20.810654008438817,21.25,24.985232067510548,16.5,0.8329181795153254,22
LONG,0,3.5,<20,474,50.0,20.0,30,303,171,68,0.6392405063291139,0.36075949367088606,0.14345991561181434,-0.10506329113924051,0.7087719298245614,2.0,14.0,21.25632911392405,21.5,25.615506329113924,17.875,0.8298227191302736,22
LONG,0,3.5,<20,474,50.0,20.0,60,323,151,40,0.6814345991561181,0.31856540084388185,0.08438818565400844,-0.045991561181434604,0.8556291390728478,2.0,10.0,21.910864978902953,21.75,26.370253164556964,18.625,0.8308932357294291,22
LONG,0,3.5,<20,474,50.0,20.0,120,337,137,18,0.7109704641350211,0.2890295358649789,0.0379746835443038,-0.004641350210970507,0.9839416058394161,2.0,8.0,22.23681434599156,22.125,26.84651898734177,18.875,0.8282941396043301,22
LONG,0,3.5,<20,474,50.0,25.0,10,225,249,169,0.47468354430379744,0.5253164556962026,0.35654008438818563,-0.28797468354430383,0.45180722891566266,2.0,11.0,20.615506329113924,23.125,23.555379746835442,16.0,0.8751931215154162,22
LONG,0,3.5,<20,474,50.0,25.0,20,260,214,106,0.5485232067510548,0.45147679324894513,0.22362869198312235,-0.17721518987341772,0.6074766355140186,2.0,19.0,22.65084388185654,25.5,26.49314345991561,19.0,0.8549700384224882,22
LONG,0,3.5,<20,474,50.0,25.0,30,274,200,86,0.5780590717299579,0.4219409282700422,0.18143459915611815,-0.13291139240506328,0.685,3.0,15.5,23.223101265822784,25.875,27.2457805907173,20.125,0.8523558790506794,22
LONG,0,3.5,<20,474,50.0,25.0,60,293,181,57,0.6181434599156118,0.3818565400843882,0.12025316455696203,-0.07278481012658228,0.8093922651933702,3.0,12.0,24.05168776371308,26.0,28.113396624472575,21.125,0.8555240793201133,22
LONG,0,3.5,<20,474,50.0,25.0,120,318,156,22,0.6708860759493671,0.3291139240506329,0.046413502109704644,0.006329113924050667,1.0192307692307692,4.0,9.0,24.75632911392405,26.5,28.785337552742615,21.25,0.8600326144712974,22
LONG,0,3.5,<20,474,50.0,35.0,10,153,321,235,0.3227848101265823,0.6772151898734177,0.4957805907172996,-0.4512658227848101,0.3336448598130841,3.0,11.0,23.725210970464136,23.125,25.06909282700422,18.375,0.9463928804359261,22
LONG,0,3.5,<20,474,50.0,35.0,20,196,278,152,0.41350210970464135,0.5864978902953587,0.3206751054852321,-0.29704641350210975,0.49352517985611505,4.0,21.0,26.723101265822784,27.625,28.989978902953588,21.875,0.9218047848630946,22
LONG,0,3.5,<20,474,50.0,35.0,30,214,260,124,0.45147679324894513,0.5485232067510548,0.2616033755274262,-0.23248945147679323,0.5761538461538461,5.0,23.5,28.005801687763714,31.125,30.151371308016877,24.125,0.9288400650725069,22
LONG,0,3.5,<20,474,50.0,35.0,60,245,229,74,0.5168776371308017,0.4831223628691983,0.15611814345991562,-0.12130801687763715,0.7489082969432315,7.0,17.0,29.53006329113924,35.0,31.70886075949367,26.25,0.9312874251497005,22
LONG,0,3.5,<20,474,50.0,35.0,120,262,212,44,0.5527426160337553,0.4472573839662447,0.09282700421940929,-0.06033755274261604,0.8650943396226414,7.0,14.0,30.69831223628692,35.625,32.82964135021097,28.375,0.9350791228211102,22
LONG,0,3.5,<20,474,50.0,50.0,10,82,392,300,0.1729957805907173,0.8270042194092827,0.6329113924050633,-0.6540084388185654,0.20918367346938777,4.0,11.0,26.667194092827003,23.125,26.040084388185655,19.75,1.0240824758972698,22
LONG,0,3.5,<20,474,50.0,50.0,20,128,346,208,0.270042194092827,0.729957805907173,0.4388185654008439,-0.459915611814346,0.3699421965317919,7.0,21.0,30.97626582278481,27.625,30.975210970464136,24.625,1.0000340547259445,22
LONG,0,3.5,<20,474,50.0,50.0,30,153,321,166,0.3227848101265823,0.6772151898734177,0.350210970464135,-0.3544303797468354,0.4766355140186916,9.0,31.0,33.03481012658228,31.125,32.64556962025316,28.125,1.0119232260566111,22
LONG,0,3.5,<20,474,50.0,50.0,60,186,288,105,0.3924050632911392,0.6075949367088608,0.22151898734177214,-0.21518987341772156,0.6458333333333334,11.0,24.5,35.52215189873418,36.875,34.77267932489451,33.25,1.021553489359766,22
LONG,0,3.5,<20,474,50.0,50.0,120,205,269,65,0.43248945147679324,0.5675105485232067,0.1371308016877637,-0.13502109704641346,0.7620817843866171,13.0,18.0,37.22521097046413,41.125,36.75949367088607,38.625,1.0126693067033976,22
LONG,0,3.5,<20,474,50.0,75.0,10,39,435,343,0.08227848101265822,0.9177215189873418,0.7236286919831224,-0.7943037974683544,0.13448275862068965,5.0,11.0,28.893459915611814,23.125,26.301160337552744,20.5,1.098562175386528,22
LONG,0,3.5,<20,474,50.0,75.0,20,63,411,271,0.13291139240506328,0.8670886075949367,0.5717299578059072,-0.6677215189873418,0.22992700729927007,7.0,21.0,34.66086497890296,27.625,31.485759493670887,25.75,1.1008425884047774,22
LONG,0,3.5,<20,474,50.0,75.0,30,82,392,234,0.1729957805907173,0.8270042194092827,0.4936708860759494,-0.5675105485232068,0.3137755102040816,10.0,31.0,38.1165611814346,31.125,33.46835443037975,30.375,1.1388836359051941,22
LONG,0,3.5,<20,474,50.0,75.0,60,124,350,155,0.2616033755274262,0.7383966244725738,0.3270042194092827,-0.34599156118143454,0.5314285714285715,19.0,40.5,43.23048523206751,36.875,36.35126582278481,38.375,1.1892429122776471,22
LONG,0,3.5,<20,474,50.0,75.0,120,155,319,87,0.3270042194092827,0.6729957805907173,0.18354430379746836,-0.18248945147679324,0.7288401253918495,28.0,30.0,46.609177215189874,41.125,39.72573839662447,48.25,1.1732740308019118,22
LONG,0,3.5,<20,474,50.0,100.0,10,19,455,362,0.04008438818565401,0.959915611814346,0.7637130801687764,-0.879746835443038,0.08351648351648351,6.0,11.0,29.787447257383967,23.125,26.43776371308017,20.75,1.1267007142002154,22
LONG,0,3.5,<20,474,50.0,100.0,20,38,436,293,0.08016877637130802,0.919831223628692,0.6181434599156118,-0.7594936708860759,0.1743119266055046,9.5,21.0,36.514240506329116,27.625,31.91350210970464,26.0,1.1441627553381373,22
LONG,0,3.5,<20,474,50.0,100.0,30,50,424,263,0.10548523206751055,0.8945147679324894,0.5548523206751055,-0.6835443037974683,0.2358490566037736,12.0,31.0,40.458333333333336,31.125,33.940400843881854,31.75,1.1920405277307269,22
LONG,0,3.5,<20,474,50.0,100.0,60,85,389,187,0.17932489451476794,0.820675105485232,0.39451476793248946,-0.46202531645569617,0.4370179948586118,24.0,52.0,47.58386075949367,36.875,37.11867088607595,39.875,1.2819387015644315,22
LONG,0,3.5,<20,474,50.0,100.0,120,109,365,120,0.229957805907173,0.770042194092827,0.25316455696202533,-0.31012658227848106,0.5972602739726027,35.0,41.0,52.2837552742616,41.125,41.12605485232068,50.125,1.2713049054184031,22
LONG,0,3.5,<20,474,50.0,125.0,10,6,468,375,0.012658227848101266,0.9873417721518988,0.7911392405063291,-0.9556962025316456,0.03205128205128205,4.5,11.0,30.003164556962027,23.125,26.43776371308017,20.75,1.1348601524159119,22
LONG,0,3.5,<20,474,50.0,125.0,20,19,455,312,0.04008438818565401,0.959915611814346,0.6582278481012658,-0.859704641350211,0.1043956043956044,14.0,21.0,37.434599156118146,27.625,31.964135021097047,26.0,1.1711438188898424,22
LONG,0,3.5,<20,474,50.0,125.0,30,29,445,283,0.06118143459915612,0.9388185654008439,0.5970464135021097,-0.7858649789029535,0.16292134831460675,17.0,31.0,41.895042194092824,31.125,34.10337552742616,31.75,1.2284720074234456,22
LONG,0,3.5,<20,474,50.0,125.0,60,64,410,206,0.1350210970464135,0.8649789029535865,0.4345991561181435,-0.5274261603375527,0.3902439024390244,32.0,61.0,50.7837552742616,36.875,37.472573839662445,40.875,1.3552246368652179,22
LONG,0,3.5,<20,474,50.0,125.0,120,83,391,141,0.1751054852320675,0.8248945147679325,0.2974683544303797,-0.38713080168776376,0.530690537084399,40.0,51.0,56.47362869198312,41.125,41.822784810126585,50.25,1.3503077078288943,22
LONG,0,4.0,<20,253,5.0,20.0,10,49,204,8,0.19367588932806323,0.8063241106719368,0.03162055335968379,-0.031620553359683834,0.9607843137254902,0.0,0.0,14.543478260869565,11.0,15.791501976284586,11.25,0.9209686502721981,22
LONG,0,4.0,<20,253,5.0,20.0,20,50,203,5,0.1976284584980237,0.8023715415019763,0.019762845849802372,-0.011857707509881465,0.9852216748768473,0.0,0.0,14.58201581027668,11.0,15.859683794466402,11.25,0.9194392523364486,22
LONG,0,4.0,<20,253,5.0,20.0,30,50,203,4,0.1976284584980237,0.8023715415019763,0.015810276679841896,-0.011857707509881465,0.9852216748768473,0.0,0.0,14.602766798418973,11.0,15.870553359683795,11.25,0.9201170537326443,22
LONG,0,4.0,<20,253,5.0,20.0,60,52,201,2,0.20553359683794467,0.7944664031620553,0.007905138339920948,0.027667984189723382,1.0348258706467661,0.0,0.0,14.641304347826088,11.0,15.871541501976285,11.25,0.922487859544266,22
LONG,0,4.0,<20,253,5.0,20.0,120,52,201,2,0.20553359683794467,0.7944664031620553,0.007905138339920948,0.027667984189723382,1.0348258706467661,0.0,0.0,14.654150197628459,11.0,15.877470355731225,11.25,0.9229524520786657,22
LONG,0,4.0,<20,253,5.0,25.0,10,45,208,11,0.17786561264822134,0.8221343873517787,0.043478260869565216,0.06719367588932801,1.0817307692307692,1.0,0.0,14.82213438735178,11.0,15.821146245059289,11.25,0.936855911560802,22
LONG,0,4.0,<20,253,5.0,25.0,20,46,207,7,0.18181818181818182,0.8181818181818182,0.02766798418972332,0.09090909090909094,1.1111111111111112,1.0,0.0,14.875494071146244,11.0,15.962450592885375,11.25,0.9319054104246626,22
LONG,0,4.0,<20,253,5.0,25.0,30,46,207,5,0.18181818181818182,0.8181818181818182,0.019762845849802372,0.09090909090909094,1.1111111111111112,1.0,0.0,14.896245059288537,11.0,15.978260869565217,11.25,0.9322820037105751,22
LONG,0,4.0,<20,253,5.0,25.0,60,47,206,4,0.1857707509881423,0.8142292490118577,0.015810276679841896,0.11462450592885387,1.1407766990291262,1.0,0.0,14.971343873517787,11.0,15.979249011857707,11.25,0.936924123430833,22
LONG,0,4.0,<20,253,5.0,25.0,120,48,205,2,0.18972332015810275,0.8102766798418972,0.007905138339920948,0.13833992094861658,1.170731707317073,1.0,0.0,14.993083003952568,11.0,16.00494071146245,11.25,0.9367784157560042,22
LONG,0,4.0,<20,253,5.0,35.0,10,31,222,16,0.1225296442687747,0.8774703557312253,0.06324110671936758,-0.01976284584980237,0.9774774774774775,1.0,0.0,15.828063241106719,11.0,16.278656126482215,11.5,0.9723200194245477,22
LONG,0,4.0,<20,253,5.0,35.0,20,34,219,9,0.13438735177865613,0.8656126482213439,0.03557312252964427,0.07509881422924902,1.08675799086758,1.0,0.0,15.964426877470355,11.0,16.43577075098814,11.5,0.9713220705825769,22
LONG,0,4.0,<20,253,5.0,35.0,30,34,219,7,0.13438735177865613,0.8656126482213439,0.02766798418972332,0.07509881422924902,1.08675799086758,1.0,0.0,16.024703557312254,11.0,16.451581027667984,11.5,0.9740524956453841,22
LONG,0,4.0,<20,253,5.0,35.0,60,35,218,5,0.1383399209486166,0.8616600790513834,0.019762845849802372,0.10671936758893286,1.1238532110091743,1.0,0.0,16.131422924901187,11.0,16.472332015810277,11.5,0.9793041391721656,22
LONG,0,4.0,<20,253,5.0,35.0,120,35,218,4,0.1383399209486166,0.8616600790513834,0.015810276679841896,0.10671936758893286,1.1238532110091743,1.0,0.0,16.204545454545453,11.0,16.49802371541502,11.5,0.9822113080977479,22
LONG,0,4.0,<20,253,5.0,50.0,10,14,239,28,0.05533596837944664,0.9446640316205533,0.11067193675889328,-0.3913043478260869,0.5857740585774058,1.0,0.0,16.552371541501977,11.0,16.623517786561266,12.25,0.9957201450395292,22
LONG,0,4.0,<20,253,5.0,50.0,20,19,234,18,0.07509881422924901,0.924901185770751,0.07114624505928854,-0.17391304347826086,0.811965811965812,2.0,0.0,16.9802371541502,11.0,16.84288537549407,12.5,1.0081548841302437,22
LONG,0,4.0,<20,253,5.0,50.0,30,22,231,11,0.08695652173913043,0.9130434782608695,0.043478260869565216,-0.04347826086956519,0.9523809523809523,2.5,0.0,17.15711462450593,11.0,16.89624505928854,12.5,1.015439499385929,22
LONG,0,4.0,<20,253,5.0,50.0,60,22,231,9,0.08695652173913043,0.9130434782608695,0.03557312252964427,-0.04347826086956519,0.9523809523809523,2.5,0.0,17.294466403162055,11.0,16.981225296442688,12.5,1.0184463194646494,22
LONG,0,4.0,<20,253,5.0,50.0,120,23,230,7,0.09090909090909091,0.9090909090909091,0.02766798418972332,1.1102230246251565e-16,1.0,3.0,0.0,17.445652173913043,11.0,17.00691699604743,12.5,1.0257974551159144,22
LONG,0,4.0,<20,253,5.0,75.0,10,8,245,32,0.03162055335968379,0.9683794466403162,0.12648221343873517,-0.49407114624505927,0.4897959183673469,5.5,0.0,17.357707509881422,11.0,16.691699604743082,12.25,1.0399005446365144,22
LONG,0,4.0,<20,253,5.0,75.0,20,11,242,23,0.043478260869565216,0.9565217391304348,0.09090909090909091,-0.30434782608695654,0.6818181818181818,6.0,0.0,18.00098814229249,11.0,16.965415019762847,12.5,1.0610402469567242,22
LONG,0,4.0,<20,253,5.0,75.0,30,11,242,19,0.043478260869565216,0.9565217391304348,0.07509881422924901,-0.30434782608695654,0.6818181818181818,6.0,0.0,18.476284584980238,11.0,17.018774703557312,12.5,1.0856412936189979,22
LONG,0,4.0,<20,253,5.0,75.0,60,15,238,12,0.05928853754940711,0.9407114624505929,0.04743083003952569,-0.0513833992094862,0.9453781512605042,7.0,0.0,18.893280632411066,11.0,17.126482213438734,12.75,1.1031617816755135,22
LONG,0,4.0,<20,253,5.0,75.0,120,16,237,9,0.06324110671936758,0.9367588932806324,0.03557312252964427,0.011857707509881354,1.0126582278481013,8.5,0.0,19.143280632411066,11.0,17.18083003952569,12.75,1.1142232702593893,22
LONG,0,4.0,<20,253,5.0,100.0,10,3,250,36,0.011857707509881422,0.9881422924901185,0.1422924901185771,-0.7509881422924901,0.24,8.0,0.0,17.717391304347824,11.0,16.774703557312254,12.5,1.0561969839773797,22
LONG,0,4.0,<20,253,5.0,100.0,20,7,246,25,0.02766798418972332,0.9723320158102767,0.09881422924901186,-0.4189723320158103,0.5691056910569106,10.0,0.0,18.631422924901187,11.0,17.08300395256917,12.75,1.0906409069875058,22
LONG,0,4.0,<20,253,5.0,100.0,30,9,244,19,0.03557312252964427,0.9644268774703557,0.07509881422924901,-0.2529644268774702,0.7377049180327869,10.0,0.0,19.24110671936759,11.0,17.136363636363637,12.75,1.1228232037827242,22
LONG,0,4.0,<20,253,5.0,100.0,60,9,244,16,0.03557312252964427,0.9644268774703557,0.06324110671936758,-0.2529644268774702,0.7377049180327869,10.0,0.0,19.768774703557312,11.0,17.24407114624506,13.0,1.1464099478539913,22
LONG,0,4.0,<20,253,5.0,100.0,120,10,243,12,0.039525691699604744,0.9604743083003953,0.04743083003952569,-0.1699604743083004,0.823045267489712,11.5,0.0,20.204545454545453,11.0,17.311264822134387,13.0,1.1671328272161652,22
LONG,0,4.0,<20,253,5.0,125.0,10,1,252,38,0.003952569169960474,0.9960474308300395,0.15019762845849802,-0.8972332015810277,0.0992063492063492,0.0,0.0,17.717391304347824,11.0,16.774703557312254,12.5,1.0561969839773797,22
LONG,0,4.0,<20,253,5.0,125.0,20,1,252,31,0.003952569169960474,0.9960474308300395,0.1225296442687747,-0.8972332015810277,0.0992063492063492,0.0,0.0,18.8102766798419,11.0,17.08300395256917,12.75,1.1011105969458583,22
LONG,0,4.0,<20,253,5.0,125.0,30,3,250,25,0.011857707509881422,0.9881422924901185,0.09881422924901186,-0.691699604743083,0.3,23.0,0.0,19.639328063241106,11.0,17.136363636363637,12.75,1.1460615845923192,22
LONG,0,4.0,<20,253,5.0,125.0,60,4,249,19,0.015810276679841896,0.9841897233201581,0.07509881422924901,-0.5889328063241106,0.40160642570281124,26.0,0.0,20.302371541501977,11.0,17.299407114624508,13.0,1.173587707774033,22
LONG,0,4.0,<20,253,5.0,125.0,120,5,248,14,0.019762845849802372,0.9802371541501976,0.05533596837944664,-0.4861660079051383,0.5040322580645161,29.0,0.0,20.85573122529644,11.0,17.393280632411066,13.0,1.1990682876945802,22
LONG,0,4.0,<20,253,7.5,20.0,10,64,189,11,0.25296442687747034,0.7470355731225297,0.043478260869565216,-0.07246376811594213,0.9029982363315696,0.0,0.0,14.961462450592885,11.5,16.32608695652174,12.25,0.9164144776661421,22
LONG,0,4.0,<20,253,7.5,20.0,20,65,188,7,0.25691699604743085,0.7430830039525692,0.02766798418972332,-0.05797101449275366,0.9219858156028368,0.0,0.0,15.006916996047432,11.5,16.72826086956522,12.5,0.8970996514856163,22
LONG,0,4.0,<20,253,7.5,20.0,30,65,188,6,0.25691699604743085,0.7430830039525692,0.023715415019762844,-0.05797101449275366,0.9219858156028368,0.0,0.0,15.051383399209486,11.5,16.82806324110672,12.5,0.8944216089254258,22
LONG,0,4.0,<20,253,7.5,20.0,60,67,186,3,0.2648221343873518,0.7351778656126482,0.011857707509881422,-0.02898550724637672,0.9605734767025089,0.0,0.0,15.096837944664031,11.5,16.83893280632411,12.5,0.896543630068658,22
LONG,0,4.0,<20,253,7.5,20.0,120,67,186,3,0.2648221343873518,0.7351778656126482,0.011857707509881422,-0.02898550724637672,0.9605734767025089,0.0,0.0,15.109683794466402,11.75,16.84486166007905,12.5,0.896990672845662,22
LONG,0,4.0,<20,253,7.5,25.0,10,57,196,15,0.22529644268774704,0.7747035573122529,0.05928853754940711,-0.02371541501976282,0.9693877551020408,1.0,0.0,15.391304347826088,11.5,16.440711462450594,12.5,0.9361702127659575,22
