window,direction,horizon_bars,observations,mean_future_points,median_future_points,mean_future_points_after_cost,mean_mfe_points,median_mfe_points,mean_mae_points,median_mae_points,positive_probability,cost_covered_probability,validation_start,validation_end
2,short_reversion,5,4439,-1.4030750168956971,-6.25,-2.513075016895697,14.307787530947557,4.0,-12.492516317803286,-10.0,0.2345122775399865,0.2189682360892093,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2,short_reversion,10,4434,-2.8074537663509247,-11.5,-3.9174537663509246,22.795239702903444,5.75,-21.779597119063695,-17.5,0.2938655841226883,0.2848443843031123,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2,short_reversion,20,4424,-5.659471066907776,-17.0,-6.7694710669077764,35.71995273463876,9.5,-36.66081476479856,-30.25,0.3202983725135624,0.3128390596745027,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2,short_reversion,30,4414,-8.545253738106027,-23.5,-9.655253738106026,46.191255908170156,14.25,-48.89089579113212,-40.75,0.3124150430448573,0.3094698685999094,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2,short_reversion,60,4384,-17.390625,-36.5,-18.500625,70.95819266261535,32.5,-77.88481881611524,-66.25,0.37020985401459855,0.36450729927007297,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
3,long_reversion,1,4017,-0.4215210355987055,-2.25,-1.5315210355987054,10.851319392581528,5.25,-5.732574060243963,-6.5,0.34378889718695543,0.2890216579536968,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,long_reversion,3,4015,-1.262453300124533,-7.5,-2.372453300124533,21.534353995519044,8.25,-16.697535474234503,-15.0,0.26625155666251554,0.24707347447073474,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,long_reversion,5,4013,-2.105095938200847,-13.0,-3.215095938200847,29.83345780433159,10.25,-25.549726163803832,-22.5,0.26787939197607774,0.2606528781460254,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,long_reversion,10,4008,-4.187687125748503,-21.75,-5.297687125748503,46.463343291013196,15.0,-44.15023649489669,-37.25,0.3410678642714571,0.33607784431137727,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,long_reversion,20,3998,-8.25131315657829,-25.5,-9.361313156578289,71.23020911127708,25.5,-74.32679860592482,-60.5,0.38244122061030517,0.3759379689844922,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,long_reversion,30,3988,-12.241098294884655,-30.0,-13.351098294884654,91.10131939258153,39.5,-100.02377396066717,-78.0,0.40295887662988966,0.3994483450351053,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,long_reversion,60,3958,-25.832364830722586,-45.25,-26.942364830722585,136.76860841423948,70.75,-162.18334578043317,-129.25,0.4186457806973219,0.4163719050025265,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,short_reversion,1,4043,0.3834405144694534,-1.75,-0.7265594855305465,9.710178085580015,4.0,-3.9256740044521394,-5.0,0.34677219886223104,0.2743012614395251,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,short_reversion,3,4041,1.1510764662212323,-5.75,0.0410764662212324,20.69651249072471,6.25,-13.271395003710117,-11.5,0.2583518930957684,0.23756495916852263,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,short_reversion,5,4039,1.9348229759841544,-10.0,0.8248229759841545,29.60580014840465,8.0,-20.598812762799902,-17.5,0.2602129239910869,0.25229017083436495,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,short_reversion,10,4034,3.896318790282598,-16.75,2.786318790282598,48.014840465001235,12.0,-36.02349740291862,-29.25,0.32721864154685176,0.32002974714923155,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,short_reversion,20,4024,7.865991550695825,-23.25,6.755991550695825,76.95504575810043,21.75,-59.90069255503339,-47.0,0.36754473161033796,0.36456262425447317,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,short_reversion,30,4014,11.935351270553065,-31.125,10.825351270553066,101.11352955725945,31.5,-78.85332673757111,-61.25,0.3726955655206776,0.37120079720976584,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
3,short_reversion,60,3984,24.97182479919679,-31.875,23.86182479919679,162.21246599060103,66.25,-124.0764902300272,-97.75,0.4563253012048193,0.455070281124498,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
4,long_reversion,1,4299,-0.46760874622005116,-2.75,-1.577608746220051,10.632181902768085,5.0,-6.058094905792045,-7.75,0.32775063968364737,0.2756454989532449,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,long_reversion,3,4297,-1.3930649290202466,-9.0,-2.5030649290202467,21.712491277041174,7.75,-17.46632937892533,-16.75,0.23644403071910636,0.21968815452641377,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,long_reversion,5,4295,-2.3228754365541326,-16.0,-3.4328754365541325,30.450802512212142,9.5,-26.756862060944407,-24.5,0.23189755529685682,0.22561117578579745,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,long_reversion,10,4290,-4.5910839160839165,-29.25,-5.701083916083917,47.90416375901373,13.0,-46.374389392882065,-42.0,0.2867132867132867,0.28321678321678323,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,long_reversion,20,4280,-8.993282710280374,-46.0,-10.103282710280373,74.33670621074668,22.25,-77.46708536869039,-69.25,0.325,0.32172897196261685,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,long_reversion,30,4270,-13.182201405152226,-58.5,-14.292201405152225,95.632996045592,35.5,-103.15742033030938,-94.25,0.35339578454332554,0.35081967213114756,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,long_reversion,60,4240,-25.551356132075473,-77.25,-26.661356132075472,144.43242614561527,72.25,-161.35484996510817,-150.25,0.38160377358490566,0.3794811320754717,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,short_reversion,1,4021,0.444354638149714,-2.25,-0.6656453618502859,11.441556826660035,5.0,-5.024620741109177,-7.0,0.3491668739119622,0.2944541158915693,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,short_reversion,3,4019,1.3397611346105998,-8.0,0.22976113461059988,24.310805769709027,7.75,-15.89934095996021,-15.25,0.25727792983329184,0.23861657128638966,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,short_reversion,5,4017,2.2335075927308936,-13.75,1.1235075927308937,34.619311116637654,9.75,-24.31727182292962,-22.0,0.25317401045556387,0.24943988050784166,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,short_reversion,10,4012,4.528539381854436,-24.0,3.4185393818544365,56.0863591146481,15.0,-41.82889828400895,-37.0,0.335493519441675,0.33225324027916253,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,short_reversion,20,4002,9.193340829585207,-30.25,8.083340829585207,89.74714001492165,36.5,-69.48476747077841,-58.5,0.4127936031984008,0.4112943528235882,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,short_reversion,30,3992,13.762587675350701,-16.125,12.652587675350702,116.83984083561303,64.75,-91.4537428500373,-75.25,0.4544088176352705,0.45190380761523047,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
4,short_reversion,60,3962,26.151691065118627,-6.5,25.041691065118627,182.4756901268341,131.75,-139.5482467047998,-119.0,0.48813730439172137,0.4856133266027259,2022-02-06 09:30:00-05:00,2022-05-06 09:30:00-04:00
5,long_reversion,1,4014,0.10251619332336821,-2.5,-1.0074838066766316,10.724588938714499,5.0,-4.8190707523667164,-6.75,0.34977578475336324,0.3004484304932735,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,long_reversion,3,4012,0.2977941176470588,-7.5,-0.812205882352941,22.57075236671649,7.75,-15.85145739910314,-14.25,0.26445663010967096,0.24376869391824527,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,long_reversion,5,4010,0.5289900249376559,-13.5,-0.581009975062344,32.0594793223717,9.75,-24.692264573991032,-21.25,0.27556109725685785,0.271571072319202,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,long_reversion,10,4005,1.2259051186017478,-22.25,0.1159051186017479,51.35251619332337,15.75,-43.669593921275535,-36.25,0.38027465667915106,0.37702871410736577,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,long_reversion,20,3995,2.364267834793492,-16.75,1.2542678347934921,80.2038490284006,39.875,-72.53070503238665,-58.75,0.43729662077597,0.43354192740926156,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,long_reversion,30,3985,3.305457967377666,-17.75,2.195457967377666,102.90844544095665,61.25,-95.68242401594419,-80.25,0.4476787954830615,0.4451693851944793,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,long_reversion,60,3955,7.628318584070796,-23.5,6.518318584070796,157.59946437468858,99.0,-148.51245640259094,-127.0,0.4525916561314791,0.4520859671302149,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,short_reversion,1,4380,-0.1344178082191781,-2.25,-1.244417808219178,9.705079908675799,4.25,-4.696118721461187,-5.5,0.32899543378995433,0.26666666666666666,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,short_reversion,3,4378,-0.3888190954773869,-7.0,-1.4988190954773868,20.048230593607308,6.25,-14.580593607305936,-12.5,0.24120603015075376,0.21767930561900412,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,short_reversion,5,4376,-0.6400822669104205,-11.75,-1.7500822669104203,28.29994292237443,7.75,-22.585502283105022,-18.75,0.24405850091407677,0.23514625228519195,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,short_reversion,10,4371,-1.1767330130404943,-20.0,-2.286733013040494,45.24263698630137,11.625,-39.218607305936075,-31.25,0.31594600777854037,0.3109128345916266,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,short_reversion,20,4361,-2.0107773446457236,-27.0,-3.1207773446457234,70.61695205479452,25.75,-64.98932648401826,-52.75,0.36276083467094705,0.3595505617977528,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,short_reversion,30,4351,-2.8452079981613423,-34.75,-3.955207998161342,90.88390410958904,38.25,-85.54029680365296,-72.25,0.3670420592967134,0.36405424040450474,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
5,short_reversion,60,4321,-6.039863457532978,-54.5,-7.1498634575329785,139.77939497716895,68.75,-133.17973744292237,-117.875,0.39273316361953253,0.3911131682480907,2022-05-06 09:30:00-04:00,2022-08-06 09:30:00-04:00
6,long_reversion,1,4285,-0.5834305717619603,-2.0,-1.6934305717619602,8.78757292882147,4.25,-4.875262543757293,-5.5,0.33652275379229873,0.27304550758459745,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,long_reversion,3,4283,-1.7518094793369134,-6.75,-2.8618094793369133,17.935355892648776,6.75,-14.558343057176195,-12.25,0.2605650245155265,0.239318234882092,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,long_reversion,5,4281,-2.919644942770381,-11.25,-4.02964494277038,25.017386231038508,8.5,-22.392473745624272,-18.0,0.2613875262789068,0.2525110955384256,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,long_reversion,10,4276,-5.91528297474275,-19.75,-7.025282974742749,39.26901983663944,13.0,-39.169136522753796,-31.0,0.33886810102899906,0.33348924228250704,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,long_reversion,20,4266,-12.09563994374121,-27.25,-13.20563994374121,60.13226371061844,23.25,-67.10315052508751,-52.0,0.37716830754805436,0.3722456633849039,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,long_reversion,30,4256,-18.140742481203006,-31.75,-19.250742481203005,77.0279463243874,36.75,-89.91616102683781,-70.5,0.39591165413533835,0.3921522556390977,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,long_reversion,60,4226,-35.15511121628017,-47.5,-36.26511121628017,116.1561260210035,76.5,-143.0144690781797,-121.5,0.39943208707998107,0.398248935163275,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,short_reversion,1,4209,0.5590995485863626,-1.75,-0.5509004514136373,9.048051793775244,4.0,-3.432822523164647,-4.75,0.3311950582086006,0.26633404609170824,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,short_reversion,3,4207,1.6927145234133587,-5.75,0.5827145234133588,19.305001187930625,6.0,-12.166904252791637,-10.75,0.26455906821963393,0.2405514618492988,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,short_reversion,5,4205,2.834780023781213,-10.25,1.724780023781213,27.7975766215253,7.75,-19.114041339985747,-16.25,0.267538644470868,0.2589774078478002,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,short_reversion,10,4200,5.728869047619048,-16.625,4.618869047619048,45.4228439059159,13.25,-33.554526015680686,-27.0,0.35023809523809524,0.3430952380952381,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,short_reversion,20,4190,11.621479713603819,-18.0,10.51147971360382,73.20569018769304,24.25,-56.02696602518413,-43.75,0.39737470167064437,0.3947494033412888,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,short_reversion,30,4180,17.4127990430622,-17.625,16.3027990430622,96.10192444761226,40.5,-73.97671655975292,-59.0,0.44066985645933016,0.4368421052631579,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
6,short_reversion,60,4150,34.72084337349398,-0.25,33.61084337349398,153.4200522689475,103.25,-112.74976241387503,-98.0,0.49927710843373496,0.49734939759036145,2022-08-06 09:30:00-04:00,2022-11-06 09:30:00-05:00
7,long_reversion,1,3601,0.4790336017772841,-1.5,-0.6309663982227158,8.780199944459872,4.0,-3.4679950013885033,-4.75,0.3518467092474313,0.2868647597889475,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,long_reversion,3,3599,1.4395665462628509,-5.25,0.329566546262851,18.42620105526243,6.25,-11.877186892529853,-10.5,0.2786885245901639,0.25701583773270353,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,long_reversion,5,3597,2.388935223797609,-8.75,1.278935223797609,26.22035545681755,8.0,-18.572826992502083,-15.5,0.29218793438976925,0.28384765082012786,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,long_reversion,10,3592,4.7720629175946545,-13.0,3.6620629175946546,42.4454318244932,14.0,-32.41634268258817,-25.5,0.3897550111358575,0.3816815144766147,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,long_reversion,20,3582,9.643006700167504,-11.75,8.533006700167505,67.76610663704527,27.5,-53.7016800888642,-42.5,0.41820212171970966,0.41261864879955334,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,long_reversion,30,3572,14.247340425531915,-16.5,13.137340425531915,89.41453762843655,41.0,-70.76409330741461,-56.0,0.43505039193729006,0.4311310190369541,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,long_reversion,60,3542,28.450451722190852,-27.875,27.340451722190853,142.29283532352125,72.5,-106.13135240211052,-93.5,0.4370412196499153,0.435347261434218,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,short_reversion,1,4252,-0.389934148635936,-1.5,-1.4999341486359359,6.769814205079962,3.25,-4.027575258701788,-4.25,0.3438381937911571,0.2648165569143932,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,short_reversion,3,4250,-1.1857647058823528,-5.0,-2.2957647058823527,14.090898400752588,4.75,-11.857067262464723,-9.75,0.24870588235294117,0.22658823529411765,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
7,short_reversion,5,4248,-1.9859934086629,-9.25,-3.0959934086629,19.88893461900282,5.75,-18.197848071495766,-14.5,0.2532956685499058,0.24364406779661016,2022-11-06 09:30:00-05:00,2023-02-06 09:30:00-05:00
