window,feature,gain,gain_normalized
9,zscore_direction_30,0.0,0.0
9,zscore_direction_15,0.0,0.0
9,zscore_direction_5,0.0,0.0
9,zscore_direction_60,0.0,0.0
10,half_life_60,12.582042694091797,0.02352614683280598
10,vwap_distance_pct,12.319579124450684,0.023035387372854477
10,realized_vol_30,12.12203598022461,0.022666017380249138
10,realized_vol_60,11.747397422790527,0.02196551095806353
10,normalized_ou_residual_30,11.581721305847168,0.021655726549548615
10,mean_distance_15,11.560178756713867,0.02161544587443209
10,rolling_range_30,11.496681213378906,0.02149671693952534
10,rolling_range_60,11.471002578735352,0.021448702531707924
10,vwap_distance,11.446255683898926,0.021402430309006668
10,rolling_range_15,11.279220581054688,0.0210901048423643
10,zscore_30,11.136378288269043,0.020823015559986665
10,normalized_vwap_distance,10.991860389709473,0.02055279319751785
10,autocorrelation_60,10.81263542175293,0.020217674885271895
10,normalized_range_30,10.64959716796875,0.01991282280432227
10,variance_ratio_5_60,10.534724235534668,0.01969803117300566
10,past_return_15,10.399168968200684,0.019444567311787234
10,mean_distance_30,10.24167251586914,0.019150077398401563
10,normalized_range_60,10.097667694091797,0.018880814396825776
10,abs_zscore_30,10.010619163513184,0.01871804937036993
10,log_zscore_30,9.935441970825195,0.01857748160115657
10,normalized_range_5,9.910395622253418,0.018530649454067925
10,mean_distance_60,9.846033096313477,0.01841030315795304
10,past_return_10,9.818395614624023,0.01835862606003472
10,realized_vol_5,9.778257369995117,0.018283574793741198
10,atr_30,9.773540496826172,0.018274755093040575
10,realized_vol_15,9.77280044555664,0.018273371330860294
10,normalized_range_15,9.742138862609863,0.01821603970990888
10,atr_15,9.712635040283203,0.018160872892162193
10,zscore_5,9.705005645751953,0.018146607302674735
10,autocorrelation_30,9.657844543457031,0.018058424561258005
10,zscore_direction_5,9.62801456451416,0.018002647889560727
10,ar1_coefficient_60,9.602164268493652,0.017954312505979845
10,atr_60,9.596199989318848,0.017943160381398024
10,ou_residual_30,9.591115951538086,0.01793365414920332
10,vol_ratio_5_30,9.366868019104004,0.017514351026994498
10,mean_reversion_speed_30,9.331611633300781,0.017448427954774266
10,ou_residual_60,9.01010799407959,0.016847274230574062
10,atr_5,9.001227378845215,0.016830669084410662
10,variance_ratio_5_30,8.973350524902344,0.016778544403622173
10,ar1_coefficient_30,8.841221809387207,0.016531487575282302
10,mean_distance_5,8.737350463867188,0.016337266924006607
10,vol_ratio_5_60,8.552679061889648,0.015991964764065295
10,mean_reversion_speed_60,8.402633666992188,0.015711406982012812
10,past_return_30,8.37303352355957,0.015656060061198844
10,past_return_3,8.266520500183105,0.015456899949563117
10,abs_zscore_15,8.233637809753418,0.01539541525887217
10,past_return_5,8.120874404907227,0.015184568063048841
10,zscore_15,8.0023193359375,0.014962891501605846
10,normalized_ou_residual_60,7.986307144165039,0.014932951595669042
10,past_return_1,7.726443767547607,0.014447054026934735
10,log_zscore_60,7.723286151885986,0.014441149856085612
10,rolling_range_5,7.395453453063965,0.01382816193380622
10,half_life_30,7.0972795486450195,0.01327063059905998
10,zscore_60,7.08809232711792,0.013253452154519053
10,abs_zscore_5,5.684667587280273,0.01062930142629771
10,log_zscore_5,4.345635890960693,0.008125554056549206
10,zscore_direction_15,0.0,0.0
10,zscore_direction_30,0.0,0.0
10,zscore_direction_60,0.0,0.0
11,normalized_vwap_distance,12.548989295959473,0.024576695328058874
11,realized_vol_60,12.183548927307129,0.023860994932662572
11,vol_ratio_5_60,11.564472198486328,0.022648557835930085
11,ou_residual_30,11.48992919921875,0.02250256834318035
11,vwap_distance_pct,11.35991096496582,0.022247932813978383
11,autocorrelation_60,11.350916862487793,0.022230318222783936
11,rolling_range_60,11.319804191589355,0.022169385296993707
11,vwap_distance,11.2564058303833,0.02204522213365743
11,realized_vol_30,10.99402141571045,0.021531352716275584
11,variance_ratio_5_60,10.988459587097168,0.02152046009663334
11,mean_reversion_speed_60,10.966628074645996,0.021477703949711137
11,normalized_range_30,10.80138874053955,0.021154089300374157
11,atr_30,10.668646812438965,0.020894119525339157
11,atr_60,10.550990104675293,0.020663693553030674
11,normalized_range_60,10.550909996032715,0.02066353666344735
11,realized_vol_5,10.451510429382324,0.020468866574271775
11,realized_vol_15,10.250476837158203,0.02007515029718576
11,rolling_range_5,10.246453285217285,0.02006727033108997
11,mean_distance_60,10.099834442138672,0.01978012317121027
11,atr_15,10.07453727722168,0.019730579682076147
11,mean_distance_30,9.970823287963867,0.019527459968198668
11,ar1_coefficient_60,9.884272575378418,0.01935795384754847
11,autocorrelation_30,9.721162796020508,0.01903850984630153
11,rolling_range_15,9.697050094604492,0.018991286081720852
11,vol_ratio_5_30,9.644766807556152,0.01888889134807085
11,ou_residual_60,9.6348876953125,0.018869543500527292
11,zscore_30,9.580272674560547,0.01876258215936267
11,past_return_15,9.548940658569336,0.01870121965495143
11,past_return_10,9.540990829467773,0.01868565023153961
11,log_zscore_30,9.524152755737305,0.0186526735353113
11,ar1_coefficient_30,9.444597244262695,0.018496867237204975
11,past_return_1,9.412482261657715,0.018433971323890058
11,normalized_range_15,9.399679183959961,0.018408897006555156
11,zscore_60,9.224876403808594,0.018066552729342242
11,variance_ratio_5_30,9.10788345336914,0.01783742669929559
11,abs_zscore_15,8.987208366394043,0.017601089351615414
11,mean_reversion_speed_30,8.973352432250977,0.01757395305689968
11,log_zscore_60,8.933937072753906,0.017496759646437744
11,log_zscore_5,8.903260231018066,0.017436680274690128
11,rolling_range_30,8.839414596557617,0.01731164114451362
11,half_life_60,8.636478424072266,0.016914198739823645
11,mean_distance_15,8.604299545288086,0.01685117768838869
11,past_return_3,8.556743621826172,0.016758041307887973
11,atr_5,8.506644248962402,0.0166599236831167
11,normalized_range_5,8.372626304626465,0.016397454881147317
11,past_return_30,8.370952606201172,0.016394177009495713
11,zscore_15,8.20621109008789,0.01607153731685511
11,mean_distance_5,8.000253677368164,0.015668177933594037
11,half_life_30,7.866376876831055,0.015405985556128607
11,past_return_5,7.470053672790527,0.014629802358627568
11,zscore_5,7.352297782897949,0.014399182142073062
11,abs_zscore_30,7.2080488204956055,0.014116676299033376
11,abs_zscore_5,5.762402534484863,0.01128543567196028
11,zscore_direction_5,0.0,0.0
11,zscore_direction_15,0.0,0.0
11,zscore_direction_30,0.0,0.0
11,zscore_direction_60,0.0,0.0
11,normalized_ou_residual_30,0.0,0.0
11,normalized_ou_residual_60,0.0,0.0
12,past_return_3,12.03608512878418,0.022950890817393727
12,atr_60,12.023841857910156,0.022927544856471145
12,abs_zscore_15,12.023802757263184,0.02292747029778616
12,normalized_range_60,11.846861839294434,0.022590072244683457
12,rolling_range_30,11.801321029663086,0.022503233198731116
12,vwap_distance,11.494165420532227,0.02191753653958622
12,normalized_vwap_distance,11.392735481262207,0.02172412585522392
12,vol_ratio_5_60,11.3338041305542,0.02161175318742129
12,realized_vol_15,11.038961410522461,0.021049535240028342
12,ou_residual_30,11.01529598236084,0.02100440905056784
12,rolling_range_5,11.009108543395996,0.020992610593295234
12,half_life_60,10.972606658935547,0.020923007333105804
12,normalized_range_15,10.970450401306152,0.02091889569440461
12,atr_30,10.693488121032715,0.02039077288810354
12,normalized_range_30,10.616521835327148,0.02024401048147812
12,atr_15,10.59960651397705,0.020211755666952193
12,realized_vol_60,10.342114448547363,0.019720759448764183
12,realized_vol_30,10.295437812805176,0.01963175456393828
12,rolling_range_60,10.23447036743164,0.019515499389002943
12,realized_vol_5,10.205102920532227,0.019459500361066345
12,variance_ratio_5_30,10.132686614990234,0.01932141403946676
12,autocorrelation_30,10.084110260009766,0.019228786693653334
12,normalized_range_5,10.037042617797852,0.01913903622197759
12,rolling_range_15,10.023199081420898,0.01911263881048419
12,zscore_60,10.018696784973145,0.01910405365068395
12,autocorrelation_60,9.990547180175781,0.01905037685300893
12,vwap_distance_pct,9.98416805267334,0.01903821287632945
12,ar1_coefficient_60,9.901455879211426,0.01888049398002039
12,past_return_15,9.710479736328125,0.018516332996017414
12,past_return_5,9.70169734954834,0.01849958638796818
12,ou_residual_60,9.656232833862305,0.018412892822376785
12,variance_ratio_5_60,9.621416091918945,0.01834650285965972
12,log_zscore_5,9.617466926574707,0.018338972432476324
12,mean_distance_60,9.552058219909668,0.0182142484820295
12,ar1_coefficient_30,9.489628791809082,0.018095205539677563
12,zscore_5,9.470614433288574,0.018058948196721145
12,past_return_10,8.999895095825195,0.01716136164726067
12,half_life_30,8.87302017211914,0.01691943144401883
12,vol_ratio_5_30,8.856546401977539,0.01688801859708187
12,mean_distance_30,8.850591659545898,0.016876663854910146
12,mean_reversion_speed_60,8.592341423034668,0.01638422192563525
12,zscore_30,8.522843360900879,0.016251700227841795
12,mean_reversion_speed_30,8.491122245788574,0.016191213130770054
12,atr_5,8.480863571166992,0.016171651477736543
12,past_return_30,8.39733600616455,0.016012377760069887
12,mean_distance_15,8.146565437316895,0.015534198361681099
12,mean_distance_5,8.093412399291992,0.01543284401271551
12,abs_zscore_5,8.043747901916504,0.015338141753254115
12,zscore_15,7.842210292816162,0.014953841741035128
12,normalized_ou_residual_60,7.463932037353516,0.014232525561660917
12,abs_zscore_30,7.228238582611084,0.013783095810351547
12,log_zscore_60,7.166499614715576,0.013665369465266157
12,past_return_1,7.122918605804443,0.01358226744608558
12,log_zscore_30,6.318429470062256,0.012048235232069203
12,zscore_direction_5,0.0,0.0
12,zscore_direction_30,0.0,0.0
12,zscore_direction_15,0.0,0.0
12,zscore_direction_60,0.0,0.0
12,normalized_ou_residual_30,0.0,0.0
13,half_life_60,17.036216735839844,0.03261470398399589
13,realized_vol_15,15.716460227966309,0.030088117917225852
13,normalized_range_15,12.023725509643555,0.023018622876337373
13,rolling_range_60,11.769598007202148,0.022532112673113544
13,atr_30,11.74394416809082,0.022483000104188026
13,normalized_range_30,11.212124824523926,0.0214648673384251
13,atr_15,11.094049453735352,0.02123881989339768
13,vwap_distance_pct,11.06542682647705,0.021184023776997622
13,realized_vol_5,11.033535957336426,0.021122970828861214
13,autocorrelation_60,10.932783126831055,0.020930086235207892
13,atr_60,10.88716983795166,0.020842762627061473
13,variance_ratio_5_30,10.521681785583496,0.020143060056795527
13,vol_ratio_5_60,10.488044738769531,0.02007866416762928
13,realized_vol_60,10.440703392028809,0.019988032307628103
13,past_return_30,10.395087242126465,0.019900703222243514
13,rolling_range_15,10.321871757507324,0.019760537045977716
13,ou_residual_60,10.26696491241455,0.01965542154250865
13,rolling_range_30,10.253227233886719,0.01962912167056173
13,normalized_vwap_distance,10.131657600402832,0.019396384691982526
13,mean_distance_60,10.075689315795898,0.019289237133152344
13,variance_ratio_5_60,10.053518295288086,0.01924679218882593
13,mean_distance_30,10.023096084594727,0.019188550889616858
13,log_zscore_5,9.960060119628906,0.01906787272676039
13,normalized_range_5,9.857460975646973,0.018871453488741276
13,vwap_distance,9.699250221252441,0.018568569520917188
13,ar1_coefficient_60,9.607342720031738,0.018392618721939858
13,ar1_coefficient_30,9.529998779296875,0.01824454889099456
13,realized_vol_30,9.503490447998047,0.018193800453602225
13,mean_distance_15,9.487454414367676,0.018163100533658636
13,past_return_1,9.440323829650879,0.018072872163535987
13,normalized_range_60,9.433497428894043,0.018059803473262054
13,past_return_5,9.38683032989502,0.01797046241572297
13,past_return_15,9.183270454406738,0.01758076057141017
13,abs_zscore_5,9.14440631866455,0.017506357768107092
13,atr_5,9.078099250793457,0.017379417296276106
13,rolling_range_5,8.974586486816406,0.017181248993534664
13,log_zscore_30,8.909270286560059,0.0170562054718566
13,zscore_30,8.799420356750488,0.016845905086568316
13,zscore_5,8.64144515991211,0.016543472078020233
13,past_return_3,8.635852813720703,0.016532765903143683
13,log_zscore_60,8.555353164672852,0.016378654678496727
13,mean_distance_5,8.491632461547852,0.01625666562997154
13,past_return_10,8.481878280639648,0.016237991899303503
13,half_life_30,8.465869903564453,0.016207344925995557
13,zscore_60,8.296574592590332,0.01588324031175432
13,mean_reversion_speed_60,8.249409675598145,0.01579294621477363
13,mean_reversion_speed_30,8.144451141357422,0.015592010081010214
13,abs_zscore_30,8.08743953704834,0.015482865155993989
13,autocorrelation_30,7.868780136108398,0.015064256274365289
13,vol_ratio_5_30,7.85736608505249,0.015042404832685546
13,normalized_ou_residual_60,7.040555477142334,0.01347867524406546
13,zscore_15,6.917643070220947,0.013243367615038406
13,ou_residual_30,6.589242458343506,0.012614666483171885
13,abs_zscore_15,4.542901039123535,0.00869708192358808
13,zscore_direction_5,0.0,0.0
13,zscore_direction_30,0.0,0.0
13,zscore_direction_15,0.0,0.0
13,zscore_direction_60,0.0,0.0
13,normalized_ou_residual_30,0.0,0.0
14,half_life_60,13.611102104187012,0.025662467649587368
14,atr_30,12.713642120361328,0.023970390283226194
14,rolling_range_30,12.548360824584961,0.023658767765558197
14,half_life_30,11.774141311645508,0.022199048849896243
14,rolling_range_60,11.709733963012695,0.022077614781733843
14,realized_vol_15,11.708550453186035,0.022075383383981687
14,ou_residual_30,11.639002799987793,0.02194425774943402
14,mean_distance_60,11.577011108398438,0.021827378178053414
14,realized_vol_60,11.330074310302734,0.021361801801936576
14,normalized_range_15,11.03332805633545,0.020802314327352932
14,atr_5,11.000652313232422,0.020740707251460842
14,past_return_10,10.995233535766602,0.020730490650310362
14,ou_residual_60,10.93159294128418,0.02061050222581656
14,normalized_ou_residual_60,10.922405242919922,0.02059317967469306
14,vwap_distance,10.881356239318848,0.020515785594559292
14,mean_distance_15,10.864279747009277,0.02048358945584045
14,normalized_range_30,10.778379440307617,0.020321632413350634
14,past_return_15,10.685750007629395,0.02014698822941102
14,ar1_coefficient_60,10.535980224609375,0.019864611227003944
14,realized_vol_30,10.455581665039062,0.019713027217255617
14,atr_60,10.388625144958496,0.0195867869233144
14,normalized_range_60,10.330252647399902,0.0194767310058173
14,rolling_range_15,10.295035362243652,0.019410332088660505
14,variance_ratio_5_60,10.099393844604492,0.01904146819513445
14,vwap_distance_pct,9.829848289489746,0.01853326510950082
14,atr_15,9.638278007507324,0.018172077152319607
14,variance_ratio_5_30,9.550673484802246,0.01800690696898926
14,normalized_vwap_distance,9.486198425292969,0.017885345238264086
14,mean_distance_30,9.418551445007324,0.017757803145795423
14,realized_vol_5,9.32564640045166,0.017582639321283386
14,autocorrelation_60,9.25794506072998,0.01745499473915165
14,past_return_30,9.244333267211914,0.017429330967905474
14,vol_ratio_5_60,9.204374313354492,0.017353992075225946
14,normalized_range_5,9.116957664489746,0.017189176110555694
14,mean_distance_5,9.035998344421387,0.01703653483901988
14,ar1_coefficient_30,8.958831787109375,0.0168910444690637
14,rolling_range_5,8.803118705749512,0.01659746193016071
14,zscore_30,8.711138725280762,0.01642404222798517
14,log_zscore_60,8.70842456817627,0.01641892493708861
14,mean_reversion_speed_60,8.515839576721191,0.016055823839530043
14,autocorrelation_30,8.474905967712402,0.01597864732517227
14,abs_zscore_30,8.444969177246094,0.015922204289847613
14,log_zscore_5,8.3983154296875,0.015834242986031803
14,vol_ratio_5_30,8.253253936767578,0.015560743026898208
14,abs_zscore_15,8.229610443115234,0.015516165417654512
14,zscore_60,7.675491809844971,0.014471426248740527
14,zscore_15,7.619384288787842,0.014365640733871443
14,past_return_5,7.574030876159668,0.014280131090680178
14,mean_reversion_speed_30,7.423635482788086,0.013996574558115638
14,past_return_3,7.369243621826172,0.013894023760858258
14,abs_zscore_5,7.326385021209717,0.013813217853782738
14,log_zscore_30,7.25095272064209,0.013670997263691418
14,past_return_1,7.1156325340271,0.01341586363198682
14,zscore_5,7.021627426147461,0.01323862574034577
14,normalized_ou_residual_30,6.59638786315918,0.012436876077094436
14,zscore_direction_30,0.0,0.0
14,zscore_direction_15,0.0,0.0
14,zscore_direction_5,0.0,0.0
14,zscore_direction_60,0.0,0.0
15,normalized_ou_residual_60,16.156143188476562,0.03017002292392382
15,half_life_60,15.3215970993042,0.028611589432237534
15,log_zscore_60,13.06067943572998,0.02438954603095158
15,realized_vol_15,12.077656745910645,0.02255384695719367
15,ou_residual_30,12.055511474609375,0.022512492821183512
15,ou_residual_60,12.051739692687988,0.022505449386020508
15,mean_distance_30,11.8986177444458,0.022219509070022462
15,vol_ratio_5_60,11.851534843444824,0.022131586340819524
15,vol_ratio_5_30,11.653948783874512,0.021762613630121098
15,half_life_30,11.588322639465332,0.021640063200966328
15,realized_vol_60,11.406584739685059,0.021300685384209456
15,mean_distance_60,11.151768684387207,0.020824841233781068
15,atr_30,11.140158653259277,0.020803160632093472
15,mean_distance_5,11.093709945678711,0.020716422197298474
15,rolling_range_15,10.97396469116211,0.02049280960414111
15,ar1_coefficient_60,10.781935691833496,0.020134214161886384
15,vwap_distance,10.648879051208496,0.019885743852419223
15,atr_60,10.632256507873535,0.019854702872674292
15,rolling_range_5,10.56586742401123,0.019730727728442303
15,zscore_60,10.565207481384277,0.019729495349900508
15,autocorrelation_60,10.473212242126465,0.019557703205889326
15,realized_vol_30,10.404067039489746,0.019428581278440882
15,variance_ratio_5_30,10.387246131896973,0.019397169872775875
15,rolling_range_60,10.312582969665527,0.019257743693531434
15,realized_vol_5,10.218341827392578,0.019081757544511687
15,rolling_range_30,10.069303512573242,0.01880344301596446
15,normalized_range_30,10.063294410705566,0.018792221603837506
15,normalized_range_15,10.044407844543457,0.018756952782100926
15,atr_15,9.991588592529297,0.01865831797641114
15,mean_reversion_speed_60,9.97567081451416,0.018628593077218793
15,atr_5,9.899345397949219,0.01848606279999986
15,normalized_range_60,9.848511695861816,0.01839113581529854
15,autocorrelation_30,9.75755500793457,0.018221283064686223
15,normalized_vwap_distance,9.756330490112305,0.018218996396987285
15,past_return_10,9.682126998901367,0.018080428608576872
15,past_return_15,9.339157104492188,0.017439965754551104
15,ar1_coefficient_30,9.127725601196289,0.01704513802698883
15,vwap_distance_pct,9.09456729888916,0.016983218128839003
15,variance_ratio_5_60,8.862265586853027,0.016549417320339373
15,abs_zscore_30,8.591702461242676,0.016044167050717168
15,abs_zscore_5,8.466814041137695,0.01581095009704549
15,past_return_30,7.956332683563232,0.014857675910218384
15,past_return_3,7.940608024597168,0.014828311642029957
15,zscore_15,7.915592193603516,0.014781597015541761
15,mean_reversion_speed_30,7.865144729614258,0.014687391292848285
15,zscore_30,7.721171855926514,0.014418535981966876
15,past_return_5,7.545570373535156,0.014090617326665467
15,mean_distance_15,7.528092384338379,0.014057978885140203
15,past_return_1,7.316944122314453,0.013663680083050345
15,normalized_range_5,7.293569564819336,0.013620030374872019
15,abs_zscore_15,7.140432357788086,0.013334061564572428
15,log_zscore_5,6.552437782287598,0.012236038997240543
15,log_zscore_30,6.461299419403076,0.012065846986350463
15,zscore_5,5.224081993103027,0.009755464014505173
15,zscore_direction_5,0.0,0.0
15,zscore_direction_30,0.0,0.0
15,zscore_direction_15,0.0,0.0
15,zscore_direction_60,0.0,0.0
15,normalized_ou_residual_30,0.0,0.0
16,normalized_ou_residual_60,22.827884674072266,0.04249811976829904
16,half_life_30,17.838821411132812,0.033210101578824
16,vol_ratio_5_60,14.111139297485352,0.026270366111180454
16,half_life_60,13.213998794555664,0.024600181374974824
16,realized_vol_15,12.586654663085938,0.02343227000623459
16,vwap_distance_pct,12.461174011230469,0.023198665717125193
16,mean_reversion_speed_30,12.033693313598633,0.02240283526038437
16,vol_ratio_5_30,11.933122634887695,0.022215605264698828
16,rolling_range_30,11.79533576965332,0.021959090796326745
16,atr_5,11.396650314331055,0.021216867744472595
16,normalized_vwap_distance,11.356059074401855,0.02114130001663953
16,realized_vol_60,11.120678901672363,0.02070309845243142
16,atr_30,11.062121391296387,0.020594083354238013
16,rolling_range_15,10.977649688720703,0.02043682443233839
16,vwap_distance,10.969420433044434,0.02042150422644427
16,mean_reversion_speed_60,10.913339614868164,0.020317099926107748
16,mean_distance_60,10.865435600280762,0.02022791818288517
16,zscore_5,10.837636947631836,0.02017616610482192
16,atr_60,10.827107429504395,0.020156563556058795
16,autocorrelation_60,10.53236198425293,0.019607843102442502
16,rolling_range_60,10.501988410949707,0.01955129735698858
16,normalized_range_60,10.481598854064941,0.01951333861298391
16,realized_vol_30,10.185521125793457,0.018962137880351032
16,normalized_range_30,9.897422790527344,0.018425792190332146
16,past_return_15,9.88976001739502,0.018411526591263973
16,mean_distance_30,9.76589298248291,0.018180926333719396
16,ou_residual_60,9.716409683227539,0.018088804474497205
16,realized_vol_5,9.644902229309082,0.017955680780193443
16,past_return_10,9.633140563964844,0.01793378437281226
16,mean_distance_5,9.533610343933105,0.017748491373839027
16,zscore_60,9.466292381286621,0.01762316715392313
16,ar1_coefficient_30,9.359490394592285,0.01742433648315216
16,atr_15,9.150721549987793,0.017035676583710482
16,normalized_range_15,9.098945617675781,0.016939286585078223
16,autocorrelation_30,9.013696670532227,0.016780580685799563
16,ou_residual_30,8.983394622802734,0.01672416809777316
16,ar1_coefficient_60,8.948219299316406,0.016658683050351814
16,past_return_30,8.882919311523438,0.016537115645324313
16,rolling_range_5,8.614934921264648,0.01603821559935606
16,mean_distance_15,8.311376571655273,0.01547308837523709
16,log_zscore_30,8.241646766662598,0.015343274086865262
16,log_zscore_60,8.021374702453613,0.01493319892221384
16,past_return_1,7.988218784332275,0.014871473352829439
16,variance_ratio_5_30,7.934823036193848,0.014772067782321971
16,past_return_5,7.8946852684021,0.014697344272579375
16,normalized_range_5,7.755460262298584,0.01443815245219798
16,zscore_30,7.639627933502197,0.014222510212344676
16,past_return_3,7.498722553253174,0.013960190080132773
16,abs_zscore_15,7.392486572265625,0.013762413128471566
16,abs_zscore_5,7.173917770385742,0.013355508886027457
16,abs_zscore_30,7.1325273513793945,0.013278453345870916
16,variance_ratio_5_60,7.03228759765625,0.013091839425216696
16,zscore_15,6.704159259796143,0.012480970849312677
16,zscore_direction_5,0.0,0.0
16,zscore_direction_15,0.0,0.0
16,zscore_direction_30,0.0,0.0
16,zscore_direction_60,0.0,0.0
16,log_zscore_5,0.0,0.0
16,normalized_ou_residual_30,0.0,0.0
17,half_life_60,14.148367881774902,0.026740696289790325
17,vol_ratio_5_60,12.653573989868164,0.023915506146777354
17,ou_residual_60,12.487388610839844,0.023601412479894095
17,mean_distance_60,12.446083068847656,0.023523344185181382
17,normalized_vwap_distance,12.156057357788086,0.022975189831231865
17,rolling_range_60,11.762932777404785,0.022232176566668493
17,vol_ratio_5_30,11.50565242767334,0.021745911595967397
17,mean_distance_5,11.474188804626465,0.02168644472352646
17,past_return_30,11.434818267822266,0.021612033627049162
17,atr_60,11.311567306518555,0.021379086862363127
17,autocorrelation_30,11.168993949890137,0.021109620386761545
17,ou_residual_30,11.123412132263184,0.021023469846170283
17,rolling_range_15,10.83803939819336,0.020484109711141694
17,mean_distance_30,10.735483169555664,0.02029027640220155
17,realized_vol_30,10.730008125305176,0.020279928459831176
17,past_return_3,10.671364784240723,0.02016909138053504
17,ar1_coefficient_30,10.630261421203613,0.0200914052080628
17,past_return_15,10.481778144836426,0.01981076886678116
17,mean_reversion_speed_60,10.453401565551758,0.019757136568360936
17,autocorrelation_60,10.392387390136719,0.019641818565056313
17,past_return_10,10.376657485961914,0.01961208873376264
17,normalized_range_15,10.174697875976562,0.019230381059877552
17,mean_reversion_speed_30,10.096332550048828,0.01908226903750193
17,mean_distance_15,10.093388557434082,0.01907670483299098
17,realized_vol_15,10.040000915527344,0.018975801129483588
17,half_life_30,9.979665756225586,0.018861766480118645
17,realized_vol_60,9.953898429870605,0.01881306572155652
17,normalized_range_30,9.891446113586426,0.018695029603447065
17,log_zscore_60,9.764200210571289,0.01845453231958502
17,realized_vol_5,9.555924415588379,0.01806088693061214
17,rolling_range_30,9.478140830993652,0.017913874410909563
17,atr_30,9.433506965637207,0.017829515518936336
17,variance_ratio_5_30,9.292805671691895,0.01756358727898587
17,vwap_distance,9.2664155960083,0.01751370951182457
17,ar1_coefficient_60,9.247150421142578,0.017477297948712927
17,atr_15,9.155111312866211,0.017303342206130647
17,vwap_distance_pct,9.102471351623535,0.017203851633927618
17,normalized_range_5,8.95605754852295,0.016927126638220567
17,normalized_range_60,8.928781509399414,0.01687557438256213
17,zscore_5,8.757699012756348,0.016552225066127944
17,atr_5,8.70677375793457,0.01645597532311529
17,zscore_60,8.612933158874512,0.016278614727173377
17,abs_zscore_30,8.60706615447998,0.016267525972346247
17,abs_zscore_15,8.552303314208984,0.01616402311661832
17,log_zscore_30,8.000688552856445,0.015121460262333606
17,normalized_ou_residual_60,7.931649208068848,0.01499097452953121
17,variance_ratio_5_60,7.8454461097717285,0.014828048961715608
17,past_return_5,7.728338718414307,0.01460671366624225
17,log_zscore_5,7.701863765716553,0.01455667547983849
17,zscore_30,7.665404796600342,0.01448776730411659
17,rolling_range_5,7.583767890930176,0.01433347193105266
17,zscore_15,7.409830093383789,0.01400472603920358
17,abs_zscore_5,6.670057773590088,0.012606541662567528
17,past_return_1,5.928732872009277,0.011205422875518832
17,zscore_direction_5,0.0,0.0
17,zscore_direction_30,0.0,0.0
17,zscore_direction_15,0.0,0.0
17,zscore_direction_60,0.0,0.0
17,normalized_ou_residual_30,0.0,0.0
18,half_life_60,14.615086555480957,0.027359701330532428
18,vol_ratio_5_30,13.674408912658691,0.025598736093807594
18,half_life_30,12.996674537658691,0.024330005319546037
18,ar1_coefficient_30,12.591612815856934,0.023571722589788874
18,ar1_coefficient_60,11.872920036315918,0.022226316955548667
18,autocorrelation_30,11.730389595031738,0.021959497440710986
18,realized_vol_60,11.441338539123535,0.02141838873575038
18,mean_distance_60,11.414015769958496,0.021367240027116957
18,rolling_range_60,11.370692253112793,0.021286137634942467
18,rolling_range_30,11.336159706115723,0.021221492094292686
18,atr_60,10.866345405578613,0.02034199138831241
18,normalized_range_60,10.86517333984375,0.020339797260462134
18,mean_distance_15,10.836175918579102,0.020285513573386815
18,atr_5,10.783934593200684,0.020187716885420662
18,realized_vol_5,10.642784118652344,0.019923480692795637
18,log_zscore_60,10.56285285949707,0.01977384795752856
18,rolling_range_5,10.556384086608887,0.019761738299913883
18,mean_distance_30,10.528700828552246,0.019709914749679643
18,past_return_30,10.471671104431152,0.01960315409431215
18,past_return_15,10.332840919494629,0.019343261525006674
18,realized_vol_15,10.286615371704102,0.019256726479416078
18,vol_ratio_5_60,10.276461601257324,0.019237718440993038
18,vwap_distance,10.194659233093262,0.019084582956464573
18,mean_reversion_speed_30,10.16549301147461,0.01902998327213173
18,autocorrelation_60,10.075780868530273,0.01886204054888056
18,normalized_range_15,10.065431594848633,0.018842666524933268
18,atr_30,9.969622611999512,0.01866331040921112
18,normalized_vwap_distance,9.967768669128418,0.018659839795264057
18,vwap_distance_pct,9.868996620178223,0.018474936767230422
18,atr_15,9.837655067443848,0.018416264824454548
18,realized_vol_30,9.805828094482422,0.01835668416640138
18,past_return_10,9.770807266235352,0.018291124554588586
18,rolling_range_15,9.751166343688965,0.018254356399115452
18,normalized_ou_residual_60,9.713359832763672,0.018183581939905862
18,normalized_range_30,9.631938934326172,0.018031160573473502
18,past_return_5,9.49429988861084,0.01777349783792311
18,variance_ratio_5_60,9.150110244750977,0.017129168718056444
18,abs_zscore_15,9.125564575195312,0.017083218789162656
18,ou_residual_60,8.977145195007324,0.016805375076216374
18,variance_ratio_5_30,8.935944557189941,0.016728246751246702
18,zscore_60,8.891280174255371,0.016644634233964405
18,zscore_5,8.63447380065918,0.0161638881463722
18,mean_reversion_speed_60,8.548491477966309,0.016002927712805683
18,mean_distance_5,8.358147621154785,0.015646600635802373
18,log_zscore_30,8.229183197021484,0.015405176945757375
18,abs_zscore_5,8.217561721801758,0.015383421337959578
18,abs_zscore_30,7.946329116821289,0.014875669089267973
18,zscore_30,7.940547466278076,0.014864845736873902
18,log_zscore_5,7.70435905456543,0.014422696839728476
18,zscore_15,7.2842936515808105,0.013636326952603937
18,past_return_1,7.233866214752197,0.013541925896184758
18,normalized_range_5,7.033802032470703,0.013167402197445107
