entry_timestamp,exit_timestamp,window,hmm_state,volatility,volatility_percentile,volatility_bucket,setup_strength,setup_strength_bucket,pnl_R,pnl_points,exit_reason,holding_bars,past_return_30,past_return_30_strength,directional_pressure_30,directional_pressure_30_strength,close_location_30,close_location_30_strength,normalized_momentum_30,normalized_momentum_30_strength
2025-03-05 11:09:00-05:00,2025-03-05 11:12:00-05:00,1,2,0.004277493784360321,0.9733122779313067,80-100%,0.8893343795628487,80-100%,1.3,26.0,target,3,-0.0041468731782883595,0.938804955536133,-0.23257618168947145,0.8419402280988983,0.0,0.9360102117268363,-0.9694632855927118,0.840582122889527
2025-03-05 11:13:00-05:00,2025-03-05 11:14:00-05:00,1,2,0.004124240949867065,0.968938895468702,80-100%,0.9074914967962429,80-100%,-1.0,-20.0,stop,1,-0.004685282918411051,0.9541210582539088,-0.27352007788169147,0.8809834336931487,0.029315960912052116,0.9159197491467104,-1.1360352063237407,0.878941746091203
2025-03-05 11:17:00-05:00,2025-03-05 11:21:00-05:00,1,2,0.0040623261669247915,0.9670263631179541,80-100%,0.9378155600084566,80-100%,1.3,26.0,target,4,-0.006337358000114307,0.9817566348968522,-0.37886146532577364,0.9530066320725921,0.08469055374592833,0.8660682076754447,-1.5600317994435515,0.9504307653889374
2025-03-05 11:22:00-05:00,2025-03-05 11:25:00-05:00,1,2,0.0038617560246539742,0.9603281133482475,80-100%,0.8713153446834792,80-100%,-1.0,-20.0,stop,3,-0.0036385299990180403,0.9191881355697062,-0.23887570390896065,0.8481005633099314,0.06514657980456026,0.8841052251852263,-0.9421957202343109,0.8338674546690529
2025-03-05 11:26:00-05:00,2025-03-05 11:30:00-05:00,1,2,0.0038053496722669365,0.9580514980041234,80-100%,0.9627512065113044,80-100%,-1.0,-20.0,stop,4,-0.006668533941477005,0.9846422774378824,-0.4360858985179766,0.9743319366206954,0.021172638436482084,0.9226489441407443,-1.7524102949268265,0.9693816678458956
2025-03-05 11:32:00-05:00,2025-03-05 11:34:00-05:00,1,2,0.0036058233846528757,0.9485370882133614,80-100%,0.8635763837346985,80-100%,1.3,26.0,target,2,-0.003639087061305159,0.9192020088511536,-0.24720556845516672,0.8564114659932847,0.125,0.8289119516052945,-1.0092249877777875,0.8497801084890609
2025-03-05 11:35:00-05:00,2025-03-05 11:37:00-05:00,1,2,0.003807350764056741,0.9581611615563451,80-100%,0.9400779531665528,80-100%,-1.0,-20.0,stop,2,-0.005363712987107973,0.9682718053301147,-0.33232631214068403,0.9262424730138469,0.0,0.9360102117268363,-1.4087782606593684,0.9297873225954135
2025-03-05 16:12:00-05:00,2025-03-05 16:18:00-05:00,1,2,0.00390899552299509,0.9621002763521516,80-100%,0.8725878231293336,80-100%,-1.0,-20.0,stop,6,-0.0038742204331997858,0.9290242921158142,-0.24176848699359396,0.8509726114826428,0.08607594936708861,0.8649582373671505,-0.9911038297202603,0.8453961515517265
2025-03-05 16:25:00-05:00,2025-03-05 16:40:00-05:00,1,2,0.0029260236215466248,0.8896477606702636,80-100%,0.9108484954022819,80-100%,-0.4375,-8.75,timeout,15,-0.004035677103522243,0.9349898031381363,-0.38548787278101526,0.9563087937397674,0.12771739130434784,0.8267752587618281,-1.3792359958423996,0.9253201259693955
2025-03-06 11:40:00-05:00,2025-03-06 11:44:00-05:00,1,2,0.00487945518435578,0.984283019695574,80-100%,0.9326899063179385,80-100%,1.3,26.0,target,4,-0.006257710699851961,0.980688392225413,-0.3019501897035888,0.90463967588867,0.0,0.9360102117268363,-1.2824609435731804,0.9094213454308347
2025-03-06 11:45:00-05:00,2025-03-06 11:51:00-05:00,1,2,0.004897567341178899,0.9844672544633066,80-100%,0.9066619740235388,80-100%,1.3,26.0,target,6,-0.005619013804682811,0.9727944950819217,-0.27266134452689195,0.8802480783639037,0.056640625,0.892180259178067,-1.147307104373628,0.8814250634702626
2025-03-06 11:52:00-05:00,2025-03-06 11:56:00-05:00,1,2,0.0047856207656073995,0.9830942667894899,80-100%,0.9102455597591057,80-100%,1.3,26.0,target,4,-0.005222435356410339,0.9658023612325023,-0.26164630451101717,0.8698143574659378,0.0,0.9360102117268363,-1.0912764742961194,0.8693553086111458
2025-03-06 11:57:00-05:00,2025-03-06 11:59:00-05:00,1,2,0.004632916181402236,0.9806860551826995,80-100%,0.8731770209054074,80-100%,1.3,26.0,target,2,-0.004542787617049043,0.9508608371138025,-0.23177115690306543,0.8411077503676776,0.09375,0.8576601825901158,-0.9805460403719384,0.843079313550034
2025-03-06 12:00:00-05:00,2025-03-06 12:02:00-05:00,1,2,0.004028325518658988,0.9660613238584024,80-100%,0.9666046552794709,80-100%,-1.0,-20.0,stop,2,-0.007343974255758329,0.9891233473453476,-0.41368501027576804,0.9669367594416849,0.0,0.9360102117268363,-1.8230836166892257,0.974348302604015
2025-03-06 12:03:00-05:00,2025-03-06 12:04:00-05:00,1,2,0.004282263159510902,0.9734482607360617,80-100%,0.97686786829549,80-100%,1.3,26.0,target,1,-0.00912001708305815,0.9957686491585854,-0.48051220185927934,0.985598135249882,0.0,0.9360102117268363,-2.1297189694665546,0.9900944770466559
2025-03-06 12:13:00-05:00,2025-03-06 12:18:00-05:00,1,2,0.004148359015001981,0.969618809492477,80-100%,0.9558238695808647,80-100%,1.3,26.0,target,5,-0.007909285603415497,0.9918841303533524,-0.4098261642469851,0.9657574159891222,0.06327372764786796,0.8858673030496435,-1.9066058590427277,0.9797866289313412
2025-03-06 12:28:00-05:00,2025-03-06 12:29:00-05:00,1,2,0.00484631935085064,0.9838970039917533,80-100%,0.9359257633183529,80-100%,-1.0,-20.0,stop,1,-0.006595369275071972,0.9840041064913084,-0.2976538139044617,0.901101645530982,0.0,0.9360102117268363,-1.3609027382634893,0.9225870895242851
2025-03-06 12:53:00-05:00,2025-03-06 12:54:00-05:00,1,2,0.004462980475508199,0.9774444005790236,80-100%,0.9290376592055434,80-100%,-1.0,-20.0,stop,1,-0.00565921723935577,0.973391046184154,-0.2967626536940424,0.9004495379748592,0.002304147465437788,0.9358437161805921,-1.2680354015466213,0.9064663364825682
2025-03-06 13:42:00-05:00,2025-03-06 13:46:00-05:00,1,2,0.0032732434090598796,0.9263192525332281,80-100%,0.9167036921919767,80-100%,-1.0,-20.0,stop,4,-0.004270282867623664,0.9427727140300495,-0.27529962999638286,0.8825373921247607,0.0137221269296741,0.9282265449399228,-1.3046029072583234,0.9132781176731732
2025-03-06 14:04:00-05:00,2025-03-06 14:08:00-05:00,1,2,0.003205843738103187,0.9208009825854279,80-100%,0.8879455106588843,80-100%,-1.0,-20.0,stop,4,-0.004008402781173987,0.9341574062513006,-0.27017488167660275,0.8779310153453395,0.1165644171779141,0.8365568721036712,-1.2503425333967315,0.9031367489352257
2025-03-06 14:21:00-05:00,2025-03-06 14:25:00-05:00,1,2,0.003272997233334288,0.9263192525332281,80-100%,0.8832924031300933,80-100%,-1.0,-20.0,stop,4,-0.0033718406077189065,0.9070490143033532,-0.22605943049370117,0.8352526569914255,0.0,0.9360102117268363,-1.0301996510653706,0.8548577294987584
2025-03-06 14:27:00-05:00,2025-03-06 14:32:00-05:00,1,2,0.0031714863150868,0.9175330087292187,80-100%,0.910009348827363,80-100%,1.3,26.0,target,5,-0.004109227710034694,0.9373760075470651,-0.28115774952734235,0.8878929988622805,0.04507042253521127,0.9028914726531065,-1.2956788400716241,0.911876916247
2025-03-06 15:24:00-05:00,2025-03-06 15:27:00-05:00,1,2,0.004973721875668994,0.9853928148440584,80-100%,0.898961917125222,80-100%,-1.0,-20.0,stop,3,-0.0054341174288037985,0.969617513630499,-0.2423155342051235,0.8516247190387657,0.04279279279279279,0.9049171684657435,-1.0925656006997533,0.8696882673658801
2025-03-07 10:18:00-05:00,2025-03-07 10:19:00-05:00,1,2,0.005246626798997909,0.9883274115015134,80-100%,0.8920810403560707,80-100%,-1.0,-20.0,stop,1,-0.005039290902795135,0.9624034072779235,-0.22284021452201952,0.8316868773760302,0.0,0.9360102117268363,-0.9604820574921824,0.8382236650434928
2025-03-07 10:20:00-05:00,2025-03-07 10:25:00-05:00,1,2,0.005353785672020484,0.9894898451550642,80-100%,0.8856912907237513,80-100%,-1.0,-20.0,stop,5,-0.005427663460947373,0.96956202050471,-0.22992115408948108,0.8391514276993091,0.0662557781201849,0.8830923772789078,-1.0137991681872853,0.8509593374120781
2025-03-07 10:32:00-05:00,2025-03-07 10:33:00-05:00,1,2,0.004819722530690194,0.9835680133350879,80-100%,0.9423009407021461,80-100%,1.3,26.0,target,1,-0.006795367167851206,0.9855024208876125,-0.319745872720266,0.9177650747842495,0.0,0.9360102117268363,-1.4099083763807656,0.929926055409886
2025-03-07 10:34:00-05:00,2025-03-07 10:36:00-05:00,1,2,0.004977186160567576,0.9854454533491249,80-100%,0.9625149908636393,80-100%,1.3,26.0,target,2,-0.008977330986734405,0.9953385774337205,-0.40911211365981437,0.9654799234120487,0.028888888888888888,0.9162666148680523,-1.8036960437322018,0.9729748477407361
2025-03-07 10:37:00-05:00,2025-03-07 10:38:00-05:00,1,2,0.005133228534247691,0.9871035662587182,80-100%,0.9636003224981843,80-100%,1.3,26.0,target,1,-0.010291849684937727,0.9979467543458054,-0.4364747718174427,0.9744984321669395,0.05168986083499006,0.8968421344729028,-2.0049467145818523,0.9851139690070893
2025-03-07 10:39:00-05:00,2025-03-07 10:40:00-05:00,1,2,0.005070895478585677,0.98639733298241,80-100%,0.980031097732043,80-100%,-1.0,-20.0,stop,1,-0.011691853540468805,0.9989456306100082,-0.5123217105488973,0.9905930016372062,0.0,0.9360102117268363,-2.3056782751376645,0.9945755469541211
2025-03-07 10:41:00-05:00,2025-03-07 10:43:00-05:00,1,2,0.005111769487896927,0.9868272141071194,80-100%,0.9811548934888568,80-100%,-1.0,-20.0,stop,2,-0.01235091863400911,0.9992230962389534,-0.5318436680346005,0.9930626855731609,0.0,0.9360102117268363,-2.4161728464580077,0.996323580416476
2025-03-07 11:20:00-05:00,2025-03-07 11:26:00-05:00,1,2,0.0034632211147629234,0.9401193139448173,80-100%,0.9538234309015228,80-100%,1.3,26.0,target,6,-0.005647501758946885,0.9731968202438923,-0.36896264268073364,0.9478313955101701,0.0,0.9360102117268363,-1.6307078213611224,0.9582552961251924
2025-03-07 11:27:00-05:00,2025-03-07 11:28:00-05:00,1,2,0.003303858633610974,0.9287581699346406,80-100%,0.9771835989674058,80-100%,-1.0,-20.0,stop,1,-0.0073825838661877455,0.9892759534412675,-0.5095832527405294,0.9902738851735716,0.0,0.9360102117268363,-2.234533823899996,0.9931743455279477
2025-03-07 11:29:00-05:00,2025-03-07 11:34:00-05:00,1,2,0.003455845283351342,0.9396938193621968,80-100%,0.9767951177807929,80-100%,-1.0,-20.0,stop,5,-0.0075522721973401655,0.9902887029869175,-0.5010147801807725,0.9890667924633016,0.0,0.9360102117268363,-2.185361779279734,0.9918147639461162
2025-03-07 11:35:00-05:00,2025-03-07 11:38:00-05:00,1,2,0.0035159912299124263,0.9434179935956486,80-100%,0.9542151567390322,80-100%,1.3,26.0,target,3,-0.005939292867483545,0.9770258459233363,-0.3719899395102742,0.9495518494880262,0.016420361247947456,0.9262840969004079,-1.6892228902492104,0.9639988346443584
2025-03-07 11:39:00-05:00,2025-03-07 11:42:00-05:00,1,2,0.00350043542086498,0.9422994253629864,80-100%,0.9685917323549528,80-100%,1.3,26.0,target,3,-0.007657630198918193,0.9907326479932298,-0.48316353741543205,0.9862224935482976,0.04215116279069767,0.9055831506507201,-2.1876221893063645,0.9918286372275634
2025-03-07 11:43:00-05:00,2025-03-07 11:45:00-05:00,1,2,0.003427434511288588,0.937978681405448,80-100%,0.9812278023238077,80-100%,-1.0,-20.0,stop,2,-0.008737353752502517,0.9947836461758299,-0.5674441906743458,0.9961151039209701,0.0,0.9360102117268363,-2.5492401747502966,0.9980022474715945
2025-03-07 11:46:00-05:00,2025-03-07 11:47:00-05:00,1,2,0.003511886584476505,0.9431153221915164,80-100%,0.9417411852961863,80-100%,-1.0,-20.0,stop,1,-0.006886508439774876,0.9861267185527393,-0.42752865162354364,0.9715847601076671,0.12833333333333333,0.8263451452673641,-1.9609142476910042,0.9829081172569748
2025-03-07 11:49:00-05:00,2025-03-07 11:51:00-05:00,1,2,0.003652909408537752,0.9511821730929508,80-100%,0.9631673537532783,80-100%,-1.0,-20.0,stop,2,-0.006617918941067217,0.9842260789944646,-0.39101683998128667,0.9588617254488443,0.0,0.9360102117268363,-1.8116843865877168,0.9735713988429683
2025-03-07 11:52:00-05:00,2025-03-07 11:53:00-05:00,1,2,0.003766613885407386,0.9563758389261745,80-100%,0.9466604688242806,80-100%,1.3,26.0,target,1,-0.0061729705252048465,0.9798559953385775,-0.34519038480690883,0.9343591308932486,0.03314917127071823,0.913214196520243,-1.6388646973134586,0.9592125525450534
2025-03-07 15:01:00-05:00,2025-03-07 15:02:00-05:00,1,2,0.003221205693529917,0.9221783568013335,80-100%,0.8818212107738093,80-100%,-1.0,-20.0,stop,1,-0.0035021332528999702,0.9133474840804096,-0.2517169099142859,0.8607542248244859,0.064343163538874,0.8847850819990565,-1.0872119281095032,0.8683980521912849
2025-03-07 15:05:00-05:00,2025-03-07 15:06:00-05:00,1,2,0.0032204722125329464,0.9221301048383559,80-100%,0.8484124141731899,80-100%,-1.0,-20.0,stop,1,-0.0030761246187000347,0.8908034017286108,-0.22177709886630878,0.8306185309542969,0.11796246648793565,0.8352249077337182,-0.9551781278313282,0.8370028162761338
2025-03-07 15:43:00-05:00,2025-03-07 15:44:00-05:00,1,2,0.004747607098854542,0.9825284028600254,80-100%,0.8926520480011442,80-100%,-1.0,-20.0,stop,1,-0.005508480975705546,0.9710048417752251,-0.2665836752631651,0.8747398507089935,0.11180124223602485,0.8408441324194578,-1.1602647104126584,0.8840193671009003
2025-03-10 10:01:00-04:00,2025-03-10 10:02:00-04:00,1,2,0.005781706398574988,0.9930297846207834,80-100%,0.8916473669176084,80-100%,1.3,26.0,target,1,-0.005461760251181204,0.9700337120739169,-0.21880130052260188,0.8272469961428532,0.004140786749482402,0.9349557399339568,-0.9446623323051061,0.834353019519707
2025-03-10 10:03:00-04:00,2025-03-10 10:08:00-04:00,1,2,0.005352567857490781,0.9894854586129754,80-100%,0.8982269619756831,80-100%,-1.0,-20.0,stop,5,-0.005463239550806061,0.9700475853553641,-0.2249131438952273,0.8340733135388628,0.0,0.9360102117268363,-1.0206763737073221,0.8527767372816693
2025-03-10 10:09:00-04:00,2025-03-10 10:11:00-04:00,1,2,0.0047357191450981785,0.9823353950081151,80-100%,0.9275805557157333,80-100%,1.3,26.0,target,2,-0.006126648249166031,0.9792871907992398,-0.3067811903637815,0.9085384465965536,0.03571428571428571,0.9109110081305325,-1.2937102183324296,0.9115855773366074
2025-03-10 10:12:00-04:00,2025-03-10 10:16:00-04:00,1,2,0.004623681737671338,0.9805149800412335,80-100%,0.924516962364071,80-100%,-1.0,-20.0,stop,4,-0.00676208577998239,0.9852943216659036,-0.34275821601521295,0.9328467963481977,0.10987482614742698,0.8426755834281433,-1.4624894539968991,0.9372511480140397
2025-03-10 10:18:00-04:00,2025-03-10 10:21:00-04:00,1,2,0.004767244905014101,0.9827784357590911,80-100%,0.9553286442111709,80-100%,1.3,26.0,target,3,-0.00740856033835572,0.9893453198485037,-0.36591395894876666,0.9462774370785582,0.0,0.9360102117268363,-1.55405490717784,0.9496816081907854
2025-03-10 10:22:00-04:00,2025-03-10 10:24:00-04:00,1,2,0.003939556082712352,0.9631925253322806,80-100%,0.9547425991255054,80-100%,-1.0,-20.0,stop,2,-0.006210410561685458,0.9803138136263371,-0.3737432452238988,0.9504398257346616,0.0,0.9360102117268363,-1.5764239501344124,0.9522065454141868
2025-03-10 10:28:00-04:00,2025-03-10 10:31:00-04:00,1,2,0.003937628543023544,0.9631398868272141,80-100%,0.9436013206626329,80-100%,1.3,26.0,target,3,-0.006159748883849674,0.9796895159612103,-0.378598845927392,0.9527846380109332,0.057971014492753624,0.8910980381274801,-1.564329600049032,0.950833090550908
2025-03-10 10:35:00-04:00,2025-03-10 10:37:00-04:00,1,2,0.0034570641818472544,0.9397947098302408,80-100%,0.8855297530556634,80-100%,-1.0,-20.0,stop,2,-0.0034614508269688094,0.9115023376479239,-0.23758789552321768,0.8469212198573688,0.0,0.9360102117268363,-1.0012688931679627,0.8476852429905246
2025-03-10 10:42:00-04:00,2025-03-10 10:46:00-04:00,1,2,0.003847920723117271,0.9597622494187832,80-100%,0.9026775291041838,80-100%,1.3,26.0,target,4,-0.0042131397957351924,0.9409553141604584,-0.25501896470448593,0.8636540222549047,0.002577319587628866,0.9357604684074701,-1.0949133568225,0.8703403115939012
2025-03-10 10:47:00-04:00,2025-03-10 10:49:00-04:00,1,2,0.0038816929551675075,0.9610124139141115,80-100%,0.955557627125552,80-100%,-1.0,-20.0,stop,2,-0.006257272449681354,0.980688392225413,-0.3714103512615306,0.9493159807975137,0.0,0.9360102117268363,-1.6119957250486168,0.9562159237524451
2025-03-10 10:53:00-04:00,2025-03-10 10:56:00-04:00,1,2,0.00417963986460624,0.9706189410887397,80-100%,0.9256106508057036,80-100%,1.3,26.0,target,3,-0.005380480180020624,0.9685215243961655,-0.2807705700741588,0.8876016316563532,0.0,0.9360102117268363,-1.2873071255691821,0.9103092354434594
2025-03-10 10:57:00-04:00,2025-03-10 11:00:00-04:00,1,2,0.003926644181118909,0.9627363249550379,80-100%,0.9703158318371145,80-100%,-1.0,-20.0,stop,3,-0.007781003293398286,0.9913014525325675,-0.42261699883340237,0.9699753031606404,0.0,0.9360102117268363,-1.9815911334194447,0.9839763599284139
2025-03-10 12:04:00-04:00,2025-03-10 12:14:00-04:00,1,2,0.00364508133946116,0.950699653463175,80-100%,0.9231968456906249,80-100%,-1.0,-20.0,stop,10,-0.00467455536108064,0.9537464796548327,-0.28787224024113184,0.8936093459499959,0.0,0.9360102117268363,-1.2824282713459731,0.9094213454308347
2025-03-10 12:18:00-04:00,2025-03-10 12:19:00-04:00,1,2,0.003371828704191312,0.9341229109093302,80-100%,0.8797257665642165,80-100%,1.3,26.0,target,1,-0.0037401438537671833,0.9238634314174332,-0.24965246919628664,0.8587007797541416,0.08806818181818182,0.8630019146987818,-1.1092330547865736,0.8733369403865097
2025-03-10 12:20:00-04:00,2025-03-10 12:29:00-04:00,1,2,0.003536755552784744,0.9449006448216871,80-100%,0.9346566369790571,80-100%,-1.0,-20.0,stop,9,-0.004972830373047403,0.9606831203784632,-0.31279457766906077,0.9130615756028526,0.0030864197530864196,0.9355384743458113,-1.4060429958558864,0.9293433775891011
2025-03-10 13:03:00-04:00,2025-03-10 13:05:00-04:00,1,2,0.0036039620906281335,0.9484361977453174,80-100%,0.8937393306801815,80-100%,1.3,26.0,target,2,-0.0038219018028536784,0.9270542861503032,-0.24028573261018565,0.8495296500818603,0.0,0.9360102117268363,-1.0604722543536966,0.8623631747617264
2025-03-10 13:06:00-04:00,2025-03-10 13:11:00-04:00,1,2,0.0031190017357163777,0.9126200815896829,80-100%,0.9335671973429537,80-100%,1.3,26.0,target,5,-0.004752576125916275,0.9557581054646855,-0.33738720349693807,0.9294058883924855,0.04456824512534819,0.9032522130033022,-1.5237491122539228,0.9458525825113414
2025-03-10 13:12:00-04:00,2025-03-10 13:15:00-04:00,1,2,0.0027383829887685494,0.8611527832609553,80-100%,0.9100518771604817,80-100%,-1.0,-20.0,stop,3,-0.003415918548083422,0.9093658523050457,-0.28599426167999553,0.8921941338069207,0.0,0.9360102117268363,-1.2474217675517916,0.9026373108031243
2025-03-10 13:52:00-04:00,2025-03-10 13:54:00-04:00,1,2,0.003594699871832818,0.9479273588630083,80-100%,0.9207240831716146,80-100%,-1.0,-20.0,stop,2,-0.004426495036427905,0.9474618831592236,-0.2957469585068655,0.8997835557898826,0.0,0.9360102117268363,-1.2313948853179173,0.899640682010516
2025-03-10 14:09:00-04:00,2025-03-10 14:10:00-04:00,1,2,0.003335133735991936,0.9312804316357416,80-100%,0.8757803301193229,80-100%,-1.0,-20.0,stop,1,-0.003071180026326107,0.8904565696924294,-0.23867359618689787,0.8479756916502483,0.0,0.9360102117268363,-0.9208566340781762,0.8286788474077773
2025-03-10 14:55:00-04:00,2025-03-10 14:56:00-04:00,1,2,0.003223043525468054,0.9223713646532439,80-100%,0.8783085039091822,80-100%,1.3,26.0,target,1,-0.003161231452688766,0.8956174303908103,-0.22939543902348342,0.8384299469989178,0.0,0.9360102117268363,-0.9808218312005849,0.8431764265201648
2025-03-10 14:59:00-04:00,2025-03-10 15:05:00-04:00,1,2,0.003273551311027564,0.9263587314120278,80-100%,0.8934547967015354,80-100%,1.3,26.0,target,6,-0.0036444714614419635,0.9194656011986515,-0.2617705427044779,0.8699669783833283,0.0367170626349892,0.9101479035435802,-1.1133081828181175,0.8742387036805815
2025-03-10 15:06:00-04:00,2025-03-10 15:08:00-04:00,1,2,0.0034213067733632444,0.9375751195332719,80-100%,0.9609719837664151,80-100%,1.3,26.0,target,2,-0.005965016454479916,0.9773726779595178,-0.39891037998249546,0.9620251408274829,0.0,0.9360102117268363,-1.7434906746512329,0.9684799045518236
2025-03-10 15:09:00-04:00,2025-03-10 15:11:00-04:00,1,2,0.0035929445170979355,0.9478264683949642,80-100%,0.972386669710712,80-100%,-1.0,-20.0,stop,2,-0.007192544871107786,0.9882493306141702,-0.4570033842177904,0.980298027027777,0.0,0.9360102117268363,-2.00185247416993,0.9849891094740639
2025-03-10 15:12:00-04:00,2025-03-10 15:13:00-04:00,1,2,0.0035278581287232435,0.9442426635083564,80-100%,0.9371534705768634,80-100%,-1.0,-20.0,stop,1,-0.005381665995574432,0.96854927095906,-0.3583739891046729,0.941712684185698,0.05660377358490566,0.892180259178067,-1.5254768755460397,0.9461716679846284
2025-03-11 10:28:00-04:00,2025-03-11 10:31:00-04:00,1,2,0.00873379966272166,0.9994341360705356,80-100%,0.9075880832673159,80-100%,-1.0,-20.0,stop,3,-0.009157179189678184,0.9958796354101636,-0.22995493957307772,0.8392069262147237,0.0,0.9360102117268363,-1.0484759833413204,0.85925555971754
2025-03-11 10:38:00-04:00,2025-03-11 10:39:00-04:00,1,2,0.006593079518576672,0.9962670526823705,80-100%,0.9283088194525166,80-100%,1.3,26.0,target,1,-0.008278560104600076,0.9930772325578169,-0.27232670180992774,0.8799983350445375,0.0,0.9360102117268363,-1.2556439037743123,0.9041494984808757
2025-03-11 10:40:00-04:00,2025-03-11 10:41:00-04:00,1,2,0.006260461842498126,0.9951835767864192,80-100%,0.9584322462459514,80-100%,-1.0,-20.0,stop,1,-0.0114787527845174,0.9988623909213247,-0.3970921664033163,0.96137303327136,0.04983748645720477,0.8984793406776369,-1.8335313070029045,0.9750142201134835
2025-03-11 10:42:00-04:00,2025-03-11 10:44:00-04:00,1,2,0.00617132905341098,0.9948370399613984,80-100%,0.9610305871393106,80-100%,-1.0,-20.0,stop,2,-0.010350018464617389,0.9980161207530417,-0.36800418927052936,0.947276410356023,0.0,0.9360102117268363,-1.6771133697524665,0.9628196057213413
2025-03-11 12:10:00-04:00,2025-03-11 12:11:00-04:00,1,2,0.004856339026301376,0.9840198271702417,80-100%,0.9083861792771043,80-100%,1.3,26.0,target,1,-0.005395353922494575,0.9688822297137942,-0.2455245208662992,0.8549546299636485,0.0,0.9360102117268363,-1.1109920236774977,0.8736976457041384
2025-03-11 12:12:00-04:00,2025-03-11 12:15:00-04:00,1,2,0.00447941116708006,0.977703206562267,80-100%,0.9619462193357589,80-100%,1.3,26.0,target,3,-0.008032664970132698,0.9923142020782175,-0.3862975385356094,0.9567250326053778,0.01637107776261937,0.9263812193023837,-1.7932412700057752,0.9723644233570566
2025-03-11 12:16:00-04:00,2025-03-11 12:22:00-04:00,1,2,0.004273898184714547,0.9732245470895293,80-100%,0.923087837527911,80-100%,-1.0,-20.0,stop,6,-0.00639191880388714,0.9823393127176371,-0.32715628241505246,0.9226766933984516,0.10682492581602374,0.8455615062297084,-1.4955711455054361,0.9417738377658468
2025-03-11 13:01:00-04:00,2025-03-11 13:04:00-04:00,1,2,0.004224383203712995,0.9718340132473571,80-100%,0.8698609057861029,80-100%,1.3,26.0,target,3,-0.004316624447714227,0.9441045490489866,-0.23752553140947713,0.8468795959708078,0.11776859504132231,0.8353775286511086,-1.0218354347967666,0.8530819494735089
2025-03-11 13:05:00-04:00,2025-03-11 13:18:00-04:00,1,2,0.004116965998124244,0.9687195683642584,80-100%,0.94352902456075,80-100%,-1.0,-20.0,stop,13,-0.005871992989623948,0.975999223096239,-0.338569368677238,0.9300579959486084,0.0,0.9360102117268363,-1.4262913495761982,0.932048667471317
2025-03-11 13:20:00-04:00,2025-03-11 13:22:00-04:00,1,2,0.0040372520388929425,0.9663332894679124,80-100%,0.8908178417869432,80-100%,1.3,26.0,target,2,-0.0045191399188763345,0.9501532997599922,-0.2589693030104967,0.8673585481588367,0.08009708737864078,0.8702722202181091,-1.119360365749058,0.875487299010835
2025-03-11 13:27:00-04:00,2025-03-11 13:31:00-04:00,1,2,0.0042286892981655754,0.971974382594201,80-100%,0.9338967979278007,80-100%,-1.0,-20.0,stop,4,-0.005783906688641637,0.974833867454669,-0.29778289498534055,0.9011848933041041,0.0,0.9360102117268363,-1.3677776447540664,0.9235582192255934
2025-03-11 13:36:00-04:00,2025-03-11 13:37:00-04:00,1,2,0.003987750924445365,0.9647848401105409,80-100%,0.876898693037218,80-100%,-1.0,-20.0,stop,1,-0.004213559002529168,0.9409691874419056,-0.23323675683446962,0.8427449565724117,0.08837209302325581,0.8627937952659767,-1.0566254217884006,0.8610868328685783
2025-03-11 15:40:00-04:00,2025-03-11 15:42:00-04:00,1,2,0.005259652303588876,0.9884941001008904,80-100%,0.8990617970906745,80-100%,1.3,26.0,target,2,-0.0061968799255264755,0.9801750808118644,-0.2565517043730458,0.8653467269750534,0.08884297520661157,0.8623081832560979,-1.1781919351015067,0.888417197319682
2025-03-11 15:57:00-04:00,2025-03-11 15:58:00-04:00,1,2,0.005248516527909149,0.9883537307540465,80-100%,0.9074494606033179,80-100%,-1.0,-20.0,stop,1,-0.0058472888525867165,0.9756801376229519,-0.23409602876454386,0.8437439298498766,0.0,0.9360102117268363,-1.114084107669963,0.8743635632136069
2025-03-11 15:59:00-04:00,2025-03-11 16:00:00-04:00,1,2,0.005220296901130226,0.9879764881344036,80-100%,0.9357174993762095,80-100%,1.3,26.0,target,1,-0.007166645275082938,0.9880828512368031,-0.2888125781572845,0.8943169520215334,0.0,0.9360102117268363,-1.3728424667821701,0.9244599825196653
2025-03-11 16:02:00-04:00,2025-03-11 16:03:00-04:00,1,2,0.005466496602846566,0.9904899767513269,80-100%,0.9261508400418591,80-100%,-1.0,-20.0,stop,1,-0.007576908398172605,0.9904135625199428,-0.2889961448395496,0.8944001997946555,0.05547445255474453,0.893428975774898,-1.386062948292529,0.9263606220779401
2025-03-11 16:06:00-04:00,2025-03-11 16:09:00-04:00,1,2,0.0053035124190009214,0.9889678466464886,80-100%,0.9096610646239152,80-100%,-1.0,-20.0,stop,3,-0.007122091948077799,0.9877915123264106,-0.2818545876864227,0.8883924855010128,0.11006289308176101,0.8425784610261675,-1.3429009655113548,0.9198817996420694
2025-03-12 10:35:00-04:00,2025-03-12 10:37:00-04:00,1,2,0.004396778738866592,0.9759222704741852,80-100%,0.9168528687054691,80-100%,-1.0,-20.0,stop,2,-0.005203109226345116,0.9654416559148735,-0.26843700226183065,0.8763493076560203,0.0,0.9360102117268363,-1.1833911905438257,0.8896102995241464
2025-03-12 10:38:00-04:00,2025-03-12 10:41:00-04:00,1,2,0.004286520181347957,0.9735272184936614,80-100%,0.9561263770949299,80-100%,1.3,26.0,target,3,-0.00687898785533332,0.9860296055826084,-0.36765343680590207,0.9470682909232178,0.0,0.9360102117268363,-1.60479539680369,0.9553974001470568
