past_return_30,directional_pressure_30,close_location_30,normalized_momentum_30,past_return_5,past_return_10,past_return_15,directional_pressure_5,directional_pressure_10,directional_pressure_15,close_location_5,close_location_10,close_location_15,normalized_momentum_10,normalized_momentum_15,realized_vol_5,realized_vol_15,realized_vol_30,realized_vol_60,vol_ratio_5_30,vol_ratio_5_60,variance_ratio_5_30,variance_ratio_5_60,direction_streak,up_streak,down_streak,state_probability_0,state_probability_1,state_probability_2,past_return_30_distance,directional_pressure_30_distance,close_location_30_distance,normalized_momentum_30_distance,target,pnl_R,pnl_points,entry_timestamp,exit_timestamp,holding_bars,exit_reason,window,xgb_probability,model
-0.006114001994476105,-0.23515172025678324,0.05660377358490566,-1.043437331229173,-0.0010353185705602376,-0.0019050984770611526,-0.004064520966744631,-0.5364390628147298,-0.19949945246748194,-0.34713343246071904,0.38461538461538464,0.1517509727626459,0.10743801652892562,-1.870340516329603,-1.0103768914069349,0.0010185837607794325,0.004022777046182089,0.005859481745083615,0.010746123516927506,0.17383512827462477,0.09478615792708313,0.18131191093353144,0.1078129888149353,-1.0,0.0,1.0,0.0,2.315246823659223e-122,1.0,-0.0039765392722761195,-0.018602796263808535,-0.07302585604472396,-0.1367331738146319,0,-1.0,-20.0,2025-03-05 10:31:00-05:00,2025-03-05 10:32:00-05:00,1,stop,1,0.6084928,xgboost
-0.0036385299990180403,-0.23887570390896065,0.06514657980456026,-0.9421957202343109,-0.00014154949537649426,0.00047197640994148254,-0.003215304307604172,-0.10524920461630294,0.14711109803110184,-0.41911359093739686,0.6875,0.25287356321839083,0.11730205278592376,0.7426516349898267,-1.1513855418788455,0.0006355286754979648,0.0027925522691186464,0.0038617560246539742,0.006356954433718776,0.164569867034754,0.09997376607373049,0.16249944681501968,0.1199370468355798,-1.0,0.0,1.0,4.953236466913565e-150,1.0962387101062984e-37,1.0,-0.001501067276818055,-0.022326779915985945,-0.06448304982506936,-0.03549156281976984,0,-1.0,-20.0,2025-03-05 11:22:00-05:00,2025-03-05 11:25:00-05:00,3,stop,1,0.6308058,xgboost
-0.0038742204331997858,-0.24176848699359396,0.08607594936708861,-0.9911038297202603,0.0003952247601637184,-0.002344884700885441,-0.0035731725527350425,0.37785154530533116,-0.46751748854402214,-0.5149243818857573,0.14285714285714285,0.14847161572052403,0.1152542372881356,-4.2160946597768705,-1.3052157307207184,0.0005561745857502972,0.0027376107019197477,0.00390899552299509,0.006013797735358318,0.1422806914151065,0.09248308809593823,0.12146277089736456,0.1026374590051329,1.0,1.0,-0.0,1.3784323820577557e-153,2.906086025825746e-34,1.0,-0.0017367577109998005,-0.025219563000619255,-0.043553680262541014,-0.08439967230571932,0,-1.0,-20.0,2025-03-05 16:12:00-05:00,2025-03-05 16:18:00-05:00,6,stop,1,0.61599004,xgboost
-0.006257710699851961,-0.3019501897035888,0.0,-1.2824609435731804,-0.004070792738140197,-0.002489023756653786,-0.002852466146243187,-0.9665326856687694,-0.3140209070716179,-0.22046057130197746,0.0,0.0,0.0,-1.031780979506391,-0.6657996097992328,0.002412356697876469,0.004284271279617193,0.00487945518435578,0.006313356711174739,0.4943905839346212,0.3821036586775717,1.4665322968992944,1.7520384716974342,-1.0,0.0,1.0,4.826329992688154e-70,0.07969909687376768,0.9203009031313047,-0.0041202479776519755,-0.08540126571061407,-0.12962962962962962,-0.3757567861586394,1,1.3,26.0,2025-03-06 11:40:00-05:00,2025-03-06 11:44:00-05:00,4,target,1,0.6649308,xgboost
-0.0054341174288037985,-0.2423155342051235,0.04279279279279279,-1.0925656006997533,-0.00292881759013723,-0.0025483181800768874,-0.0020367940053545464,-0.8041803258102954,-0.40569983493791417,-0.22035601255140244,0.0,0.0,0.0,-1.4080562623653505,-0.7137910217494419,0.001809812752649561,0.0028534878462922316,0.004973721875668994,0.007128722123322899,0.3638749407165295,0.25387618164108716,0.7944298348887469,0.7734373872558995,-4.0,0.0,4.0,5.341509056542054e-20,8.799786227581866e-20,1.0,-0.003296654706603813,-0.025766610212148794,-0.08683683683683682,-0.18586144328521226,0,-1.0,-20.0,2025-03-06 15:24:00-05:00,2025-03-06 15:27:00-05:00,3,stop,1,0.62806594,xgboost
-0.008977330986734405,-0.40911211365981437,0.028888888888888888,-1.8036960437322018,-0.004516622367947835,-0.006303294274355598,-0.006291393691821905,-0.8511719665513259,-0.7043617216787325,-0.49448443870127295,0.06326034063260341,0.04180064308681672,0.04180064308681672,-2.1400019416394374,-1.5899483862098756,0.002945461941743239,0.003956979828017783,0.004977186160567576,0.008103932340529644,0.5917926006222262,0.36346082592672957,2.101310892907306,1.5852452638000851,1.0,1.0,-0.0,1.476071974875384e-129,9.13635280457185e-06,0.9999908636508644,-0.006839868264534419,-0.19256318966683966,-0.10074074074074074,-0.8969918863176608,1,1.3,26.0,2025-03-07 10:34:00-05:00,2025-03-07 10:36:00-05:00,2,target,1,0.5863127,xgboost
-0.0075522721973401655,-0.5010147801807725,0.0,-2.185361779279734,-0.003231680461736022,-0.0033516161763366523,-0.005615700279666312,-0.6640033350022774,-0.5824155441332041,-0.6571602020002079,0.0,0.0,0.0,-1.5026730863584041,-2.034960809318104,0.0022304360188276206,0.0027596110224589925,0.003455845283351342,0.006585322696273738,0.6454096858944541,0.3386980595635349,2.4993219758782685,1.3765965066252464,-1.0,0.0,1.0,6.192244432063867e-45,0.012346634251395669,0.9876533657507207,-0.00541480947514018,-0.2844658561877978,-0.12962962962962962,-1.278657621865193,0,-1.0,-20.0,2025-03-07 11:29:00-05:00,2025-03-07 11:34:00-05:00,5,stop,1,0.60119283,xgboost
-0.0042131397957351924,-0.25501896470448593,0.002577319587628866,-1.0949133568225,1.2167300380524593e-05,-0.0021027178985244263,-0.003097839458278162,0.0028520435680193146,-0.3221545569489021,-0.3497262994082869,0.0,0.005681818181818182,0.0048543689320388345,-1.0365717669526442,-1.1587060341964885,0.002028530937810589,0.0026735335510929457,0.003847920723117271,0.0060153908187806715,0.5271758655586956,0.33722346542760046,1.6674863593653586,1.3646359876200005,-3.0,0.0,3.0,5.293603517294736e-34,1.5114040886013682e-06,0.9999984885955708,-0.002075677073535207,-0.03847004071151122,-0.12705231004200077,-0.188209199407959,1,1.3,26.0,2025-03-10 10:42:00-04:00,2025-03-10 10:46:00-04:00,4,target,1,0.63358724,xgboost
-0.00467455536108064,-0.28787224024113184,0.0,-1.2824282713459731,-0.00028060244308232,-0.002279140763662152,-0.0034836450246786797,-0.09097864343789071,-0.3673353015893135,-0.4108071578497759,0.0,0.0,0.0,-1.4067143246884264,-1.2767302973514862,0.0016201873569226357,0.002728567679411485,0.00364508133946116,0.005153902136647162,0.44448592666032044,0.3143612963471282,1.1854064339945027,1.185876295692564,-2.0,0.0,2.0,1.7397518003538004e-13,3.9012241191485e-06,0.9999960987701043,-0.0025370926388806544,-0.07132331624815713,-0.12962962962962962,-0.3757241139314321,0,-1.0,-20.0,2025-03-10 12:04:00-04:00,2025-03-10 12:14:00-04:00,10,stop,1,0.6365388,xgboost
-0.008032664970132698,-0.3862975385356094,0.01637107776261937,-1.7932412700057752,-0.0018972999974960444,-0.0027708183015741883,-0.005987636918952257,-0.5202693087541211,-0.3942854332307089,-0.5141062720308557,0.08888888888888889,0.035398230088495575,0.02526315789473684,-1.5580883046738354,-1.746200215150293,0.0017783448430121048,0.003428952113854201,0.00447941116708006,0.0075018212582445235,0.39700415449277304,0.2370550805989544,0.9456737921071294,0.674341334853321,1.0,1.0,-0.0,2.9660751659529e-28,4.0334489236063286e-24,1.0,-0.005895202247932713,-0.16974861454263468,-0.11325855186701025,-0.8865371125912341,1,1.3,26.0,2025-03-11 12:12:00-04:00,2025-03-11 12:15:00-04:00,3,target,1,0.604913,xgboost
-0.005871992989623948,-0.338569368677238,0.0,-1.4262913495761982,-0.0014218158362228742,-0.0019529324905684545,-0.004284036503225763,-0.815521010934421,-0.3835071519642001,-0.4488203734610791,0.0,0.0,0.0,-2.3249794031760835,-1.2819495576519637,0.0008399784049272063,0.003341813628823635,0.004116965998124244,0.005298093304593693,0.20402850188947733,0.15854352814037947,0.24976577749958673,0.30163260378239154,-1.0,0.0,1.0,1.6630376798258567e-78,2.4816756530033242e-21,1.0,-0.003734530267423963,-0.12202044468426332,-0.12962962962962962,-0.5195871921616572,0,-1.0,-20.0,2025-03-11 13:05:00-04:00,2025-03-11 13:18:00-04:00,13,stop,1,0.5926671,xgboost
-0.005200940113678932,-0.2584459770870932,0.0,-1.1931035875133607,-0.0011810905150654626,-0.0024458666723805164,-0.003526954424729392,-0.37460008918716825,-0.42853127473565195,-0.3796396326057992,0.0,0.0,0.0,-1.4054068580864885,-1.2469633185986984,0.0017403264103255133,0.0028284347840262713,0.0043591689507183635,0.005230696919055068,0.3992335305193249,0.3327140603359419,0.9563244713455484,1.3283837513427457,-2.0,0.0,2.0,3.692509157218354e-23,2.282970526337498e-05,0.9999771702992206,-0.0030634773914789467,-0.04189705309411851,-0.12962962962962962,-0.28639943009881963,0,-1.0,-20.0,2025-03-12 13:08:00-04:00,2025-03-12 13:09:00-04:00,1,stop,1,0.6084651,xgboost
-0.004148212278720721,-0.22473069731717185,0.0,-0.9287496148810467,-0.0006147264046442288,-0.0015606666106829207,-0.0033518144052803183,-0.28104039997343777,-0.3860182547629446,-0.4813539806164905,0.0,0.0,0.0,-1.2847675558388783,-1.4368861923444751,0.0012147462812165245,0.00233269302964863,0.004466448450966001,0.006921374262463579,0.27197140962273947,0.17550651578031418,0.44381068591307976,0.36963044497614805,-3.0,0.0,3.0,8.41778666141212e-61,6.041369556054937e-32,1.0,-0.002010749556520736,-0.008181773324197145,-0.12962962962962962,-0.022045457466505658,0,-1.0,-20.0,2025-03-13 10:49:00-04:00,2025-03-13 10:51:00-04:00,2,stop,1,0.68159914,xgboost
-0.002962014359224891,-0.21819644523739457,0.055384615384615386,-0.9349423611772362,6.180202341797835e-05,0.00017305529159749683,-0.0029250432767688062,0.060256356961776635,0.10450027673556346,-0.6152641879430492,0.0,0.3157894736842105,0.11538461538461539,0.3327724421286525,-1.7007010025089142,0.0005200409339502707,0.0017199044820069569,0.0031681250975677897,0.0041874019922911844,0.16414785336270743,0.12419178643646878,0.1616671065815094,0.1850831978193777,-2.0,0.0,2.0,2.4352564606644176e-55,2.6680995485738477e-15,1.0,-0.0008245516370249057,-0.0016475212444198584,-0.07424501424501423,-0.028238203762695147,1,1.3,26.0,2025-03-13 15:19:00-04:00,2025-03-13 15:26:00-04:00,7,target,1,0.6394567,xgboost
-0.005109910632249344,-0.22355974943766058,0.07308377896613191,-1.002704086978426,-0.00154305899138871,-0.002876009349864978,-0.0002083295045003223,-0.36188001927385494,-0.3145376506146272,-0.017565276409463485,0.35964912280701755,0.11884057971014493,0.11884057971014493,-1.3959670540127291,-0.06280439652373747,0.0020602272393161745,0.0033171165719518116,0.005096130252792404,0.006164797297423172,0.4042728770889012,0.3341922110200331,0.9806193548984269,1.3402132068775003,1.0,1.0,-0.0,2.6723446689060236e-40,1.392937900343233e-09,0.9999999986030161,-0.0029724479100493584,-0.00701082544468587,-0.05654585066349771,-0.09599992956388503,1,1.3,26.0,2025-03-14 10:16:00-04:00,2025-03-14 10:21:00-04:00,5,target,1,0.6891778,xgboost
-0.0029356483750461702,-0.22550350006578998,0.08762886597938144,-0.9726421152057468,0.0004131377873265061,-0.0007529297823666982,-0.0033231889505499178,0.45953791336542454,-0.15743474498114937,-0.4519656209961455,0.05,0.16346153846153846,0.16346153846153846,-1.2654918927696805,-1.3807677783774583,0.0005949700560458125,0.002406768902483371,0.0030182205038748306,0.004566469038743411,0.19712610635372144,0.13029105223267534,0.2331522108370721,0.2037090995027728,1.0,1.0,-0.0,2.1581153011624434e-43,2.030242302849202e-16,1.0,-0.000798185652846185,-0.008954576072815273,-0.042000763650248185,-0.06593795779120581,0,-1.0,-20.0,2025-03-17 11:09:00-04:00,2025-03-17 11:11:00-04:00,2,stop,1,0.5974086,xgboost
-0.006500899384109998,-0.443584902400415,0.0,-1.9651458487167905,-0.0021914945467611598,-0.0030952774150016576,-0.0034636912786603583,-0.9109746661553264,-0.599267095874839,-0.5027996682343296,0.0,0.0,0.0,-2.3221287126009558,-1.578754080665395,0.0013329482548513508,0.002193939715551216,0.003308100204549695,0.004027091285461818,0.4029346671597556,0.33099529172914965,0.9741380759948584,1.3146945977623785,-3.0,0.0,3.0,3.529660701329782e-06,0.1899497408448624,0.8100467295013924,-0.004363436661910013,-0.22703597840744028,-0.12962962962962962,-1.0584416913022494,1,1.3,26.0,2025-03-26 10:21:00-04:00,2025-03-26 10:24:00-04:00,3,target,1,0.7109608,xgboost
-0.00519807479261695,-0.34694990010474075,0.0,-1.6329327208599633,-0.0039823862442935395,-0.0024275227650256024,-0.0036571496920660296,-0.7079601002834118,-0.38442480655303246,-0.43505519387335595,0.0,0.0,0.0,-0.8458926328423341,-1.183183326601501,0.0028697764595356965,0.0030909408625378358,0.0031832755423502382,0.003450949597310566,0.901516824841659,0.8315903720449015,4.8763955128355185,8.298510562533332,-2.0,0.0,2.0,7.436076610059651e-99,0.0,1.0,-0.0038187207158440033,-0.1131969227840347,-0.04838709677419355,-0.6665531842215855,1,1.3,26.0,2025-03-27 09:37:00-04:00,2025-03-27 09:41:00-04:00,4,target,2,0.6053118,xgboost
-0.002628708983218548,-0.2836514998664846,0.0,-1.245466114635063,-0.0015879714524680742,-0.0023190788648815024,-0.0027030059482218566,-0.8312915048209508,-0.7825123228720251,-0.6056869370084068,0.0,0.0,0.0,-2.364173051789507,-1.8532716017337159,0.0009809260210990598,0.0014585050273760323,0.002110622643466131,0.0026901443811028435,0.4647567030211294,0.3646369421617892,1.2959927580184218,1.5955211950692,-4.0,0.0,4.0,0.00012152491370906811,0.08814617363145441,0.9117323014645178,-0.001249354906445601,-0.049898522545778534,-0.04838709677419355,-0.2790865779966851,0,-1.0,-20.0,2025-03-28 15:35:00-04:00,2025-03-28 15:39:00-04:00,4,stop,2,0.6993714,xgboost
-0.004275069065219146,-0.5100690550472607,0.0,-1.8102479450095046,-0.0025672339584678024,-0.003145210553941416,-0.0038483836513866785,-0.8179654597309036,-0.8216741366173665,-0.7947965144682796,0.0,0.0,0.0,-1.5801825934382148,-1.868164552196234,0.0019904095684904113,0.0020599810904571966,0.0023615931049692203,0.002823821678415852,0.8428249406310632,0.7048637609464844,4.26212328329853,5.961995057947472,-1.0,0.0,1.0,1.3028263757019282e-60,7.563433595672034e-304,1.0,-0.0028957149884461996,-0.2763160777265547,-0.04838709677419355,-0.8438684083711268,1,1.3,26.0,2025-03-31 09:32:00-04:00,2025-03-31 09:33:00-04:00,1,target,2,0.66550237,xgboost
-0.00600034624857915,-0.5842036275718067,0.00998003992015968,-2.5776015139253747,-0.0014738784086716092,-0.003943015465592807,-0.004729756301305703,-0.7568266556001839,-0.8927752887730416,-0.873742687750688,0.038461538461538464,0.019762845849802372,0.014326647564469915,-3.861648727221547,-2.7166013751564013,0.0010210704660415352,0.0017410564334391534,0.0023278797037333166,0.0029979350797566954,0.4386268175301337,0.3405912532717028,1.1543609103396795,1.3920288216622707,1.0,1.0,-0.0,0.0003770112334095542,0.06581773359559064,0.9338052551502106,-0.004620992171806203,-0.3504506502511006,-0.038407056854033866,-1.611221977286997,0,-1.0,-20.0,2025-04-22 15:24:00-04:00,2025-04-22 15:26:00-04:00,2,stop,2,0.6885439,xgboost
