entry_timestamp,exit_timestamp,window,volatility,volatility_bucket,hmm_state,pnl_R,pnl_points,exit_reason,holding_bars,past_return_30,directional_pressure_30,close_location_30,normalized_momentum_30
2025-01-02 10:25:00-05:00,2025-01-02 10:26:00-05:00,1,0.003747391377534783,EXTREME,2,-1.0,-20.0,stop,1,-0.0048904800753638115,-0.33359524931365064,0.008915304606240713,-1.3050358456503168
2025-01-02 10:29:00-05:00,2025-01-02 10:30:00-05:00,1,0.004078786998166809,EXTREME,2,-1.0,-20.0,stop,1,-0.0050810032984256095,-0.3066855978772888,0.01188707280832095,-1.2457143019994037
2025-01-02 10:31:00-05:00,2025-01-02 10:32:00-05:00,1,0.0043540943137643775,EXTREME,2,1.3,26.0,target,1,-0.006216401814634262,-0.3423306102820615,0.0,-1.4277140931427843
2025-01-02 10:36:00-05:00,2025-01-02 10:37:00-05:00,1,0.004483704866298624,EXTREME,2,-1.0,-20.0,stop,1,-0.007529817550504272,-0.3944440014586754,0.07607361963190185,-1.6793740388894658
2025-01-02 10:38:00-05:00,2025-01-02 10:42:00-05:00,1,0.0046603037609586374,EXTREME,2,1.3,26.0,target,4,-0.006776334695864099,-0.3294504734270798,0.12515337423312883,-1.4540542941926575
2025-01-02 10:43:00-05:00,2025-01-02 10:46:00-05:00,1,0.0048486857845064,EXTREME,2,-1.0,-20.0,stop,3,-0.008655824181882908,-0.40528341791504885,0.011976047904191617,-1.7851897537971884
2025-01-02 10:47:00-05:00,2025-01-02 10:49:00-05:00,1,0.004888854729588563,EXTREME,2,-1.0,-20.0,stop,2,-0.008905439188677065,-0.41406661976462217,0.0,-1.8215798343892557
2025-01-02 12:26:00-05:00,2025-01-02 12:28:00-05:00,1,0.0033378150715142906,EXTREME,2,1.3,26.0,target,2,-0.003403011904245435,-0.22039192252301826,0.0,-1.019532787567397
2025-01-02 12:33:00-05:00,2025-01-02 12:37:00-05:00,1,0.004022073996508072,EXTREME,2,1.3,26.0,target,4,-0.00824891396741138,-0.4433882704258871,0.0,-2.0509105438072526
2025-01-02 12:38:00-05:00,2025-01-02 12:41:00-05:00,1,0.00402843114284511,EXTREME,2,1.3,26.0,target,3,-0.010386706188809519,-0.5829231060945264,0.0,-2.5783501865874836
2025-01-02 12:42:00-05:00,2025-01-02 12:43:00-05:00,1,0.0040046090693731185,EXTREME,2,1.3,26.0,target,1,-0.010967541531401084,-0.6217980038970681,0.016421780466724288,-2.73872963413079
2025-01-02 12:44:00-05:00,2025-01-02 12:48:00-05:00,1,0.003933424413096484,EXTREME,2,1.3,26.0,target,4,-0.012799812924913669,-0.7336963721642924,0.06706792777300086,-3.254114374817071
2025-01-02 12:49:00-05:00,2025-01-02 12:51:00-05:00,1,0.0038093619170655947,EXTREME,2,1.3,26.0,target,2,-0.012313598987713227,-0.7260616544966573,0.0,-3.232457103261684
2025-01-02 13:05:00-05:00,2025-01-02 13:06:00-05:00,1,0.003630133691833438,EXTREME,2,-1.0,-20.0,stop,1,-0.004585676399789139,-0.2854854065569016,0.06103286384976526,-1.2632252112657298
2025-01-06 13:59:00-05:00,2025-01-06 14:01:00-05:00,1,0.002208501148138682,NORMAL,2,1.3,26.0,target,2,-0.002460025840862042,-0.2735858516818081,0.05970149253731343,-1.1138893194306665
2025-01-07 10:10:00-05:00,2025-01-07 10:13:00-05:00,1,0.004996319247184286,EXTREME,2,-1.0,-20.0,stop,3,-0.005920982393240114,-0.2645196178107531,0.0,-1.185068867762389
2025-01-07 10:14:00-05:00,2025-01-07 10:18:00-05:00,1,0.005231062033905215,EXTREME,2,1.3,26.0,target,4,-0.00749664391767102,-0.3199471505574228,0.08496732026143791,-1.4331017046025067
2025-01-07 10:19:00-05:00,2025-01-07 10:20:00-05:00,1,0.005298308223042234,EXTREME,2,-1.0,-20.0,stop,1,-0.010411914799652951,-0.443342395562229,0.022549019607843137,-1.9651395051672809
2025-01-07 10:33:00-05:00,2025-01-07 10:39:00-05:00,1,0.004878027312781286,EXTREME,2,1.3,26.0,target,6,-0.005726469083731867,-0.25548932168714744,0.0,-1.1739313284957456
2025-01-07 10:40:00-05:00,2025-01-07 10:41:00-05:00,1,0.004537419818710852,EXTREME,2,-1.0,-20.0,stop,1,-0.0060905060658126954,-0.30374330403872807,0.0,-1.342284009228641
2025-01-07 10:42:00-05:00,2025-01-07 10:48:00-05:00,1,0.004576143362891315,EXTREME,2,1.3,26.0,target,6,-0.005319191135569912,-0.26303232234468205,0.08104738154613467,-1.1623742338808902
2025-01-07 10:49:00-05:00,2025-01-07 10:50:00-05:00,1,0.004203070895629607,EXTREME,2,-1.0,-20.0,stop,1,-0.005213316339329839,-0.27440274816966703,0.02927400468384075,-1.2403588872961187
2025-01-07 11:55:00-05:00,2025-01-07 12:10:00-05:00,1,0.00390272882461734,EXTREME,2,0.0625,1.25,timeout,15,-0.004250838995092191,-0.24559546986709752,0.0,-1.089196607327434
2025-01-07 12:11:00-05:00,2025-01-07 12:13:00-05:00,1,0.002773504705811169,HIGH,2,-1.0,-20.0,stop,2,-0.005132679586130756,-0.4296662230226016,0.06493506493506493,-1.8506114575455885
2025-01-07 12:46:00-05:00,2025-01-07 12:57:00-05:00,1,0.002351256167662355,HIGH,2,-1.0,-20.0,stop,11,-0.00217026598216686,-0.22353753236314294,0.0,-0.9230240464715348
2025-01-07 15:14:00-05:00,2025-01-07 15:23:00-05:00,1,0.0020154863087898916,NORMAL,2,1.3,26.0,target,9,-0.002824227456644135,-0.318410120005096,0.0,-1.4012635284730939
2025-01-07 15:32:00-05:00,2025-01-07 15:35:00-05:00,1,0.002052139627011741,NORMAL,2,1.3,26.0,target,3,-0.0032769988699842306,-0.3587901042964823,0.011363636363636364,-1.5968693488737362
2025-01-08 10:15:00-05:00,2025-01-08 10:17:00-05:00,1,0.005137904853996093,EXTREME,2,-1.0,-20.0,stop,2,-0.00504227339848199,-0.23322572606768,0.0,-0.9813870715336965
2025-01-08 10:21:00-05:00,2025-01-08 10:22:00-05:00,1,0.005117054599449636,EXTREME,2,-1.0,-20.0,stop,1,-0.005129947125898894,-0.24295116725205237,0.060556464811783964,-1.00251952098589
2025-01-08 11:08:00-05:00,2025-01-08 11:09:00-05:00,1,0.002932283235253308,HIGH,2,-1.0,-20.0,stop,1,-0.0028659916554236256,-0.2170290902423566,0.06439393939393939,-0.9773925045736737
2025-01-08 13:57:00-05:00,2025-01-08 13:58:00-05:00,1,0.002611267349981649,HIGH,2,-1.0,-20.0,stop,1,-0.0037630557697274623,-0.3270336162200938,0.0812807881773399,-1.4410840658479138
2025-01-08 14:03:00-05:00,2025-01-08 14:05:00-05:00,1,0.002648543026604667,HIGH,2,-1.0,-20.0,stop,2,-0.0034273354859232436,-0.2897587589186402,0.0410958904109589,-1.2940456135677583
2025-01-10 09:39:00-05:00,2025-01-10 09:42:00-05:00,1,0.0039217260644342005,EXTREME,2,-1.0,-20.0,stop,3,-0.0037761783045961927,-0.3783068806913018,0.0,-0.9628868112033708
2025-01-10 09:43:00-05:00,2025-01-10 09:44:00-05:00,1,0.0038953242538903826,EXTREME,2,-1.0,-20.0,stop,1,-0.0035372181317347047,-0.33451498560438686,0.0597165991902834,-0.9080676989090123
2025-01-10 09:52:00-05:00,2025-01-10 09:53:00-05:00,1,0.005297591062473973,EXTREME,2,-1.0,-20.0,stop,1,-0.005880299833274052,-0.36690777268101965,0.04975124378109453,-1.1099950456591026
2025-01-10 09:54:00-05:00,2025-01-10 09:58:00-05:00,1,0.005322231233361869,EXTREME,2,-1.0,-20.0,stop,4,-0.005326924861382715,-0.3713391285441315,0.030730897009966777,-1.000881891036869
2025-01-10 10:06:00-05:00,2025-01-10 10:07:00-05:00,1,0.005708619581769323,EXTREME,2,1.3,26.0,target,1,-0.009038812051107369,-0.4407061037085441,0.05236270753512133,-1.583362128380937
2025-01-10 10:08:00-05:00,2025-01-10 10:12:00-05:00,1,0.0056634199939684,EXTREME,2,1.3,26.0,target,4,-0.008658457820528999,-0.4301380349070378,0.0,-1.528839081288399
2025-01-10 10:13:00-05:00,2025-01-10 10:14:00-05:00,1,0.005683318164879461,EXTREME,2,1.3,26.0,target,1,-0.008817966733899263,-0.43283577150927943,0.06454918032786885,-1.5515525399212424
2025-01-10 10:15:00-05:00,2025-01-10 10:17:00-05:00,1,0.005707144456990456,EXTREME,2,-1.0,-20.0,stop,2,-0.009829153581791273,-0.4713304266894051,0.0696969696969697,-1.7222542123937183
2025-01-10 11:07:00-05:00,2025-01-10 11:20:00-05:00,1,0.00403476863906573,EXTREME,2,1.3,26.0,target,13,-0.0038683002062605168,-0.2195674778092979,0.0,-0.9587415171235791
2025-01-10 14:20:00-05:00,2025-01-10 14:22:00-05:00,1,0.0027902453007196465,HIGH,2,1.3,26.0,target,2,-0.0030653626936574573,-0.2761867724524641,0.11910112359550562,-1.0985997155400113
2025-01-10 14:23:00-05:00,2025-01-10 14:25:00-05:00,1,0.002701305418711147,HIGH,2,-1.0,-20.0,stop,2,-0.003011519910441739,-0.2687738918479017,0.020618556701030927,-1.1148387329999145
2025-01-10 15:25:00-05:00,2025-01-10 15:33:00-05:00,1,0.002310045746520084,HIGH,2,1.3,26.0,target,8,-0.0029708908906361173,-0.3090103845694932,0.0960960960960961,-1.2860744836380613
2025-01-13 09:42:00-05:00,2025-01-13 09:44:00-05:00,1,0.0018330924907840086,NORMAL,2,-1.0,-20.0,stop,2,-0.0029091601275348673,-0.47945243321358844,0.0,-1.587023100122257
2025-01-13 10:26:00-05:00,2025-01-13 10:32:00-05:00,1,0.0033770808571571445,EXTREME,2,-1.0,-20.0,stop,6,-0.003953280431430202,-0.2663281170437583,0.0,-1.1706206036055966
2025-01-13 11:10:00-05:00,2025-01-13 11:25:00-05:00,1,0.0026395343331148836,HIGH,2,0.325,6.5,timeout,15,-0.0029480202837952906,-0.26425252420583906,0.0,-1.1168713537119885
2025-01-14 09:59:00-05:00,2025-01-14 10:03:00-05:00,1,0.004162840927099053,EXTREME,2,-1.0,-20.0,stop,4,-0.00428324723010626,-0.22016600028452138,0.0,-1.0289240701520426
2025-01-14 10:39:00-05:00,2025-01-14 10:42:00-05:00,1,0.003442819282647754,EXTREME,2,-1.0,-20.0,stop,3,-0.004012910523248453,-0.2618858117478623,0.0,-1.165588488328165
2025-01-14 10:50:00-05:00,2025-01-14 10:52:00-05:00,1,0.003765635729042689,EXTREME,2,1.3,26.0,target,2,-0.004855872483122476,-0.279770360053416,0.0944558521560575,-1.289522628455873
2025-01-14 10:53:00-05:00,2025-01-14 10:54:00-05:00,1,0.00350503616729967,EXTREME,2,-1.0,-20.0,stop,1,-0.003560225133282691,-0.2188434928811104,0.022556390977443608,-1.015745619545358
2025-01-14 10:56:00-05:00,2025-01-14 11:01:00-05:00,1,0.0037019060231115604,EXTREME,2,1.3,26.0,target,5,-0.004539759137051685,-0.2680227086725288,0.002717391304347826,-1.2263301955017984
2025-01-14 11:02:00-05:00,2025-01-14 11:03:00-05:00,1,0.0036600093441640294,EXTREME,2,1.3,26.0,target,1,-0.004340284591314139,-0.26469122047790083,0.0,-1.185867079338151
2025-01-14 11:04:00-05:00,2025-01-14 11:09:00-05:00,1,0.0037674379156761254,EXTREME,2,-1.0,-20.0,stop,5,-0.0053619431413858215,-0.3208411830420322,0.0,-1.42323331170901
2025-01-14 11:13:00-05:00,2025-01-14 11:17:00-05:00,1,0.0033349680395685748,EXTREME,2,-1.0,-20.0,stop,4,-0.004770057259818865,-0.3241453380800886,0.03313840155945419,-1.4303157341309751
2025-01-14 11:20:00-05:00,2025-01-14 11:22:00-05:00,1,0.0031225874273338563,EXTREME,2,-1.0,-20.0,stop,2,-0.0031013809399032003,-0.22747519800018604,0.12531328320802004,-0.9932086809659761
2025-01-14 11:51:00-05:00,2025-01-14 11:58:00-05:00,1,0.0027626346606110875,HIGH,2,1.3,26.0,target,7,-0.0025122614951282483,-0.22117522552838814,0.09903381642512077,-0.909371597680796
2025-01-14 11:59:00-05:00,2025-01-14 12:08:00-05:00,1,0.002605466640993064,HIGH,2,-1.0,-20.0,stop,9,-0.0042109673428035585,-0.39934120440266874,0.06476683937823834,-1.6162046662008167
2025-01-14 15:10:00-05:00,2025-01-14 15:12:00-05:00,1,0.002993447660328813,HIGH,2,1.3,26.0,target,2,-0.009019653261079025,-0.6879035551639336,0.06287069988137604,-3.0131321087098173
2025-01-14 15:13:00-05:00,2025-01-14 15:16:00-05:00,1,0.00312190369790954,EXTREME,2,-1.0,-20.0,stop,3,-0.009148817037535329,-0.6586267971405922,0.0592503022974607,-2.9305250650945682
2025-01-14 15:21:00-05:00,2025-01-14 15:25:00-05:00,1,0.0033518361151319677,EXTREME,2,-1.0,-20.0,stop,4,-0.007490242118076569,-0.49487376775774927,0.11956521739130435,-2.234668361099649
2025-01-15 10:49:00-05:00,2025-01-15 10:54:00-05:00,1,0.002396864023569587,HIGH,2,-1.0,-20.0,stop,5,-0.0022993285999120157,-0.22117401896063624,0.0,-0.9593070684450783
2025-01-15 10:59:00-05:00,2025-01-15 11:01:00-05:00,1,0.0026452353369781382,HIGH,2,-1.0,-20.0,stop,2,-0.0026604269004690964,-0.23451516149979149,0.0,-1.0057429912864815
2025-01-15 11:44:00-05:00,2025-01-15 11:53:00-05:00,1,0.002822953690403935,HIGH,2,1.3,26.0,target,9,-0.0033621792485613827,-0.2776331449417301,0.038922155688622756,-1.1910146666558636
2025-01-15 16:08:00-05:00,2025-01-15 16:23:00-05:00,1,0.0019237902280802546,NORMAL,2,-0.425,-8.5,timeout,15,-0.002442769835199602,-0.3071706909531002,0.0,-1.2697693332381856
2025-01-16 09:59:00-05:00,2025-01-16 10:01:00-05:00,1,0.0035710879440675075,EXTREME,2,1.3,26.0,target,2,-0.004563460036859194,-0.272555029807795,0.07407407407407407,-1.277890689989943
2025-01-16 11:41:00-05:00,2025-01-16 11:43:00-05:00,1,0.002953367668178632,HIGH,2,1.3,26.0,target,2,-0.004076153460123255,-0.31160865012961164,0.017766497461928935,-1.3801713562595663
2025-01-16 16:06:00-05:00,2025-01-16 16:12:00-05:00,1,0.0019858218350854444,NORMAL,2,1.3,26.0,target,6,-0.0036726642156330257,-0.4150911522085182,0.09545454545454546,-1.8494429614704087
2025-01-16 16:20:00-05:00,2025-01-16 16:25:00-05:00,1,0.0020649140963201616,NORMAL,2,1.3,26.0,target,5,-0.0054460408484604105,-0.5953771325503338,0.06902654867256637,-2.637417633094607
2025-01-16 16:26:00-05:00,2025-01-16 16:31:00-05:00,1,0.0015722192184660334,NORMAL,2,-1.0,-20.0,stop,5,-0.004065046248169588,-0.5730579436101105,0.03724928366762178,-2.585546723017246
2025-01-17 09:59:00-05:00,2025-01-17 10:01:00-05:00,1,0.004145314516766838,EXTREME,2,-1.0,-20.0,stop,2,-0.0066349426820405955,-0.3637986105460604,0.03951890034364261,-1.6005884849518142
2025-01-20 10:26:00-05:00,2025-01-20 10:41:00-05:00,1,0.0018834460668218135,NORMAL,2,0.05,1.0,timeout,15,-0.0030376526304362766,-0.3868098596052566,0.0043859649122807015,-1.6128163603655017
2025-01-27 11:01:00-05:00,2025-01-27 11:07:00-05:00,1,0.0030096129601326184,EXTREME,2,1.3,26.0,target,6,-0.0030446211847176413,-0.2247889043852887,0.0,-1.0116321351113136
2025-01-27 11:08:00-05:00,2025-01-27 11:10:00-05:00,1,0.003259462637870239,EXTREME,2,1.3,26.0,target,2,-0.004642152939720925,-0.3231066601258953,0.10684474123539232,-1.424208053740462
2025-01-27 11:12:00-05:00,2025-01-27 11:21:00-05:00,1,0.0034067095679088653,EXTREME,2,1.3,26.0,target,9,-0.005752695579749704,-0.37577036350101434,0.1157556270096463,-1.6886369281197258
2025-01-27 11:22:00-05:00,2025-01-27 11:24:00-05:00,1,0.0032853600576905413,EXTREME,2,1.3,26.0,target,2,-0.0038262912570953974,-0.27068822265141756,0.09292929292929293,-1.1646489851663644
2025-01-27 11:25:00-05:00,2025-01-27 11:29:00-05:00,1,0.0031955494735787147,EXTREME,2,1.3,26.0,target,4,-0.006742597740180057,-0.4824541764112576,0.0,-2.1099963545953124
2025-01-27 11:30:00-05:00,2025-01-27 11:38:00-05:00,1,0.0028967165459384317,HIGH,2,-1.0,-20.0,stop,8,-0.0045663981751864115,-0.36919409169335826,0.11205073995771671,-1.576404906302996
2025-01-27 12:57:00-05:00,2025-01-27 13:03:00-05:00,1,0.0023165918912359416,HIGH,2,-1.0,-20.0,stop,6,-0.002297641684699234,-0.2537872729014724,0.0,-0.9918197906983964
2025-01-27 14:49:00-05:00,2025-01-27 14:52:00-05:00,1,0.0027862106811333636,HIGH,2,1.3,26.0,target,3,-0.0027074346335415294,-0.21951912651245784,0.0,-0.9717264569670697
2025-01-27 14:54:00-05:00,2025-01-27 14:58:00-05:00,1,0.002756265362404942,HIGH,2,-1.0,-20.0,stop,4,-0.004361254116191109,-0.3451695665067819,0.018867924528301886,-1.5823055993366895
2025-01-28 09:42:00-05:00,2025-01-28 09:48:00-05:00,1,0.003679423024707852,EXTREME,2,1.3,26.0,target,6,-0.0038821414049702257,-0.4685334843265599,0.0,-1.0550951545666511
2025-01-28 11:31:00-05:00,2025-01-28 11:39:00-05:00,1,0.0023133725748320532,HIGH,2,-1.0,-20.0,stop,8,-0.002472299769747269,-0.25499038618515846,0.04744525547445255,-1.0686993511742282
2025-01-29 09:48:00-05:00,2025-01-29 09:53:00-05:00,1,0.0030610423994366816,EXTREME,2,-1.0,-20.0,stop,5,-0.004439037377888535,-0.4113624401717409,0.016260162601626018,-1.4501718037964597
2025-01-29 14:19:00-05:00,2025-01-29 14:21:00-05:00,1,0.004294748448027865,EXTREME,2,-1.0,-20.0,stop,2,-0.004037156216675215,-0.23921351618718092,0.09,-0.9400215788026106
2025-01-29 15:18:00-05:00,2025-01-29 15:20:00-05:00,1,0.0040720923047007345,EXTREME,2,-1.0,-20.0,stop,2,-0.004546830072596707,-0.2560141615794272,0.0,-1.1165832531222206
2025-01-29 15:53:00-05:00,2025-01-29 15:55:00-05:00,1,0.002892175541803369,HIGH,2,-1.0,-20.0,stop,2,-0.0031655119670853053,-0.23861505621188675,0.0,-1.0945089332687952
2025-01-30 10:18:00-05:00,2025-01-30 10:20:00-05:00,1,0.004755370471483101,EXTREME,2,1.3,26.0,target,2,-0.004533747546938082,-0.21799184856996906,0.09198813056379822,-0.953395234740586
2025-01-30 10:21:00-05:00,2025-01-30 10:23:00-05:00,1,0.004584655808067114,EXTREME,2,1.3,26.0,target,2,-0.0073110267494717815,-0.3751634024814487,0.004424778761061947,-1.5946729821260242
2025-01-30 10:27:00-05:00,2025-01-30 10:30:00-05:00,1,0.004421728204890292,EXTREME,2,1.3,26.0,target,3,-0.0069597106954984575,-0.360387241800478,0.05366726296958855,-1.573979759271779
2025-01-30 10:31:00-05:00,2025-01-30 10:33:00-05:00,1,0.004196449679710981,EXTREME,2,-1.0,-20.0,stop,2,-0.005790738799234343,-0.32068255202036855,0.0,-1.3799137940891895
2025-01-30 10:55:00-05:00,2025-01-30 10:57:00-05:00,1,0.0032999537710727608,EXTREME,2,1.3,26.0,target,2,-0.00407255486662778,-0.2793677627489859,0.0,-1.2341248239074147
2025-01-30 10:58:00-05:00,2025-01-30 11:01:00-05:00,1,0.0031787516571513785,EXTREME,2,1.3,26.0,target,3,-0.003276097468870853,-0.2377205330692262,0.0,-1.030623912220532
2025-01-30 11:10:00-05:00,2025-01-30 11:15:00-05:00,1,0.003167132401379376,EXTREME,2,1.3,26.0,target,5,-0.005305229611538884,-0.3900266164023512,0.11229946524064172,-1.6750893045166997
2025-01-31 13:25:00-05:00,2025-01-31 13:27:00-05:00,1,0.002378632716173701,HIGH,2,1.3,26.0,target,2,-0.0031139693152673203,-0.4718254016985216,0.04013377926421405,-1.3091425566013786
2025-01-31 13:44:00-05:00,2025-01-31 13:48:00-05:00,1,0.004237197893606533,EXTREME,2,-1.0,-20.0,stop,4,-0.006384882646999554,-0.3588468666057074,0.12762762762762764,-1.5068643965469826
2025-01-31 13:53:00-05:00,2025-01-31 13:54:00-05:00,1,0.00402444046937389,EXTREME,2,1.3,26.0,target,1,-0.005039956087298238,-0.2759938192573666,0.05286343612334802,-1.2523370952191868
2025-01-31 13:55:00-05:00,2025-01-31 13:57:00-05:00,1,0.004034799971007881,EXTREME,2,-1.0,-20.0,stop,2,-0.004446506258530591,-0.24142310567720157,0.08974358974358974,-1.1020388347578647
2025-01-31 14:10:00-05:00,2025-01-31 14:11:00-05:00,1,0.003295049209778566,EXTREME,2,-1.0,-20.0,stop,1,-0.003697718804898579,-0.2577075483233561,0.06280193236714976,-1.122204425331503
2025-01-31 14:43:00-05:00,2025-01-31 14:45:00-05:00,1,0.0027932380546377275,HIGH,2,1.3,26.0,target,2,-0.003383461874383548,-0.27825727354335955,0.005555555555555556,-1.2113045176245711
2025-01-31 15:12:00-05:00,2025-01-31 15:13:00-05:00,1,0.004097458204467862,EXTREME,2,1.3,26.0,target,1,-0.004203247896902097,-0.22546465445733815,0.10613207547169812,-1.0258183701102508
2025-01-31 15:23:00-05:00,2025-01-31 15:25:00-05:00,1,0.00404590924746421,EXTREME,2,-1.0,-20.0,stop,2,-0.004198233581293676,-0.24307597093060182,0.0,-1.0376489744363238
2025-01-31 15:26:00-05:00,2025-01-31 15:31:00-05:00,1,0.003948464181081622,EXTREME,2,-1.0,-20.0,stop,5,-0.005415375997094223,-0.3259448634521186,0.041666666666666664,-1.3715145303941347
2025-02-03 10:14:00-05:00,2025-02-03 10:15:00-05:00,1,0.00450789984480129,EXTREME,2,1.3,26.0,target,1,-0.005671370338870048,-0.2741312908738638,0.05580357142857143,-1.2580959058818761
2025-02-03 10:16:00-05:00,2025-02-03 10:22:00-05:00,1,0.004411770154889325,EXTREME,2,-1.0,-20.0,stop,6,-0.004741141887417057,-0.2396819125485811,0.0025188916876574307,-1.0746575004961914
2025-02-04 12:22:00-05:00,2025-02-04 12:30:00-05:00,1,0.002155625212556119,NORMAL,2,1.3,26.0,target,8,-0.002274606946828418,-0.30852232612642044,0.011363636363636364,-1.0551959281136871
